회사명,거래소코드,회계년도,당기순이익(IFRS연결),매출액(IFRS연결),당기순이익(IFRS개별),매출액(IFRS개별)
(주)현대이지웰,90850,Dec-18,1687908,73064827,3152599,67875815
(주)현대이지웰,90850,Dec-19,4691206,82316730,3675881,76432271
(주)현대퓨처넷,126560,Dec-11,44654372,248696679,12625512,38149071
(주)현대퓨처넷,126560,Dec-12,55735639,275384725,24711664,41574611
(주)현대퓨처넷,126560,Dec-13,54715588,302442595,25144766,41372898
(주)현대퓨처넷,126560,Dec-14,46607822,306221305,13582079,41820334
(주)현대퓨처넷,126560,Dec-15,38201199,291198623,10478833,41995340
(주)현대퓨처넷,126560,Dec-16,45599811,292115551,9434794,94396710
(주)현대퓨처넷,126560,Dec-17,43547241,290236289,42370471,271860829
(주)현대퓨처넷,126560,Dec-18,39926146,289738546,35286191,271329817
(주)현대퓨처넷,126560,Dec-19,37797735,292866372,37061880,269753683
(주)현대홈쇼핑,57050,Dec-11,151906139,711600730,142485682,711443009
(주)현대홈쇼핑,57050,Dec-12,,,103969280,760488596
(주)현대홈쇼핑,57050,Dec-13,,,195475637,799862373
(주)현대홈쇼핑,57050,Dec-14,,,147846567,867891756
(주)현대홈쇼핑,57050,Dec-15,111106789,895978566,97354816,890760608
(주)현대홈쇼핑,57050,Dec-16,129458545,969434288,103384394,961339683
(주)현대홈쇼핑,57050,Dec-17,122464406,1043130143,87836434,1021841020
(주)현대홈쇼핑,57050,Dec-18,166577809,1017719940,79814735,973453833
(주)현대홈쇼핑,57050,Dec-19,83168959,2060366927,58833557,1030416793
(주)협진,138360,Dec-13,,,4063113,15018176
(주)협진,138360,Dec-14,4344821,18547550,4397023,17990388
(주)협진,138360,Dec-15,1826414,20004038,1792251,17556142
(주)협진,138360,Dec-16,-1825088,25074100,-1091820,22548709
(주)협진,138360,Dec-17,-5028762,24052602,-5101849,20298942
(주)협진,138360,Dec-18,-33708831,19297586,-33869004,19254450
(주)협진,138360,Dec-19,-88215,18776214,-148002,18776214
(주)형지아이앤씨,11080,Dec-11,,,-6317427,62927254
(주)형지아이앤씨,11080,Dec-12,,,-9974800,61290088
(주)형지아이앤씨,11080,Dec-13,,,1203729,64353928
(주)형지아이앤씨,11080,Dec-14,1747070,92887564,2107104,92818105
(주)형지아이앤씨,11080,Dec-15,3490187,117825653,5410285,117524543
(주)형지아이앤씨,11080,Dec-16,-4099558,128649103,-4437967,128267673
(주)형지아이앤씨,11080,Dec-17,-25932879,113532672,-27563804,113532672
(주)형지아이앤씨,11080,Dec-18,,,-6227894,108756500
(주)형지아이앤씨,11080,Dec-19,-88042,102100436,-88042,102100436
(주)형지엘리트,93240,Jun-11,3914756,87700820,5337136,86950716
(주)형지엘리트,93240,Jun-12,3602196,100090196,4789610,98563463
(주)형지엘리트,93240,Jun-13,3064099,99253025,3245604,96232211
(주)형지엘리트,93240,Jun-14,2432794,91602616,1796305,89973253
(주)형지엘리트,93240,Jun-15,23523668,85394316,1029059,67660634
(주)형지엘리트,93240,Jun-16,-23967584,156048665,1936803,77185058
(주)형지엘리트,93240,Jun-17,-9937457,174145484,4712956,70228767
(주)형지엘리트,93240,Jun-18,-6205358,166185122,205904,65886150
(주)형지엘리트,93240,Jun-19,-9595882,154606408,-17885103,63869923
(주)혜인,3010,Dec-11,2020478,195601940,3396734,190879267
(주)혜인,3010,Dec-12,-6104948,199134115,-9864673,196298127
(주)혜인,3010,Dec-13,-6739591,228762032,-3654617,210991995
(주)혜인,3010,Dec-14,1095126,259887585,449069,214272200
(주)혜인,3010,Dec-15,-4494081,266800606,-7947467,202117905
(주)혜인,3010,Dec-16,301155,210994515,719188,209664336
(주)혜인,3010,Dec-17,1274930,237529860,3686859,234656751
(주)혜인,3010,Dec-18,-749056,216727129,-465986,215382110
(주)혜인,3010,Dec-19,4247863,260857962,5081566,259980919
(주)호텔신라,8770,Dec-11,56118371,1798370572,56024651,1764353262
(주)호텔신라,8770,Dec-12,100990802,2219638551,101382395,2189737806
(주)호텔신라,8770,Dec-13,10809989,2296998373,14127724,2275089386
(주)호텔신라,8770,Dec-14,73482882,2908977192,112733501,2795388800
(주)호텔신라,8770,Dec-15,18482065,3251679551,81440566,2782230572
(주)호텔신라,8770,Dec-16,27830466,3715311074,40465633,3155127701
(주)호텔신라,8770,Dec-17,25286263,4011499999,22347808,3362980926
(주)호텔신라,8770,Dec-18,110308150,4713673210,92575919,3643940422
(주)호텔신라,8770,Dec-19,169427576,5717306417,134734038,4567737437
(주)홈센타홀딩스,60560,Dec-11,1760113,93090233,2352201,78105858
(주)홈센타홀딩스,60560,Dec-12,4142920,98940652,3283663,71757552
(주)홈센타홀딩스,60560,Dec-13,2455847,110062069,1604037,70524655
(주)홈센타홀딩스,60560,Dec-14,-937252,117060557,-680151,59255192
(주)홈센타홀딩스,60560,Dec-15,4278643,119503143,2552848,53961351
(주)홈센타홀딩스,60560,Dec-16,15827395,95729699,526563,40823629
(주)홈센타홀딩스,60560,Dec-17,-57535926,234365787,-47655976,32636895
(주)홈센타홀딩스,60560,Dec-18,-35454761,239013119,-36608830,26210719
(주)홈센타홀딩스,60560,Dec-19,-222701,265646362,-4583120,22649988
(주)홈캐스트,64240,Dec-11,8348874,163835667,6560037,161444197
(주)홈캐스트,64240,Dec-12,-3136942,98534739,-1864860,96501955
(주)홈캐스트,64240,Dec-13,-16160300,75893130,-18661129,74714223
(주)홈캐스트,64240,Dec-14,1319263,71513463,2285968,71744806
(주)홈캐스트,64240,Dec-15,7738535,97172426,10409543,97925426
(주)홈캐스트,64240,Dec-16,12115749,122054084,14834165,122054084
(주)홈캐스트,64240,Dec-17,-17111544,40919825,-24238901,40919825
(주)홈캐스트,64240,Dec-18,-20328281,34279159,-19980212,27258830
(주)홈캐스트,64240,Dec-19,-14366083,52827379,-10259508,20459480
(주)화승엔터프라이즈,241590,Dec-16,34935212,640234068,34673265,35967806
(주)화승엔터프라이즈,241590,Dec-17,41613967,768224190,41455935,43827092
(주)화승엔터프라이즈,241590,Dec-18,17078475,879226467,3042282,4746450
(주)화승엔터프라이즈,241590,Dec-19,65186144,1201591251,6098777,8160827
(주)화승인더스트리,6060,Dec-11,7573028,603044874,6807882,262241111
(주)화승인더스트리,6060,Dec-12,4178162,559896533,3016222,233361961
(주)화승인더스트리,6060,Dec-13,-6182755,598379118,-12297401,217365820
(주)화승인더스트리,6060,Dec-14,2582378,598508953,-720917,226708651
(주)화승인더스트리,6060,Dec-15,21512912,746832143,21553128,631209987
(주)화승인더스트리,6060,Dec-16,48736804,1011154973,106258988,829327416
(주)화승인더스트리,6060,Dec-17,48475913,1151943445,34807900,972307181
(주)화승인더스트리,6060,Dec-18,25917796,1111909652,23186814,809021819
(주)화승인더스트리,6060,Dec-19,80878438,1425876463,18235805,1045321026
(주)화승코퍼레이션,13520,Dec-11,24572228,1348514844,9542882,630817333
(주)화승코퍼레이션,13520,Dec-12,11334195,1433575144,6234742,661175019
(주)화승코퍼레이션,13520,Dec-13,-34733710,1632278858,1986679,655379494
(주)화승코퍼레이션,13520,Dec-14,11656460,1696590458,15233554,663206356
(주)화승코퍼레이션,13520,Dec-15,76993134,1679513458,76786126,677790807
(주)화승코퍼레이션,13520,Dec-16,58798996,1616064421,57485908,757257828
(주)화승코퍼레이션,13520,Dec-17,-41805900,1443395992,-36796743,718370153
(주)화승코퍼레이션,13520,Dec-18,-33202199,1528089419,-32726013,729709314
(주)화승코퍼레이션,13520,Dec-19,23531096,1551954755,20607511,748204978
(주)화신,10690,Dec-11,37942460,1490351114,49846786,571238813
(주)화신,10690,Dec-12,24552087,1626052361,27613521,611770563
(주)화신,10690,Dec-13,1615536,1483548921,40673105,664324554
(주)화신,10690,Dec-14,43899943,1313606243,70577827,598418689
(주)화신,10690,Dec-15,-24566393,1251698928,41153619,596770346
(주)화신,10690,Dec-16,48217844,1249725574,39760173,550942356
(주)화신,10690,Dec-17,-30941150,1066933942,-24948000,495431884
(주)화신,10690,Dec-18,-57119792,1075815800,-33289509,599101056
(주)화신,10690,Dec-19,6622599,1164322417,11794526,680798377
(주)화신정공,126640,Dec-11,,,1576334,110695540
(주)화신정공,126640,Dec-12,,,6270229,186990217
(주)화신정공,126640,Dec-13,,,5378353,254827993
(주)화신정공,126640,Dec-14,,,5011213,248950083
(주)화신정공,126640,Dec-15,,,4345006,232346253
(주)화신정공,126640,Dec-16,,,3807301,205033653
(주)화신정공,126640,Dec-17,,,3096810,200390186
(주)화신정공,126640,Dec-18,,,1062236,211893659
(주)화신정공,126640,Dec-19,,,3454277,231063091
(주)화인베스틸,133820,Dec-14,,,18269744,257495274
(주)화인베스틸,133820,Dec-15,,,1209267,213693418
(주)화인베스틸,133820,Dec-16,,,756909,163148527
(주)화인베스틸,133820,Dec-17,,,1101225,127448023
(주)화인베스틸,133820,Dec-18,,,1971121,145091596
(주)화인베스틸,133820,Dec-19,,,-7494971,134798538
(주)황금에스티,32560,Dec-11,9289761,214382437,8066249,180681487
(주)황금에스티,32560,Dec-12,5830634,177023246,4610487,145921329
(주)황금에스티,32560,Dec-13,6835604,183258968,4711630,148431121
(주)황금에스티,32560,Dec-14,8871015,186773200,5391696,148552659
(주)황금에스티,32560,Dec-15,5381220,172920941,2004431,130281251
(주)황금에스티,32560,Dec-16,24896294,225310783,11845940,117977864
(주)황금에스티,32560,Dec-17,22654142,224729736,11176308,118842137
(주)황금에스티,32560,Dec-18,17287404,244773430,5432303,118918161
(주)황금에스티,32560,Dec-19,23664534,243584029,9554796,123921978
(주)효성,4800,Dec-11,-93794795,11342140662,108045215,9283304919
(주)효성,4800,Dec-12,107375682,12611749872,192424199,9284877550
(주)효성,4800,Dec-13,-236244457,12579156963,-323942727,9067386153
(주)효성,4800,Dec-14,291989965,12177134355,184871797,8532152674
(주)효성,4800,Dec-15,525890998,12458453530,317726270,8033110020
(주)효성,4800,Dec-16,475401956,11929113072,538371676,7974341128
(주)효성,4800,Dec-17,340839217,12546410309,316067279,8509949686
(주)효성,4800,Dec-18,3425976747,2991006158,3019515877,352310815
(주)효성,4800,Dec-19,150009465,3373447404,43810825,342849813
(주)후성,93370,Dec-11,14662106,242411857,14640318,237603543
(주)후성,93370,Dec-12,16861175,222678376,18044664,215609696
(주)후성,93370,Dec-13,-30294675,203418691,-28959760,193122393
(주)후성,93370,Dec-14,-68698008,187022363,-67234041,175167335
(주)후성,93370,Dec-15,13721206,215238476,13702574,199309201
(주)후성,93370,Dec-16,65591685,192073256,65565456,186229518
(주)후성,93370,Dec-17,28223115,248838270,30484993,241243453
(주)후성,93370,Dec-18,28050996,274933667,34509025,268884514
(주)후성,93370,Dec-19,205810,248943838,13419127,241217521
(주)휠라홀딩스,81660,Dec-11,676762,764406105,39609484,457656374
(주)휠라홀딩스,81660,Dec-12,121690067,670437697,28540193,423883800
(주)휠라홀딩스,81660,Dec-13,96150463,736135754,17020246,415153347
(주)휠라홀딩스,81660,Dec-14,60421924,797475548,9602666,397490448
(주)휠라홀딩스,81660,Dec-15,-133328122,815749832,-430366,346805095
(주)휠라홀딩스,81660,Dec-16,311126247,967128445,-17845231,306179181
(주)휠라홀딩스,81660,Dec-17,108109559,2530323757,-3389427,342462022
(주)휠라홀딩스,81660,Dec-18,210049967,2954642540,59872465,499912857
(주)휠라홀딩스,81660,Dec-19,338143799,3450421530,108120895,612236223
(주)휴네시온,290270,Dec-18,1005966,16050841,1005966,11807620
(주)휴네시온,290270,Dec-19,1793386,18826121,1798083,14962063
(주)휴니드테크놀러지스,5870,Dec-11,,,-2975756,47340198
(주)휴니드테크놀러지스,5870,Dec-12,,,-7729115,41006171
(주)휴니드테크놀러지스,5870,Dec-13,,,-906629,56812027
(주)휴니드테크놀러지스,5870,Dec-14,,,1647679,40280902
(주)휴니드테크놀러지스,5870,Dec-15,,,1168369,60515628
(주)휴니드테크놀러지스,5870,Dec-16,,,17923978,178932324
(주)휴니드테크놀러지스,5870,Dec-17,,,17577615,180853581
(주)휴니드테크놀러지스,5870,Dec-18,,,26482992,261298876
(주)휴니드테크놀러지스,5870,Dec-19,,,7964233,194668692
(주)휴맥스,115160,Dec-11,34835383,994024451,32895101,867284466
(주)휴맥스,115160,Dec-12,13719455,1024313054,9358585,878259796
(주)휴맥스,115160,Dec-13,25962147,1139415150,11609257,964862721
(주)휴맥스,115160,Dec-14,20433416,1443770497,30876116,1072432572
(주)휴맥스,115160,Dec-15,30157025,1426664921,20789263,1038034656
(주)휴맥스,115160,Dec-16,3247962,1350510226,-24845172,916514546
(주)휴맥스,115160,Dec-17,-31668504,1611589047,10678227,1266343711
(주)휴맥스,115160,Dec-18,-46173745,1474831843,-82303324,1001970954
(주)휴맥스,115160,Dec-19,20251100,1173887021,-16674044,770367240
(주)휴맥스홀딩스,28080,Dec-11,10347990,18842040,5109225,4340999
(주)휴맥스홀딩스,28080,Dec-12,4809521,13519296,4732677,4358739
(주)휴맥스홀딩스,28080,Dec-13,7193237,22284243,-854843,4669319
(주)휴맥스홀딩스,28080,Dec-14,2226922,16657725,-1797166,5198961
(주)휴맥스홀딩스,28080,Dec-15,-23700293,15734280,-37372005,5436887
(주)휴맥스홀딩스,28080,Dec-16,-2440783,5619171,-7058438,4560517
(주)휴맥스홀딩스,28080,Dec-17,-29113224,4081990,-659818,4870712
(주)휴맥스홀딩스,28080,Dec-18,,,-13728436,3143604
(주)휴맥스홀딩스,28080,Dec-19,5832166,9253559,-7364911,2569162
(주)휴먼엔,32860,Dec-11,,,1582485,164926094
(주)휴먼엔,32860,Dec-12,,,-13946005,182103209
(주)휴먼엔,32860,Dec-13,,,-28423979,197234277
(주)휴먼엔,32860,Dec-14,,,-33633119,185696037
(주)휴먼엔,32860,Dec-15,,,-34709037,55340957
(주)휴먼엔,32860,Dec-16,-6325225,66851114,-6003416,41634049
(주)휴먼엔,32860,Dec-17,273197,114876622,274185,55103282
(주)휴먼엔,32860,Dec-18,-9968876,112703168,-11836217,40199537
(주)휴먼엔,32860,Dec-19,-3486175,70658724,-1003671,38462193
(주)휴메딕스,200670,Dec-14,,,6641897,29181641
(주)휴메딕스,200670,Dec-15,,,11622598,42133250
(주)휴메딕스,200670,Dec-16,10470224,47133617,10104567,45060894
(주)휴메딕스,200670,Dec-17,13376373,54727016,9726714,50279744
(주)휴메딕스,200670,Dec-18,10760132,64831669,7724123,57579199
(주)휴메딕스,200670,Dec-19,12129999,78618779,8768923,69035168
(주)휴비스,79980,Dec-12,52620551,1562519388,48722970,1283896039
(주)휴비스,79980,Dec-13,37421375,1532917747,29182711,1257250573
(주)휴비스,79980,Dec-14,28410731,1371695859,21718322,1122318259
(주)휴비스,79980,Dec-15,21119901,1205084606,21927639,918890834
(주)휴비스,79980,Dec-16,9069810,1143501108,10702744,859453820
(주)휴비스,79980,Dec-17,23164068,1280979427,13939621,993521047
(주)휴비스,79980,Dec-18,18991820,1262515099,3764532,1041438495
(주)휴비스,79980,Dec-19,-293324,1029346443,8430816,845377168
(주)휴비츠,65510,Dec-11,9465874,57034489,7337181,56415363
(주)휴비츠,65510,Dec-12,11792085,67333918,9607767,63074612
(주)휴비츠,65510,Dec-13,326768,64069932,-1575721,59249614
(주)휴비츠,65510,Dec-14,1618849,63992216,914673,59720571
(주)휴비츠,65510,Dec-15,7420541,72705901,4757568,61975021
(주)휴비츠,65510,Dec-16,11370199,66923364,10466712,60727627
(주)휴비츠,65510,Dec-17,3461194,70387883,2435801,62911713
(주)휴비츠,65510,Dec-18,7550013,78861275,6130102,68050523
(주)휴비츠,65510,Dec-19,8334022,87987307,6909967,76166691
(주)휴센텍,215090,Dec-15,,,,
(주)휴센텍,215090,Dec-16,,,,
(주)휴센텍,215090,Dec-17,,,,
(주)휴센텍,215090,Dec-18,,,-1555238,20783644
(주)휴센텍,215090,Dec-19,,,-5782475,17795672
(주)휴스틸,5010,Dec-11,35440965,568623724,32950549,568183564
(주)휴스틸,5010,Dec-12,25882232,588890255,29280353,590313880
(주)휴스틸,5010,Dec-13,6185710,547751902,7646624,535195428
(주)휴스틸,5010,Dec-14,15041925,553844427,13961188,572487662
(주)휴스틸,5010,Dec-15,693208,438475425,1980263,357231584
(주)휴스틸,5010,Dec-16,-556247,364021479,2137411,387903904
(주)휴스틸,5010,Dec-17,3685364,690567426,6658085,654716561
(주)휴스틸,5010,Dec-18,17184417,588768601,8729207,537031984
(주)휴스틸,5010,Dec-19,-12543042,536988709,-4752871,454522580
(주)휴엠앤씨,263920,Dec-17,,,685114,27120409
(주)휴엠앤씨,263920,Dec-18,-66820,23388721,135431,23388721
(주)휴엠앤씨,263920,Dec-19,-5069758,24964389,-5937116,21273458
(주)휴온스,243070,Dec-16,14814752,168966126,16454306,167572193
(주)휴온스,243070,Dec-17,34087057,284838205,35979307,278012170
(주)휴온스,243070,Dec-18,44595080,328595382,43415147,313390424
(주)휴온스,243070,Dec-19,37412975,365018985,40647144,333128087
(주)휴온스글로벌,84110,Dec-11,,,4875488,113122275
(주)휴온스글로벌,84110,Dec-12,7196043,135510362,6345993,122058612
(주)휴온스글로벌,84110,Dec-13,22845434,158182765,12342500,131049908
(주)휴온스글로벌,84110,Dec-14,24491213,182342753,17462194,156508158
(주)휴온스글로벌,84110,Dec-15,40509543,245020684,27096687,215132795
(주)휴온스글로벌,84110,Dec-16,526207281,163712232,506066815,10740870
(주)휴온스글로벌,84110,Dec-17,48799151,325350642,10219900,25861844
(주)휴온스글로벌,84110,Dec-18,60762312,378687482,10753747,27891898
(주)휴온스글로벌,84110,Dec-19,57348919,449422998,9926852,29635944
(주)흥국,10240,Dec-11,7056788,107972999,5456907,86767075
(주)흥국,10240,Dec-12,3525892,90278479,2771908,76574726
(주)흥국,10240,Dec-13,3254945,78820115,1697429,63392471
(주)흥국,10240,Dec-14,1669997,73042471,1538305,62405120
(주)흥국,10240,Dec-15,1410304,64346196,1552149,58499636
(주)흥국,10240,Dec-16,3618605,62732006,2913815,55073948
(주)흥국,10240,Dec-17,6952612,91625420,4516747,74263798
(주)흥국,10240,Dec-18,8316697,118012454,6645575,90238921
(주)흥국,10240,Dec-19,7002937,104480160,4490031,72258060
(주)흥국에프엔비,189980,Dec-15,6602856,39636081,7161700,39502913
(주)흥국에프엔비,189980,Dec-16,3347480,41377160,2664279,40254435
(주)흥국에프엔비,189980,Dec-17,2619599,44898941,2233591,43667407
(주)흥국에프엔비,189980,Dec-18,2760835,47651005,3108837,44126103
(주)흥국에프엔비,189980,Dec-19,5303380,53767239,4912882,51915567
(주)희림종합건축사사무소,37440,Dec-11,,,-3582613,135066574
