회사명,거래소코드,회계년도,유형자산(IFRS연결),건설중인자산(IFRS연결),유형자산(IFRS개별),건설중인자산(IFRS개별),합계_기말인원
(주)만도,204320,Dec-18,0,0,910018159,0,4402
(주)만도,204320,Dec-19,0,0,885843609,0,4307
(주)매직마이크로,127160,Dec-15,0,783716,23458646,116600,206
(주)매직마이크로,127160,Dec-16,0,2170122,19850594,206800,156
(주)매직마이크로,127160,Dec-17,0,6649282,23586095,150900,93
(주)매직마이크로,127160,Dec-18,0,96000,21848581,96000,127
(주)매직마이크로,127160,Dec-19,0,0,916986,0,77
(주)매커스,93520,Dec-11,0,0,4875296,0,32
(주)매커스,93520,Dec-12,0,0,4825152,0,31
(주)매커스,93520,Dec-13,0,0,4924330,0,30
(주)매커스,93520,Dec-14,0,0,4289418,0,34
(주)매커스,93520,Dec-15,0,0,4225160,0,35
(주)매커스,93520,Dec-16,0,0,4174658,0,35
(주)매커스,93520,Dec-17,0,0,4162226,0,36
(주)매커스,93520,Dec-18,0,0,4183291,0,41
(주)매커스,93520,Dec-19,0,0,4351126,0,42
(주)머큐리,100590,Dec-18,,,22074120,0,193
(주)머큐리,100590,Dec-19,,,21500416,0,190
(주)멀티캠퍼스,67280,Dec-11,,,2013940,0,216
(주)멀티캠퍼스,67280,Dec-12,0,0,1994651,0,284
(주)멀티캠퍼스,67280,Dec-13,0,0,2949351,0,381
(주)멀티캠퍼스,67280,Dec-14,0,0,2411238,0,503
(주)멀티캠퍼스,67280,Dec-15,0,0,2454900,0,632
(주)멀티캠퍼스,67280,Dec-16,0,0,5284831,0,702
(주)멀티캠퍼스,67280,Dec-17,0,0,4477710,0,711
(주)멀티캠퍼스,67280,Dec-18,0,0,3682264,0,785
(주)멀티캠퍼스,67280,Dec-19,0,0,4991138,0,860
(주)메드팩토,235980,Dec-19,,,3773277,32820,36
(주)메디아나,41920,Dec-14,0,92794,5036462,92794,180
(주)메디아나,41920,Dec-15,0,3331329,8661376,3331329,190
(주)메디아나,41920,Dec-16,0,1928674,11674943,1928674,242
(주)메디아나,41920,Dec-17,0,4630104,14187521,4630104,245
(주)메디아나,41920,Dec-18,0,6916663,18821824,6916663,172
(주)메디아나,41920,Dec-19,0,738628,12463336,738628,156
(주)메디콕스,54180,Jun-11,,,41650587,0,29
(주)메디콕스,54180,Jun-12,,,40700649,0,25
(주)메디콕스,54180,Jun-13,,,40195148,0,25
(주)메디콕스,54180,Jun-14,,,39829400,0,25
(주)메디콕스,54180,Jun-15,,,31444460,0,30
(주)메디콕스,54180,Jun-16,,,30829417,0,31
(주)메디콕스,54180,Jun-17,,,44643487,0,56
(주)메디콕스,54180,Jun-18,,,43883333,0,84
(주)메디콕스,54180,Jun-19,0,0,43351695,0,75
(주)메디톡스,86900,Dec-11,,,14848509,726985,98
(주)메디톡스,86900,Dec-12,,,20591357,6860900,122
(주)메디톡스,86900,Dec-13,0,22584588,35724785,22584588,139
(주)메디톡스,86900,Dec-14,0,33165818,50778204,33165818,194
(주)메디톡스,86900,Dec-15,0,44422290,80628041,44422290,280
(주)메디톡스,86900,Dec-16,0,39364896,141837331,39364896,354
(주)메디톡스,86900,Dec-17,0,35923570,172184225,35923570,459
(주)메디톡스,86900,Dec-18,0,6075620,163915250,5627620,529
(주)메디톡스,86900,Dec-19,0,21341544,169577352,21341544,600
(주)메디프론디비티,65650,Dec-11,,,245125,0,26
(주)메디프론디비티,65650,Dec-12,,,192170,0,25
(주)메디프론디비티,65650,Dec-13,,,124373,0,25
(주)메디프론디비티,65650,Dec-14,,,36609,0,24
(주)메디프론디비티,65650,Dec-15,,,10812,0,20
(주)메디프론디비티,65650,Dec-16,,,11292,0,20
(주)메디프론디비티,65650,Dec-17,,,6955,0,23
(주)메디프론디비티,65650,Dec-18,,,18482,0,23
(주)메디프론디비티,65650,Dec-19,,,59498,0,22
(주)메지온,140410,Dec-12,,,183256,0,14
(주)메지온,140410,Dec-13,,,141783,0,15
(주)메지온,140410,Dec-14,,,315088,0,19
(주)메지온,140410,Dec-15,,,748961,0,24
(주)메지온,140410,Dec-16,0,0,203275,0,24
(주)메지온,140410,Dec-17,0,0,859015,0,53
(주)메지온,140410,Dec-18,0,8374,910157,0,53
(주)메지온,140410,Dec-19,0,0,2833573,0,65
(주)메카로,241770,Dec-17,,,22763924,888536,216
(주)메카로,241770,Dec-18,0,3458343,38433140,3363848,234
(주)메카로,241770,Dec-19,0,10496982,69005873,10324376,229
(주)메타랩스,90370,Dec-11,0,0,31210062,0,608
(주)메타랩스,90370,Dec-12,0,0,29603474,0,535
(주)메타랩스,90370,Dec-13,0,0,28306015,0,550
(주)메타랩스,90370,Dec-14,0,0,21793965,0,528
(주)메타랩스,90370,Dec-15,0,0,21106147,0,466
(주)메타랩스,90370,Dec-16,0,0,19653019,0,321
(주)메타랩스,90370,Dec-17,268966,26510,13824214,26510,153
(주)메타랩스,90370,Dec-18,0,0,1118336,0,41
(주)메타랩스,90370,Dec-19,0,0,1215398,0,57
(주)메타바이오메드,59210,Dec-11,0,605607,22562988,577832,136
(주)메타바이오메드,59210,Dec-12,0,1030726,24907057,551423,149
(주)메타바이오메드,59210,Dec-13,0,1578374,25845370,499464,161
(주)메타바이오메드,59210,Dec-14,0,894531,25660931,406923,181
(주)메타바이오메드,59210,Dec-15,0,827297,24361767,336833,198
(주)메타바이오메드,59210,Dec-16,6466057,2636541,22000529,442593,191
(주)메타바이오메드,59210,Dec-17,7564893,3431638,24751929,3411167,212
(주)메타바이오메드,59210,Dec-18,0,1059899,30628208,1051899,233
(주)메타바이오메드,59210,Dec-19,504418,382074,34418207,372574,242
(주)멕아이씨에스,58110,Dec-15,,,12152941,0,62
(주)멕아이씨에스,58110,Dec-16,0,75700,11939456,0,54
(주)멕아이씨에스,58110,Dec-17,0,98250,11776939,0,61
(주)멕아이씨에스,58110,Dec-18,0,98250,11568041,0,58
(주)멕아이씨에스,58110,Dec-19,0,98250,11400986,0,54
(주)멜파스,96640,Dec-11,,,93770355,12082398,312
(주)멜파스,96640,Dec-12,,,109522895,13839450,309
(주)멜파스,96640,Dec-13,,,111192887,545050,303
(주)멜파스,96640,Dec-14,,,75765427,2041786,221
(주)멜파스,96640,Dec-15,,,56881357,13080,183
(주)멜파스,96640,Dec-16,,,50076527,196355,183
(주)멜파스,96640,Dec-17,,,26205042,250022,125
(주)멜파스,96640,Dec-18,,,21728449,65398,61
(주)멜파스,96640,Dec-19,0,65837,17875587,65837,53
(주)모나리자,12690,Dec-11,,,33518731,7944355,162
(주)모나리자,12690,Dec-12,,,34436355,1004100,176
(주)모나리자,12690,Dec-13,,,38855925,864634,175
(주)모나리자,12690,Dec-14,,,36935654,361859,174
(주)모나리자,12690,Dec-15,,,37412626,1568164,173
(주)모나리자,12690,Dec-16,,,37430658,127700,175
(주)모나리자,12690,Dec-17,,,36901221,687717,177
(주)모나리자,12690,Dec-18,,,35576069,702952,177
(주)모나리자,12690,Dec-19,,,34250673,569236,185
(주)모나미,5360,Dec-11,0,22238252,40361899,22238252,182
(주)모나미,5360,Dec-12,0,34922898,57191164,34922898,167
(주)모나미,5360,Dec-13,0,870474,23256125,830616,136
(주)모나미,5360,Dec-14,344759,0,20499322,0,131
(주)모나미,5360,Dec-15,0,0,27412691,0,141
(주)모나미,5360,Dec-16,0,0,27505959,0,168
(주)모나미,5360,Dec-17,0,4287502,32644407,3631497,183
(주)모나미,5360,Dec-18,0,6267703,26141875,5664142,188
(주)모나미,5360,Dec-19,0,6147846,27378424,6020290,189
(주)모다이노칩,80420,Dec-11,0,529339,34932225,529339,255
(주)모다이노칩,80420,Dec-12,0,202019,36644201,202019,342
(주)모다이노칩,80420,Dec-13,0,437419,44226636,437419,406
(주)모다이노칩,80420,Dec-14,0,1697903,52078105,1697903,466
(주)모다이노칩,80420,Dec-15,0,405500,47544773,405500,477
(주)모다이노칩,80420,Dec-16,0,9871834,222181409,5721834,620
(주)모다이노칩,80420,Dec-17,0,7497048,248482182,6230948,649
(주)모다이노칩,80420,Dec-18,0,30158592,234777506,4366549,689
(주)모다이노칩,80420,Dec-19,0,44422507,324252259,16652905,630
(주)모두투어네트워크,80160,Dec-11,0,0,1074055,0,941
(주)모두투어네트워크,80160,Dec-12,0,0,9550159,0,930
(주)모두투어네트워크,80160,Dec-13,0,0,9463105,0,985
(주)모두투어네트워크,80160,Dec-14,0,0,11262482,0,1055
(주)모두투어네트워크,80160,Dec-15,1157118,0,11554232,0,1184
(주)모두투어네트워크,80160,Dec-16,350000,0,11261562,0,1221
(주)모두투어네트워크,80160,Dec-17,0,0,11253678,0,1251
(주)모두투어네트워크,80160,Dec-18,0,3207847,1170328,0,1237
(주)모두투어네트워크,80160,Dec-19,0,0,3589628,0,1158
(주)모바일리더,100030,Dec-11,,,344413,0,131
(주)모바일리더,100030,Dec-12,0,0,207217,0,132
(주)모바일리더,100030,Dec-13,0,0,209767,0,135
(주)모바일리더,100030,Dec-14,0,0,139432,0,99
(주)모바일리더,100030,Dec-15,0,0,132189,0,78
(주)모바일리더,100030,Dec-16,0,0,87299,0,72
(주)모바일리더,100030,Dec-17,0,0,87624,0,74
(주)모바일리더,100030,Dec-18,0,0,73221,0,79
(주)모바일리더,100030,Dec-19,0,0,42907,0,66
(주)모베이스,101330,Dec-11,0,562725,25252536,0,241
(주)모베이스,101330,Dec-12,0,3173065,23765759,0,223
(주)모베이스,101330,Dec-13,0,3580608,23886109,0,241
(주)모베이스,101330,Dec-14,0,21388,22892989,0,171
(주)모베이스,101330,Dec-15,0,8086450,22990636,2615001,230
(주)모베이스,101330,Dec-16,0,10374234,39184677,9663917,112
(주)모베이스,101330,Dec-17,0,11648648,27247185,0,136
(주)모베이스,101330,Dec-18,0,2605940,26854941,0,114
(주)모베이스,101330,Dec-19,0,43365890,25747148,0,44
(주)모베이스전자,12860,Dec-11,0,11030365,98956978,9241254,1047
(주)모베이스전자,12860,Dec-12,0,5968872,101498322,4130619,1055
(주)모베이스전자,12860,Dec-13,0,16048020,113315842,12164146,1157
(주)모베이스전자,12860,Dec-14,0,13874071,123327122,12878284,1215
(주)모베이스전자,12860,Dec-15,0,30839210,173215847,29112920,1208
(주)모베이스전자,12860,Dec-16,21944406,21918580,193007108,18411326,1354
(주)모베이스전자,12860,Dec-17,0,28198398,197450581,22881459,1370
(주)모베이스전자,12860,Dec-18,0,33501217,199870862,27748481,1312
(주)모베이스전자,12860,Dec-19,0,31326261,196803120,30710668,1202
(주)모비스,250060,Dec-16,,,,,19
(주)모비스,250060,Dec-17,,,209186,0,24
(주)모비스,250060,Dec-18,0,0,2845612,0,24
(주)모비스,250060,Dec-19,0,0,2730199,0,28
(주)모토닉,9680,Dec-11,0,788793,32124590,646600,274
(주)모토닉,9680,Dec-12,0,541450,33029304,511450,267
(주)모토닉,9680,Dec-13,0,4221200,40851214,4151200,292
(주)모토닉,9680,Dec-14,0,14932428,62726074,14932428,442
(주)모토닉,9680,Dec-15,6911847,38123673,86975247,38123673,411
(주)모토닉,9680,Dec-16,0,264467,90592510,264467,331
(주)모토닉,9680,Dec-17,0,264000,85340331,264000,286
(주)모토닉,9680,Dec-18,0,1433200,81631611,1433200,285
(주)모토닉,9680,Dec-19,0,13200,76410599,13200,278
(주)모헨즈,6920,Dec-11,0,1024986,4401993,861382,68
(주)모헨즈,6920,Dec-12,0,1803144,5993855,1546422,70
(주)모헨즈,6920,Dec-13,0,1717675,6825743,1604493,70
(주)모헨즈,6920,Dec-14,0,1616476,7041586,1608217,74
(주)모헨즈,6920,Dec-15,0,17761,7038519,9503,74
(주)모헨즈,6920,Dec-16,0,105672,7594812,0,81
(주)모헨즈,6920,Dec-17,0,125391,7575718,18746,75
(주)모헨즈,6920,Dec-18,0,0,7942445,0,74
(주)모헨즈,6920,Dec-19,0,11112,5818637,11112,71
(주)무학,33920,Dec-11,0,16231875,116362700,15390375,520
(주)무학,33920,Dec-12,0,41609729,157839517,41609730,343
(주)무학,33920,Dec-13,0,5350307,173826680,5350308,358
(주)무학,33920,Dec-14,0,23528420,189731437,23528420,464
(주)무학,33920,Dec-15,0,4273522,199077697,4273522,534
(주)무학,33920,Dec-16,0,162000,200196077,162000,740
(주)무학,33920,Dec-17,0,9904814,195912153,9904814,649
(주)무학,33920,Dec-18,0,31799643,199098220,31175248,633
(주)무학,33920,Dec-19,0,48023009,196027920,47824515,630
(주)미래생명자원,218150,Dec-15,,,,,2
(주)미래생명자원,218150,Dec-16,,,,,2
(주)미래생명자원,218150,Dec-17,0,1811018,5425335,1811018,37
(주)미래생명자원,218150,Dec-18,0,13000,10752861,13000,33
(주)미래생명자원,218150,Dec-19,0,178561,10964221,178561,37
(주)미래아이앤지,7120,Dec-11,0,0,10813343,0,81
(주)미래아이앤지,7120,Dec-12,0,0,8554987,0,108
(주)미래아이앤지,7120,Dec-13,0,0,3521669,0,81
(주)미래아이앤지,7120,Dec-14,0,1480000,3849312,1480000,55
(주)미래아이앤지,7120,Dec-15,0,140650,4177317,140650,51
(주)미래아이앤지,7120,Dec-16,0,104000,4094601,104000,48
(주)미래아이앤지,7120,Dec-17,0,104000,6317102,104000,38
(주)미래아이앤지,7120,Dec-18,0,104000,6220687,104000,44
(주)미래아이앤지,7120,Dec-19,2708122,104000,3401504,104000,31
(주)미래컴퍼니,49950,Dec-11,0,0,29691598,0,192
(주)미래컴퍼니,49950,Dec-12,0,0,31012446,0,256
(주)미래컴퍼니,49950,Dec-13,0,0,29211094,0,252
(주)미래컴퍼니,49950,Dec-14,0,0,28465872,0,232
(주)미래컴퍼니,49950,Dec-15,0,200832,28612519,200832,245
(주)미래컴퍼니,49950,Dec-16,0,0,29016143,0,254
(주)미래컴퍼니,49950,Dec-17,0,0,28691126,0,288
(주)미래컴퍼니,49950,Dec-18,0,532170,28965844,532170,318
(주)미래컴퍼니,49950,Dec-19,0,607725,30349255,607725,329
(주)미코,59090,Dec-11,0,6534926,45525483,4132428,685
(주)미코,59090,Dec-12,0,4447407,49489901,2868580,705
(주)미코,59090,Dec-13,0,7617799,29772876,1836210,239
(주)미코,59090,Dec-14,0,2546659,31548243,1912096,203
(주)미코,59090,Dec-15,0,3164611,36911107,2568790,231
(주)미코,59090,Dec-16,0,3045833,36488544,1814354,263
(주)미코,59090,Dec-17,0,6722778,36396257,1122650,328
(주)미코,59090,Dec-18,0,17312682,40813281,405493,357
(주)미코,59090,Dec-19,0,33059920,43132896,5267373,414
(주)미투온,201490,Dec-16,0,0,176503,0,58
(주)미투온,201490,Dec-17,0,0,138456,0,64
(주)미투온,201490,Dec-18,0,0,98297,0,63
(주)미투온,201490,Dec-19,0,0,193379,0,51
(주)바른손,18700,Mar-11,0,349125,13653011,349125,804
(주)바른손,18700,Mar-12,0,73400,11615479,73400,776
(주)바른손,18700,Mar-13,0,267734,10487097,267734,729
(주)바른손,18700,Mar-14,0,175706,8595375,175706,544
(주)바른손,18700,Mar-15,0,0,2158694,0,248
(주)바른손,18700,Mar-16,0,0,653221,0,196
(주)바른손,18700,Mar-17,0,0,501686,0,37
(주)바른손,18700,Mar-18,0,0,3554438,0,71
(주)바른손,18700,Mar-19,0,0,3036327,0,182
(주)바른손이앤에이,35620,Dec-11,0,0,620789,0,192
(주)바른손이앤에이,35620,Dec-12,0,0,1762323,0,161
(주)바른손이앤에이,35620,Dec-13,0,0,1799714,0,146
(주)바른손이앤에이,35620,Dec-14,0,0,2160893,0,178
(주)바른손이앤에이,35620,Dec-15,0,0,291257,0,40
(주)바른손이앤에이,35620,Dec-16,0,0,154630,0,25
(주)바른손이앤에이,35620,Dec-17,0,0,133012,0,29
(주)바른손이앤에이,35620,Dec-18,0,0,191723,0,34
(주)바른손이앤에이,35620,Dec-19,0,0,8950491,0,45
(주)바른전자,64520,Dec-11,0,100000,34485102,100000,227
(주)바른전자,64520,Dec-12,0,0,35195294,0,262
(주)바른전자,64520,Dec-13,0,0,36839226,0,261
(주)바른전자,64520,Dec-14,,,39892073,0,235
(주)바른전자,64520,Dec-15,0,1891243,38020944,330000,399
(주)바른전자,64520,Dec-16,0,2106523,36231032,0,362
(주)바른전자,64520,Dec-17,0,1991647,34135949,0,350
(주)바른전자,64520,Dec-18,993312,0,33951897,0,349
(주)바른전자,64520,Dec-19,0,0,32149416,0,152
(주)바이넥스,53030,Dec-11,0,17000,30725207,17000,292
(주)바이넥스,53030,Dec-12,0,243400,30165878,243400,319
(주)바이넥스,53030,Dec-13,0,237000,30460034,237000,301
(주)바이넥스,53030,Dec-14,,,30980272,736540,318
(주)바이넥스,53030,Dec-15,,,93323745,32673505,347
(주)바이넥스,53030,Dec-16,0,0,93865964,0,390
(주)바이넥스,53030,Dec-17,0,0,91095681,0,398
(주)바이넥스,53030,Dec-18,0,0,88595634,0,443
(주)바이넥스,53030,Dec-19,0,94582,92313774,94582,488
(주)바이오니아,64550,Dec-11,0,0,24564886,0,305
(주)바이오니아,64550,Dec-12,0,0,23230861,0,279
(주)바이오니아,64550,Dec-13,0,0,21467795,0,284
(주)바이오니아,64550,Dec-14,0,0,19972329,0,285
(주)바이오니아,64550,Dec-15,0,0,18845634,0,275
(주)바이오니아,64550,Dec-16,0,0,19263774,0,336
(주)바이오니아,64550,Dec-17,0,8676,19087472,8676,356
(주)바이오니아,64550,Dec-18,0,329897,28962456,4014,380
(주)바이오니아,64550,Dec-19,0,66160,30242011,39660,377
(주)바이오로그디바이스,208710,Dec-14,,,,,3
(주)바이오로그디바이스,208710,Dec-15,0,0,1359611,0,34
(주)바이오로그디바이스,208710,Dec-16,0,349856,1232434,178874,39
(주)바이오로그디바이스,208710,Dec-17,0,569298,1401136,567807,45
(주)바이오로그디바이스,208710,Dec-18,0,2265258,2903177,2265258,49
(주)바이오로그디바이스,208710,Dec-19,0,2901041,3391521,2896774,49
(주)바이오솔루션,86820,Dec-18,,,1817241,906213,61
(주)바이오솔루션,86820,Dec-19,,,4105275,856100,70
(주)바이오스마트,38460,Dec-11,0,144460,14867322,144460,150
(주)바이오스마트,38460,Dec-12,0,58380,14182946,58380,149
(주)바이오스마트,38460,Dec-13,0,154180,13819112,154180,138
(주)바이오스마트,38460,Dec-14,0,106400,5108784,206480,141
(주)바이오스마트,38460,Dec-15,0,579000,7010890,754000,139
(주)바이오스마트,38460,Dec-16,0,485750,6728790,730750,149
(주)바이오스마트,38460,Dec-17,0,436472,6839906,282500,158
(주)바이오스마트,38460,Dec-18,0,308700,6130346,225000,165
(주)바이오스마트,38460,Dec-19,0,227500,6912368,31500,167
(주)바이오톡스텍,86040,Dec-11,0,192258,22621054,188518,170
(주)바이오톡스텍,86040,Dec-12,0,0,22349148,0,177
(주)바이오톡스텍,86040,Dec-13,0,0,21742081,0,167
(주)바이오톡스텍,86040,Dec-14,0,0,20813345,0,174
(주)바이오톡스텍,86040,Dec-15,0,215770,20033270,0,176
(주)바이오톡스텍,86040,Dec-16,0,0,19412167,0,179
(주)바이오톡스텍,86040,Dec-17,0,1966877,21029225,1966877,192
(주)바이오톡스텍,86040,Dec-18,0,0,21883551,0,191
(주)바이오톡스텍,86040,Dec-19,0,0,21160644,0,208
(주)바텍,43150,Dec-11,0,1654125,16406011,858914,195
(주)바텍,43150,Dec-12,0,2641515,17590795,1836428,263
(주)바텍,43150,Dec-13,0,3503162,25125844,1422579,518
(주)바텍,43150,Dec-14,0,9320215,31990479,7951225,512
(주)바텍,43150,Dec-15,0,24583166,47710784,24216002,553
(주)바텍,43150,Dec-16,0,5542390,51192415,4379527,573
(주)바텍,43150,Dec-17,0,5377679,60683939,5377679,254
(주)바텍,43150,Dec-18,0,1143068,56474156,820745,342
(주)바텍,43150,Dec-19,0,183984,55547776,183984,390
(주)배럴,267790,Dec-18,0,2520000,4371309,2520000,110
(주)배럴,267790,Dec-19,0,78375,17065437,78375,108
(주)백금티앤에이,46310,Dec-11,0,0,390776,0,62
(주)백금티앤에이,46310,Dec-12,0,0,441593,0,58
(주)백금티앤에이,46310,Dec-13,0,0,238197,0,59
(주)백금티앤에이,46310,Dec-14,0,0,345176,0,48
(주)백금티앤에이,46310,Dec-15,0,0,346463,0,46
(주)백금티앤에이,46310,Dec-16,0,0,320341,0,42
(주)백금티앤에이,46310,Dec-17,0,0,219871,0,44
(주)백금티앤에이,46310,Dec-18,0,0,434214,0,58
(주)백금티앤에이,46310,Dec-19,0,111641,317302,0,58
(주)백산,35150,Dec-11,0,243829,47898526,207000,318
(주)백산,35150,Dec-12,0,1656872,47250059,965018,281
(주)백산,35150,Dec-13,0,244964,46697171,48000,283
(주)백산,35150,Dec-14,12884816,1865396,33599499,501832,242
(주)백산,35150,Dec-15,0,357203,31687871,269241,244
(주)백산,35150,Dec-16,0,3146828,30861370,0,258
(주)백산,35150,Dec-17,2389529,2053873,29988359,0,263
(주)백산,35150,Dec-18,0,985362,29052238,22800,233
(주)백산,35150,Dec-19,0,571715,45666544,0,258
(주)버킷스튜디오,66410,Dec-11,,,1855523,1137289,79
(주)버킷스튜디오,66410,Dec-12,,,694093,0,51
(주)버킷스튜디오,66410,Dec-13,,,770476,235705,54
(주)버킷스튜디오,66410,Dec-14,,,4613527,0,46
(주)버킷스튜디오,66410,Dec-15,,,4127847,0,44
(주)버킷스튜디오,66410,Dec-16,,,3526629,0,44
(주)버킷스튜디오,66410,Dec-17,,,3340416,23000,39
(주)버킷스튜디오,66410,Dec-18,,,3180348,23000,30
(주)버킷스튜디오,66410,Dec-19,,,4156788,3002,33
(주)베노홀딩스,206400,Dec-14,,,,,
(주)베노홀딩스,206400,Dec-15,0,0,113115,0,41
(주)베노홀딩스,206400,Dec-16,0,0,94479,0,55
(주)베노홀딩스,206400,Dec-17,0,0,114832,0,87
(주)베노홀딩스,206400,Dec-18,0,0,83871,0,30
(주)베노홀딩스,206400,Dec-19,0,0,192905,0,14
(주)베셀,177350,Dec-15,0,6833957,15075243,6833957,164
(주)베셀,177350,Dec-16,0,0,11923897,0,163
(주)베셀,177350,Dec-17,0,0,12263481,0,197
(주)베셀,177350,Dec-18,0,0,11785859,0,146
(주)베셀,177350,Dec-19,0,0,11377101,0,97
(주)베스파,299910,Dec-18,0,0,1348304,0,191
(주)베스파,299910,Dec-19,0,0,4435469,0,318
(주)벽산,7210,Dec-11,0,1948118,66104504,1948118,302
(주)벽산,7210,Dec-12,0,989832,61897768,964200,284
(주)벽산,7210,Dec-13,0,1003290,62969661,956200,320
(주)벽산,7210,Dec-14,0,926048,65200751,926048,323
(주)벽산,7210,Dec-15,0,1725400,64593782,1695400,340
(주)벽산,7210,Dec-16,0,2289475,93344049,2279475,330
