회사명,거래소코드,회계년도,자산(IFRS연결),자산(IFRS개별),합계_기말인원
제이씨케미칼(주),137950,11-Dec,,70017157,22
제이씨케미칼(주),137950,12-Dec,59426517,57497631,24
제이씨케미칼(주),137950,13-Dec,75575374,64240630,30
제이씨케미칼(주),137950,14-Dec,106146769,95421089,36
제이씨케미칼(주),137950,15-Dec,137095262,123609191,34
제이씨케미칼(주),137950,16-Dec,147118088,140863364,36
제이씨케미칼(주),137950,17-Dec,147113147,148515989,39
제이씨케미칼(주),137950,18-Dec,173053734,179650243,56
제이씨케미칼(주),137950,19-Dec,236992374,236690810,85
제이씨현시스템(주),33320,11-Dec,71992287,66136435,155
제이씨현시스템(주),33320,12-Dec,74862693,67906316,147
제이씨현시스템(주),33320,13-Dec,80015661,71001459,144
제이씨현시스템(주),33320,14-Dec,88631267,75752537,138
제이씨현시스템(주),33320,15-Dec,97526995,84974402,84
제이씨현시스템(주),33320,16-Dec,102154121,88319700,94
제이씨현시스템(주),33320,17-Dec,113926029,95927187,98
제이씨현시스템(주),33320,18-Dec,133252452,115785598,96
제이씨현시스템(주),33320,19-Dec,130349962,110855644,88
제이엔케이히터(주),126880,11-Dec,121844479,111602543,54
제이엔케이히터(주),126880,12-Dec,150141342,128939420,57
제이엔케이히터(주),126880,13-Dec,144865555,119286769,82
제이엔케이히터(주),126880,14-Dec,160602590,129148415,79
제이엔케이히터(주),126880,15-Dec,161635649,126971132,96
제이엔케이히터(주),126880,16-Dec,177017456,138678139,76
제이엔케이히터(주),126880,17-Dec,142466841,132380121,62
제이엔케이히터(주),126880,18-Dec,204749325,195184203,71
제이엔케이히터(주),126880,19-Dec,176697329,158379965,75
제이엠아이(주),33050,11-Dec,224680275,121708204,126
제이엠아이(주),33050,12-Dec,167664595,103506885,118
제이엠아이(주),33050,13-Dec,155722076,60168856,119
제이엠아이(주),33050,14-Dec,131292921,60078698,88
제이엠아이(주),33050,15-Dec,116734084,59303973,82
제이엠아이(주),33050,16-Dec,109986867,48751162,79
제이엠아이(주),33050,17-Dec,107032674,48321942,77
제이엠아이(주),33050,18-Dec,103702689,52651579,72
제이엠아이(주),33050,19-Dec,83262381,47759041,76
제이엠티(주),94970,11-Dec,85358696,81635116,251
제이엠티(주),94970,12-Dec,80476473,81990887,246
제이엠티(주),94970,13-Dec,92144420,92223057,281
제이엠티(주),94970,14-Dec,81414118,81128022,286
제이엠티(주),94970,15-Dec,45818780,47292520,300
제이엠티(주),94970,16-Dec,56963867,60156692,201
제이엠티(주),94970,17-Dec,99107941,92998000,120
제이엠티(주),94970,18-Dec,88776231,73837495,15
제이엠티(주),94970,19-Dec,71663175,60260980,8
제이준코스메틱(주),25620,11-Dec,,55280901,163
제이준코스메틱(주),25620,12-Dec,,56549087,140
제이준코스메틱(주),25620,13-Dec,85251013,59085837,139
제이준코스메틱(주),25620,14-Dec,,30689936,116
제이준코스메틱(주),25620,15-Dec,32748491,27227764,34
제이준코스메틱(주),25620,16-Dec,115313855,114517494,88
제이준코스메틱(주),25620,17-Dec,,152808469,183
제이준코스메틱(주),25620,18-Dec,214928993,212733731,179
제이준코스메틱(주),25620,19-Dec,123890346,126178682,221
제일약품(주),271980,17-Dec,,413726102,945
제일약품(주),271980,18-Dec,,402903123,970
제일약품(주),271980,19-Dec,,401585119,964
제일연마공업(주),1560,11-Dec,92502533,79710661,103
제일연마공업(주),1560,12-Dec,97864795,84032793,99
제일연마공업(주),1560,13-Dec,90066058,75454780,96
제일연마공업(주),1560,14-Dec,96649814,79544337,98
제일연마공업(주),1560,15-Dec,97389006,81514935,86
제일연마공업(주),1560,16-Dec,98362305,79421237,80
제일연마공업(주),1560,17-Dec,98981772,79610394,82
제일연마공업(주),1560,18-Dec,98371086,82111011,81
제일연마공업(주),1560,19-Dec,102503180,86815185,73
제일파마홀딩스(주),2620,11-Dec,,384131035,983
제일파마홀딩스(주),2620,12-Dec,,390765178,1003
제일파마홀딩스(주),2620,13-Dec,,396097415,1033
제일파마홀딩스(주),2620,14-Dec,,409567197,1104
제일파마홀딩스(주),2620,15-Dec,,445166106,1087
제일파마홀딩스(주),2620,16-Dec,491984997,481474024,1011
제일파마홀딩스(주),2620,17-Dec,197587508,176994118,40
제일파마홀딩스(주),2620,18-Dec,920085825,587402085,39
제일파마홀딩스(주),2620,19-Dec,846474534,528980385,40
조광아이엘아이(주),44060,11-Dec,39814869,40423770,95
조광아이엘아이(주),44060,12-Dec,42015945,41301843,97
조광아이엘아이(주),44060,13-Dec,43653603,42974736,88
조광아이엘아이(주),44060,14-Dec,53794072,53849196,100
조광아이엘아이(주),44060,15-Dec,65173385,65035613,125
조광아이엘아이(주),44060,16-Dec,61830318,61894966,115
조광아이엘아이(주),44060,17-Dec,59138919,59296096,113
조광아이엘아이(주),44060,18-Dec,63793557,64012148,113
조광아이엘아이(주),44060,19-Dec,93386670,93528657,153
조광페인트(주),4910,11-Dec,201751646,195498200,376
조광페인트(주),4910,12-Dec,217570680,199270267,375
조광페인트(주),4910,13-Dec,226436953,206095061,395
조광페인트(주),4910,14-Dec,241620451,221025073,407
조광페인트(주),4910,15-Dec,240788271,219560869,421
조광페인트(주),4910,16-Dec,252381851,229635274,438
조광페인트(주),4910,17-Dec,265062344,258537841,458
조광페인트(주),4910,18-Dec,303627548,300509172,480
조광페인트(주),4910,19-Dec,312545228,305598117,484
조광피혁(주),4700,11-Dec,176728999,173857678,246
조광피혁(주),4700,12-Dec,178991294,177641364,241
조광피혁(주),4700,13-Dec,193032480,188031483,220
조광피혁(주),4700,14-Dec,203736391,200015729,215
조광피혁(주),4700,15-Dec,196853700,196764735,198
조광피혁(주),4700,16-Dec,226636415,226636415,193
조광피혁(주),4700,17-Dec,244713604,244713604,188
조광피혁(주),4700,18-Dec,,250578187,165
조광피혁(주),4700,19-Dec,,295821869,157
조선내화(주),480,11-Dec,1153672463,671256324,557
조선내화(주),480,12-Dec,1167260069,672964860,561
조선내화(주),480,13-Dec,1133194843,650424274,558
조선내화(주),480,14-Dec,1110908826,637162893,550
조선내화(주),480,15-Dec,903697171,577302435,557
조선내화(주),480,16-Dec,970226075,641828546,557
조선내화(주),480,17-Dec,999226222,679510614,574
조선내화(주),480,18-Dec,1030622205,721116872,632
조선내화(주),480,19-Dec,1069059372,721952528,633
조선선재(주),120030,11-Dec,,45093751,119
조선선재(주),120030,12-Dec,,50151407,120
조선선재(주),120030,13-Dec,,60264361,129
조선선재(주),120030,14-Dec,,74264534,127
조선선재(주),120030,15-Dec,,89007793,133
조선선재(주),120030,16-Dec,,100867386,130
조선선재(주),120030,17-Dec,,111971631,130
조선선재(주),120030,18-Dec,,115036197,124
조선선재(주),120030,19-Dec,,121051072,122
조아제약(주),34940,11-Dec,,62121669,248
조아제약(주),34940,12-Dec,,63429125,252
조아제약(주),34940,13-Dec,70815020,69979516,261
조아제약(주),34940,14-Dec,74046793,73238888,259
조아제약(주),34940,15-Dec,74347704,73658232,270
조아제약(주),34940,16-Dec,75097367,74880226,267
조아제약(주),34940,17-Dec,83518178,83666302,268
조아제약(주),34940,18-Dec,84040798,84115458,281
조아제약(주),34940,19-Dec,86742091,86096848,280
조일알미늄(주),18470,11-Dec,,291361368,343
조일알미늄(주),18470,12-Dec,,250378245,340
조일알미늄(주),18470,13-Dec,,258754256,344
조일알미늄(주),18470,14-Dec,,284817577,365
조일알미늄(주),18470,15-Dec,,275509948,384
조일알미늄(주),18470,16-Dec,,323914602,393
조일알미늄(주),18470,17-Dec,,334276483,384
조일알미늄(주),18470,18-Dec,,356053734,406
조일알미늄(주),18470,19-Dec,,289296274,401
주성엔지니어링(주),36930,11-Dec,525219674,519365017,705
주성엔지니어링(주),36930,12-Dec,407491199,404013751,497
주성엔지니어링(주),36930,13-Dec,370884954,371438791,441
주성엔지니어링(주),36930,14-Dec,303310011,304600584,386
주성엔지니어링(주),36930,15-Dec,307700329,307686495,358
주성엔지니어링(주),36930,16-Dec,327512588,325626149,393
주성엔지니어링(주),36930,17-Dec,315265401,311995644,449
주성엔지니어링(주),36930,18-Dec,358152227,354090398,457
주성엔지니어링(주),36930,19-Dec,444888329,441493958,450
줌인터넷(주),239340,16-Dec,,,
줌인터넷(주),239340,17-Dec,,,
줌인터넷(주),239340,18-Dec,,,
줌인터넷(주),239340,19-Dec,34473836,32479942,186
지나인제약(주),78650,11-Dec,99139050,99445248,210
지나인제약(주),78650,12-Dec,102962815,105956965,218
지나인제약(주),78650,13-Dec,122426330,126155261,252
지나인제약(주),78650,14-Dec,127177631,120488684,238
지나인제약(주),78650,15-Dec,130230821,117572725,333
지나인제약(주),78650,16-Dec,114247137,99093360,364
지나인제약(주),78650,17-Dec,77035216,66208805,286
지나인제약(주),78650,18-Dec,75066308,67250603,82
지나인제약(주),78650,19-Dec,97272382,86831281,71
지니언스(주),263860,17-Dec,37923042,39120613,109
지니언스(주),263860,18-Dec,37780388,39813248,115
지니언스(주),263860,19-Dec,42717741,44532658,132
지더블유바이텍(주),36180,11-Dec,,19671554,87
지더블유바이텍(주),36180,12-Dec,,16739888,77
지더블유바이텍(주),36180,13-Dec,,19784045,81
지더블유바이텍(주),36180,14-Dec,,20329864,88
지더블유바이텍(주),36180,15-Dec,,21990813,92
지더블유바이텍(주),36180,16-Dec,,26729196,101
지더블유바이텍(주),36180,17-Dec,,32949812,112
지더블유바이텍(주),36180,18-Dec,,33992406,107
지더블유바이텍(주),36180,19-Dec,81247257,79968658,122
지에스건설(주),6360,11-Dec,11098544102,10304705725,7053
지에스건설(주),6360,12-Dec,11469527163,10216368515,6647
지에스건설(주),6360,13-Dec,12427312942,10838835178,6789
지에스건설(주),6360,14-Dec,13094708930,11510474695,6583
지에스건설(주),6360,15-Dec,13005492988,11831693042,6454
지에스건설(주),6360,16-Dec,13376589310,12295001413,6210
지에스건설(주),6360,17-Dec,13696614624,12711359402,7099
지에스건설(주),6360,18-Dec,12033275313,11072844410,6831
지에스건설(주),6360,19-Dec,13171205734,11474687208,6672
지에이치신소재(주),130500,13-Dec,45509718,44832669,85
지에이치신소재(주),130500,14-Dec,46220404,44672610,85
지에이치신소재(주),130500,15-Dec,42919981,42740765,84
지에이치신소재(주),130500,16-Dec,47390487,46570813,81
지에이치신소재(주),130500,17-Dec,60704296,58892436,75
지에이치신소재(주),130500,18-Dec,79726813,78433034,138
지에이치신소재(주),130500,19-Dec,80228019,77110983,126
지엔원에너지(주),270520,17-Dec,,,1
지엔원에너지(주),270520,18-Dec,,,1
지엔원에너지(주),270520,19-Dec,,,1
지엘팜텍(주),204840,14-Dec,,,
지엘팜텍(주),204840,15-Dec,,,
지엘팜텍(주),204840,16-Dec,,12351401,31
지엘팜텍(주),204840,17-Dec,,15021408,27
지엘팜텍(주),204840,18-Dec,31561639,23958495,26
지엘팜텍(주),204840,19-Dec,26547011,20942951,26
지엠비코리아(주),13870,12-Dec,354106751,336688232,636
지엠비코리아(주),13870,13-Dec,377984965,352695419,696
지엠비코리아(주),13870,14-Dec,430817639,395733405,668
지엠비코리아(주),13870,15-Dec,459399994,413243898,702
지엠비코리아(주),13870,16-Dec,466333873,412531160,684
지엠비코리아(주),13870,17-Dec,468879290,416870125,692
지엠비코리아(주),13870,18-Dec,475197807,417768705,698
지엠비코리아(주),13870,19-Dec,486911660,403283581,648
진양산업(주),3780,11-Dec,31173990,30128502,56
진양산업(주),3780,12-Dec,31803400,29888710,56
진양산업(주),3780,13-Dec,38791830,36683279,56
진양산업(주),3780,14-Dec,39435527,36731867,56
진양산업(주),3780,15-Dec,43050956,38548247,62
진양산업(주),3780,16-Dec,46605487,41311419,60
진양산업(주),3780,17-Dec,46883259,43164497,63
진양산업(주),3780,18-Dec,50695689,46858079,66
진양산업(주),3780,19-Dec,54529284,46586690,73
진양제약(주),7370,11-Dec,,66996780,226
진양제약(주),7370,12-Dec,,69564322,217
진양제약(주),7370,13-Dec,,74128644,221
진양제약(주),7370,14-Dec,,76681231,228
진양제약(주),7370,15-Dec,,86900739,234
진양제약(주),7370,16-Dec,,76784809,233
진양제약(주),7370,17-Dec,,73848507,191
진양제약(주),7370,18-Dec,,70061148,210
진양제약(주),7370,19-Dec,,68277806,188
진양폴리우레탄(주),10640,11-Dec,,24659736,55
진양폴리우레탄(주),10640,12-Dec,,23919761,48
진양폴리우레탄(주),10640,13-Dec,,23509502,51
진양폴리우레탄(주),10640,14-Dec,,22024143,45
진양폴리우레탄(주),10640,15-Dec,,19621522,23
진양폴리우레탄(주),10640,16-Dec,,34846884,32
진양폴리우레탄(주),10640,17-Dec,,35313763,38
진양폴리우레탄(주),10640,18-Dec,,35008058,44
진양폴리우레탄(주),10640,19-Dec,43396757,42905845,46
진양화학(주),51630,11-Dec,,39100954,171
진양화학(주),51630,12-Dec,,40559494,159
진양화학(주),51630,13-Dec,,44339143,171
진양화학(주),51630,14-Dec,,46041577,167
진양화학(주),51630,15-Dec,,42532149,158
진양화학(주),51630,16-Dec,,43263736,136
진양화학(주),51630,17-Dec,,41227436,97
진양화학(주),51630,18-Dec,,39958834,101
진양화학(주),51630,19-Dec,,37462386,92
진원생명과학(주),11000,11-Dec,40462483,41540603,27
진원생명과학(주),11000,12-Dec,39961250,44232420,24
진원생명과학(주),11000,13-Dec,31820428,40274577,24
진원생명과학(주),11000,14-Dec,40766159,50181220,22
진원생명과학(주),11000,15-Dec,47691247,51352687,27
진원생명과학(주),11000,16-Dec,65661589,67037776,31
진원생명과학(주),11000,17-Dec,45634058,49388290,28
진원생명과학(주),11000,18-Dec,49295861,48830889,36
진원생명과학(주),11000,19-Dec,51152312,46946124,37
진흥기업(주),2780,11-Dec,662747609,662521375,396
진흥기업(주),2780,12-Dec,540235818,540235488,346
진흥기업(주),2780,13-Dec,487800578,487789292,291
진흥기업(주),2780,14-Dec,442127318,442127253,300
진흥기업(주),2780,15-Dec,530471940,530468286,252
진흥기업(주),2780,16-Dec,302077701,302104481,218
진흥기업(주),2780,17-Dec,313602441,313578700,214
진흥기업(주),2780,18-Dec,,366241821,214
진흥기업(주),2780,19-Dec,,325811160,303
차이나크리스탈신소재홀딩스,900250,14-Dec,144638955,,
차이나크리스탈신소재홀딩스,900250,15-Dec,179827226,,
차이나크리스탈신소재홀딩스,900250,16-Dec,223870513,,186
차이나크리스탈신소재홀딩스,900250,17-Dec,239848655,,
차이나크리스탈신소재홀딩스,900250,18-Dec,279175045,,179
차이나크리스탈신소재홀딩스,900250,19-Dec,298762118,,162
참엔지니어링(주),9310,11-Dec,209208583,191183819,317
참엔지니어링(주),9310,12-Dec,195191166,185343630,221
참엔지니어링(주),9310,13-Dec,533445139,176265767,235
참엔지니어링(주),9310,14-Dec,588304988,178650693,243
참엔지니어링(주),9310,15-Dec,643323602,150842050,263
참엔지니어링(주),9310,16-Dec,687008364,177001808,268
참엔지니어링(주),9310,17-Dec,746877918,159197903,311
참엔지니어링(주),9310,18-Dec,769729387,160744509,291
참엔지니어링(주),9310,19-Dec,715417745,120874916,254
참존글로벌(주),158310,13-Dec,,35266920,66
참존글로벌(주),158310,14-Dec,,32107624,55
참존글로벌(주),158310,15-Dec,22867063,22863403,29
참존글로벌(주),158310,16-Dec,35371676,30587900,26
참존글로벌(주),158310,17-Dec,32357130,27950624,15
참존글로벌(주),158310,18-Dec,44183494,43258245,19
참존글로벌(주),158310,19-Dec,74414602,74354461,19
참좋은여행(주),94850,11-Dec,,76669371,188
참좋은여행(주),94850,12-Dec,,87199000,200
참좋은여행(주),94850,13-Dec,,86897888,243
참좋은여행(주),94850,14-Dec,,98869321,291
참좋은여행(주),94850,15-Dec,,112291539,321
참좋은여행(주),94850,16-Dec,,145750962,334
참좋은여행(주),94850,17-Dec,,144340764,351
참좋은여행(주),94850,18-Dec,,153541309,333
참좋은여행(주),94850,19-Dec,,145642690,374
카페24(주),42000,18-Dec,148595797,135998108,1048
카페24(주),42000,19-Dec,231433763,148596424,1125
커머스마이너 (주),223310,15-Dec,,34769730,26
커머스마이너 (주),223310,16-Dec,,31830800,32
커머스마이너 (주),223310,17-Dec,55926341,56669217,57
커머스마이너 (주),223310,18-Dec,66456582,67052040,69
커머스마이너 (주),223310,19-Dec,40535221,39826671,22
컨버즈(주),109070,11-Dec,,146573043,115
컨버즈(주),109070,12-Dec,,105726256,93
컨버즈(주),109070,13-Dec,,74487642,79
컨버즈(주),109070,14-Dec,,67495668,82
컨버즈(주),109070,15-Dec,,68293126,82
컨버즈(주),109070,16-Dec,78594380,50219241,91
컨버즈(주),109070,17-Dec,64607126,56315615,144
컨버즈(주),109070,18-Dec,67466710,56083786,131
컨버즈(주),109070,19-Dec,27366791,26048049,33
컬러레이홀딩스,900310,16-Dec,53544707,,
컬러레이홀딩스,900310,17-Dec,120119090,,
컬러레이홀딩스,900310,18-Dec,140529363,,130
컬러레이홀딩스,900310,19-Dec,167545509,,135
케이디켐(주),221980,15-Dec,65131968,65596464,36
케이디켐(주),221980,16-Dec,71339205,70076989,39
케이디켐(주),221980,17-Dec,74093673,72043460,41
케이디켐(주),221980,18-Dec,80220325,76583189,42
케이디켐(주),221980,19-Dec,83290089,77692124,43
케이만금세기차륜집단유한공사,900280,15-Dec,64444122,,
케이만금세기차륜집단유한공사,900280,16-Dec,109707025,,393
케이만금세기차륜집단유한공사,900280,17-Dec,139315679,,
케이만금세기차륜집단유한공사,900280,18-Dec,190815246,,
케이만금세기차륜집단유한공사,900280,19-Dec,231924811,,524
케이비아이동국실업(주),1620,11-Dec,293234918,200628321,315
케이비아이동국실업(주),1620,12-Dec,316805034,218953750,331
케이비아이동국실업(주),1620,13-Dec,485294266,281543922,351
케이비아이동국실업(주),1620,14-Dec,516397132,290508874,371
케이비아이동국실업(주),1620,15-Dec,570697476,311126283,354
케이비아이동국실업(주),1620,16-Dec,631021758,325730240,374
케이비아이동국실업(주),1620,17-Dec,549098269,311384752,352
케이비아이동국실업(주),1620,18-Dec,570273061,350181347,371
케이비아이동국실업(주),1620,19-Dec,559688330,374354773,363
케이비아이메탈(주),24840,11-Dec,,158975176,208
케이비아이메탈(주),24840,12-Dec,,152297496,226
케이비아이메탈(주),24840,13-Dec,205447786,153991086,231
케이비아이메탈(주),24840,14-Dec,171200467,132924095,219
케이비아이메탈(주),24840,15-Dec,,121246322,213
케이비아이메탈(주),24840,16-Dec,,156041681,217
케이비아이메탈(주),24840,17-Dec,199056838,195099112,306
케이비아이메탈(주),24840,18-Dec,201374259,196664998,325
케이비아이메탈(주),24840,19-Dec,219412825,212861723,318
케이씨그린홀딩스(주),9440,11-Dec,416823410,139197700,24
케이씨그린홀딩스(주),9440,12-Dec,485305389,136987341,26
케이씨그린홀딩스(주),9440,13-Dec,429933873,141919087,31
케이씨그린홀딩스(주),9440,14-Dec,437508862,142078419,28
케이씨그린홀딩스(주),9440,15-Dec,450314764,144367669,35
케이씨그린홀딩스(주),9440,16-Dec,462751008,146132439,30
케이씨그린홀딩스(주),9440,17-Dec,519933655,159810805,24
케이씨그린홀딩스(주),9440,18-Dec,670840467,155811368,23
케이씨그린홀딩스(주),9440,19-Dec,816143779,154671679,16
케이씨코트렐(주),119650,11-Dec,,173468193,206
케이씨코트렐(주),119650,12-Dec,,235466546,231
케이씨코트렐(주),119650,13-Dec,163670161,162641795,264
케이씨코트렐(주),119650,14-Dec,170694325,169275906,249
케이씨코트렐(주),119650,15-Dec,146743579,141282112,215
케이씨코트렐(주),119650,16-Dec,153491224,147016113,202
케이씨코트렐(주),119650,17-Dec,180255708,170100440,201
케이씨코트렐(주),119650,18-Dec,219470879,205880230,230
케이씨코트렐(주),119650,19-Dec,332019581,308085254,274
케이알모터스(주),40,11-Dec,133337774,139616455,264
케이알모터스(주),40,12-Dec,119327267,126906068,249
케이알모터스(주),40,13-Dec,116931646,116931646,237
케이알모터스(주),40,14-Dec,136844164,136684599,291
케이알모터스(주),40,15-Dec,157559972,157780959,255
케이알모터스(주),40,16-Dec,148873916,143302921,176
케이알모터스(주),40,17-Dec,108443184,127527342,128
케이알모터스(주),40,18-Dec,154901067,157328659,123
케이알모터스(주),40,19-Dec,144081160,144331317,84
케이에이치건설(주),226360,15-Dec,,,2
케이에이치건설(주),226360,16-Dec,,,2
케이에이치건설(주),226360,17-Dec,,43465044,38
케이에이치건설(주),226360,18-Dec,45989551,46324147,45
케이에이치건설(주),226360,19-Dec,99065116,101518400,67
케이에이치전자(주),111870,11-Dec,85295927,84012446,109
케이에이치전자(주),111870,12-Dec,85312001,82659243,65
케이에이치전자(주),111870,13-Dec,91286466,86685825,49
케이에이치전자(주),111870,14-Dec,89870974,85871908,49
케이에이치전자(주),111870,15-Dec,93974689,91354758,50
케이에이치전자(주),111870,16-Dec,94260280,90471107,46
케이에이치전자(주),111870,17-Dec,91673747,87479828,44
케이에이치전자(주),111870,18-Dec,131918941,127680137,48
케이에이치전자(주),111870,19-Dec,189530273,174449914,49
케이엠제약(주),225430,15-Dec,,,
케이엠제약(주),225430,16-Dec,,,
케이엠제약(주),225430,17-Dec,,,
케이엠제약(주),225430,18-Dec,,32735715,71
케이엠제약(주),225430,19-Dec,,43142804,73
케이지이티에스(주),151860,13-Dec,174407630,170188384,143
케이지이티에스(주),151860,14-Dec,169514846,166656746,147
케이지이티에스(주),151860,15-Dec,,193623048,142
케이지이티에스(주),151860,16-Dec,,194930753,142
케이지이티에스(주),151860,17-Dec,,206239630,144
케이지이티에스(주),151860,18-Dec,226025059,219714907,136
케이지이티에스(주),151860,19-Dec,,433209372,155
케이지케미칼(주),1390,11-Dec,854039979,486757587,252
케이지케미칼(주),1390,12-Dec,801412082,429801797,234
케이지케미칼(주),1390,13-Dec,911141519,286621673,225
케이지케미칼(주),1390,14-Dec,928917994,271032887,226
케이지케미칼(주),1390,15-Dec,1142452651,271433384,223
케이지케미칼(주),1390,16-Dec,1263528834,277129876,215
케이지케미칼(주),1390,17-Dec,1480673142,309977831,221
케이지케미칼(주),1390,18-Dec,1508599076,285982777,217
케이지케미칼(주),1390,19-Dec,4151542217,310218838,207
케이피엑스라이프사이언스(주),114450,11-Dec,,71441796,65
케이피엑스라이프사이언스(주),114450,12-Dec,,74742651,65
케이피엑스라이프사이언스(주),114450,13-Dec,,72104212,62
케이피엑스라이프사이언스(주),114450,14-Dec,,66433565,61
케이피엑스라이프사이언스(주),114450,15-Dec,,67149209,52
케이피엑스라이프사이언스(주),114450,16-Dec,,77057789,60
케이피엑스라이프사이언스(주),114450,17-Dec,,72964194,62
케이피엑스라이프사이언스(주),114450,18-Dec,,69372426,61
케이피엑스라이프사이언스(주),114450,19-Dec,,71894429,59
케이피엑스케미칼(주),25000,11-Dec,444989970,405574195,242
케이피엑스케미칼(주),25000,12-Dec,450374133,416062281,257
케이피엑스케미칼(주),25000,13-Dec,471662716,436449575,253
케이피엑스케미칼(주),25000,14-Dec,512061535,472047871,298
케이피엑스케미칼(주),25000,15-Dec,507600643,457382732,280
케이피엑스케미칼(주),25000,16-Dec,531964308,483099360,296
케이피엑스케미칼(주),25000,17-Dec,548114232,498488549,297
케이피엑스케미칼(주),25000,18-Dec,535273094,486104555,294
케이피엑스케미칼(주),25000,19-Dec,537885808,485101234,296
케이피엑스홀딩스(주),92230,11-Dec,1133171774,375466273,11
케이피엑스홀딩스(주),92230,12-Dec,1224858574,380998433,13
케이피엑스홀딩스(주),92230,13-Dec,1180182446,385255764,14
케이피엑스홀딩스(주),92230,14-Dec,1154028780,364466297,19
케이피엑스홀딩스(주),92230,15-Dec,1171162837,377961785,16
케이피엑스홀딩스(주),92230,16-Dec,1209888939,379654389,16
케이피엑스홀딩스(주),92230,17-Dec,1512487171,409731992,14
케이피엑스홀딩스(주),92230,18-Dec,1416576552,398260737,16
케이피엑스홀딩스(주),92230,19-Dec,1448992400,406232395,17
코나아이(주),52400,11-Dec,190196291,153385131,123
코나아이(주),52400,12-Dec,195436465,156594405,188
코나아이(주),52400,13-Dec,255416014,219180149,210
코나아이(주),52400,14-Dec,306529969,267499543,207
코나아이(주),52400,15-Dec,289835822,261035107,192
코나아이(주),52400,16-Dec,253370169,222567718,199
코나아이(주),52400,17-Dec,196829791,182835121,233
코나아이(주),52400,18-Dec,153651968,146470939,357
코나아이(주),52400,19-Dec,288455847,282835825,353
코드네이처(주),78940,11-Dec,49258304,48895358,49
코드네이처(주),78940,12-Dec,38617725,38340516,41
코드네이처(주),78940,13-Dec,35049237,34745603,31
코드네이처(주),78940,14-Dec,26202426,26111278,15
코드네이처(주),78940,15-Dec,28930869,28909052,17
코드네이처(주),78940,16-Dec,70600453,55094926,10
코드네이처(주),78940,17-Dec,44233566,33216494,8
코드네이처(주),78940,18-Dec,36027791,33778672,17
코드네이처(주),78940,19-Dec,41171992,36325593,22
코리아에프티(주),123410,11-Dec,,,
코리아에프티(주),123410,12-Dec,177968439,125056672,408
코리아에프티(주),123410,13-Dec,200854673,139746116,452
코리아에프티(주),123410,14-Dec,236293554,157896686,494
코리아에프티(주),123410,15-Dec,268874479,175472524,524
코리아에프티(주),123410,16-Dec,304064215,183769400,549
코리아에프티(주),123410,17-Dec,327074020,199622434,537
코리아에프티(주),123410,18-Dec,334118357,194259940,545
코리아에프티(주),123410,19-Dec,332861087,210469725,532
코스맥스(주),192820,14-Dec,325701557,209928922,552
코스맥스(주),192820,15-Dec,438932112,266152320,665
코스맥스(주),192820,16-Dec,665916424,431150054,763
코스맥스(주),192820,17-Dec,934019129,515856102,845
코스맥스(주),192820,18-Dec,1061541156,613713020,965
코스맥스(주),192820,19-Dec,1204354193,750534415,1022
코스맥스비티아이(주),44820,11-Dec,199267362,156895817,368
코스맥스비티아이(주),44820,12-Dec,241673476,178117059,411
코스맥스비티아이(주),44820,13-Dec,307948554,185999526,473
코스맥스비티아이(주),44820,14-Dec,405561144,264276965,28
코스맥스비티아이(주),44820,15-Dec,544562916,299648956,63
코스맥스비티아이(주),44820,16-Dec,670707619,349241101,107
코스맥스비티아이(주),44820,17-Dec,740812969,397927193,123
코스맥스비티아이(주),44820,18-Dec,879814437,434004621,140
코스맥스비티아이(주),44820,19-Dec,892716238,429927532,159
코스맥스엔비티(주),222040,15-Dec,114370821,104612882,280
코스맥스엔비티(주),222040,16-Dec,182991826,149377297,387
코스맥스엔비티(주),222040,17-Dec,199405443,154657204,409
코스맥스엔비티(주),222040,18-Dec,275513504,207091912,522
코스맥스엔비티(주),222040,19-Dec,286152979,258477382,542
코스모신소재(주),5070,11-Dec,,218464597,333
코스모신소재(주),5070,12-Dec,,233863970,363
코스모신소재(주),5070,13-Dec,,274132680,360
코스모신소재(주),5070,14-Dec,,265168970,340
코스모신소재(주),5070,15-Dec,,222555116,314
코스모신소재(주),5070,16-Dec,,229677054,290
코스모신소재(주),5070,17-Dec,,197678366,291
코스모신소재(주),5070,18-Dec,,237347906,287
코스모신소재(주),5070,19-Dec,,264756490,290
코스모화학(주),5420,11-Dec,,527599743,315
코스모화학(주),5420,12-Dec,,519897778,347
코스모화학(주),5420,13-Dec,764170955,513672334,360
코스모화학(주),5420,14-Dec,808936621,558677060,398
코스모화학(주),5420,15-Dec,630470683,421946224,392
코스모화학(주),5420,16-Dec,478103825,262201764,177
코스모화학(주),5420,17-Dec,454835931,241006048,183
코스모화학(주),5420,18-Dec,492981419,238680297,189
코스모화학(주),5420,19-Dec,517011539,261481610,183
코아스템(주),166480,15-Dec,74954410,63473278,40
코아스템(주),166480,16-Dec,85687396,61790754,54
코아스템(주),166480,17-Dec,90670635,58721765,51
코아스템(주),166480,18-Dec,89263401,54212635,60
코아스템(주),166480,19-Dec,85647966,48728403,61
코오롱글로벌(주),3070,11-Dec,2793465702,2566710520,2487
코오롱글로벌(주),3070,12-Dec,2761406575,2568633537,2724
코오롱글로벌(주),3070,13-Dec,2439992829,2269049095,2697
코오롱글로벌(주),3070,14-Dec,2218075186,2080410213,2393
