회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별)
(주)금호에이치티,214330,Dec-17,12500000,17437767,0,150164495,12500000,12772775,0
(주)금호에이치티,214330,Dec-18,22000000,19443350,0,238380056,22000000,12932950,0
(주)금호에이치티,214330,Dec-19,16000000,31629600,0,322078193,16000000,25000000,0
(주)금화피에스시,36190,Dec-11,,,,,0,0,0
(주)금화피에스시,36190,Dec-12,,,,,0,0,0
(주)금화피에스시,36190,Dec-13,0,0,0,142932108,0,0,0
(주)금화피에스시,36190,Dec-14,0,0,0,158057524,0,0,0
(주)금화피에스시,36190,Dec-15,2264000,36000,0,189001800,0,0,0
(주)금화피에스시,36190,Dec-16,2635000,300000,0,215036137,0,0,0
(주)금화피에스시,36190,Dec-17,2935000,0,0,231639148,0,0,0
(주)금화피에스시,36190,Dec-18,2399000,3000000,0,262516457,0,0,0
(주)금화피에스시,36190,Dec-19,247500,4424795,0,281692946,0,0,0
(주)기가레인,49080,Dec-13,16480186,18724770,0,122523850,16074800,18724770,0
(주)기가레인,49080,Dec-14,21746498,15700000,0,131923500,21333800,15700000,0
(주)기가레인,49080,Dec-15,19274076,30184810,0,151757532,18853647,27904000,0
(주)기가레인,49080,Dec-16,24443640,27764735,0,155732003,24443640,26549800,0
(주)기가레인,49080,Dec-17,13015860,27150752,0,181628353,13015860,26649800,0
(주)기가레인,49080,Dec-18,8621072,23292780,0,179113947,8621072,23292318,0
(주)기가레인,49080,Dec-19,9121245,27370208,0,117798198,7391502,27370208,0
(주)기산텔레콤,35460,Dec-11,1249602,15592224,0,86259438,591000,6000000,0
(주)기산텔레콤,35460,Dec-12,903500,16239404,0,73234520,591000,5000000,0
(주)기산텔레콤,35460,Dec-13,207500,10881888,0,78811114,20000,5000000,0
(주)기산텔레콤,35460,Dec-14,709500,8959000,0,78052777,0,4200000,0
(주)기산텔레콤,35460,Dec-15,689930,7097503,0,76012528,0,2000000,0
(주)기산텔레콤,35460,Dec-16,483970,9029554,0,74209973,0,0,0
(주)기산텔레콤,35460,Dec-17,0,0,0,70137339,0,0,0
(주)기산텔레콤,35460,Dec-18,0,4853227,0,56180491,0,0,0
(주)기산텔레콤,35460,Dec-19,565190,8674398,0,66789756,0,3440000,0
(주)까뮤이앤씨,13700,Dec-11,,,,,1466667,94823480,0
(주)까뮤이앤씨,13700,Dec-12,,,,,1466667,81373845,0
(주)까뮤이앤씨,13700,Dec-13,,,,,1466667,65771392,0
(주)까뮤이앤씨,13700,Dec-14,,,,,1466667,21629010,0
(주)까뮤이앤씨,13700,Dec-15,,,,,2933333,16800000,0
(주)까뮤이앤씨,13700,Dec-16,,,,,2800000,27384440,0
(주)까뮤이앤씨,13700,Dec-17,,,,,2466667,17000000,0
(주)까뮤이앤씨,13700,Dec-18,,,,,12233333,9880000,0
(주)까뮤이앤씨,13700,Dec-19,,,,,34700000,0,0
(주)까스텔바작,308100,Dec-19,0,0,0,89005071,0,0,0
(주)나노,187790,Dec-14,,,,,,,
(주)나노,187790,Dec-15,7050000,19540053,0,99495652,7050000,15515175,0
(주)나노,187790,Dec-16,9474975,18084353,0,83440884,5694320,13994432,0
(주)나노,187790,Dec-17,8412611,16894161,0,91574665,3888800,8863432,0
(주)나노,187790,Dec-18,6277311,16389426,0,108261295,2333280,7224192,0
(주)나노,187790,Dec-19,6857559,16064343,0,116141232,777760,6594235,0
(주)나노브릭,286750,Dec-19,300000,3000000,0,24551526,300000,3000000,0
(주)나노신소재,121600,Dec-11,1566616,6573810,0,73056413,1566616,6573810,0
(주)나노신소재,121600,Dec-12,1200000,4230845,0,68351781,1200000,4230845,0
(주)나노신소재,121600,Dec-13,3360000,2682299,0,67523690,3360000,2682299,0
(주)나노신소재,121600,Dec-14,2720000,3768682,0,71678554,2720000,3768682,0
(주)나노신소재,121600,Dec-15,980000,1769485,0,83449448,980000,1769485,0
(주)나노신소재,121600,Dec-16,240000,0,0,84239207,240000,0,0
(주)나노신소재,121600,Dec-17,0,0,0,88963512,0,0,0
(주)나노신소재,121600,Dec-18,0,0,0,98480424,0,0,0
(주)나노신소재,121600,Dec-19,0,0,0,101893569,0,0,0
(주)나노엔텍,39860,Dec-11,187500,1833454,0,49649382,187500,1833454,0
(주)나노엔텍,39860,Dec-12,0,2823716,0,44437103,0,2823716,0
(주)나노엔텍,39860,Dec-13,0,1390000,0,44803627,0,1390000,0
(주)나노엔텍,39860,Dec-14,0,1272356,0,43261142,0,1272356,0
(주)나노엔텍,39860,Dec-15,3080000,1600000,0,52687009,3000000,0,0
(주)나노엔텍,39860,Dec-16,3000000,0,0,45707894,3000000,0,0
(주)나노엔텍,39860,Dec-17,0,0,0,42369896,0,0,0
(주)나노엔텍,39860,Dec-18,0,0,0,42161682,0,0,0
(주)나노엔텍,39860,Dec-19,0,0,0,46639328,0,0,0
(주)나무가,190510,Dec-15,16005730,30976364,0,203857810,3400000,8599995,0
(주)나무가,190510,Dec-16,19580457,25542748,0,195912474,0,3000000,0
(주)나무가,190510,Dec-17,15956664,35414455,0,142414320,0,4300000,0
(주)나무가,190510,Dec-18,8540365,25249841,0,118767661,0,2000000,0
(주)나무가,190510,Dec-19,3338266,35898012,0,194518538,0,12303322,0
(주)나스미디어,89600,Dec-13,,,,,0,0,0
(주)나스미디어,89600,Dec-14,,,,,0,0,0
(주)나스미디어,89600,Dec-15,,,,,0,0,0
(주)나스미디어,89600,Dec-16,6000000,0,0,263925022,0,0,0
(주)나스미디어,89600,Dec-17,3000000,0,0,315966980,0,0,0
(주)나스미디어,89600,Dec-18,0,0,0,303112420,0,0,0
(주)나스미디어,89600,Dec-19,0,0,0,356236026,0,0,0
(주)나이벡,138610,Dec-11,,,,,2417460,420000,0
(주)나이벡,138610,Dec-12,,,,,2667540,420000,0
(주)나이벡,138610,Dec-13,,,,,1321740,420000,0
(주)나이벡,138610,Dec-14,,,,,179760,420000,0
(주)나이벡,138610,Dec-15,,,,,2214660,420000,0
(주)나이벡,138610,Dec-16,,,,,1556220,420000,0
(주)나이벡,138610,Dec-17,,,,,897780,920000,0
(주)나이벡,138610,Dec-18,,,,,851965,870000,0
(주)나이벡,138610,Dec-19,,,,,20830,783000,0
(주)나이스디앤비,130580,Dec-11,,,,,0,0,0
(주)나이스디앤비,130580,Dec-12,,,,,0,0,0
(주)나이스디앤비,130580,Dec-13,,,,,0,0,0
(주)나이스디앤비,130580,Dec-14,,,,,0,0,0
(주)나이스디앤비,130580,Dec-15,0,0,2394000,37168676,0,0,2394000
(주)나이스디앤비,130580,Dec-16,0,0,3608000,40466208,0,0,3608000
(주)나이스디앤비,130580,Dec-17,0,0,2404000,46928148,0,0,2404000
(주)나이스디앤비,130580,Dec-18,0,0,0,56660361,0,0,0
(주)나이스디앤비,130580,Dec-19,0,0,0,78675556,0,0,0
(주)나이스홀딩스,34310,Dec-11,9000000,7300000,0,427573951,9000000,7000000,0
(주)나이스홀딩스,34310,Dec-12,0,7000000,0,496053949,0,0,0
(주)나이스홀딩스,34310,Dec-13,9800000,43515566,0,865450175,7500000,1500000,0
(주)나이스홀딩스,34310,Dec-14,56746422,135879163,0,1191004551,16500000,13500000,0
(주)나이스홀딩스,34310,Dec-15,15613688,193226587,0,1242453840,0,42902055,0
(주)나이스홀딩스,34310,Dec-16,22840730,221952077,0,1408253173,0,57035100,0
(주)나이스홀딩스,34310,Dec-17,92930588,256785206,0,1742367144,0,53405770,0
(주)나이스홀딩스,34310,Dec-18,109823062,314418588,0,2172977804,0,53405468,0
(주)나이스홀딩스,34310,Dec-19,107223638,345366143,0,2564827369,0,79966855,0
(주)나인테크,267320,Dec-17,,,,,,,
(주)나인테크,267320,Dec-18,,,,,,,
(주)나인테크,267320,Dec-19,,,,,,,
(주)남선알미늄,8350,Dec-11,546000,85209097,0,259574975,546000,85209097,0
(주)남선알미늄,8350,Dec-12,,,,,364000,91205011,0
(주)남선알미늄,8350,Dec-13,,,,,182000,80101005,0
(주)남선알미늄,8350,Dec-14,,,,,0,73251619,0
(주)남선알미늄,8350,Dec-15,,,,,3750000,82798701,0
(주)남선알미늄,8350,Dec-16,,,,,0,62896273,0
(주)남선알미늄,8350,Dec-17,,,,,0,52958203,0
(주)남선알미늄,8350,Dec-18,10000000,36381094,0,303023071,10000000,28164427,0
(주)남선알미늄,8350,Dec-19,11125000,22764851,0,295529661,11125000,22764851,0
(주)남성,4270,Dec-11,2092300,95595110,0,222934371,2092300,76515268,0
(주)남성,4270,Dec-12,0,95637513,0,221414593,0,75587454,0
(주)남성,4270,Dec-13,0,71854346,0,200078722,0,51573189,0
(주)남성,4270,Dec-14,0,83579101,0,195514519,0,62828653,0
(주)남성,4270,Dec-15,0,85740665,0,201740627,0,62453985,0
(주)남성,4270,Dec-16,0,79253018,0,204535206,0,57569810,0
(주)남성,4270,Dec-17,0,64448253,0,203435953,0,44203910,0
(주)남성,4270,Dec-18,1166667,70303497,0,205083689,1166667,49569038,0
(주)남성,4270,Dec-19,13000000,65061060,0,204791617,1500000,52909949,0
(주)내츄럴엔도텍,168330,Dec-13,,,,,0,0,0
(주)내츄럴엔도텍,168330,Dec-14,,,,,1160000,0,0
(주)내츄럴엔도텍,168330,Dec-15,1650000,0,0,69432771,1650000,0,0
(주)내츄럴엔도텍,168330,Dec-16,1160000,0,0,85875253,1160000,0,0
(주)내츄럴엔도텍,168330,Dec-17,1160000,0,0,85682820,1160000,0,0
(주)내츄럴엔도텍,168330,Dec-18,1160000,202754,0,61165965,1160000,0,0
(주)내츄럴엔도텍,168330,Dec-19,1160000,0,0,48783961,1160000,0,0
(주)네오리진,94860,Dec-11,1416665,8522966,0,50506702,0,5814835,0
(주)네오리진,94860,Dec-12,,,,,669681,4018007,0
(주)네오리진,94860,Dec-13,,,,,196965,4999669,0
(주)네오리진,94860,Dec-14,,,,,0,3624997,0
(주)네오리진,94860,Dec-15,,,,,0,1254000,0
(주)네오리진,94860,Dec-16,,,,,0,940500,0
(주)네오리진,94860,Dec-17,0,627000,0,17683620,0,627000,0
(주)네오리진,94860,Dec-18,,,,,0,313500,0
(주)네오리진,94860,Dec-19,,,,,0,100000,0
(주)네오셈,253590,Dec-18,,,,,,,
(주)네오셈,253590,Dec-19,11423740,6600000,0,64170222,11423740,6600000,0
(주)네오오토,212560,Dec-15,,,,,27794683,3800000,0
(주)네오오토,212560,Dec-16,,,,,28361085,1800000,0
(주)네오오토,212560,Dec-17,,,,,28044158,1800000,0
(주)네오오토,212560,Dec-18,,,,,27313133,1800000,0
(주)네오오토,212560,Dec-19,,,,,25864635,0,0
(주)네오위즈,95660,Dec-11,72780600,44242529,0,626224593,69703200,37000000,0
(주)네오위즈,95660,Dec-12,54050856,19084841,0,625813964,52800000,18712500,0
(주)네오위즈,95660,Dec-13,20105530,1416988,0,506848572,20000000,0,0
(주)네오위즈,95660,Dec-14,350000,979798,0,423334499,0,0,0
(주)네오위즈,95660,Dec-15,0,0,0,374371339,0,0,0
(주)네오위즈,95660,Dec-16,0,0,0,317438639,0,0,0
(주)네오위즈,95660,Dec-17,0,0,0,304359379,0,0,0
(주)네오위즈,95660,Dec-18,0,0,0,366712258,0,0,0
(주)네오위즈,95660,Dec-19,0,0,0,398001624,0,0,0
(주)네오위즈홀딩스,42420,Dec-11,72780600,38050661,0,699856916,29703200,0,0
(주)네오위즈홀딩스,42420,Dec-12,54050856,19960624,0,689645348,0,0,0
(주)네오위즈홀딩스,42420,Dec-13,20105530,1230140,0,588519102,0,0,0
(주)네오위즈홀딩스,42420,Dec-14,350000,979798,0,573964611,0,0,0
(주)네오위즈홀딩스,42420,Dec-15,0,0,0,570887893,0,0,0
(주)네오위즈홀딩스,42420,Dec-16,0,750961,0,533357640,0,0,0
(주)네오위즈홀딩스,42420,Dec-17,0,796980,0,524777876,0,0,0
(주)네오위즈홀딩스,42420,Dec-18,0,549399,0,590591987,0,0,0
(주)네오위즈홀딩스,42420,Dec-19,0,0,0,622123554,0,0,0
(주)네오크레마,311390,Dec-19,5604030,456099,0,47211442,5600000,99,0
(주)네오티스,85910,Dec-11,,,,,1200000,1473000,0
(주)네오티스,85910,Dec-12,,,,,1182120,2661000,0
(주)네오티스,85910,Dec-13,740000,6624446,0,85206045,740000,3774446,0
(주)네오티스,85910,Dec-14,740000,10693000,0,84630312,740000,7143000,0
(주)네오티스,85910,Dec-15,2700000,12408000,0,84946749,2700000,9143000,0
(주)네오티스,85910,Dec-16,4200000,14863000,0,84886956,4200000,11883000,0
(주)네오티스,85910,Dec-17,2443000,14028146,0,81029245,2443000,11333146,0
(주)네오티스,85910,Dec-18,4943000,18208009,0,86639875,4943000,15798009,0
(주)네오티스,85910,Dec-19,7071600,20835673,0,86911739,5625000,20135673,0
(주)네오팜,92730,Dec-11,,,,,353800,0,0
(주)네오팜,92730,Dec-12,,,,,0,116146,0
(주)네오팜,92730,Dec-13,,,,,900000,0,0
(주)네오팜,92730,Dec-14,,,,,0,0,0
(주)네오팜,92730,Dec-15,,,,,0,0,0
(주)네오팜,92730,Dec-16,0,0,0,46509145,0,0,0
(주)네오팜,92730,Dec-17,0,0,0,56694807,0,0,0
(주)네오팜,92730,Dec-18,400000,0,0,72928484,400000,0,0
(주)네오팜,92730,Dec-19,4000000,400000,0,122741537,4000000,400000,0
(주)네오펙트,290660,Dec-18,0,3940764,0,35920416,0,3940764,0
(주)네오펙트,290660,Dec-19,3000000,1000000,0,47016455,3000000,500000,0
(주)네온테크,306620,Dec-18,,,,,,,
(주)네온테크,306620,Dec-19,,,,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,,,46664,97285,0
(주)네이블커뮤니케이션즈,153460,Dec-13,,,,,0,49322,0
(주)네이블커뮤니케이션즈,153460,Dec-14,0,0,0,30322642,0,0,0
(주)네이블커뮤니케이션즈,153460,Dec-15,,,,,0,0,0
(주)네이블커뮤니케이션즈,153460,Dec-16,,,,,0,0,0
(주)네이블커뮤니케이션즈,153460,Dec-17,,,,,0,0,0
(주)네이블커뮤니케이션즈,153460,Dec-18,,,,,0,0,0
(주)네이블커뮤니케이션즈,153460,Dec-19,,,,,0,0,0
(주)네이처셀,7390,Dec-11,,,,,0,8227851,0
(주)네이처셀,7390,Dec-12,,,,,0,5768351,140400
(주)네이처셀,7390,Dec-13,,,,,230000,3525045,0
(주)네이처셀,7390,Dec-14,,,,,230000,3240000,47040
(주)네이처셀,7390,Dec-15,,,,,230000,2740000,0
(주)네이처셀,7390,Dec-16,,,,,1917000,2240000,0
(주)네이처셀,7390,Dec-17,,,,,1871000,2240000,0
(주)네이처셀,7390,Dec-18,,,,,69000,2240000,0
(주)네이처셀,7390,Dec-19,,,,,23000,2240000,0
(주)네패스,33640,Dec-11,77069258,9000000,0,319659039,46281174,9000000,0
(주)네패스,33640,Dec-12,76488631,10618205,0,338761029,54174047,10618205,0
(주)네패스,33640,Dec-13,90050535,22875820,0,395087608,62177169,12000000,0
(주)네패스,33640,Dec-14,85890680,13917793,0,385538915,75499900,4000000,0
(주)네패스,33640,Dec-15,72369940,25815441,0,355858618,55583240,7000000,0
(주)네패스,33640,Dec-16,18806700,46325779,0,298597454,15416580,30000000,0
(주)네패스,33640,Dec-17,35833300,39824541,0,308121193,34583300,26000000,0
(주)네패스,33640,Dec-18,12275000,31590000,0,281991633,12275000,21500000,0
(주)네패스,33640,Dec-19,100118000,39972000,0,521648374,87743000,27000000,0
(주)넥센,5720,Dec-11,35245785,91050340,0,521959112,35245785,83147652,0
(주)넥센,5720,Dec-12,20811722,61446329,0,720858644,15409964,56795308,0
(주)넥센,5720,Dec-13,9217895,75584792,0,787194782,3910849,61767990,0
(주)넥센,5720,Dec-14,6127639,81247626,0,837243995,2738669,69209719,0
(주)넥센,5720,Dec-15,11945600,60905591,0,883064033,11945600,45575388,0
(주)넥센,5720,Dec-16,1304000,58209953,0,970602747,1304000,43443826,0
(주)넥센,5720,Dec-17,7762400,48539073,1231633,1085451848,7762400,35318843,1231633
(주)넥센,5720,Dec-18,864250588,119154764,0,3825103267,5092220,42921046,0
(주)넥센,5720,Dec-19,873699080,109433161,0,4098014996,3042852,12023169,0
(주)넥스턴바이오사이언스,89140,Dec-11,,,,,0,2210740,0
(주)넥스턴바이오사이언스,89140,Dec-12,,,,,0,0,0
(주)넥스턴바이오사이언스,89140,Dec-13,,,,,0,0,0
(주)넥스턴바이오사이언스,89140,Dec-14,,,,,0,0,0
(주)넥스턴바이오사이언스,89140,Dec-15,,,,,0,0,0
(주)넥스턴바이오사이언스,89140,Dec-16,,,,,0,0,0
(주)넥스턴바이오사이언스,89140,Dec-17,,,,,0,0,0
(주)넥스턴바이오사이언스,89140,Dec-18,,,,,0,0,0
(주)넥스턴바이오사이언스,89140,Dec-19,,,,,0,0,0
(주)넥스트아이,137940,Dec-11,,,,,0,0,0
(주)넥스트아이,137940,Dec-12,0,0,0,34121513,0,0,0
(주)넥스트아이,137940,Dec-13,3000000,0,0,40616025,3000000,0,0
(주)넥스트아이,137940,Dec-14,1687140,0,0,44377477,1687140,0,0
(주)넥스트아이,137940,Dec-15,937300,0,0,46268860,937300,0,0
(주)넥스트아이,137940,Dec-16,627805,0,0,98887814,187460,0,0
(주)넥스트아이,137940,Dec-17,13825345,2970000,0,138956473,12000000,0,0
(주)넥스트아이,137940,Dec-18,13255000,5260000,0,177572044,11000000,0,0
(주)넥스트아이,137940,Dec-19,800000,21900000,0,174552667,0,21900000,0
(주)넥스트엔터테인먼트월드,160550,Dec-14,750000,10100000,0,179333543,750000,10100000,0
(주)넥스트엔터테인먼트월드,160550,Dec-15,8800000,9000000,0,200430116,8800000,7000000,0
(주)넥스트엔터테인먼트월드,160550,Dec-16,17925000,2000000,0,230523945,17925000,0,0
(주)넥스트엔터테인먼트월드,160550,Dec-17,32908331,3800000,0,256463072,31908333,2000000,0
(주)넥스트엔터테인먼트월드,160550,Dec-18,19462213,15800000,0,256522672,16541667,9600000,0
(주)넥스트엔터테인먼트월드,160550,Dec-19,18051373,43900000,0,313341346,10125000,34100000,0
(주)넥슨게임즈,225570,Dec-15,,,,,,,
(주)넥슨게임즈,225570,Dec-16,,,,,,,
(주)넥슨게임즈,225570,Dec-17,,,,,0,0,0
(주)넥슨게임즈,225570,Dec-18,,,,,0,0,0
(주)넥슨게임즈,225570,Dec-19,,,,,0,0,0
(주)넵튠,217270,Dec-15,,,,,,,
(주)넵튠,217270,Dec-16,0,1000000,0,47885328,0,0,0
(주)넵튠,217270,Dec-17,0,1900000,0,110288332,0,600000,0
(주)넵튠,217270,Dec-18,0,2100000,0,129607837,0,600000,0
(주)넵튠,217270,Dec-19,0,1700000,0,115667487,0,600000,0
(주)노랑풍선,104620,Dec-19,0,14300000,0,114981929,0,14000000,0
(주)노루페인트,90350,Dec-11,27000000,49813073,0,490240264,27000000,46985073,0
(주)노루페인트,90350,Dec-12,80000000,39377473,0,527545682,80000000,38000000,0
(주)노루페인트,90350,Dec-13,25000000,41304933,0,528887786,25000000,37004933,0
(주)노루페인트,90350,Dec-14,35198400,54585534,0,544220095,35198400,49880902,0
(주)노루페인트,90350,Dec-15,61000000,9970715,0,572890897,61000000,5000000,0
(주)노루페인트,90350,Dec-16,44000000,4310616,0,570582358,44000000,0,0
(주)노루페인트,90350,Dec-17,43951983,20348820,0,591817509,43000000,5730863,0
(주)노루페인트,90350,Dec-18,40000000,23641513,0,607444943,40000000,6451873,0
(주)노루페인트,90350,Dec-19,44930000,50383394,0,627342505,44930000,34000000,0
(주)노루홀딩스,320,Dec-11,71596491,100300332,0,787102842,30000000,23800000,0
(주)노루홀딩스,320,Dec-12,116782400,86231858,0,835907566,26000000,9000000,0
(주)노루홀딩스,320,Dec-13,62285167,81867669,0,852424599,18000000,20000000,0
(주)노루홀딩스,320,Dec-14,64460530,96689026,0,899883032,19000000,27000000,0
(주)노루홀딩스,320,Dec-15,93793060,57726909,0,986460689,18000000,26000000,0
(주)노루홀딩스,320,Dec-16,75230493,26376863,0,970205089,31000000,5000000,0
(주)노루홀딩스,320,Dec-17,76284552,26834254,0,988648437,19000000,5000000,0
(주)노루홀딩스,320,Dec-18,79793652,31781513,0,987142342,26000000,0,0
(주)노루홀딩스,320,Dec-19,88420743,71932394,0,1007372302,31000000,0,0
(주)노바렉스,194700,Dec-18,0,0,0,106320975,0,0,0
(주)노바렉스,194700,Dec-19,19500000,0,0,154372405,19500000,0,0
(주)노바텍,285490,Dec-18,0,0,0,33247538,0,0,0
(주)노바텍,285490,Dec-19,0,0,0,39961029,0,0,0
(주)노블엠앤비,106520,Dec-12,7800855,14150169,0,91658984,7800855,13004851,0
(주)노블엠앤비,106520,Dec-13,13253050,8756168,0,129473218,13253050,7749238,0
(주)노블엠앤비,106520,Dec-14,12983850,13362061,0,104172101,12983850,12729300,0
(주)노블엠앤비,106520,Dec-15,9220503,13913467,0,161827043,3337490,10125000,0
(주)노블엠앤비,106520,Dec-16,4235518,8834556,0,124085655,2040227,7931000,0
(주)노블엠앤비,106520,Dec-17,6508817,6149630,0,118174546,1577840,3900000,0
(주)노블엠앤비,106520,Dec-18,2524740,3573964,0,110217014,1157120,850000,0
(주)노블엠앤비,106520,Dec-19,867433,4576535,0,106373832,736400,1749057,0
(주)노터스,278650,Dec-19,5690000,210000,0,61530652,5690000,0,0
(주)녹십자,6280,Dec-11,9271270,28460314,0,860353832,0,21140657,0
(주)녹십자,6280,Dec-12,8129212,73951417,0,954379520,0,60184852,0
(주)녹십자,6280,Dec-13,20590000,27705681,0,1104264801,15000000,7483692,0
(주)녹십자,6280,Dec-14,38024670,122456081,0,1330351374,35000000,110451028,0
(주)녹십자,6280,Dec-15,74000000,58685582,0,1415128446,70000000,40000000,0
(주)녹십자,6280,Dec-16,0,15300000,0,1550614664,0,5000000,0
(주)녹십자,6280,Dec-17,7710029,5594198,0,1703581525,0,0,0
(주)녹십자,6280,Dec-18,4885815,2061482,0,1723409866,0,0,0
(주)녹십자,6280,Dec-19,2575064,41132537,0,1959299528,0,38032537,0
(주)녹십자엠에스,142280,Dec-14,,,,,0,3425133,0
(주)녹십자엠에스,142280,Dec-15,0,17185582,0,72607494,0,17185582,0
(주)녹십자엠에스,142280,Dec-16,0,10300000,0,63605007,0,10300000,0
(주)녹십자엠에스,142280,Dec-17,4710000,5094197,0,61564417,4500000,5094197,0
(주)녹십자엠에스,142280,Dec-18,4885000,818112,0,63972829,4100000,218112,0
(주)녹십자엠에스,142280,Dec-19,575000,3000000,0,88866125,0,3000000,0
(주)녹십자웰빙,234690,Dec-19,,,,,0,0,0
(주)녹십자홀딩스,5250,Dec-11,141312687,198870325,0,4603216704,0,162700000,0
(주)녹십자홀딩스,5250,Dec-12,26422096,104551417,0,1446337218,0,30600000,0
(주)녹십자홀딩스,5250,Dec-13,56759474,135463254,0,1624124363,30000000,86300000,0
(주)녹십자홀딩스,5250,Dec-14,52113073,202896899,0,1790874896,10000000,69900000,0
