회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),유동부채(IFRS개별)
(주)비덴트,121800,Jun-12,,,,29911608,10697081,5017467
(주)비덴트,121800,Dec-13,,,,28469895,15221850,8537271
(주)비덴트,121800,Dec-14,29408463,15208673,9903320,29486915,15063008,9900145
(주)비덴트,121800,Dec-15,33474682,14910460,9970411,32162406,14520100,10948434
(주)비덴트,121800,Dec-16,30240602,9925557,36453970,20051613,9504944,25157287
(주)비덴트,121800,Dec-17,43049323,12562587,11774077,34664935,11953619,11840551
(주)비덴트,121800,Dec-18,60900140,10839410,8248179,59843864,9865957,8408683
(주)비덴트,121800,Dec-19,46880562,12280616,55777441,46286632,12265839,55848631
(주)비보존헬스케어,82800,Dec-11,,,,28635834,16227890,19286577
(주)비보존헬스케어,82800,Dec-12,,,,49075600,26772738,24323911
(주)비보존헬스케어,82800,Dec-13,,,,56944863,27290971,39971122
(주)비보존헬스케어,82800,Dec-14,,,,37035527,20133519,15596375
(주)비보존헬스케어,82800,Dec-15,,,,33504321,16762899,20629501
(주)비보존헬스케어,82800,Dec-16,,,,30585441,15108166,15578211
(주)비보존헬스케어,82800,Dec-17,,,,27949852,12943508,19930299
(주)비보존헬스케어,82800,Dec-18,,,,50061192,7785647,7880959
(주)비보존헬스케어,82800,Dec-19,145512428,2679862,54390881,144625009,2651868,53287564
(주)비비안,2070,Dec-11,140946850,58859905,52914511,107371893,42052606,37986239
(주)비비안,2070,Dec-12,130238998,60946044,68363078,98256054,46264089,52327740
(주)비비안,2070,Dec-13,124906981,71562216,80516891,95390669,56630266,63039395
(주)비비안,2070,Dec-14,106741554,58475105,49531073,81393770,45000047,35058032
(주)비비안,2070,Dec-15,107430808,48987972,30953397,84436064,37263576,17488800
(주)비비안,2070,Dec-16,89647835,53162947,29997887,66413067,41593523,15322673
(주)비비안,2070,Dec-17,82819102,50564012,31514160,61622683,38782871,21468796
(주)비비안,2070,Dec-18,79219702,50057365,32372028,58847599,40090555,24010919
(주)비비안,2070,Dec-19,70253376,41165865,23447905,55600798,34729116,16347153
(주)비상교육,100220,Dec-11,96851456,15852760,52689470,84691172,12746940,35046779
(주)비상교육,100220,Dec-12,109200011,16450509,65852553,100345420,12794061,50611443
(주)비상교육,100220,Dec-13,105563041,21200571,58910773,106937454,21183746,56270507
(주)비상교육,100220,Dec-14,127237382,21064663,62906781,128664967,20966422,61672964
(주)비상교육,100220,Dec-15,118150702,19540748,48439244,122842021,19078521,46369575
(주)비상교육,100220,Dec-16,115077842,15943398,42191679,111909705,15681768,39044122
(주)비상교육,100220,Dec-17,126349185,22133600,44280516,115413484,22004299,36335028
(주)비상교육,100220,Dec-18,117397819,20208160,43775901,111945302,19525848,34368019
(주)비상교육,100220,Dec-19,149287849,16890270,64612083,135922663,16336120,52247831
(주)비씨월드제약,200780,Dec-14,,,,50577915,8401501,10681775
(주)비씨월드제약,200780,Dec-15,,,,30315076,8717816,10855137
(주)비씨월드제약,200780,Dec-16,,,,35505818,12705241,12838081
(주)비씨월드제약,200780,Dec-17,40947707,14343250,19419350,40903286,14343250,18914129
(주)비씨월드제약,200780,Dec-18,42945827,15324419,33116827,39496075,15324419,22875146
(주)비씨월드제약,200780,Dec-19,33845690,13908055,41445904,32289799,12026288,26977160
(주)비아트론,141000,Dec-12,,,,55161295,189224,18520941
(주)비아트론,141000,Dec-13,,,,39658507,137117,8949262
(주)비아트론,141000,Dec-14,,,,55719620,129583,21118275
(주)비아트론,141000,Dec-15,,,,56341711,150307,9616717
(주)비아트론,141000,Dec-16,103996003,97425,28344870,99016973,97425,28342595
(주)비아트론,141000,Dec-17,113399274,62304,29672556,106463764,62304,29642658
(주)비아트론,141000,Dec-18,125242524,8517080,24621738,119968058,8517080,24575452
(주)비아트론,141000,Dec-19,92029540,1572210,15801369,87945762,1572210,15668669
(주)비에이치,90460,Dec-11,73208121,32128324,68546288,65380109,24749892,57268884
(주)비에이치,90460,Dec-12,97247618,27595266,85313061,92704992,25961016,71498738
(주)비에이치,90460,Dec-13,107442415,21872077,98996599,91531045,20655927,70086150
(주)비에이치,90460,Dec-14,119858262,28034324,102641870,108180243,26974684,78554144
(주)비에이치,90460,Dec-15,178385705,67366624,147117816,156629809,54339228,110654006
(주)비에이치,90460,Dec-16,154353070,66447429,126907247,148102876,48140844,107059365
(주)비에이치,90460,Dec-17,336138925,58703702,255951805,297934978,25338033,179984288
(주)비에이치,90460,Dec-18,242169817,24705870,232066451,250920261,12294449,175876826
(주)비에이치,90460,Dec-19,232725404,43867336,174409316,248435015,8288686,118571221
(주)비엔지티,32790,Dec-11,26439092,1435500,14488362,27757234,1378390,9910509
(주)비엔지티,32790,Dec-12,28290807,1899995,28058827,14232627,1011397,7939147
(주)비엔지티,32790,Dec-13,26559412,952621,24410567,10966339,60168,8313364
(주)비엔지티,32790,Dec-14,20871088,2153156,21140673,7487239,1139823,8078101
(주)비엔지티,32790,Dec-15,20671085,2003152,17984048,9208811,1083562,8470405
(주)비엔지티,32790,Dec-16,15177297,1264528,17098707,6807865,3700,10220431
(주)비엔지티,32790,Dec-17,19065052,5127187,12984045,11226064,524563,6055118
(주)비엔지티,32790,Dec-18,31103975,2426104,32177964,24833463,428598,25959042
(주)비엔지티,32790,Dec-19,20872424,3881506,13222031,13003619,21791,5961625
(주)비엘,142760,Dec-16,,,,17670630,543413,3197780
(주)비엘,142760,Dec-17,30907007,1188667,1943099,30816587,1188667,1943099
(주)비엘,142760,Dec-18,69232528,10996574,78346843,17585781,1827854,50408529
(주)비엘,142760,Dec-19,66552062,8079093,62820408,14888281,1567601,46270461
(주)비엘팜텍,65170,Dec-11,32999280,10078885,33468152,15669940,1169579,8592203
(주)비엘팜텍,65170,Dec-12,32874298,12800406,34003770,16079721,1081488,7129082
(주)비엘팜텍,65170,Dec-13,21763023,5230723,32042170,18731940,825948,8226350
(주)비엘팜텍,65170,Dec-14,21977863,7501750,26655885,11926193,1676226,4622558
(주)비엘팜텍,65170,Dec-15,21475442,7478032,13724114,9354817,3876231,4672907
(주)비엘팜텍,65170,Dec-16,30072810,8001087,18941777,16685137,3802006,5873082
(주)비엘팜텍,65170,Dec-17,23995466,6672188,37546241,11444057,3066489,17543035
(주)비엘팜텍,65170,Dec-18,57288990,9219335,30174432,37208152,6797689,11624132
(주)비엘팜텍,65170,Dec-19,40276739,6496801,16657699,30667415,4427344,9935787
(주)비엠티,86670,Dec-11,36583052,20997616,21048271,35212452,19787098,20383705
(주)비엠티,86670,Dec-12,36726687,22934058,19163526,36828420,21971574,18625314
(주)비엠티,86670,Dec-13,53782456,25282728,34338909,55115999,25282728,31492181
(주)비엠티,86670,Dec-14,54788664,25405705,33894244,56914307,25405705,33073561
(주)비엠티,86670,Dec-15,53673087,21009687,32858395,56311235,21009687,32074495
(주)비엠티,86670,Dec-16,54122825,20766466,38422681,57163751,20766466,37633589
(주)비엠티,86670,Dec-17,53966084,24091409,39574637,53884149,24091409,39060814
(주)비엠티,86670,Dec-18,63640168,31291420,41537332,63576069,31291420,41270102
(주)비엠티,86670,Dec-19,70169687,34293233,40503486,70156974,34293233,40500939
(주)비올,335890,Dec-19,,,,,,
(주)비와이씨,1460,Dec-11,147605717,127246984,89437486,144549242,126052522,90104629
(주)비와이씨,1460,Dec-12,143410428,121715226,77346753,140891466,120871167,77646192
(주)비와이씨,1460,Dec-13,76641710,60457067,89963375,75909789,59743784,89741085
(주)비와이씨,1460,Dec-14,82095340,66578997,121618722,82852175,65603850,114694073
(주)비와이씨,1460,Dec-15,91849038,68567867,127449261,92308773,67577326,119014052
(주)비와이씨,1460,Dec-16,118647018,68256885,157857292,111545316,67357711,145704554
(주)비와이씨,1460,Dec-17,112685946,62400941,135470772,116398038,61774776,124953676
(주)비와이씨,1460,Dec-18,89810780,54609508,82142590,92652509,53291908,72022450
(주)비와이씨,1460,Dec-19,118321886,45676332,109379625,115474537,44030357,100141754
(주)비즈니스온커뮤니케이션,138580,Dec-17,,,,33774606,0,3564136
(주)비즈니스온커뮤니케이션,138580,Dec-18,,,,37039298,0,4047029
(주)비즈니스온커뮤니케이션,138580,Dec-19,,,,59382579,0,25773968
(주)비지에프,27410,Dec-14,723119335,62973067,599802989,639065378,61842160,503870033
(주)비지에프,27410,Dec-15,947568412,52636925,690188468,785728685,47778215,586108542
(주)비지에프,27410,Dec-16,983439971,80763742,739074405,839170161,77942496,660616545
(주)비지에프,27410,Dec-17,438201259,2514982,89036876,399742549,0,43411838
(주)비지에프,27410,Dec-18,315224626,3292347,57669533,253609484,0,11433316
(주)비지에프,27410,Dec-19,319699377,2916201,63739517,248134719,0,7509960
(주)비지에프리테일,282330,Dec-17,566642690,94442425,681364596,525639764,94036303,664673134
(주)비지에프리테일,282330,Dec-18,696072311,103393148,763691794,670057644,102811284,746546634
(주)비지에프리테일,282330,Dec-19,744140652,90874466,950726347,722518247,89592755,934735106
(주)비츠로셀,82920,Mar-11,,,,33278383,5869291,5476774
(주)비츠로셀,82920,Mar-12,,,,34768400,5325789,7401332
(주)비츠로셀,82920,Mar-13,32311519,6738318,7476121,32112047,6529298,7466669
(주)비츠로셀,82920,Mar-14,33782862,7414222,10556000,33846246,7043824,10499750
(주)비츠로셀,82920,Jun-15,48392825,11598774,22236163,49004352,10567727,22208325
(주)비츠로셀,82920,Jun-16,59751110,18140110,20599493,60832966,16884988,20572355
(주)비츠로셀,82920,Jun-17,91101285,4852669,12319637,91500480,4210934,12086059
(주)비츠로셀,82920,Dec-18,51947168,26203974,21871712,52400031,23823615,21794905
(주)비츠로셀,82920,Dec-19,72077281,25797475,18420482,71448565,25678844,18061597
(주)비츠로시스,54220,Mar-11,62268944,323886,38929594,61615531,323886,38898485
(주)비츠로시스,54220,Mar-12,79196297,258754,56759889,78636629,234201,56696878
(주)비츠로시스,54220,Mar-13,70033557,381426,61504058,69561294,332228,61221341
(주)비츠로시스,54220,Mar-14,68731459,717108,74324436,68005104,418692,74120138
(주)비츠로시스,54220,Mar-15,67815803,844942,80277111,67346426,468378,80119786
(주)비츠로시스,54220,Mar-16,,,,54413656,407376,45641003
(주)비츠로시스,54220,Mar-17,,,,54464240,469569,53700544
(주)비츠로시스,54220,Mar-18,,,,46852663,765856,49529160
(주)비츠로시스,54220,Mar-19,,,,5389334,3249409,118228754
(주)비츠로테크,42370,Mar-11,41119637,8056477,24859469,38579242,6650897,23357254
(주)비츠로테크,42370,Mar-12,46974678,11588702,30662073,41789627,9310872,27888831
(주)비츠로테크,42370,Mar-13,,,,49363817,7015321,28222292
(주)비츠로테크,42370,Mar-14,,,,47044413,6551456,26535088
(주)비츠로테크,42370,Jun-15,,,,53825677,6684958,34382045
(주)비츠로테크,42370,Jun-16,,,,45116911,6644978,34801773
(주)비츠로테크,42370,Jun-17,160960574,17371261,66161155,21032552,0,33123360
(주)비츠로테크,42370,Jun-18,136540404,39712726,96613106,13574501,0,25108109
(주)비츠로테크,42370,Dec-19,159338250,40283426,98474836,16994021,16160,27172856
(주)비케이홀딩스,50090,Dec-11,59037965,5158156,56742452,57924907,4818003,56592187
(주)비케이홀딩스,50090,Dec-12,22991603,7296941,40420388,19583987,6314650,38644575
(주)비케이홀딩스,50090,Dec-13,21501351,6956842,38009199,18175579,5966616,36540935
(주)비케이홀딩스,50090,Dec-14,29048369,1412339,41889886,25726106,1412339,39724853
(주)비케이홀딩스,50090,Dec-15,,,,5062429,1695968,12472885
(주)비케이홀딩스,50090,Dec-16,,,,14513886,4015519,21264840
(주)비케이홀딩스,50090,Dec-17,,,,9199983,5994018,11192976
(주)비케이홀딩스,50090,Dec-18,25386015,2414679,2482816,25580112,1901340,2144969
(주)비케이홀딩스,50090,Dec-19,35834666,1950937,15594967,35417797,1062418,15340795
(주)비투엔,307870,Dec-18,,,,,,
(주)비투엔,307870,Dec-19,,,,,,
(주)비트컴퓨터,32850,Dec-11,21470700,35887,10152413,21088944,35887,10104781
(주)비트컴퓨터,32850,Dec-12,20300631,265286,11459507,19954428,265286,11335954
(주)비트컴퓨터,32850,Dec-13,22937865,182165,14491869,22642729,182165,14413109
(주)비트컴퓨터,32850,Dec-14,20764949,8682,11531843,20500870,8682,11426486
(주)비트컴퓨터,32850,Dec-15,18491601,53894,7642628,18230690,53894,7578322
(주)비트컴퓨터,32850,Dec-16,18168724,10007,8114305,17864567,10007,8016670
(주)비트컴퓨터,32850,Dec-17,19011462,35350,8979810,18764301,35350,8895926
(주)비트컴퓨터,32850,Dec-18,19560300,726092,11563927,19374203,726092,11452622
(주)비트컴퓨터,32850,Dec-19,22834483,539661,8704228,22705119,539661,8664722
(주)비피도,238200,Dec-18,,,,34064604,3044981,1245515
(주)비피도,238200,Dec-19,18137702,3168775,1394315,18030160,3165148,1371091
(주)빅솔론,93190,Dec-11,54297944,18662531,11208809,52058744,15101261,11028546
(주)빅솔론,93190,Dec-12,61474043,16392894,10436565,59592164,15435612,9068199
(주)빅솔론,93190,Dec-13,76867884,19602392,13262972,72487028,18751358,9706014
(주)빅솔론,93190,Dec-14,85705442,19556573,13470056,83211373,18399531,11772899
(주)빅솔론,93190,Dec-15,89964541,22641899,14312174,71017702,21521060,12458439
(주)빅솔론,93190,Dec-16,84559866,23522257,15613874,68445689,22269075,12717698
(주)빅솔론,93190,Dec-17,120196008,25762478,22041367,108024934,24366456,12971738
(주)빅솔론,93190,Dec-18,127204824,26056795,15340138,117524326,24963875,10297391
(주)빅솔론,93190,Dec-19,120064908,27566014,13089378,113854448,26409932,11107418
(주)빅텍,65450,Dec-11,,,,23931205,10911311,13063842
(주)빅텍,65450,Dec-12,,,,18537473,8946645,8467464
(주)빅텍,65450,Dec-13,,,,21230160,7242744,10773456
(주)빅텍,65450,Dec-14,,,,21268429,6773325,12483723
(주)빅텍,65450,Dec-15,,,,19855330,7411578,11880729
(주)빅텍,65450,Dec-16,,,,23980956,7683262,13978659
(주)빅텍,65450,Dec-17,,,,23440578,7576095,17941512
(주)빅텍,65450,Dec-18,,,,29691947,7231595,14154286
(주)빅텍,65450,Dec-19,,,,58507577,8662038,46805840
(주)빙그레,5180,Dec-11,261837324,39856288,71085913,255356410,39856288,71051764
(주)빙그레,5180,Dec-12,301785551,44183628,79471971,295435010,44183628,79300598
(주)빙그레,5180,Dec-13,300757698,44132416,71680770,293489624,44132416,71537470
(주)빙그레,5180,Dec-14,311550729,54237637,72379606,308986536,54159291,72059412
(주)빙그레,5180,Dec-15,320179494,39024357,72684311,318003229,38954144,72333557
(주)빙그레,5180,Dec-16,346249738,33727867,83021919,340884762,33575416,82981079
(주)빙그레,5180,Dec-17,362178313,38598161,93758682,355056895,38083834,93174726
(주)빙그레,5180,Dec-18,385844009,38700431,95725756,377205291,38183596,95370272
(주)빙그레,5180,Dec-19,405145893,44324568,94291435,391782301,43261599,93124139
(주)사람인에이치알,143240,Dec-12,,,,27827882,0,7043947
(주)사람인에이치알,143240,Dec-13,,,,55868038,0,5393618
(주)사람인에이치알,143240,Dec-14,49175095,0,6250389,49159608,0,5844838
(주)사람인에이치알,143240,Dec-15,,,,22695962,0,8007290
(주)사람인에이치알,143240,Dec-16,29907293,0,9206276,24651312,0,6084518
(주)사람인에이치알,143240,Dec-17,40450482,0,22049707,35194355,0,19430970
(주)사람인에이치알,143240,Dec-18,47611890,0,14755331,42040367,0,12478510
(주)사람인에이치알,143240,Dec-19,72405949,0,18991407,66022541,0,16497997
(주)사조대림,3960,Dec-11,132988591,34735588,181213454,117543407,26289866,121363074
(주)사조대림,3960,Dec-12,138922505,39310066,183573114,122675281,31242668,120464690
(주)사조대림,3960,Dec-13,145084484,36565748,179036374,118876066,24131917,108293959
(주)사조대림,3960,Dec-14,149812806,45416482,184594067,121021714,31303143,113684091
(주)사조대림,3960,Dec-15,245312218,87396376,310081029,120501424,32961377,94812550
(주)사조대림,3960,Dec-16,232598729,81651795,320683822,93856194,27366397,111903395
(주)사조대림,3960,Dec-17,235465022,81858586,311752293,104051908,38400833,122461176
(주)사조대림,3960,Dec-18,269241688,128936029,320149602,123031015,56481309,118970430
(주)사조대림,3960,Dec-19,433114575,243112511,470889195,240903555,133116213,237584268
(주)사조오양,6090,Dec-11,,,,72511565,21867026,92438403
(주)사조오양,6090,Dec-12,,,,81796474,25863791,82311792
(주)사조오양,6090,Dec-13,,,,54043494,25680874,70691581
(주)사조오양,6090,Dec-14,,,,42476590,20112237,68391257
(주)사조오양,6090,Dec-15,,,,68209230,34310059,122872246
(주)사조오양,6090,Dec-16,,,,84609635,34481768,129780362
(주)사조오양,6090,Dec-17,,,,86098291,34885042,119510202
(주)사조오양,6090,Dec-18,,,,91120209,52884853,124272856
(주)사조오양,6090,Dec-19,,,,104102876,60216600,119935931
(주)삼기,122350,Dec-11,,,,,,
(주)삼기,122350,Dec-12,33002874,11049518,88613837,23372115,5971672,44752737
(주)삼기,122350,Dec-13,46669987,15223123,91445979,21739896,5002854,33202459
(주)삼기,122350,Dec-14,56777553,17335894,102036993,48815019,17335894,101914602
(주)삼기,122350,Dec-15,62250961,18182446,96242043,60942247,17788343,94777588
(주)삼기,122350,Dec-16,64101125,15546018,110570642,65000130,14709503,104826092
(주)삼기,122350,Dec-17,81690577,19196693,176419005,79182088,17169329,150370991
(주)삼기,122350,Dec-18,104817426,22636157,216696000,109680400,19963755,180817211
(주)삼기,122350,Dec-19,119678275,31321319,193140131,127812582,28862867,164098379
(주)삼보판지,23600,Dec-11,128553376,39498191,156297633,41150813,11570774,61144112
(주)삼보판지,23600,Dec-12,116161734,34516484,135015237,35616770,12315632,43086124
(주)삼보판지,23600,Dec-13,109391565,37880486,115557278,35094632,10449200,33459819
