회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별)
(주)파라텍,33540,Dec-17,259716264,118782187,53097606,259209218,118822114,53084948
(주)파라텍,33540,Dec-18,191164238,110831912,51411070,190819847,110870412,51337947
(주)파라텍,33540,Dec-19,126614043,59076523,53365056,126217108,58497448,52834970
(주)파루,43200,Dec-11,20631050,15147859,23483573,20276203,15092688,23012407
(주)파루,43200,Dec-12,38873420,14639594,22760205,38477097,14610519,22332466
(주)파루,43200,Dec-13,37406974,28424285,29587059,36973596,28404756,29211863
(주)파루,43200,Dec-14,57908344,41451489,37316553,57640974,40932865,36929003
(주)파루,43200,Dec-15,126615552,62236458,36274901,126605756,61745631,34881286
(주)파루,43200,Dec-16,105658078,74874365,26424557,102105486,64832911,23673733
(주)파루,43200,Dec-17,28869599,29118323,6941529,24726561,24822475,5583365
(주)파루,43200,Dec-18,36352018,13973604,13170650,34394062,9717013,12212350
(주)파루,43200,Dec-19,53144288,28999401,18472189,52213153,27845449,18470504
(주)파마리서치,214450,Dec-15,,,,37454867,134214371,7158209
(주)파마리서치,214450,Dec-16,45953115,126468142,6207208,45566681,122799929,6036837
(주)파마리서치,214450,Dec-17,54469758,112335226,6862774,53554110,96627938,6835300
(주)파마리서치,214450,Dec-18,64280682,105768852,15479826,63065183,89040480,11828585
(주)파마리서치,214450,Dec-19,83871642,104472677,18589948,81113704,91910140,14765824
(주)파멥신,208340,Dec-18,1975,66991475,1536687,1975,66967817,1536663
(주)파멥신,208340,Dec-19,0,136161516,2623516,0,134984949,2623516
(주)파버나인,177830,Dec-14,,,,85023877,20138158,11607203
(주)파버나인,177830,Dec-15,51726109,19089260,18652397,51726109,12642825,18650214
(주)파버나인,177830,Dec-16,76984704,24824674,32188568,77543415,23921779,30346124
(주)파버나인,177830,Dec-17,106136238,27320013,49039456,104275909,27335056,45956362
(주)파버나인,177830,Dec-18,112395079,31958604,48240931,101453855,30939464,44046516
(주)파버나인,177830,Dec-19,103613096,36743620,65049351,86811706,27373630,57991847
(주)파세코,37070,Dec-11,,,,99549336,26327383,36044313
(주)파세코,37070,Dec-12,,,,104932698,29656428,38423309
(주)파세코,37070,Dec-13,,,,127114199,34934973,33586258
(주)파세코,37070,Dec-14,,,,138113542,35448639,32518624
(주)파세코,37070,Dec-15,,,,121416454,30779153,20895653
(주)파세코,37070,Dec-16,,,,101953271,36369781,24010203
(주)파세코,37070,Dec-17,,,,121285465,35478600,19825398
(주)파세코,37070,Dec-18,,,,149411990,45031813,28542263
(주)파세코,37070,Dec-19,,,,180409668,52984000,31030679
(주)파수,150900,Dec-13,21358791,21714155,4997374,21297551,21631948,4997353
(주)파수,150900,Dec-14,23124986,20394729,4696759,23118772,20313571,4696739
(주)파수,150900,Dec-15,25287013,23730294,5742746,24614819,23021671,5742487
(주)파수,150900,Dec-16,21443571,20773305,7071150,21164807,18996270,7071778
(주)파수,150900,Dec-17,29288075,22381491,17963126,29207523,21721427,17994023
(주)파수,150900,Dec-18,32243433,26028812,11141648,25818216,19943724,9903821
(주)파수,150900,Dec-19,35364081,26821354,22670169,27164793,22008491,22359477
(주)파워넷,37030,Dec-18,116872861,65512920,19394614,116872861,64594314,19170358
(주)파워넷,37030,Dec-19,128553806,47734088,45292181,128553806,45538222,45347539
(주)파워로직스,47310,Dec-11,495181720,202050041,212994830,396866201,191419892,165590556
(주)파워로직스,47310,Dec-12,511675647,147898130,135912737,353321736,157457724,113565585
(주)파워로직스,47310,Dec-13,535821950,145756500,127190870,484664485,154797436,139348983
(주)파워로직스,47310,Dec-14,552312821,156089552,143095229,496962180,178337807,167949100
(주)파워로직스,47310,Dec-15,581430662,134655645,128177190,503242870,146286127,138261486
(주)파워로직스,47310,Dec-16,545479982,161878550,136340461,454209210,156660070,139027093
(주)파워로직스,47310,Dec-17,705665350,151638378,110196640,685227802,179347059,150955508
(주)파워로직스,47310,Dec-18,753902613,190739790,156842296,711098734,213003878,165423352
(주)파워로직스,47310,Dec-19,1107914323,209325026,167634261,1092201856,218549322,149815185
(주)파이오링크,170790,Dec-13,23096372,35650223,6624863,23122190,35421886,6321127
(주)파이오링크,170790,Dec-14,23681124,28808940,6399031,22288843,27619577,5185833
(주)파이오링크,170790,Dec-15,22729935,36278733,7194587,21258393,35478938,5896755
(주)파이오링크,170790,Dec-16,35813842,34957738,6058956,28675652,34075507,5093486
(주)파이오링크,170790,Dec-17,29431876,32802738,6377891,18643859,31711461,4942569
(주)파이오링크,170790,Dec-18,,,,27358728,34630915,6363123
(주)파이오링크,170790,Dec-19,,,,35120293,39762552,5893408
(주)파인디앤씨,49120,Dec-11,196588750,55492945,77107365,116903740,37026689,46579038
(주)파인디앤씨,49120,Dec-12,147128571,35790779,57783291,57968864,27797868,37843111
(주)파인디앤씨,49120,Dec-13,160481103,52628410,62595759,42518029,29880285,31753328
(주)파인디앤씨,49120,Dec-14,207192017,37173393,41480133,49952921,25476776,28681753
(주)파인디앤씨,49120,Dec-15,168495877,35182361,39944902,55477255,16867240,16891383
(주)파인디앤씨,49120,Dec-16,177666099,52044169,55593456,57180845,35321312,27720607
(주)파인디앤씨,49120,Dec-17,159356867,44203321,47385221,60306603,34074474,27201068
(주)파인디앤씨,49120,Dec-18,77325563,29968197,39525119,58500272,30211522,30092082
(주)파인디앤씨,49120,Dec-19,77522237,33090037,43878595,72339944,29904744,34728992
(주)파인디지털,38950,Dec-11,79399701,50343174,6326755,64351871,38210009,4114941
(주)파인디지털,38950,Dec-12,99801657,67766381,13563066,88067714,55522950,9706593
(주)파인디지털,38950,Dec-13,98255109,75735797,9464678,84672537,63807198,8284282
(주)파인디지털,38950,Dec-14,95823579,85625918,11505562,83869744,74324010,9608914
(주)파인디지털,38950,Dec-15,83117417,79686880,7601743,68974651,67899344,5832542
(주)파인디지털,38950,Dec-16,78001533,73334327,6346694,62721692,61172657,4959005
(주)파인디지털,38950,Dec-17,76035318,70734368,6657650,57353157,57237448,4476842
(주)파인디지털,38950,Dec-18,86035533,72379776,7923531,66328453,57227837,5830710
(주)파인디지털,38950,Dec-19,96058312,75860974,12388877,78834895,61214250,8694520
(주)파인테크닉스,106240,Dec-11,324634350,172094812,198317472,71834677,39073157,40457367
(주)파인테크닉스,106240,Dec-12,428847003,181559666,222876341,94801998,42083759,38228417
(주)파인테크닉스,106240,Dec-13,314348642,154686798,212916806,80685787,51894332,66210011
(주)파인테크닉스,106240,Dec-14,365261308,155397469,192850131,152474183,47255122,54569089
(주)파인테크닉스,106240,Dec-15,374729719,161623577,190877398,143807926,63387003,69496457
(주)파인테크닉스,106240,Dec-16,216325021,127072716,97209525,189787081,91651705,76809908
(주)파인테크닉스,106240,Dec-17,174995498,99509514,102384174,149753568,66590146,86709586
(주)파인테크닉스,106240,Dec-18,129688348,59012154,74802213,108532638,50064700,67833693
(주)파인테크닉스,106240,Dec-19,134292076,52518014,51102436,95839531,40682776,45963694
(주)파인텍,131760,Dec-15,205426462,60370162,42427598,117868921,40716814,22827542
(주)파인텍,131760,Dec-16,153717014,130293181,155998088,40940978,43394992,60244448
(주)파인텍,131760,Dec-17,122257345,77737440,100324625,85675115,73816726,78399348
(주)파인텍,131760,Dec-18,65851189,35962173,67740228,53786007,32196842,57860241
(주)파인텍,131760,Dec-19,77881195,53511230,46038221,63468160,49325569,38938819
(주)파커스,65690,Dec-11,82210399,52105226,18845489,71852248,46023752,17560099
(주)파커스,65690,Dec-12,89038818,53723898,13437878,77822497,51246867,11998344
(주)파커스,65690,Dec-13,75289331,53144496,13050049,63184302,51944595,8370808
(주)파커스,65690,Dec-14,65862150,52139800,14127595,54008463,53680948,12489831
(주)파커스,65690,Dec-15,69895109,52543259,9657563,58585059,54866734,8862030
(주)파커스,65690,Dec-16,63854994,66827178,12295420,54150205,69138284,11290156
(주)파커스,65690,Dec-17,64532486,91191698,16341066,56470890,79052141,6824812
(주)파커스,65690,Dec-18,100153884,81861161,26523588,48217682,66947812,18783284
(주)파커스,65690,Dec-19,100770338,65564770,24061944,43703575,49217337,14330655
(주)파크시스템스,140860,Dec-15,19991699,23378685,2849094,17138177,21106264,2592656
(주)파크시스템스,140860,Dec-16,24452140,29596295,5529105,20843230,25640948,3904980
(주)파크시스템스,140860,Dec-17,32882240,34403287,6478998,28149184,31456551,5793770
(주)파크시스템스,140860,Dec-18,41810164,40050462,7075520,36455567,37726678,6712012
(주)파크시스템스,140860,Dec-19,51973742,54237478,15031248,43960180,48028770,10159005
(주)파트론,91700,Dec-11,425918000,150319000,142675000,359906000,115539000,102451000
(주)파트론,91700,Dec-12,873081344,222415342,220852251,781473933,177971968,171223039
(주)파트론,91700,Dec-13,1099543376,244478138,215898010,1012592567,175067556,130988506
(주)파트론,91700,Dec-14,769815864,207821316,154190806,731555791,132826493,87004319
(주)파트론,91700,Dec-15,805803652,182827913,136011319,775978610,118734560,97685001
(주)파트론,91700,Dec-16,791415721,192120517,116260577,763823136,128084154,104986941
(주)파트론,91700,Dec-17,791339853,201986013,144809125,756897567,148540840,131269044
(주)파트론,91700,Dec-18,796482853,176055767,116377480,745601470,136616073,114323618
(주)파트론,91700,Dec-19,1254596912,215175014,114854244,1203638773,180101437,105482931
(주)팜스빌,318010,Dec-19,29952152,44882427,6358273,29855066,44543816,6353420
(주)팜스코,36580,Dec-11,535574510,310712055,235301850,532675688,317651202,234117824
(주)팜스코,36580,Dec-12,665648116,335890488,294549189,664946544,347276004,289085228
(주)팜스코,36580,Dec-13,746656626,303957843,274329398,743700593,315316398,264848409
(주)팜스코,36580,Dec-14,836395715,440733380,369739754,839533034,490741410,354180217
(주)팜스코,36580,Dec-15,867078385,413032448,438057245,875142420,430232937,397636867
(주)팜스코,36580,Dec-16,947587338,286582781,334355356,926709384,310451445,275237762
(주)팜스코,36580,Dec-17,1023257515,308086065,349071537,987088648,330092198,286580630
(주)팜스코,36580,Dec-18,1015667699,411775973,486004069,933106711,342049745,418517551
(주)팜스코,36580,Dec-19,1164970052,443249613,632098904,959177507,333330270,509994704
(주)팜스토리,27710,Dec-11,878599206,391316143,468893040,455665768,149082852,186220512
(주)팜스토리,27710,Dec-12,1064298620,433196017,532390305,462455454,199670209,228562683
(주)팜스토리,27710,Dec-13,1044836036,398500794,474541868,452740092,196056128,212914269
(주)팜스토리,27710,Dec-14,1024375129,433668660,536599919,404859463,191269242,215099980
(주)팜스토리,27710,Dec-15,1062576028,439360245,537965437,403834476,198208116,235980359
(주)팜스토리,27710,Dec-16,900486838,351590711,425757306,382664933,183406327,198474536
(주)팜스토리,27710,Dec-17,838555170,320943743,361687472,410529529,183223905,197488664
(주)팜스토리,27710,Dec-18,921642376,393535152,446977375,460603851,188620197,238765571
(주)팜스토리,27710,Dec-19,970847162,417206684,427742975,538289582,362141649,357825871
(주)팬스타엔터프라이즈,54300,Dec-11,33226795,21277204,26080501,32429140,21202950,25814030
(주)팬스타엔터프라이즈,54300,Dec-12,33623298,21147739,19902839,32348399,20994387,19492090
(주)팬스타엔터프라이즈,54300,Dec-13,,,,25093204,19758532,17529971
(주)팬스타엔터프라이즈,54300,Dec-14,,,,24608545,15084869,12374385
(주)팬스타엔터프라이즈,54300,Dec-15,,,,24201066,34662565,14605234
(주)팬스타엔터프라이즈,54300,Dec-16,,,,28083159,17525782,20392981
(주)팬스타엔터프라이즈,54300,Dec-17,,,,33523260,12654280,11508389
(주)팬스타엔터프라이즈,54300,Dec-18,,,,28364862,15973060,11246927
(주)팬스타엔터프라이즈,54300,Dec-19,,,,37189141,25183651,14983091
(주)팬엔터테인먼트,68050,Dec-11,32699404,11010427,7610845,31693906,9660995,6573218
(주)팬엔터테인먼트,68050,Dec-12,37720279,21315261,15170793,37559391,20969871,15081090
(주)팬엔터테인먼트,68050,Dec-13,27110346,15661653,9362997,26885436,15518680,9293126
(주)팬엔터테인먼트,68050,Dec-14,34329110,22235359,22212529,34146210,22010434,22128648
(주)팬엔터테인먼트,68050,Dec-15,20973488,16298803,23900200,20659220,16139090,23848568
(주)팬엔터테인먼트,68050,Dec-16,35328272,16704162,23220325,35051322,16635645,23178633
(주)팬엔터테인먼트,68050,Dec-17,42340810,22621733,17441057,42144570,22553389,17411498
(주)팬엔터테인먼트,68050,Dec-18,13212174,11133479,11379215,13021455,11061751,11356543
(주)팬엔터테인먼트,68050,Dec-19,40218963,19968176,19195597,39631883,19937604,19158139
(주)팬젠,222110,Dec-16,,,,1461475,18702189,1188341
(주)팬젠,222110,Dec-17,,,,2372816,17907489,3294499
(주)팬젠,222110,Dec-18,,,,5679471,30870785,17431298
(주)팬젠,222110,Dec-19,,,,2881329,25607393,18907483
(주)퍼시스,16800,Dec-11,277571985,173321193,45134892,277571985,109651477,42693182
(주)퍼시스,16800,Dec-12,,,,221951922,195180926,26373611
(주)퍼시스,16800,Dec-13,,,,217080675,172479250,27293825
(주)퍼시스,16800,Dec-14,,,,219919626,154779765,34142640
(주)퍼시스,16800,Dec-15,,,,243624843,159822186,36578031
(주)퍼시스,16800,Dec-16,,,,231594907,185264624,37498179
(주)퍼시스,16800,Dec-17,,,,289460886,219545482,40678058
(주)퍼시스,16800,Dec-18,,,,315669242,259477358,52161602
(주)퍼시스,16800,Dec-19,,,,304749764,254939219,34419678
(주)펄어비스,263750,Dec-18,404763992,354488882,115076786,366665453,284210882,93061076
(주)펄어비스,263750,Dec-19,535936506,450128977,123273087,455670772,365390672,98817260
(주)펩트론,87010,Dec-15,,,,2812387,14842966,2911891
(주)펩트론,87010,Dec-16,,,,3130705,49106583,924304
(주)펩트론,87010,Dec-17,,,,3215384,23089298,733324
(주)펩트론,87010,Dec-18,,,,3861733,31785365,2959073
(주)펩트론,87010,Dec-19,,,,1801119,18857423,1125894
(주)포메탈,119500,Dec-11,,,,67628111,21752579,15657039
(주)포메탈,119500,Dec-12,,,,51788897,17867227,13807008
(주)포메탈,119500,Dec-13,,,,52351488,18688700,14075379
(주)포메탈,119500,Dec-14,,,,51403574,17703699,14404841
(주)포메탈,119500,Dec-15,,,,44939766,15479242,11356329
(주)포메탈,119500,Dec-16,,,,45817287,15098643,8507075
(주)포메탈,119500,Dec-17,,,,54017360,18049426,12809691
(주)포메탈,119500,Dec-18,,,,55441042,14651659,10517984
(주)포메탈,119500,Dec-19,,,,51552409,15912655,10872447
(주)포스코아이씨티,22100,Dec-11,1006448074,418832603,311764975,983151888,374487409,296231107
(주)포스코아이씨티,22100,Dec-12,1128387879,468451788,490570150,1017662235,396202412,416073393
(주)포스코아이씨티,22100,Dec-13,1207033019,422214454,384950230,1050746877,341907293,281707924
(주)포스코아이씨티,22100,Dec-14,1064975484,428895727,337621384,921524007,360140692,254582610
(주)포스코아이씨티,22100,Dec-15,840545682,408477838,329062493,804863200,369438119,279905227
(주)포스코아이씨티,22100,Dec-16,866893881,402649201,260610572,838257963,390405169,251576517
(주)포스코아이씨티,22100,Dec-17,950592313,379477935,212809736,918344970,370424383,203924491
(주)포스코아이씨티,22100,Dec-18,927076974,342215091,218400067,894977850,329776361,207941068
(주)포스코아이씨티,22100,Dec-19,969787010,453829005,268536477,936989858,443799955,261850840
(주)포스코엠텍,9520,Dec-11,669359330,270008435,183219279,602154804,236785558,148630247
(주)포스코엠텍,9520,Dec-12,958780277,290629404,230148733,618316162,236186783,160972292
(주)포스코엠텍,9520,Dec-13,906423691,240068439,220647899,902540718,232923861,185917502
(주)포스코엠텍,9520,Dec-14,446218919,152521567,231681816,432236014,139573044,165857567
(주)포스코엠텍,9520,Dec-15,366540217,134700022,120006958,343223525,122404018,99945589
(주)포스코엠텍,9520,Dec-16,266528977,100159809,79544295,259048105,95193116,68654694
(주)포스코엠텍,9520,Dec-17,,,,257832361,89268531,55610869
(주)포스코엠텍,9520,Dec-18,,,,300968994,93650960,30623971
(주)포스코엠텍,9520,Dec-19,,,,288697939,101544693,32758218
(주)포스코인터내셔널,47050,Dec-11,19457178592,5460448337,4780462424,18758511490,4719518638,4225712152
(주)포스코인터내셔널,47050,Dec-12,17571126133,4306014661,3849614993,17011373493,3967669104,3494434855
(주)포스코인터내셔널,47050,Dec-13,17108578034,4632329441,4529676515,16601357664,4153600136,4086892017
(주)포스코인터내셔널,47050,Dec-14,20407753120,5651951127,5436558548,19938097326,5027978779,4879199100
(주)포스코인터내셔널,47050,Dec-15,17526906326,4346329921,3918406515,16881039629,3915700016,3532760725
(주)포스코인터내셔널,47050,Dec-16,16492090197,4680973413,4304684952,15417229613,4017870023,3653752083
(주)포스코인터내셔널,47050,Dec-17,22571653747,5047538493,4937907785,20891525634,4460809908,4177985050
