회사명,거래소코드,회계년도,유동자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),자산(IFRS개별)
롯데정밀화학(주),4000,Dec-17,697028361,1641304451,694929463,1582474809
롯데정밀화학(주),4000,Dec-18,716359134,1700030433,714906298,1597498060
롯데정밀화학(주),4000,Dec-19,860529744,1792685482,858069352,1713829989
롯데정보통신(주),286940,Dec-18,404414748,703889698,358992376,599459449
롯데정보통신(주),286940,Dec-19,381847955,696683400,374468291,692199485
롯데제과(주),280360,Dec-17,532351457,1907043737,504077469,1851479505
롯데제과(주),280360,Dec-18,704166378,2542673939,480099787,2239784222
롯데제과(주),280360,Dec-19,771082731,2716174956,480844178,2327038487
롯데지주(주),4990,Dec-11,740883580,3901265035,587027938,3733217138
롯데지주(주),4990,Dec-12,712719670,4024386750,527761952,3852362097
롯데지주(주),4990,Dec-13,784912870,4432215356,554998447,4264781415
롯데지주(주),4990,Dec-14,689647483,3997875210,473039376,3903504556
롯데지주(주),4990,Dec-15,945244336,4325868546,735068981,4228827416
롯데지주(주),4990,Dec-16,847377341,3991836441,605255177,3848518300
롯데지주(주),4990,Dec-17,3752493892,21897058061,67374735,6187084323
롯데지주(주),4990,Dec-18,15476939685,27618347496,1316774971,9156136129
롯데지주(주),4990,Dec-19,3126610864,15605750444,351285363,7796179618
롯데칠성음료(주),5300,Dec-11,679628842,3599175580,553776577,3491152247
롯데칠성음료(주),5300,Dec-12,750161239,3750453523,645854151,3673854093
롯데칠성음료(주),5300,Dec-13,779710320,3958498274,642695556,3838242494
롯데칠성음료(주),5300,Dec-14,831690818,4099992951,671987462,3945699034
롯데칠성음료(주),5300,Dec-15,954666817,4381975017,852723627,4243629687
롯데칠성음료(주),5300,Dec-16,1037885000,4650515641,957369619,4468099191
롯데칠성음료(주),5300,Dec-17,753852269,3486931134,751027286,3431725841
롯데칠성음료(주),5300,Dec-18,688715673,3311280027,670444610,3201757367
롯데칠성음료(주),5300,Dec-19,788387956,3256509992,770941930,3184578603
롯데케미칼(주),11170,Dec-11,4888629545,10746607904,2518885577,8279107535
롯데케미칼(주),11170,Dec-12,4178674705,10372314247,3027509418,9500149213
롯데케미칼(주),11170,Dec-13,4614354226,10687663571,3441165595,9835072164
롯데케미칼(주),11170,Dec-14,4321552617,10322655619,3353937310,9643421504
롯데케미칼(주),11170,Dec-15,5405499990,11467808899,4107127557,10525249375
롯데케미칼(주),11170,Dec-16,5851675896,15866834170,3692778095,13785910589
롯데케미칼(주),11170,Dec-17,8225469338,19550971101,5067992176,15269369483
롯데케미칼(주),11170,Dec-18,8143917539,20799138833,4623398036,15201889279
롯데케미칼(주),11170,Dec-19,7220858878,20043105157,3480640268,14396226786
롯데하이마트(주),71840,Dec-11,573008409,2768249520,567240974,2767114867
롯데하이마트(주),71840,Dec-12,403579370,2603494002,400411894,2604670537
롯데하이마트(주),71840,Dec-13,529084809,2755424265,520669296,2751826284
롯데하이마트(주),71840,Dec-14,,,548188788,2774637426
롯데하이마트(주),71840,Dec-15,,,640377089,2905213285
롯데하이마트(주),71840,Dec-16,,,730013020,3004858847
롯데하이마트(주),71840,Dec-17,,,930000739,3204628140
롯데하이마트(주),71840,Dec-18,,,915423084,3117063800
롯데하이마트(주),71840,Dec-19,,,715664251,3107565421
리노공업(주),58470,Dec-11,,,75806902,112267695
리노공업(주),58470,Dec-12,,,78743137,130333629
리노공업(주),58470,Dec-13,,,90245206,147878926
리노공업(주),58470,Dec-14,,,99647540,166577596
리노공업(주),58470,Dec-15,,,105138052,188340682
리노공업(주),58470,Dec-16,,,137686438,216718692
리노공업(주),58470,Dec-17,,,168321688,246483656
리노공업(주),58470,Dec-18,,,197338475,282621920
리노공업(주),58470,Dec-19,,,225546548,325715904
마이크로로봇(주),182690,Dec-14,,,14716894,23631877
마이크로로봇(주),182690,Dec-15,,,18243295,27642085
마이크로로봇(주),182690,Dec-16,,,9254674,18049540
마이크로로봇(주),182690,Dec-17,7168550,15262962,5721553,14201398
마이크로로봇(주),182690,Dec-18,5788634,19873056,5042993,16569955
마이크로로봇(주),182690,Dec-19,12557930,26327325,12106394,23229645
만호제강(주),1080,Jun-11,135361593,245269591,130924530,242372805
만호제강(주),1080,Jun-12,140916140,256241965,135715593,252574363
만호제강(주),1080,Jun-13,150385759,269442679,144617416,265479274
만호제강(주),1080,Jun-14,149593624,263714554,143468332,259588942
만호제강(주),1080,Jun-15,162338621,272332303,156230306,268375561
만호제강(주),1080,Jun-16,165776948,270036338,159670552,266147514
만호제강(주),1080,Jun-17,152181825,249419065,145918081,245424700
만호제강(주),1080,Jun-18,161335766,252054374,155078489,248092718
만호제강(주),1080,Jun-19,164944803,249265095,158628751,245287788
매일유업(주),267980,Dec-17,,,331155800,590951466
매일유업(주),267980,Dec-18,348154384,615716051,348333645,616805801
매일유업(주),267980,Dec-19,391914420,675195953,391133751,678655992
매일홀딩스(주),5990,Dec-11,274494773,612054971,260418660,595268050
매일홀딩스(주),5990,Dec-12,292096576,627705577,281928145,609783618
매일홀딩스(주),5990,Dec-13,405166056,724238997,304671820,624659800
매일홀딩스(주),5990,Dec-14,442829879,775120336,338294566,657836342
매일홀딩스(주),5990,Dec-15,473027315,835501699,357688454,695273532
매일홀딩스(주),5990,Dec-16,513161821,885607726,393408202,749673545
매일홀딩스(주),5990,Dec-17,475453259,887079138,11661179,345050518
매일홀딩스(주),5990,Dec-18,406670006,848940513,14084365,347662416
매일홀딩스(주),5990,Dec-19,492375105,956463233,42620157,365558877
메가스터디(주),72870,Dec-11,240050921,442245181,219244623,399829731
메가스터디(주),72870,Dec-12,209880120,465252554,169359020,419224754
메가스터디(주),72870,Dec-13,188680350,486736085,134397038,426553299
메가스터디(주),72870,Dec-14,280830184,574677180,118473257,441208760
메가스터디(주),72870,Dec-15,183914927,354407843,88489941,221986445
메가스터디(주),72870,Dec-16,161979988,360052342,90625515,230330391
메가스터디(주),72870,Dec-17,131938913,337641989,63542532,228578480
메가스터디(주),72870,Dec-18,171613899,366307610,82398050,241583105
메가스터디(주),72870,Dec-19,147367158,379554212,70082843,241942720
메가스터디교육(주),215200,Dec-15,,,26547872,228690459
메가스터디교육(주),215200,Dec-16,25919584,231823949,25438902,231671942
메가스터디교육(주),215200,Dec-17,55380569,284432992,57159527,264199888
메가스터디교육(주),215200,Dec-18,81373238,367190943,74177531,344042969
메가스터디교육(주),215200,Dec-19,90650241,432816425,81075745,393440649
메가엠디(주),133750,Dec-15,42386738,89660381,40701798,88203715
메가엠디(주),133750,Dec-16,30401001,91781522,32149719,89387256
메가엠디(주),133750,Dec-17,33082788,92317776,34695253,90508183
메가엠디(주),133750,Dec-18,37022786,100658989,36197466,96107954
메가엠디(주),133750,Dec-19,36953384,108321009,35955820,110000322
메디앙스(주),14100,Dec-11,,,53239058,82927013
메디앙스(주),14100,Dec-12,,,63993704,90451727
메디앙스(주),14100,Dec-13,54383473,85966108,53655758,84654825
메디앙스(주),14100,Dec-14,57566220,87913376,51887992,80548560
메디앙스(주),14100,Dec-15,45550967,91802767,40700886,84274303
메디앙스(주),14100,Dec-16,53421544,97596890,49076457,90111125
메디앙스(주),14100,Dec-17,51675286,99119508,45794674,86697910
메디앙스(주),14100,Dec-18,60950500,119530460,58911850,105933876
메디앙스(주),14100,Dec-19,39193836,139653596,31844081,131045453
메디포스트(주),78160,Dec-11,78367273,131794926,71297075,125167213
메디포스트(주),78160,Dec-12,61072105,137438650,51280230,129232196
메디포스트(주),78160,Dec-13,43694568,145771193,36034373,139708754
메디포스트(주),78160,Dec-14,54930063,185969420,49223820,182554881
메디포스트(주),78160,Dec-15,43437763,182932725,42876914,186606162
메디포스트(주),78160,Dec-16,38352339,179264591,40135707,183731165
메디포스트(주),78160,Dec-17,41945192,139069925,45333539,146918730
메디포스트(주),78160,Dec-18,57025630,175753120,56667660,173885776
메디포스트(주),78160,Dec-19,91227140,213719039,90588725,212985364
명문제약(주),17180,Dec-11,110568413,202503823,105941678,167007576
명문제약(주),17180,Dec-12,100150430,188337123,99697245,155915528
명문제약(주),17180,Dec-13,102538640,192410404,104283275,162382349
명문제약(주),17180,Dec-14,101914691,190660551,100880079,163714659
명문제약(주),17180,Dec-15,96925044,199417323,98228002,163571087
명문제약(주),17180,Dec-16,111853936,221075417,113160686,184682797
명문제약(주),17180,Dec-17,106553579,235076921,106705053,200258660
명문제약(주),17180,Dec-18,106970793,243065788,108590586,209009862
명문제약(주),17180,Dec-19,100741630,264441725,103571703,222581391
명성티엔에스(주),257370,Dec-18,36633282,65625538,36180514,65273860
명성티엔에스(주),257370,Dec-19,38207439,66256204,37948428,66098282
모바일어플라이언스(주),87260,Dec-17,36240308,53794348,35555796,53462805
모바일어플라이언스(주),87260,Dec-18,37198639,56868845,37965536,58015659
모바일어플라이언스(주),87260,Dec-19,31786166,50419989,32728193,51561822
모트렉스(주),118990,Dec-17,146639439,201503771,123017235,182561103
모트렉스(주),118990,Dec-18,185938662,436500670,80665202,213097838
모트렉스(주),118990,Dec-19,201154761,444300832,91986398,221967775
무림에스피(주),1810,Dec-11,,,81845096,250499313
무림에스피(주),1810,Dec-12,104234447,268712875,86161689,240605818
무림에스피(주),1810,Dec-13,100662576,278109598,83890998,245805032
무림에스피(주),1810,Dec-14,108132715,298154541,90561288,255297528
무림에스피(주),1810,Dec-15,101265951,295833576,82238298,256318453
무림에스피(주),1810,Dec-16,90858601,283841869,61830326,243710086
무림에스피(주),1810,Dec-17,97908459,305110804,74284274,257121910
무림에스피(주),1810,Dec-18,113157948,321892003,80787138,261903541
무림에스피(주),1810,Dec-19,81877642,298741272,81180056,260739484
무림페이퍼(주),9200,Dec-11,589071112,2257628667,271124090,951984333
무림페이퍼(주),9200,Dec-12,706756726,2224876903,181501440,837921385
무림페이퍼(주),9200,Dec-13,609769206,2279635167,262659475,905982757
무림페이퍼(주),9200,Dec-14,734956739,2157864369,226262039,890248164
무림페이퍼(주),9200,Dec-15,668058939,2170261009,253740113,927912867
무림페이퍼(주),9200,Dec-16,504791268,1904532338,200384998,857527203
무림페이퍼(주),9200,Dec-17,626355099,1915712278,241392584,882796273
무림페이퍼(주),9200,Dec-18,670504839,2014259668,284702288,916347907
무림페이퍼(주),9200,Dec-19,595668290,2158547900,244909329,863356940
무림피앤피(주),9580,Dec-11,284693803,1218780361,282701333,1213818971
무림피앤피(주),9580,Dec-12,308910399,1237616644,305834215,1229315684
무림피앤피(주),9580,Dec-13,319719540,1231080132,316499678,1222252245
무림피앤피(주),9580,Dec-14,270526029,1149695432,271098689,1146703194
무림피앤피(주),9580,Dec-15,290970608,1168025790,287384080,1160060842
무림피앤피(주),9580,Dec-16,256338704,1095295628,254635548,1088800020
무림피앤피(주),9580,Dec-17,282098667,1102417266,279774912,1096148181
무림피앤피(주),9580,Dec-18,346304978,1355957771,288935907,1170634659
무림피앤피(주),9580,Dec-19,391028640,1350311527,266505155,1120943509
문배철강(주),8420,Dec-11,,,69728699,129650251
문배철강(주),8420,Dec-12,,,64865517,125759332
문배철강(주),8420,Dec-13,,,62075209,119792029
문배철강(주),8420,Dec-14,,,56407349,112624423
문배철강(주),8420,Dec-15,,,52142158,104199406
문배철강(주),8420,Dec-16,,,62155361,116458628
문배철강(주),8420,Dec-17,,,59942701,157705853
문배철강(주),8420,Dec-18,,,50227352,151748565
문배철강(주),8420,Dec-19,,,76844737,195251306
미디어젠(주),279600,Dec-19,17301373,30458965,17301373,30458965
미래나노텍(주),95500,Dec-11,148624194,268784807,141618222,271055154
미래나노텍(주),95500,Dec-12,185602276,344989371,156767842,317193709
미래나노텍(주),95500,Dec-13,186962852,341727066,170275624,321952176
미래나노텍(주),95500,Dec-14,136323759,273884267,121754081,264683540
미래나노텍(주),95500,Dec-15,134430537,286696422,82078389,242220840
미래나노텍(주),95500,Dec-16,152913316,298437466,91279176,249131328
미래나노텍(주),95500,Dec-17,158127402,284168144,91054392,243228958
미래나노텍(주),95500,Dec-18,177330938,303408549,117655988,269690703
미래나노텍(주),95500,Dec-19,165851928,315964482,102437209,278582759
미래산업(주),25560,Dec-11,48077042,126114458,48077042,125601400
미래산업(주),25560,Dec-12,25050409,96187992,25050409,95540495
미래산업(주),25560,Dec-13,24921630,75968359,24921630,75652197
미래산업(주),25560,Dec-14,18268811,64768918,18188535,64295849
미래산업(주),25560,Dec-15,38598179,70111792,39702669,69871814
미래산업(주),25560,Dec-16,56957603,84503325,57204708,84919498
미래산업(주),25560,Dec-17,58213327,84456717,58472046,84848948
미래산업(주),25560,Dec-18,47396264,68651324,46909229,68007413
미래산업(주),25560,Dec-19,51685504,74810112,51427500,74441922
미스터블루(주),207760,Dec-14,,,,
미스터블루(주),207760,Dec-15,,,18220022,30026957
미스터블루(주),207760,Dec-16,14051653,34501122,13684998,34038837
미스터블루(주),207760,Dec-17,15976413,37985827,14210953,36543288
미스터블루(주),207760,Dec-18,23032946,44276627,20096886,42399965
미스터블루(주),207760,Dec-19,39838330,62303334,22093085,44816390
미원상사(주),2840,Dec-11,62447470,148263212,56569565,124382606
미원상사(주),2840,Dec-12,70934158,181453952,61289839,155830789
미원상사(주),2840,Dec-13,91163541,226444664,64177994,171064433
미원상사(주),2840,Dec-14,94447459,228635451,62426095,161860081
미원상사(주),2840,Dec-15,96124498,231194650,66459533,165620884
미원상사(주),2840,Dec-16,144349695,329573660,81089721,208814456
미원상사(주),2840,Dec-17,115995907,290102776,76185831,202286503
미원상사(주),2840,Dec-18,111709083,245546856,105218555,224734854
미원상사(주),2840,Dec-19,120230353,280693590,114956344,259823451
미원스페셜티케미칼(주),268280,Dec-17,,,139438552,220199886
미원스페셜티케미칼(주),268280,Dec-18,,,173304217,276673706
미원스페셜티케미칼(주),268280,Dec-19,204347505,311855159,199026325,311725639
미원홀딩스(주),107590,Dec-11,79359087,118613059,78257991,117655091
미원홀딩스(주),107590,Dec-12,92146798,147898036,91105079,146977503
미원홀딩스(주),107590,Dec-13,114604048,182542811,110551479,178645698
미원홀딩스(주),107590,Dec-14,130298722,203526514,122929172,197500917
미원홀딩스(주),107590,Dec-15,142169760,224340447,134647296,217475248
미원홀딩스(주),107590,Dec-16,156268714,254837540,145835837,245423890
미원홀딩스(주),107590,Dec-17,49773292,163827190,6524511,122384142
미원홀딩스(주),107590,Dec-18,68376927,222015479,1258034,150549656
미원홀딩스(주),107590,Dec-19,92925242,315171350,675448,177192717
미원화학(주),134380,Dec-11,,,31105965,73108213
미원화학(주),134380,Dec-12,,,35462328,73859719
미원화학(주),134380,Dec-13,,,42920236,82110790
미원화학(주),134380,Dec-14,,,47539525,90882280
미원화학(주),134380,Dec-15,,,47176642,96403994
미원화학(주),134380,Dec-16,,,45565718,98229529
미원화학(주),134380,Dec-17,,,37578438,95655842
미원화학(주),134380,Dec-18,,,35849207,97808459
미원화학(주),134380,Dec-19,,,38769284,119057544
미창석유공업(주),3650,Dec-11,,,139111192,194067727
미창석유공업(주),3650,Dec-12,,,147917263,203119301
미창석유공업(주),3650,Dec-13,,,139856784,206853939
미창석유공업(주),3650,Dec-14,,,145292841,215671275
미창석유공업(주),3650,Dec-15,,,180668601,251659948
미창석유공업(주),3650,Dec-16,,,228490783,280205806
미창석유공업(주),3650,Dec-17,,,228558837,280843555
미창석유공업(주),3650,Dec-18,,,212732013,283167976
미창석유공업(주),3650,Dec-19,209489146,295367498,209232376,284061291
바디텍메드(주),206640,Dec-14,,,,
바디텍메드(주),206640,Dec-15,44671437,71705073,44568903,72490783
바디텍메드(주),206640,Dec-16,41551542,90791628,31996490,83106647
바디텍메드(주),206640,Dec-17,59304345,108166357,53427578,102705070
바디텍메드(주),206640,Dec-18,62819225,103442304,57086661,99394310
바디텍메드(주),206640,Dec-19,57716700,101262190,49831733,95067231
바이온(주),32980,Jun-11,9936406,21903823,9600619,20188275
바이온(주),32980,Jun-12,9236702,21531274,8959344,20012529
바이온(주),32980,Jun-13,4452055,13665432,4335351,11963885
바이온(주),32980,Jun-14,11512635,25105101,11160376,21562083
바이온(주),32980,Dec-15,13487637,26495245,13469291,25188505
바이온(주),32980,Dec-16,16710235,45692243,14575164,42761616
바이온(주),32980,Dec-17,19728008,55140410,14989892,52735088
바이온(주),32980,Dec-18,34940881,78212263,23723911,66437461
바이온(주),32980,Dec-19,24318498,61758367,15275752,52636731
백광산업(주),1340,Dec-11,111563709,422390740,109641606,406572542
백광산업(주),1340,Dec-12,,,130003875,485691345
백광산업(주),1340,Dec-13,,,132879826,502627238
백광산업(주),1340,Dec-14,,,105534538,449205565
백광산업(주),1340,Dec-15,,,57337745,309667229
백광산업(주),1340,Dec-16,,,29359492,280792568
백광산업(주),1340,Dec-17,,,30307837,280019987
백광산업(주),1340,Dec-18,,,40473929,297711550
백광산업(주),1340,Dec-19,66433175,328845193,66413433,328962738
범양건영(주),2410,Dec-11,131338322,297418155,114496226,302947159
범양건영(주),2410,Dec-12,88253280,180109404,85792792,178835795
범양건영(주),2410,Dec-13,,,24433087,33682085
범양건영(주),2410,Dec-14,,,18154882,28056093
범양건영(주),2410,Dec-15,37429785,79199448,35220996,59895159
범양건영(주),2410,Dec-16,68346966,121941346,55929074,92552833
범양건영(주),2410,Dec-17,69938924,123980567,56726944,94061387
범양건영(주),2410,Dec-18,65024369,118354421,52422112,89436364
범양건영(주),2410,Dec-19,70849026,138462330,59298410,110964761
베뉴지(주),19010,Dec-11,107675366,549465775,107228873,482047708
베뉴지(주),19010,Dec-12,139459334,398070286,103623028,385698628
베뉴지(주),19010,Dec-13,75988352,372267130,51086686,368845893
베뉴지(주),19010,Dec-14,109151000,389728896,90955303,393516957
베뉴지(주),19010,Dec-15,123642940,391768070,113377335,363008603
베뉴지(주),19010,Dec-16,63969106,413066036,69144151,337702252
베뉴지(주),19010,Dec-17,78489999,436514528,100451219,344904371
베뉴지(주),19010,Dec-18,86119983,561297826,103155640,388576981
베뉴지(주),19010,Dec-19,91038582,578404448,119715369,401722903
보성파워텍(주),6910,Dec-11,39636235,80846089,39882003,80786134
보성파워텍(주),6910,Dec-12,52090983,97602031,50950856,97309916
보성파워텍(주),6910,Dec-13,46983754,92473550,45393046,91785176
보성파워텍(주),6910,Dec-14,38861269,84509243,37376200,83866353
보성파워텍(주),6910,Dec-15,44993557,93504569,43493650,92908043
보성파워텍(주),6910,Dec-16,76614087,128713105,74724377,127839773
보성파워텍(주),6910,Dec-17,69103576,123621808,65242117,120799905
보성파워텍(주),6910,Dec-18,71107117,124282591,69518917,123827686
보성파워텍(주),6910,Dec-19,72103480,125593380,72097351,125565648
보해양조(주),890,Dec-11,119523899,244226095,121798413,235698398
보해양조(주),890,Dec-12,109738518,235749476,109524258,230490919
보해양조(주),890,Dec-13,86315871,212987533,86918753,208134658
보해양조(주),890,Dec-14,79181276,209895824,80229697,210456522
보해양조(주),890,Dec-15,91348886,218462898,88442340,218856563
보해양조(주),890,Dec-16,76066954,218917157,75160425,218046465
보해양조(주),890,Dec-17,66091559,217823364,65473521,217378306
보해양조(주),890,Dec-18,75276710,200457249,75337381,200517920
보해양조(주),890,Dec-19,58090363,163069254,57954238,162933128
부광약품(주),3000,Mar-11,,,156321881,251539303
부광약품(주),3000,Dec-12,,,160354922,247919262
부광약품(주),3000,Dec-13,,,145005650,228213314
부광약품(주),3000,Dec-14,150443648,236817512,149620102,234547293
부광약품(주),3000,Dec-15,151759804,253660191,149598834,260531867
부광약품(주),3000,Dec-16,134014854,237634086,132153975,249333787
부광약품(주),3000,Dec-17,124331106,236229626,124241376,253350818
부광약품(주),3000,Dec-18,221637864,493615375,219894678,506562897
부광약품(주),3000,Dec-19,186397967,388534557,177066456,400104005
부국철강(주),26940,Dec-11,,,114716778,144303661
부국철강(주),26940,Dec-12,,,112360119,140117868
부국철강(주),26940,Dec-13,,,112199476,137818881
부국철강(주),26940,Dec-14,,,100293028,125858272
부국철강(주),26940,Dec-15,,,87410719,120222230
부국철강(주),26940,Dec-16,,,87296127,121540261
부국철강(주),26940,Dec-17,,,95604520,129693768
부국철강(주),26940,Dec-18,,,92157817,123795692
부국철강(주),26940,Dec-19,,,90946977,122258588
부산산업(주),11390,Dec-11,42798024,108216597,8668272,44099882
부산산업(주),11390,Dec-12,35023345,103165018,9223468,44296154
부산산업(주),11390,Dec-13,45234343,114234080,11241150,46204678
부산산업(주),11390,Dec-14,44340095,113958304,10003991,45137523
부산산업(주),11390,Dec-15,45012293,114238771,9490973,45044640
부산산업(주),11390,Dec-16,52984493,122608820,10608070,46325717
부산산업(주),11390,Dec-17,55088668,125374530,10932512,47148696
부산산업(주),11390,Dec-18,65064654,133607586,13664130,48826138
부산산업(주),11390,Dec-19,67724406,135954198,10223116,45393456
부산주공(주),5030,Dec-11,,,82536108,214468630
부산주공(주),5030,Dec-12,,,79294335,221794773
부산주공(주),5030,Dec-13,,,91595203,234266419
부산주공(주),5030,Dec-14,,,87061578,254414152
부산주공(주),5030,Dec-15,,,78935615,260186077
부산주공(주),5030,Dec-16,,,69883252,275967623
부산주공(주),5030,Dec-17,,,70461548,301027472
부산주공(주),5030,Dec-18,,,79936136,305453048
부산주공(주),5030,Dec-19,,,72745915,282063934
브릿지바이오테라퓨틱스(주),288330,Dec-19,78710415,79737130,77744706,79952343
비디아이(주),148140,Dec-17,74806906,96901241,74642099,96808434
비디아이(주),148140,Dec-18,124806314,148068120,125214467,147961826
비디아이(주),148140,Dec-19,122346958,147695816,122713192,147715492
비에이치아이(주),83650,Dec-11,212635778,369864133,207653240,370148861
비에이치아이(주),83650,Dec-12,366811255,586250781,357606836,580808251
비에이치아이(주),83650,Dec-13,351471609,569988111,340853403,562341517
비에이치아이(주),83650,Dec-14,318301623,547069531,298891336,535614939
비에이치아이(주),83650,Dec-15,206906369,455429507,204245588,456276362
비에이치아이(주),83650,Dec-16,203083117,446434441,200492190,447351887
비에이치아이(주),83650,Dec-17,178813210,423367351,172275135,423418136
비에이치아이(주),83650,Dec-18,130878179,365363945,124394928,365898220
비에이치아이(주),83650,Dec-19,140742304,370163701,135742705,371021012
비케이탑스(주),30790,Dec-11,,,65549262,113784621
비케이탑스(주),30790,Dec-12,178026341,356263515,179403338,356823855
비케이탑스(주),30790,Dec-13,65870408,223836869,50052463,205452709
비케이탑스(주),30790,Dec-14,90250413,127822384,77738196,116515342
비케이탑스(주),30790,Dec-15,55389390,97458769,50345568,89790287
비케이탑스(주),30790,Dec-16,67669668,96432695,60664292,92864499
비케이탑스(주),30790,Dec-17,73583665,101845856,70641995,99259884
비케이탑스(주),30790,Dec-18,100059440,190646346,93682665,191300481
비케이탑스(주),30790,Dec-19,,,61847817,95502489
비플라이소프트(주),148780,Dec-16,,,,
비플라이소프트(주),148780,Dec-17,8833426,10274307,8825696,10299737
비플라이소프트(주),148780,Dec-18,6993432,8393998,6993432,8393998
비플라이소프트(주),148780,Dec-19,4458799,10949414,2912858,6345313
빛샘전자(주),72950,Dec-12,,,25299235,38345841
빛샘전자(주),72950,Dec-13,,,25729457,39212170
빛샘전자(주),72950,Dec-14,29218199,57551708,14622829,46585633
빛샘전자(주),72950,Dec-15,35796043,62769574,19187758,48594788
빛샘전자(주),72950,Dec-16,35698641,62994436,20707000,48901744
빛샘전자(주),72950,Dec-17,38567768,64856522,22085175,49777135
빛샘전자(주),72950,Dec-18,39838392,65635234,23992605,51433552
빛샘전자(주),72950,Dec-19,41434520,66623519,25814454,52819999
사조동아원(주),8040,Dec-11,257587441,665931895,208072979,552370748
사조동아원(주),8040,Dec-12,294132312,720520338,267623707,621476211
사조동아원(주),8040,Dec-13,267897191,722690818,215057180,587271052
사조동아원(주),8040,Dec-14,245232215,726249930,222243859,574642560
사조동아원(주),8040,Dec-15,192525671,539326185,160650056,448795946
사조동아원(주),8040,Dec-16,149691411,467516374,129403105,393551459
사조동아원(주),8040,Dec-17,155232605,489823348,152422320,475122423
사조동아원(주),8040,Dec-18,181454612,468191705,186064995,464166670
사조동아원(주),8040,Dec-19,185628068,466881522,184565206,457472264
사조산업(주),7160,Dec-11,366095502,1138408934,145997116,493207689
사조산업(주),7160,Dec-12,417781810,1225738588,155461394,532755970
사조산업(주),7160,Dec-13,563198769,1458790805,170433022,555021481
사조산업(주),7160,Dec-14,388086246,1212461372,156643354,535691156
사조산업(주),7160,Dec-15,242661009,903081490,135777378,491258473
사조산업(주),7160,Dec-16,256542237,1010707866,128998910,508173592
사조산업(주),7160,Dec-17,271494824,1057266170,119071262,494204866
사조산업(주),7160,Dec-18,355385071,1175998145,184993072,545354255
사조산업(주),7160,Dec-19,325688127,1137411086,184362545,544944812
사조씨푸드(주),14710,Dec-12,122219692,289383562,122219692,289071437
사조씨푸드(주),14710,Dec-13,106798941,276373008,105852744,274323372
사조씨푸드(주),14710,Dec-14,77961335,246045557,76270054,242285992
사조씨푸드(주),14710,Dec-15,82086196,255290593,82086196,252540165
사조씨푸드(주),14710,Dec-16,,,85210645,322910322
사조씨푸드(주),14710,Dec-17,,,114003945,359361765
사조씨푸드(주),14710,Dec-18,,,137810975,380269455
사조씨푸드(주),14710,Dec-19,,,113974478,348095570
삼강엠앤티(주),100090,Dec-11,,,37344734,215130884
삼강엠앤티(주),100090,Dec-12,,,40378153,256900753
삼강엠앤티(주),100090,Dec-13,,,42161654,255049256
삼강엠앤티(주),100090,Dec-14,,,32073174,246431761
삼강엠앤티(주),100090,Dec-15,,,55020637,263900808
삼강엠앤티(주),100090,Dec-16,,,36057280,238265129
삼강엠앤티(주),100090,Dec-17,59797655,530463583,48543707,396811974
삼강엠앤티(주),100090,Dec-18,55177113,538058343,42322699,406170824
삼강엠앤티(주),100090,Dec-19,142046986,627931344,124429635,473810560
삼륭물산(주),14970,Dec-11,47391816,80651734,47172673,80557426
삼륭물산(주),14970,Dec-12,41053469,109789152,21295720,88966927
삼륭물산(주),14970,Dec-13,38532514,109903608,20245387,86087697
삼륭물산(주),14970,Dec-14,37583485,115842508,18542044,83401108
삼륭물산(주),14970,Dec-15,41654689,119079250,19613583,84419561
삼륭물산(주),14970,Dec-16,46822264,128020809,20794951,83733984
삼륭물산(주),14970,Dec-17,49970312,131289065,25778498,87737852
삼륭물산(주),14970,Dec-18,46492408,127218202,25004505,86921136
삼륭물산(주),14970,Dec-19,45957528,125593735,25768532,87931823
삼목에스폼(주),18310,Dec-11,,,37269314,126496115
삼목에스폼(주),18310,Dec-12,,,43324138,151111284
삼목에스폼(주),18310,Dec-13,,,38612885,191929102
삼목에스폼(주),18310,Dec-14,,,56695070,212161041
삼목에스폼(주),18310,Dec-15,,,66107355,242576283
삼목에스폼(주),18310,Dec-16,,,111579099,349901222
삼목에스폼(주),18310,Dec-17,,,113636991,375587972
삼목에스폼(주),18310,Dec-18,,,124569057,373638962
삼목에스폼(주),18310,Dec-19,,,144036241,396407856
삼보모터스(주),53700,Dec-11,72530728,128470750,68613468,125636837
삼보모터스(주),53700,Dec-12,98014501,159630155,95137731,156887390
삼보모터스(주),53700,Dec-13,241226667,523495743,90523265,204064654
삼보모터스(주),53700,Dec-14,256479732,560580429,74006107,224578362
삼보모터스(주),53700,Dec-15,262407618,621547200,75857561,238326032
삼보모터스(주),53700,Dec-16,271156111,666430722,78124287,284010770
삼보모터스(주),53700,Dec-17,301955877,700120674,83561496,297482895
삼보모터스(주),53700,Dec-18,318681846,716113626,94495360,311424402
삼보모터스(주),53700,Dec-19,320750582,735588275,97130359,305987264
삼보산업(주),9620,Dec-11,,,88399823,141939518
삼보산업(주),9620,Dec-12,,,80591848,136611424
삼보산업(주),9620,Dec-13,86904765,217500043,66172993,180704646
삼보산업(주),9620,Dec-14,138127678,268011206,116390262,224284087
삼보산업(주),9620,Dec-15,115765221,258718333,92072205,200783717
삼보산업(주),9620,Dec-16,114106796,276381764,83109361,200877464
삼보산업(주),9620,Dec-17,126368193,281508712,79124110,214150531
