회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원)
대우조선해양(주),42660,Dec-10,13687309913,11545306101,12754180422,10881270073
대우조선해양(주),42660,Dec-11,13863375851,12301993927,12217733768,10795933129
대원강업(주),430,Dec-10,824141887,694892259,588293468,520913228
대원강업(주),430,Dec-11,996447093,867109023,720125402,660821707
대원미디어(주),48910,Dec-10,157197368,134964829,55563391,47962652
대원미디어(주),48910,Dec-11,100224191,81818510,44508357,38490503
대원산업(주),5710,Dec-10,351912964,320201882,299784658,277303450
대원산업(주),5710,Dec-11,565198347,525174876,451065610,418782447
대원전선(주),6340,Dec-10,412685053,397557357,411513753,397202298
대원전선(주),6340,Dec-11,484625965,467748589,480689535,464563011
대원제약(주),3220,Dec-10,144696109,57155256,144696109,57155256
대원제약(주),3220,Dec-11,138874713,61651344,137929016,60844577
대원화성(주),24890,Dec-10,107034291,96285556,108692039,96017667
대원화성(주),24890,Dec-11,120190563,108004027,115754238,104519642
대정화금(주),120240,Dec-10,,,44789317,34373765
대정화금(주),120240,Dec-11,,,56194678,43779569
대주산업(주),3310,Dec-10,86401993,74174043,86401993,74174043
대주산업(주),3310,Dec-11,88301561,77234448,87710059,76687041
대주전자재료(주),78600,Dec-10,100447378,79772828,64145992,49068233
대주전자재료(주),78600,Dec-11,147011126,122286020,109002672,88957243
대창단조(주),15230,Dec-10,284986798,254487510,263234334,243291312
대창단조(주),15230,Dec-11,368345160,322462483,338129322,304978901
대한광통신(주),10170,Dec-10,,,58904323,50452578
대한광통신(주),10170,Dec-11,,,66721071,56264767
대한그린파워(주),60900,Dec-10,29057354,22761348,29057354,22761348
대한그린파워(주),60900,Dec-11,30046199,22669368,29973299,23986673
대한뉴팜(주),54670,Dec-10,,,49647221,24409697
대한뉴팜(주),54670,Dec-11,,,44522698,21285505
대한방직(주),1070,Dec-10,307736423,275920303,288811295,256744801
대한방직(주),1070,Dec-11,291651073,285709449,286063131,277985570
대한약품공업(주),23910,Dec-10,,,72653653,51807019
대한약품공업(주),23910,Dec-11,,,85220877,61502743
대한유화(주),6650,Dec-10,1830714465,1675097395,1821245528,1667705270
대한유화(주),6650,Dec-11,2024561500,1931266994,2016393274,1925651608
대한전선(주),1440,Dec-10,3047596461,2844981540,2703504313,2555706666
대한전선(주),1440,Dec-11,3111535139,2942949726,2578239969,2450813226
대한제강(주),84010,Dec-10,803109684,731671520,799114290,728534177
대한제강(주),84010,Dec-11,905338573,844817474,902417071,842963586
대한제당(주),1790,Dec-10,1344449394,1200246236,1167501357,1061395084
대한제당(주),1790,Dec-11,1435276070,1275523315,1243820378,1129415787
대한제분(주),1130,Dec-10,726937905,589553925,341828920,261283306
대한제분(주),1130,Dec-11,751745754,669368065,349707912,317310567
대한해운(주),5880,Dec-10,2198912157,2309378593,2161399875,2263163878
대한해운(주),5880,Dec-11,800866444,922854390,757150326,886585339
대한화섬(주),3830,Dec-10,,,175768976,151679458
대한화섬(주),3830,Dec-11,,,234501726,218166432
대화제약(주),67080,Dec-10,98204460,60590135,66970158,32103627
대화제약(주),67080,Dec-11,142037407,105393067,62025455,32077819
더이앤엠(주),89230,Dec-10,,,78675299,92830415
더이앤엠(주),89230,Dec-11,,,116310277,120995673
덕산하이메탈(주),77360,Dec-10,,,72469415,41891968
덕산하이메탈(주),77360,Dec-11,,,129440287,76280731
덕양산업(주),24900,Dec-10,,,582014389,576929384
덕양산업(주),24900,Dec-11,,,814690295,807180486
도이치모터스(주),67990,Dec-10,268902773,240288953,268095613,240288953
도이치모터스(주),67990,Dec-11,342190264,313617120,340864922,313617120
동국산업(주),5160,Dec-10,437306288,377691691,318228055,278713941
동국산업(주),5160,Dec-11,508093871,441082733,379372785,330996036
동국제강(주),1230,Dec-10,8154799191,7366209535,5271376417,4772382721
동국제강(주),1230,Dec-11,8841939944,8213649287,5909399295,5482854258
동국제약(주),86450,Dec-10,,,141508515,60899281
동국제약(주),86450,Dec-11,,,160341075,69070514
동부건설(주),5960,Dec-10,2374527851,2096713341,2154218138,1959395541
동부건설(주),5960,Dec-11,2349200551,2097185988,1417257268,1275443203
동성제약(주),2210,Dec-10,71926026,31919446,71926026,31919446
동성제약(주),2210,Dec-11,78442098,33020846,78442098,33020846
동신건설(주),25950,Dec-10,,,52431188,40769083
동신건설(주),25950,Dec-11,,,46159327,38213895
동아쏘시오홀딩스(주),640,Dec-10,953702491,441494730,846821957,342593886
동아쏘시오홀딩스(주),640,Dec-11,1055699080,533192783,907293510,403257141
동아화성(주),41930,Dec-10,151252731,134313400,108983126,99734433
동아화성(주),41930,Dec-11,168323344,154511933,121782963,112624220
동양이엔피(주),79960,Dec-10,435720693,387770286,353344282,315166892
동양이엔피(주),79960,Dec-11,474566687,429836570,366901736,336227620
동양철관(주),8970,Dec-10,212541906,193466570,200645656,180700999
동양철관(주),8970,Dec-11,226104084,212185849,204398660,190162093
동양피스톤(주),92780,Dec-10,,,,
동양피스톤(주),92780,Dec-11,,,,
동원금속(주),18500,Mar-10,223906866,184483562,146163780,122578923
동원금속(주),18500,Mar-11,316569144,256784688,192299391,155226853
동원산업(주),6040,Dec-10,1298454279,1019359470,572790278,445074894
동원산업(주),6040,Dec-11,1327216488,1119752582,628947658,517264673
동원수산(주),30720,Dec-10,104748441,93590549,104684940,93533141
동원수산(주),30720,Dec-11,114139109,100740073,113892445,103661110
동원시스템즈(주),14820,Dec-10,429453120,369660026,436713049,375685777
동원시스템즈(주),14820,Dec-11,465849463,409011927,462689999,407572155
동일금속(주),109860,Dec-10,,,64396469,54050286
동일금속(주),109860,Dec-11,,,100885969,81153813
동일산업(주),4890,Dec-10,,,483995445,410618018
동일산업(주),4890,Dec-11,,,511055806,449450406
동일제강(주),2690,Dec-10,,,,
동일제강(주),2690,Dec-11,,,149318703,139379343
동일철강(주),23790,Dec-10,,,99413860,92645209
동일철강(주),23790,Dec-11,,,104040160,94388322
동화기업(주),25900,Dec-10,418432435,336317064,11899118,0
동화기업(주),25900,Dec-11,433077296,348979028,9848871,0
동화약품(주),20,Dec-10,,,215279424,115454242
동화약품(주),20,Dec-11,,,234561984,126631732
두산에너빌리티(주),34020,Dec-10,7928868331,6582510454,6150985347,5176532815
두산에너빌리티(주),34020,Dec-11,8495506109,7250464580,6669496851,5733181688
디씨엠(주),24090,Dec-10,154097000,121357000,154111000,125600000
디씨엠(주),24090,Dec-11,174808000,140606000,174851000,143787000
디아이동일(주),1530,Dec-10,704470635,538205330,244394629,218583045
디아이동일(주),1530,Dec-11,816061503,628905928,295953324,284747925
디아이티(주),110990,Dec-10,,,,
디아이티(주),110990,Dec-11,,,,
디에스알(주),155660,Dec-10,,,,
디에스알(주),155660,Dec-11,212672795,183980476,159248895,135843475
디에스알제강(주),69730,Dec-10,,,147438236,122142558
디에스알제강(주),69730,Dec-11,,,160020671,139301008
디엘(주),210,Dec-10,7437579437,6559772630,6343191964,5601677066
디엘(주),210,Dec-11,7988145801,7058468438,7187410074,6355586813
디엘건설(주),1880,Dec-10,,,460396022,408866313
디엘건설(주),1880,Dec-11,,,516010580,465283659
디와이(주),13570,Dec-10,611680931,493474691,473882565,401627148
디와이(주),13570,Dec-11,727979501,609875512,595403578,507113717
디와이피엔에프(주),104460,Dec-10,43998034,31870807,42077237,30296177
디와이피엔에프(주),104460,Dec-11,53682905,39077233,51300120,37317734
디젠스(주),113810,Dec-10,98977765,86110987,99749163,86492842
디젠스(주),113810,Dec-11,113461332,97056783,109763332,94359217
디케이락(주),105740,Dec-10,,,37045700,24661553
디케이락(주),105740,Dec-11,,,50442374,32432199
라온시큐어(주),42510,Dec-10,6792528,7476798,6561597,7476798
라온시큐어(주),42510,Dec-11,9148873,9380248,8837632,9740225
램테크놀러지(주),171010,Dec-10,22497223,16835394,22497223,16835394
램테크놀러지(주),171010,Dec-11,30746139,25052929,30746139,25052929
로체시스템즈(주),71280,Dec-10,,,65176022,51313544
로체시스템즈(주),71280,Dec-11,,,57289285,46806096
롯데관광개발(주),32350,Dec-10,42460587,15800864,38777401,15800864
롯데관광개발(주),32350,Dec-11,57925796,23489931,44177285,22262103
롯데렌탈(주),89860,Dec-10,409028421,0,340039944,0
롯데렌탈(주),89860,Dec-11,661546608,0,626132864,0
롯데쇼핑(주),23530,Dec-10,19017744314,13088638578,13344682031,9373055251
롯데쇼핑(주),23530,Dec-11,22253087551,15251393680,15181721989,10647565490
롯데정밀화학(주),4000,Dec-10,1130644402,988918448,1130032299,988918448
롯데정밀화학(주),4000,Dec-11,1333620735,1174150353,1333619886,1172356817
롯데지주(주),4990,Dec-10,1650680602,978501859,1411975380,831374497
롯데지주(주),4990,Dec-11,1854158120,1139790897,1521967420,913541774
롯데칠성음료(주),5300,Dec-10,1848316172,1083729897,1297014351,780485203
롯데칠성음료(주),5300,Dec-11,2087238836,1235209877,1564310970,935030409
롯데케미칼(주),11170,Dec-10,10634785606,9108354896,7189058848,6078161811
롯데케미칼(주),11170,Dec-11,15700041941,13806631846,8463484253,7238740508
롯데하이마트(주),71840,Dec-10,3052258330,2293322299,3046678676,2286620443
롯데하이마트(주),71840,Dec-11,3410556442,2551395289,3400328426,2540842998
리노공업(주),58470,Dec-10,135073881,100247399,56533576,29776936
리노공업(주),58470,Dec-11,,,66049988,36704497
마이크로로봇(주),182690,Dec-10,,,,
마이크로로봇(주),182690,Dec-11,,,,
만호제강(주),1080,Jun-10,,,192498380,160876776
만호제강(주),1080,Jun-11,221849085,183783579,216530635,179841963
매일홀딩스(주),5990,Dec-10,953193721,685352918,909263843,659181551
매일홀딩스(주),5990,Dec-11,975884226,702731357,944370045,685957439
메가스터디(주),72870,Dec-10,283546079,111239411,245041319,92324487
메가스터디(주),72870,Dec-11,343569417,134258891,263065936,99329225
메가엠디(주),133750,Dec-10,21446341,8323647,21446341,8323647
메가엠디(주),133750,Dec-11,35736913,13645691,33323643,12626837
메디앙스(주),14100,Dec-10,,,182489192,96330517
메디앙스(주),14100,Dec-11,,,181720883,94051564
메디포스트(주),78160,Dec-10,26200027,13675899,18062715,5849334
메디포스트(주),78160,Dec-11,35538961,15749678,25335107,7688895
명문제약(주),17180,Dec-10,111122610,50293377,100914504,45704881
명문제약(주),17180,Dec-11,125619902,56756617,115039065,52026886
명신산업(주),9900,Dec-10,,,50868633,44756034
명신산업(주),9900,Dec-11,,,88967231,82300924
모바일어플라이언스(주),87260,Dec-10,,,,
모바일어플라이언스(주),87260,Dec-11,,,,
모트렉스(주),118990,Dec-10,,,,
모트렉스(주),118990,Dec-11,,,,
무림에스피(주),1810,Dec-10,,,144626742,125894950
무림에스피(주),1810,Dec-11,,,155840828,136035424
무림페이퍼(주),9200,Dec-10,894638953,707185211,667850223,566864186
무림페이퍼(주),9200,Dec-11,1028406975,871612650,629138009,561802458
무림피앤피(주),9580,Dec-10,309957788,243134718,309957788,243134718
무림피앤피(주),9580,Dec-11,462978485,397650399,462978485,397650399
문배철강(주),8420,Dec-10,,,120222648,112921937
문배철강(주),8420,Dec-11,,,141816273,133115206
미래나노텍(주),95500,Dec-10,281650033,235745744,278598155,231762102
미래나노텍(주),95500,Dec-11,274253517,229664273,257482343,213078621
미래산업(주),25560,Dec-10,80663298,60406755,80663298,60406755
미래산업(주),25560,Dec-11,73769043,61390701,73769043,61390701
미원상사(주),2840,Dec-10,114556385,91718520,108401241,85946811
미원상사(주),2840,Dec-11,139680161,114146466,132396135,106861118
미원홀딩스(주),107590,Dec-10,183004386,146228343,182785214,146835172
미원홀딩스(주),107590,Dec-11,202554886,168554822,204395095,171295525
미원화학(주),134380,Dec-11,,,121172921,97926917
미창석유공업(주),3650,Dec-10,,,339331180,302322968
미창석유공업(주),3650,Dec-11,,,397739650,362023378
바이온(주),32980,Jun-10,,,16658195,16847570
바이온(주),32980,Jun-11,16936511,16160340,15112472,14651957
백광산업(주),1340,Dec-10,355826114,286467014,351384749,282396331
백광산업(주),1340,Dec-11,384403747,330993728,373321899,323066775
범양건영(주),2410,Dec-10,316993047,305278902,316993047,305278902
범양건영(주),2410,Dec-11,149700353,169655615,149700353,169655615
베뉴지(주),19010,Dec-10,153424500,88334061,128083255,74412579
베뉴지(주),19010,Dec-11,136655742,75346210,110895027,62602797
보성파워텍(주),6910,Dec-10,93608619,84818129,93434820,84660131
보성파워텍(주),6910,Dec-11,74580019,70350904,74783065,70440249
보해양조(주),890,Dec-10,129682782,74067796,125683867,72795065
보해양조(주),890,Dec-11,130260583,77508442,126181323,74901566
부광약품(주),3000,Mar-10,,,170810033,72654633
부광약품(주),3000,Mar-11,,,180621167,74780590
부국철강(주),26940,Dec-10,,,296754087,279489280
부국철강(주),26940,Dec-11,,,279494928,264941586
부산산업(주),11390,Dec-10,64900486,55376551,15708558,14268145
부산산업(주),11390,Dec-11,75739356,65383500,21645435,19462704
부산주공(주),5030,Dec-10,,,156513828,137713220
부산주공(주),5030,Dec-11,,,178797725,158920310
비나텍(주),126340,Dec-11,,,,
비디아이(주),148140,Dec-10,,,,
비디아이(주),148140,Dec-11,,,,
비에이치아이(주),83650,Dec-10,176256966,129883323,173452858,128936058
비에이치아이(주),83650,Dec-11,244437760,206729349,238889763,202442702
비케이탑스(주),30790,Dec-10,,,174295869,161147836
비케이탑스(주),30790,Dec-11,,,159914101,147301450
빛샘전자(주),72950,Dec-10,,,29170544,20456959
빛샘전자(주),72950,Dec-11,,,32251604,22946120
사조동아원(주),8040,Dec-10,469802693,392121235,408688300,342519325
사조동아원(주),8040,Dec-11,522939459,461170367,433926346,385688427
사조산업(주),7160,Dec-10,843571407,693335951,376296112,326312587
사조산업(주),7160,Dec-11,1021509338,849923636,412535548,368246569
사조씨푸드(주),14710,Dec-10,219791192,192699619,219791192,192699619
사조씨푸드(주),14710,Dec-11,280804614,242843054,280804614,242843054
삼강엠앤티(주),100090,Dec-10,,,152577031,135257986
삼강엠앤티(주),100090,Dec-11,,,192691965,166577997
삼륭물산(주),14970,Dec-10,36253807,28180530,36253807,28180530
삼륭물산(주),14970,Dec-11,38433001,31436341,38444249,31439756
삼목에스폼(주),18310,Dec-10,,,124061021,92949733
삼목에스폼(주),18310,Dec-11,,,127224290,109497036
삼보모터스(주),53700,Dec-10,156611023,139572375,153846912,139107756
삼보모터스(주),53700,Dec-11,187679649,168009551,183485286,166300281
삼보산업(주),9620,Dec-10,,,283219318,267988300
삼보산업(주),9620,Dec-11,,,304264762,291439666
삼부토건(주),1470,Dec-10,961845038,893342701,834840773,773718207
삼부토건(주),1470,Dec-11,727979844,731600039,595682205,615794382
삼성SDI(주),6400,Dec-10,5124274937,4333923923,3980660352,3443953738
삼성SDI(주),6400,Dec-11,5443881395,4760612460,4539033205,4101139403
삼성공조(주),6660,Dec-10,118573230,101635489,98618655,88096392
삼성공조(주),6660,Dec-11,167403198,147254762,108886243,95522285
삼성물산(주),28260,Dec-10,,,2207483411,1788022037
삼성물산(주),28260,Dec-11,,,2687236822,2171549684
삼성에스디에스(주),18260,Dec-10,4329993599,3547315263,3626580100,2931270201
삼성에스디에스(주),18260,Dec-11,4765232635,3866074699,3952469935,3194543301
삼성엔지니어링(주),28050,Dec-10,5312261561,4501886417,4799026499,4010787636
삼성엔지니어링(주),28050,Dec-11,9298184260,8219469410,8138208456,7175023968
삼성전기(주),9150,Dec-10,6968879659,5277460792,3632078347,2758443490
삼성전기(주),9150,Dec-11,6031842092,5050401016,4064237614,3391768718
삼성전자(주),5930,Dec-10,1.5463E+11,1.02667E+11,1.12249E+11,77980673000
삼성전자(주),5930,Dec-11,1.65002E+11,1.12145E+11,1.20816E+11,90406166000
삼성제약(주),1360,Dec-10,,,39243911,22617596
삼성제약(주),1360,Dec-11,,,44078653,26132967
삼성중공업(주),10140,Dec-10,13146434766,11456974833,13071184854,11476623970
삼성중공업(주),10140,Dec-11,13391764073,11628385019,13358610841,11668115606
삼아알미늄(주),6110,Dec-10,,,153989825,138084860
삼아알미늄(주),6110,Dec-11,,,158084045,144634640
삼아제약(주),9300,Dec-10,,,54737275,22775476
삼아제약(주),9300,Dec-11,,,56857631,21681109
삼양식품(주),3230,Dec-10,272608450,206355258,272608450,206351933
삼양식품(주),3230,Dec-11,298726295,232079270,294745405,229134008
삼양통상(주),2170,Dec-10,120648256,108491343,117066586,107907941
삼양통상(주),2170,Dec-11,163949674,146312712,158952588,143806205
삼영무역(주),2810,Dec-10,254010577,228254960,250299188,226974258
삼영무역(주),2810,Dec-11,280605135,258930022,277131809,257456500
삼영엠텍(주),54540,Dec-10,115752887,97072771,104259292,87791740
삼영엠텍(주),54540,Dec-11,126022962,103840784,108344353,88305716
삼영이엔씨(주),65570,Dec-10,,,41191399,22911312
삼영이엔씨(주),65570,Dec-11,,,44020622,25212875
삼영전자공업(주),5680,Dec-10,319151949,271884092,247960228,211998537
삼영전자공업(주),5680,Dec-11,322102681,275026042,259283755,222751855
삼영화학공업(주),3720,Dec-10,217499666,183688453,192401460,158205362
