회사명,거래소코드,회계년도,매출액(IFRS연결),매입채무(IFRS연결),매출액(IFRS개별),매입채무(IFRS개별)
(주)동진쎄미켐,5290,Dec-15,709287907,31678638,587393292,25094587
(주)동진쎄미켐,5290,Dec-16,764955941,34988215,642548080,28042428
(주)동진쎄미켐,5290,Dec-17,785154565,41363027,631272541,26897214
(주)동진쎄미켐,5290,Dec-18,827231162,50066086,632154575,33272480
(주)동진쎄미켐,5290,Dec-19,875254175,49509131,652641480,33588307
(주)두산,150,Dec-11,4033312612,445387525,1930096327,242191000
(주)두산,150,Dec-12,3833824003,350755467,1841080714,206224953
(주)두산,150,Dec-13,21936534160,2428753484,1652024598,173093394
(주)두산,150,Dec-14,20468238468,2941892947,1995372674,229182082
(주)두산,150,Dec-15,18960372476,2535918603,1873556346,203708855
(주)두산,150,Dec-16,16410692546,2792736492,2067135545,297854796
(주)두산,150,Dec-17,17585204592,3240711138,2624828847,395408731
(주)두산,150,Dec-18,18172166697,3545732233,2919400699,452426545
(주)두산,150,Dec-19,18535738102,3089735337,2060705340,412622161
(주)두산테스나,131970,Dec-13,,,67808309,0
(주)두산테스나,131970,Dec-14,,,47834146,0
(주)두산테스나,131970,Dec-15,,,33822200,0
(주)두산테스나,131970,Dec-16,,,30280048,0
(주)두산테스나,131970,Dec-17,,,47188713,0
(주)두산테스나,131970,Dec-18,,,65267823,0
(주)두산테스나,131970,Dec-19,,,96831033,0
(주)두올,16740,Dec-16,295927529,38381069,172629125,22460853
(주)두올,16740,Dec-17,345047915,56424287,184816954,19609918
(주)두올,16740,Dec-18,483134075,0,209597012,29171567
(주)두올,16740,Dec-19,465931135,59355679,204754869,28127620
(주)듀오백,73190,Dec-11,43295809,2494321,40860122,2492103
(주)듀오백,73190,Dec-12,38673329,1091323,36069601,1091683
(주)듀오백,73190,Dec-13,40419100,2378580,37332774,2378580
(주)듀오백,73190,Dec-14,41712497,1721796,38932506,1721796
(주)듀오백,73190,Dec-15,34845024,2331357,34127486,2331357
(주)듀오백,73190,Dec-16,32483515,2290494,31983156,2283590
(주)듀오백,73190,Dec-17,38859471,2472200,38302767,2104299
(주)듀오백,73190,Dec-18,32678107,1309860,28484831,993169
(주)듀오백,73190,Dec-19,31808599,2151859,28595364,1569356
(주)드래곤플라이,30350,Dec-11,36773818,0,36387253,0
(주)드래곤플라이,30350,Dec-12,34046437,0,33543646,0
(주)드래곤플라이,30350,Dec-13,23034689,0,23034689,0
(주)드래곤플라이,30350,Dec-14,19613337,0,19613337,0
(주)드래곤플라이,30350,Dec-15,16519574,0,16519574,0
(주)드래곤플라이,30350,Dec-16,10939185,0,10939185,0
(주)드래곤플라이,30350,Dec-17,,,7565737,0
(주)드래곤플라이,30350,Dec-18,,,6373655,0
(주)드래곤플라이,30350,Dec-19,6081313,0,6081313,0
(주)드림시큐리티,203650,Dec-14,,,,
(주)드림시큐리티,203650,Dec-15,,,,
(주)드림시큐리티,203650,Dec-16,,,,
(주)드림시큐리티,203650,Dec-17,24768402,712805,20574060,678936
(주)드림시큐리티,203650,Dec-18,28316767,789822,24951235,682377
(주)드림시큐리티,203650,Dec-19,28815881,477224,22615520,566184
(주)드림어스컴퍼니,60570,Dec-11,148471368,7504912,91429418,10471990
(주)드림어스컴퍼니,60570,Dec-12,96863412,15404535,91279846,11670418
(주)드림어스컴퍼니,60570,Dec-13,69412593,5324753,54199947,9237803
(주)드림어스컴퍼니,60570,Dec-14,53191621,5622277,44672881,7495841
(주)드림어스컴퍼니,60570,Dec-15,55637376,3728102,54350016,6425245
(주)드림어스컴퍼니,60570,Dec-16,52327953,2988586,49673321,4936425
(주)드림어스컴퍼니,60570,Dec-17,69451993,4565218,61034418,5371886
(주)드림어스컴퍼니,60570,Dec-18,137849260,17024341,107695318,13193804
(주)드림어스컴퍼니,60570,Dec-19,196961163,27341941,174357763,26889566
(주)드림텍,192650,Dec-19,559670324,38092708,409390388,28941463
(주)디딤,217620,Dec-15,,,,
(주)디딤,217620,Dec-16,,,,
(주)디딤,217620,Dec-17,68808886,1549191,65876555,1489118
(주)디딤,217620,Dec-18,97013239,2030249,93391889,1917523
(주)디딤,217620,Dec-19,125265879,3710454,118257663,3537617
(주)디모아,16670,Dec-11,,,49059079,9536312
(주)디모아,16670,Dec-12,95972857,21835588,55723664,11143750
(주)디모아,16670,Dec-13,103871260,24456380,59365552,13760536
(주)디모아,16670,Dec-14,111790797,23671249,70059334,14687479
(주)디모아,16670,Dec-15,125056165,31405507,72820518,10037347
(주)디모아,16670,Dec-16,112077282,20441371,53443154,6767324
(주)디모아,16670,Dec-17,113100719,22562442,55737521,10350575
(주)디모아,16670,Dec-18,15619906,24326156,8889174,4842109
(주)디모아,16670,Dec-19,20405375,33156333,4633217,7143270
(주)디바이스이엔지,187870,Dec-17,,,115287774,9839809
(주)디바이스이엔지,187870,Dec-18,,,93160425,4094777
(주)디바이스이엔지,187870,Dec-19,,,43228287,16866839
(주)디비아이엔씨,12030,Dec-11,511077050,70687262,511011832,70436580
(주)디비아이엔씨,12030,Dec-12,544542768,92814193,545150378,95090751
(주)디비아이엔씨,12030,Dec-13,525450781,102350903,525422001,102407241
(주)디비아이엔씨,12030,Dec-14,283311322,44864634,283064800,44795890
(주)디비아이엔씨,12030,Dec-15,203671200,29235219,203754352,29235219
(주)디비아이엔씨,12030,Dec-16,204809968,20881411,204809968,20881411
(주)디비아이엔씨,12030,Dec-17,199529519,16311586,199529519,16311586
(주)디비아이엔씨,12030,Dec-18,237112636,13110997,206838971,11966689
(주)디비아이엔씨,12030,Dec-19,238505593,11632011,192984328,10377540
(주)디스플레이테크,66670,Dec-11,,,177792014,26899825
(주)디스플레이테크,66670,Dec-12,,,293664618,44239426
(주)디스플레이테크,66670,Dec-13,,,535275211,99071225
(주)디스플레이테크,66670,Dec-14,,,429634668,75686704
(주)디스플레이테크,66670,Dec-15,,,318044268,22134978
(주)디스플레이테크,66670,Dec-16,,,89178900,14019798
(주)디스플레이테크,66670,Dec-17,,,82707089,6764944
(주)디스플레이테크,66670,Dec-18,,,57286597,18317307
(주)디스플레이테크,66670,Dec-19,,,43569777,9979640
(주)디아이,3160,Dec-11,87027369,13769892,45262670,3885964
(주)디아이,3160,Dec-12,93937495,7501653,32555358,1647295
(주)디아이,3160,Dec-13,106942673,9677906,53780232,5465031
(주)디아이,3160,Dec-14,133969332,9279854,88193860,6440462
(주)디아이,3160,Dec-15,105480560,5620879,58266423,3335068
(주)디아이,3160,Dec-16,109725349,6080718,52288689,3844603
(주)디아이,3160,Dec-17,152165620,12813221,81473534,3754220
(주)디아이,3160,Dec-18,195994250,6555946,80608154,3774226
(주)디아이,3160,Dec-19,109539465,4210889,68875685,2321040
(주)디아이씨,92200,Dec-11,519145524,70470629,323532686,51579452
(주)디아이씨,92200,Dec-12,504880496,60650533,332305763,39372695
(주)디아이씨,92200,Dec-13,503605129,56800677,323945943,55379478
(주)디아이씨,92200,Dec-14,502040264,48348592,317362603,40349979
(주)디아이씨,92200,Dec-15,519409720,49269314,328714343,39338944
(주)디아이씨,92200,Dec-16,557499791,78181017,329571934,52664361
(주)디아이씨,92200,Dec-17,632994705,70384085,363622576,57880520
(주)디아이씨,92200,Dec-18,588210775,56489894,362351958,58529459
(주)디아이씨,92200,Dec-19,537765529,88925933,380837907,74669301
(주)디아크,78590,Dec-11,,,36339241,3710121
(주)디아크,78590,Dec-12,,,33487579,3085899
(주)디아크,78590,Dec-13,,,31284457,3013617
(주)디아크,78590,Dec-14,,,36718175,3540198
(주)디아크,78590,Dec-15,,,39626376,3805725
(주)디아크,78590,Dec-16,,,39105093,4078118
(주)디아크,78590,Dec-17,,,40019060,2364399
(주)디아크,78590,Dec-18,43385870,5115634,37763569,3018419
(주)디아크,78590,Dec-19,64599738,4349412,37772354,2106022
(주)디알비동일,4840,Dec-11,505919694,49382296,338846704,44272662
(주)디알비동일,4840,Dec-12,336113707,51457345,142337360,28176714
(주)디알비동일,4840,Dec-13,421068531,52936034,141540778,16569530
(주)디알비동일,4840,Dec-14,585108837,38927424,141168522,18501905
(주)디알비동일,4840,Dec-15,679635431,30576266,159591245,11759041
(주)디알비동일,4840,Dec-16,551252492,47984592,129988200,13571671
(주)디알비동일,4840,Dec-17,546864454,33871669,121992898,10595587
(주)디알비동일,4840,Dec-18,545431367,31376727,111036815,9990074
(주)디알비동일,4840,Dec-19,546994961,32607533,113889433,7575470
(주)디알젬,263690,Dec-18,56626161,8570333,56606738,8571920
(주)디알젬,263690,Dec-19,60087401,15475502,60226049,15336623
(주)디알텍,214680,Dec-15,,,,
(주)디알텍,214680,Dec-16,36639222,269441,37786686,269441
(주)디알텍,214680,Dec-17,38804491,416348,37757616,416348
(주)디알텍,214680,Dec-18,44714337,1972209,43183164,1979721
(주)디알텍,214680,Dec-19,47845054,3769043,46786896,3858163
(주)디앤씨미디어,263720,Dec-17,,,26536904,343519
(주)디앤씨미디어,263720,Dec-18,32910222,270086,32081829,270086
(주)디앤씨미디어,263720,Dec-19,42139941,216469,42139941,216469
(주)디에스앤엘,141020,Dec-13,16492480,1613640,16329351,400931
(주)디에스앤엘,141020,Dec-14,12123550,1580743,12293434,301746
(주)디에스앤엘,141020,Dec-15,53708366,10367130,18250289,10294667
(주)디에스앤엘,141020,Dec-16,50063640,5516873,49888011,5479203
(주)디에스앤엘,141020,Dec-17,46442299,1570341,46533423,1570341
(주)디에스앤엘,141020,Dec-18,25153821,3226756,11087403,1505615
(주)디에스앤엘,141020,Dec-19,38570359,391354,875623,254275
(주)디에스케이,109740,Dec-11,37945005,5920887,37457285,5882219
(주)디에스케이,109740,Dec-12,19550609,5005462,19222311,4992261
(주)디에스케이,109740,Dec-13,32036754,2423124,31332384,2383691
(주)디에스케이,109740,Dec-14,35009890,8430214,34714490,8412559
(주)디에스케이,109740,Dec-15,56461731,3329841,55953367,3313715
(주)디에스케이,109740,Dec-16,59535940,6475762,46508330,4900350
(주)디에스케이,109740,Dec-17,103291567,27140007,102528479,27818901
(주)디에스케이,109740,Dec-18,117907273,5121226,117447230,5216178
(주)디에스케이,109740,Dec-19,76480134,2602779,76019403,2660331
(주)디에이테크놀로지,196490,Dec-14,40333039,3488144,40275056,3482622
(주)디에이테크놀로지,196490,Dec-15,60452386,8874315,60039421,8869988
(주)디에이테크놀로지,196490,Dec-16,74923371,5531789,74682634,5537105
(주)디에이테크놀로지,196490,Dec-17,101348011,12872773,100382714,12865305
(주)디에이테크놀로지,196490,Dec-18,92133286,8324390,91110422,8336783
(주)디에이테크놀로지,196490,Dec-19,108845736,5414807,107549535,5422154
(주)디에이피,66900,Dec-11,,,212427333,28555670
(주)디에이피,66900,Dec-12,,,309642334,37434152
(주)디에이피,66900,Dec-13,,,304367858,22006106
(주)디에이피,66900,Dec-14,,,216686457,6175391
(주)디에이피,66900,Dec-15,,,256089914,13628012
(주)디에이피,66900,Dec-16,,,247819536,11877928
(주)디에이피,66900,Dec-17,,,297905538,15916469
(주)디에이피,66900,Dec-18,,,304108132,15109050
(주)디에이피,66900,Dec-19,,,270484203,15753454
(주)디엔에이링크,127120,Dec-11,,,9150508,322343
(주)디엔에이링크,127120,Dec-12,,,10037535,536363
(주)디엔에이링크,127120,Dec-13,,,6666124,407800
(주)디엔에이링크,127120,Dec-14,,,8732714,1632638
(주)디엔에이링크,127120,Dec-15,9419934,702686,9296431,621718
(주)디엔에이링크,127120,Dec-16,11483885,1371912,10403732,1303163
(주)디엔에이링크,127120,Dec-17,14480118,483418,14179692,572812
(주)디엔에이링크,127120,Dec-18,14876023,1236333,12094514,1169207
(주)디엔에이링크,127120,Dec-19,15572845,1453199,13471617,1125670
(주)디엔에프,92070,Dec-11,,,25329505,1764564
(주)디엔에프,92070,Dec-12,,,27174584,659439
(주)디엔에프,92070,Dec-13,,,20605828,572334
(주)디엔에프,92070,Dec-14,,,61629776,1985183
(주)디엔에프,92070,Dec-15,,,71488720,3211964
(주)디엔에프,92070,Dec-16,,,58221631,2003907
(주)디엔에프,92070,Dec-17,,,74380663,2432783
(주)디엔에프,92070,Dec-18,,,74242592,3897864
(주)디엔에프,92070,Dec-19,,,58814557,890726
(주)디엔오토모티브,7340,Dec-11,562794298,38545833,377329347,24041845
(주)디엔오토모티브,7340,Dec-12,632802344,56762835,410243496,35907142
(주)디엔오토모티브,7340,Dec-13,666499706,59174644,436690334,40583339
(주)디엔오토모티브,7340,Dec-14,721986990,92714563,438359811,37268346
(주)디엔오토모티브,7340,Dec-15,910458499,101490784,385393012,37070871
(주)디엔오토모티브,7340,Dec-16,959031647,106172532,349008113,44723444
(주)디엔오토모티브,7340,Dec-17,877858995,121632114,133035668,8435444
(주)디엔오토모티브,7340,Dec-18,908521022,112820466,145490957,9454778
(주)디엔오토모티브,7340,Dec-19,929772577,100671820,159118853,8676296
(주)디엠에스,68790,Dec-11,230196160,9023996,227055326,10359251
(주)디엠에스,68790,Dec-12,91469485,15202019,92920491,17226074
(주)디엠에스,68790,Dec-13,109258841,27353365,137576794,25957355
(주)디엠에스,68790,Dec-14,104435241,14482020,104063540,12201941
(주)디엠에스,68790,Dec-15,180943915,36862063,188558092,58779175
(주)디엠에스,68790,Dec-16,248848765,46109549,248456867,64152058
(주)디엠에스,68790,Dec-17,268731601,61987121,265966852,53954290
(주)디엠에스,68790,Dec-18,298717912,29483577,293684096,23615302
(주)디엠에스,68790,Dec-19,196206589,22613224,193234089,15880361
(주)디오,39840,Dec-11,51256033,5065919,50140272,4855605
(주)디오,39840,Dec-12,47870234,5166488,42657352,5166489
(주)디오,39840,Dec-13,62794873,8345340,58162567,7412544
(주)디오,39840,Dec-14,61576256,7546501,58295434,5690607
(주)디오,39840,Dec-15,71939173,6339284,60492899,5789867
(주)디오,39840,Dec-16,88019748,4109420,76571181,2988307
(주)디오,39840,Dec-17,94538598,4952003,78075286,2696445
(주)디오,39840,Dec-18,91043124,6260546,71369828,3006160
(주)디오,39840,Dec-19,127165199,4576075,87716698,3379574
(주)디와이디,219550,Dec-15,,,,
(주)디와이디,219550,Dec-16,,,,
(주)디와이디,219550,Dec-17,,,63692286,209670
(주)디와이디,219550,Dec-18,,,54157675,866463
(주)디와이디,219550,Dec-19,48109003,434322,48109003,445569
(주)디이엔티,79810,Dec-11,,,45089545,2055281
(주)디이엔티,79810,Dec-12,,,30360810,3139631
(주)디이엔티,79810,Dec-13,,,40762816,2528445
(주)디이엔티,79810,Dec-14,25084836,1126827,25035048,1126827
(주)디이엔티,79810,Dec-15,47963195,5123346,47889517,5123346
(주)디이엔티,79810,Dec-16,45512487,13422317,38609273,11670208
(주)디이엔티,79810,Dec-17,180427567,11199395,176696709,10904444
(주)디이엔티,79810,Dec-18,74958203,4783818,74849074,4779405
(주)디이엔티,79810,Dec-19,29668977,2986298,29443763,2985025
(주)디지아이,43360,Dec-11,,,26955616,1862542
(주)디지아이,43360,Dec-12,,,30811536,2460246
(주)디지아이,43360,Dec-13,,,24543546,2515413
(주)디지아이,43360,Dec-14,25893556,1332696,25614568,1256062
(주)디지아이,43360,Dec-15,,,22052199,1886343
(주)디지아이,43360,Dec-16,,,18979552,1164127
(주)디지아이,43360,Dec-17,,,24750765,1061310
(주)디지아이,43360,Dec-18,,,21067104,890252
(주)디지아이,43360,Dec-19,,,15369640,843234
(주)디지캡,197140,Dec-18,,,18022795,2410950
(주)디지캡,197140,Dec-19,23851999,1862704,19282616,1604378
(주)디지털대성,68930,Dec-11,,,49919903,404829
(주)디지털대성,68930,Dec-12,,,52484028,384369
(주)디지털대성,68930,Dec-13,,,58018152,341227
(주)디지털대성,68930,Dec-14,,,57505052,346055
(주)디지털대성,68930,Dec-15,60225882,4112659,54927432,393158
(주)디지털대성,68930,Dec-16,83509558,4387036,52731007,388568
(주)디지털대성,68930,Dec-17,89840128,4016191,56820821,497697
(주)디지털대성,68930,Dec-18,106906093,2490341,58651268,471958
(주)디지털대성,68930,Dec-19,140630621,2095725,89600446,373816
(주)디지틀조선일보,33130,Dec-11,41082372,4621137,39539534,4502505
(주)디지틀조선일보,33130,Dec-12,42238388,1354549,40626783,1307118
(주)디지틀조선일보,33130,Dec-13,39763158,1572604,38594766,1534670
(주)디지틀조선일보,33130,Dec-14,34085791,1248501,33084453,1229074
(주)디지틀조선일보,33130,Dec-15,35093099,2357002,34132393,2331367
(주)디지틀조선일보,33130,Dec-16,39134399,2026052,38355691,2011527
(주)디지틀조선일보,33130,Dec-17,39512311,1377311,38315401,1268159
(주)디지틀조선일보,33130,Dec-18,39679633,1301677,37853975,1264896
(주)디지틀조선일보,33130,Dec-19,33842796,1814664,31849762,1786025
(주)디케이앤디,263020,Dec-18,54765341,3998950,37122470,2776694
(주)디케이앤디,263020,Dec-19,59822274,5757488,34748575,2692079
(주)디케이티,290550,Dec-18,240165625,16885387,80671161,5502000
(주)디케이티,290550,Dec-19,337722378,47069172,112873728,12427233
(주)디티앤씨,187220,Dec-14,,,27474396,0
(주)디티앤씨,187220,Dec-15,31787850,0,27539674,0
(주)디티앤씨,187220,Dec-16,40391906,86382,33251805,0
(주)디티앤씨,187220,Dec-17,49819705,82447,38160395,0
(주)디티앤씨,187220,Dec-18,59585468,961671,43898718,0
(주)디티앤씨,187220,Dec-19,73787518,1689802,41658375,0
(주)딜리,131180,Dec-11,28938214,1150057,29300804,1150057
(주)딜리,131180,Dec-12,32942064,1434443,32301792,1432465
(주)딜리,131180,Dec-13,32786658,1124921,33025773,1124921
(주)딜리,131180,Dec-14,33956365,1167717,36210592,1167717
(주)딜리,131180,Dec-15,42510672,1433312,41493308,1433312
(주)딜리,131180,Dec-16,38637658,1248187,37156393,1248187
(주)딜리,131180,Dec-17,50899907,2630777,50013539,2630777
(주)딜리,131180,Dec-18,43828703,1890423,43110610,1890424
(주)딜리,131180,Dec-19,40486467,1257806,40186673,1257805
(주)라닉스,317120,Dec-19,,,9044034,382137
(주)라온테크,232680,Dec-15,,,,
