회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(소분류),종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원)
한솔로지스틱스(주),009180,2015/12,  기타 운송관련 서비스업,-4.76,0,,0
한솔로지스틱스(주),009180,2016/12,  기타 운송관련 서비스업,-4.12,0,,0
한솔로지스틱스(주),009180,2017/12,  기타 운송관련 서비스업,-14.11,0,,0
한솔로지스틱스(주),009180,2018/12,  기타 운송관련 서비스업,21.07,0,,0
한솔로지스틱스(주),009180,2019/12,  기타 운송관련 서비스업,4.13,0,,0
한솔아이원스(주),114810,2013/12,  특수 목적용 기계 제조업,7.31,2.29,0,1380682
한솔아이원스(주),114810,2014/12,  특수 목적용 기계 제조업,11.47,2.52,0,1741554
한솔아이원스(주),114810,2015/12,  특수 목적용 기계 제조업,16.72,3.21,0,2223134
한솔아이원스(주),114810,2016/12,  특수 목적용 기계 제조업,8.26,3.26,0,2772301
한솔아이원스(주),114810,2017/12,  특수 목적용 기계 제조업,32.06,2.06,0,2665838
한솔아이원스(주),114810,2018/12,  특수 목적용 기계 제조업,17.15,1.43,0,2446963
한솔아이원스(주),114810,2019/12,  특수 목적용 기계 제조업,-11.51,0.88,0,1082105
한솔인티큐브(주),070590,2011/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-3.21,0,0,0
한솔인티큐브(주),070590,2012/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-14.9,0,0,0
한솔인티큐브(주),070590,2013/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",17.12,0,0,0
한솔인티큐브(주),070590,2014/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-8.97,3.01,0,1951934
한솔인티큐브(주),070590,2015/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-4.01,2.35,0,1664475
한솔인티큐브(주),070590,2016/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-3.42,2.21,0,1704596
한솔인티큐브(주),070590,2017/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-5.12,3.77,0,1745900
한솔인티큐브(주),070590,2018/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-12.03,2.78,0,1770975
한솔인티큐브(주),070590,2019/12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1.89,2.65,0,1561924
한솔제지(주),213500,2015/12,"  펄프, 종이 및 판지 제조업",,,0,0
한솔제지(주),213500,2016/12,"  펄프, 종이 및 판지 제조업",0,0,0,0
한솔제지(주),213500,2017/12,"  펄프, 종이 및 판지 제조업",20.98,0,0,0
한솔제지(주),213500,2018/12,"  펄프, 종이 및 판지 제조업",8.19,0,0,0
한솔제지(주),213500,2019/12,"  펄프, 종이 및 판지 제조업",2.05,0,0,0
한솔테크닉스(주),004710,2011/12,  전자부품 제조업,-34.61,1.52,3393772,13488781
한솔테크닉스(주),004710,2012/12,  전자부품 제조업,-4.03,3.69,7377004,20244478
한솔테크닉스(주),004710,2013/12,  전자부품 제조업,-28.17,3.87,1267505,19598437
한솔테크닉스(주),004710,2014/12,  전자부품 제조업,23.64,2.7,1167549,15191153
한솔테크닉스(주),004710,2015/12,  전자부품 제조업,-9.79,2.56,2041410,13315966
한솔테크닉스(주),004710,2016/12,  전자부품 제조업,1.75,2.7,2245704,12608886
한솔테크닉스(주),004710,2017/12,  전자부품 제조업,-5.27,2.54,3639018,14864868
한솔테크닉스(주),004710,2018/12,  전자부품 제조업,-3.75,3.22,2259193,16661353
한솔테크닉스(주),004710,2019/12,  전자부품 제조업,-12.37,2.85,673324,16875349
한솔피엔에스(주),010420,2011/12,  기타 전문 도매업,4.93,0,,0
한솔피엔에스(주),010420,2012/12,  기타 전문 도매업,-23.82,0,,0
한솔피엔에스(주),010420,2013/12,  기타 전문 도매업,-14.81,0,,0
한솔피엔에스(주),010420,2014/12,  기타 전문 도매업,-3.86,0,,0
한솔피엔에스(주),010420,2015/12,  기타 전문 도매업,-0.5,0,,0
한솔피엔에스(주),010420,2016/12,  기타 전문 도매업,2.53,0,,0
한솔피엔에스(주),010420,2017/12,  기타 전문 도매업,-0.49,0,,0
한솔피엔에스(주),010420,2018/12,  기타 전문 도매업,-0.99,0,,0
한솔피엔에스(주),010420,2019/12,  기타 전문 도매업,5.5,0,,0
한솔홀딩스(주),004150,2011/12,  회사 본부 및 경영 컨설팅 서비스업,1.82,0,0,0
한솔홀딩스(주),004150,2012/12,  회사 본부 및 경영 컨설팅 서비스업,-0.67,0,0,0
한솔홀딩스(주),004150,2013/12,  회사 본부 및 경영 컨설팅 서비스업,-0.34,0,0,0
한솔홀딩스(주),004150,2014/12,  회사 본부 및 경영 컨설팅 서비스업,-2.71,0,,0
한솔홀딩스(주),004150,2015/12,  회사 본부 및 경영 컨설팅 서비스업,-97.1,0,,0
한솔홀딩스(주),004150,2016/12,  회사 본부 및 경영 컨설팅 서비스업,4,0,,0
한솔홀딩스(주),004150,2017/12,  회사 본부 및 경영 컨설팅 서비스업,11.54,0,,0
한솔홀딩스(주),004150,2018/12,  회사 본부 및 경영 컨설팅 서비스업,17.24,0,,0
한솔홀딩스(주),004150,2019/12,  회사 본부 및 경영 컨설팅 서비스업,8.82,0,,0
한스바이오메드(주),042520,2011/09,  의료용품 및 기타 의약 관련제품 제조업,-2.67,1.27,499530,190504
한스바이오메드(주),042520,2012/09,  의료용품 및 기타 의약 관련제품 제조업,30.14,1.46,340563,257342
한스바이오메드(주),042520,2013/09,  의료용품 및 기타 의약 관련제품 제조업,0,0.71,1110745,142515
한스바이오메드(주),042520,2014/09,  의료용품 및 기타 의약 관련제품 제조업,-3.16,2.46,764109,512740
한스바이오메드(주),042520,2015/09,  의료용품 및 기타 의약 관련제품 제조업,19.57,1.6,1075744,368536
한스바이오메드(주),042520,2016/09,  의료용품 및 기타 의약 관련제품 제조업,20.91,0.64,1291564,176672
한스바이오메드(주),042520,2017/09,  의료용품 및 기타 의약 관련제품 제조업,26.32,2.15,406641,764009
한스바이오메드(주),042520,2018/09,  의료용품 및 기타 의약 관련제품 제조업,22.62,2.16,179493,928667
한스바이오메드(주),042520,2019/09,  의료용품 및 기타 의약 관련제품 제조업,27.67,5.36,0,3181085
한신공영(주),004960,2011/12,  건물 건설업,-4.47,0,0,29000
한신공영(주),004960,2012/12,  건물 건설업,-0.42,0,0,27000
한신공영(주),004960,2013/12,  건물 건설업,3.13,0,0,24000
한신공영(주),004960,2014/12,  건물 건설업,0.14,0.01,0,68000
한신공영(주),004960,2015/12,  건물 건설업,17.63,0,0,33000
한신공영(주),004960,2016/12,  건물 건설업,3.51,0,0,24000
한신공영(주),004960,2017/12,  건물 건설업,54.07,0,0,27000
한신공영(주),004960,2018/12,  건물 건설업,11.09,0,0,62000
한신공영(주),004960,2019/12,  건물 건설업,-23.53,0,0,46000
한신기계공업(주),011700,2011/12,  일반 목적용 기계 제조업,7.06,0,,0
한신기계공업(주),011700,2012/12,  일반 목적용 기계 제조업,-2.2,0,,0
한신기계공업(주),011700,2013/12,  일반 목적용 기계 제조업,11.24,0,,0
한신기계공업(주),011700,2014/12,  일반 목적용 기계 제조업,-5.05,0,,0
한신기계공업(주),011700,2015/12,  일반 목적용 기계 제조업,1.06,0,,0
한신기계공업(주),011700,2016/12,  일반 목적용 기계 제조업,-5.26,0,,0
한신기계공업(주),011700,2017/12,  일반 목적용 기계 제조업,7.78,0,,0
한신기계공업(주),011700,2018/12,  일반 목적용 기계 제조업,1.03,0,,0
한신기계공업(주),011700,2019/12,  일반 목적용 기계 제조업,-6.12,0,,0
한양디지텍(주),078350,2011/12,  반도체 제조업,-24,0.59,0,505441
한양디지텍(주),078350,2012/12,  반도체 제조업,36.84,0.5,0,381271
한양디지텍(주),078350,2013/12,  반도체 제조업,-21.15,0.5,0,283829
한양디지텍(주),078350,2014/12,  반도체 제조업,19.51,0.34,0,320620
한양디지텍(주),078350,2015/12,  반도체 제조업,-12.24,0.22,33030,271485
한양디지텍(주),078350,2016/12,  반도체 제조업,-2.33,0.41,171000,351609
한양디지텍(주),078350,2017/12,  반도체 제조업,9.52,0.61,292618,451428
한양디지텍(주),078350,2018/12,  반도체 제조업,4.35,1.01,0,906861
한양디지텍(주),078350,2019/12,  반도체 제조업,-2.08,1.45,0,972446
한양이엔지(주),045100,2011/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",12.83,0.18,0,637472
한양이엔지(주),045100,2012/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",-2.71,0,0,0
한양이엔지(주),045100,2013/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",11.32,0,,0
한양이엔지(주),045100,2014/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",8.33,0,,0
한양이엔지(주),045100,2015/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",6,0,,0
한양이엔지(주),045100,2016/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",2.9,0,,0
한양이엔지(주),045100,2017/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",13.26,0,0,3561
한양이엔지(주),045100,2018/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",10.59,0,,0
한양이엔지(주),045100,2019/12,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.9,0,,0
한온시스템(주),018880,2011/12,  일반 목적용 기계 제조업,6.78,0.93,0,18675915
한온시스템(주),018880,2012/12,  일반 목적용 기계 제조업,0.48,0.83,0,18016392
한온시스템(주),018880,2013/12,  일반 목적용 기계 제조업,5.46,0.85,0,19942673
한온시스템(주),018880,2014/12,  일반 목적용 기계 제조업,4.16,1.13,0,26442909
한온시스템(주),018880,2015/12,  일반 목적용 기계 제조업,4.09,2.05,31465632,46588177
한온시스템(주),018880,2016/12,  일반 목적용 기계 제조업,1.03,2.09,32916029,48340362
한온시스템(주),018880,2017/12,  일반 목적용 기계 제조업,2.87,5.65,53588990,138398278
한온시스템(주),018880,2018/12,  일반 목적용 기계 제조업,4.95,5.97,61046370,155515510
한온시스템(주),018880,2019/12,  일반 목적용 기계 제조업,-2.49,6.48,65730451,172885391
한올바이오파마(주),009420,2011/12,  의약품 제조업,-2.47,8.62,3347474,7560202
한올바이오파마(주),009420,2012/12,  의약품 제조업,-6.9,10.5,4080318,7979200
한올바이오파마(주),009420,2013/12,  의약품 제조업,3.7,12.64,2088642,9381827
한올바이오파마(주),009420,2014/12,  의약품 제조업,-7.38,9.66,2319479,7813177
한올바이오파마(주),009420,2015/12,  의약품 제조업,4.88,7.64,1363284,6114235
한올바이오파마(주),009420,2016/12,  의약품 제조업,-16.91,10.82,1043590,8971443
한올바이오파마(주),009420,2017/12,  의약품 제조업,-7.67,11.69,480999,9849138
한올바이오파마(주),009420,2018/12,  의약품 제조업,0.64,11.45,0,10512174
한올바이오파마(주),009420,2019/12,  의약품 제조업,-0.63,9.43,7666348,10226200
한일네트웍스(주),046110,2011/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",15.15,1.29,0,618388
한일네트웍스(주),046110,2012/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",14.04,0.96,0,675858
한일네트웍스(주),046110,2013/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",21.54,1.58,0,1293075
한일네트웍스(주),046110,2014/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",-13.29,1.67,0,1333397
한일네트웍스(주),046110,2015/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",-5.11,1.4,0,952724
한일네트웍스(주),046110,2016/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",7.69,0.95,0,843298
한일네트웍스(주),046110,2017/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",20,0.98,0,1136004
한일네트웍스(주),046110,2018/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",7.74,0.91,0,1146745
한일네트웍스(주),046110,2019/12,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",-1.1,1.09,0,1328385
한일단조공업(주),024740,2011/12,  자동차 신품 부품 제조업,-1.54,0,0,0
한일단조공업(주),024740,2012/12,  자동차 신품 부품 제조업,6.77,0,0,0
한일단조공업(주),024740,2013/12,  자동차 신품 부품 제조업,-2.93,0,,0
한일단조공업(주),024740,2014/12,  자동차 신품 부품 제조업,5.53,0,,0
한일단조공업(주),024740,2015/12,  자동차 신품 부품 제조업,-1.43,0,,0
한일단조공업(주),024740,2016/12,  자동차 신품 부품 제조업,-2.42,0,,0
한일단조공업(주),024740,2017/12,  자동차 신품 부품 제조업,7.43,0,,0
한일단조공업(주),024740,2018/12,  자동차 신품 부품 제조업,-7.83,0,,0
한일단조공업(주),024740,2019/12,  자동차 신품 부품 제조업,-11.5,0,0,0
한일사료(주),005860,2011/12,  동물용 사료 및 조제식품 제조업,3.8,0.23,,266561
한일사료(주),005860,2012/12,  동물용 사료 및 조제식품 제조업,6.1,0.22,0,295027
한일사료(주),005860,2013/12,  동물용 사료 및 조제식품 제조업,6.9,0.18,0,258118
한일사료(주),005860,2014/12,  동물용 사료 및 조제식품 제조업,-5.38,0.2,0,249530
한일사료(주),005860,2015/12,  동물용 사료 및 조제식품 제조업,-2.27,0.21,0,230334
한일사료(주),005860,2016/12,  동물용 사료 및 조제식품 제조업,-1.16,0.23,,227596
한일사료(주),005860,2017/12,  동물용 사료 및 조제식품 제조업,-8.24,0.26,0,242360
한일사료(주),005860,2018/12,  동물용 사료 및 조제식품 제조업,1.28,0.29,0,284519
한일사료(주),005860,2019/12,  동물용 사료 및 조제식품 제조업,2.53,0.29,0,298611
한일시멘트(주),300720,2018/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",,,0,1418891
한일시멘트(주),300720,2019/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",0,0.26,0,2445603
한일철강(주),002220,2011/12,  1차 철강 제조업,3.57,0,,0
한일철강(주),002220,2012/12,  1차 철강 제조업,-5.17,0,,0
한일철강(주),002220,2013/12,  1차 철강 제조업,-3.64,0,,0
한일철강(주),002220,2014/12,  1차 철강 제조업,10.38,0,,0
한일철강(주),002220,2015/12,  1차 철강 제조업,-5.13,0,,0
한일철강(주),002220,2016/12,  1차 철강 제조업,1.8,0,,0
한일철강(주),002220,2017/12,  1차 철강 제조업,7.08,0,,0
한일철강(주),002220,2018/12,  1차 철강 제조업,4.13,0,,0
한일철강(주),002220,2019/12,  1차 철강 제조업,0,0,,0
한일현대시멘트(주),006390,2011/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-33.66,0.3,0,811569
한일현대시멘트(주),006390,2012/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-3.48,0.38,0,1128227
한일현대시멘트(주),006390,2013/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-5.93,0.44,0,1432677
한일현대시멘트(주),006390,2014/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",0.27,0.46,0,1486928
한일현대시멘트(주),006390,2015/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-0.82,0.53,0,1932006
한일현대시멘트(주),006390,2016/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",6.06,0.54,0,2051347
한일현대시멘트(주),006390,2017/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-3.38,0.4,0,1389365
한일현대시멘트(주),006390,2018/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",4.57,0.14,0,473794
한일현대시멘트(주),006390,2019/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",3.34,0.14,0,548034
한일홀딩스(주),003300,2011/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",2.62,0.41,0,2851694
한일홀딩스(주),003300,2012/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",1.12,0.35,0,2926370
한일홀딩스(주),003300,2013/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-1.74,0.29,0,2823734
한일홀딩스(주),003300,2014/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",1.12,0.42,0,4282126
한일홀딩스(주),003300,2015/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-0.63,0.39,0,4033819
한일홀딩스(주),003300,2016/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-1.6,0.29,0,3131728
한일홀딩스(주),003300,2017/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-2.76,0.34,0,3578900
한일홀딩스(주),003300,2018/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",-96.49,0,,0
한일홀딩스(주),003300,2019/12,"  시멘트, 석회, 플라스터 및 그 제품 제조업",4.76,0,,0
한일화학공업(주),007770,2011/12,  기초 화학물질 제조업,5.1,0.41,0,396913
한일화학공업(주),007770,2012/12,  기초 화학물질 제조업,-7.77,0.46,0,370238
