회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS)(천원),기계장치(IFRS)(천원),부가가치(IFRS)(백만원),[제조]자본(*)(IFRS),[제조]종업원수(IFRS),유형자산회전율(개별),순운전자본회전율(개별),운전자본회전률(개별),노동장비율(개별),기계장비율(개별),자본집약도(개별),총자본투자효율(개별),설비투자효율(개별),기계투자효율(개별),부가가치율(개별)
일진전기(주),103590,15-Dec,685138071,730218942,219801893,318763085,378603535,5587273,165420383,81970.37,320954948,958,0.938263898,-6.92330051,-13.84660102,389369.7933,172672.6336,335026041.8,25.53952525,21.97501245,49.55276279,11.96406585
일진전기(주),103590,16-Dec,659500229,723845430,247710581,333150467,371955006,3116238,170747402,82344.48,318077297,908,0.911106435,-7.718880021,-15.43776004,406210.0969,188047.7996,350305393.2,25.88819786,22.32533214,48.22590507,12.48589104
일진전기(주),103590,17-Dec,762209871,751797306,272704999,289826833,376603197,8590182,177905149,71468.68,316077835,833,1.013850229,-44.5168357,-89.03367139,441792.3349,213571.6074,379445180.1,22.61110147,19.42015013,40.17235049,9.376509373
일진전기(주),103590,18-Dec,734144402,772343690,288024931,367028070,381667735,8345233,185205269,60065.79,297874319,844,0.950541076,-9.29259788,-18.58519576,442325.2393,219437.5225,352931657.6,20.16480984,16.08951769,32.43200926,8.181740518
일진전기(주),103590,19-Dec,658912975,776346702,298597328,271786341,375373213,7216602,192967355,79785.75,300606073,823,0.84873546,24.5762297,49.1524594,447334.8858,234468.2321,365256467.8,26.54162945,21.67168743,41.34676044,12.10869311
일진홀딩스(주),15860,11-Dec,5264995,307187105,3547160,20450008,0,0,0,1298.68,273497518,18,0.017139375,-0.311485674,-0.622971348,0,0,15194306556,0.474841603,#DIV/0!,#DIV/0!,24.66631022
일진홀딩스(주),15860,12-Dec,4788606,309127411,5151211,26422865,0,0,0,-613.26,268790248,14,0.015490719,-0.225116768,-0.450233536,0,0,19199303429,-0.228155599,#DIV/0!,#DIV/0!,-12.80664978
일진홀딩스(주),15860,13-Dec,4155997,305146609,6471162,22645582,0,0,0,7848.94,270163583,10,0.013619673,-0.25694875,-0.5138975,0,0,27016358300,2.905254629,#DIV/0!,#DIV/0!,188.8581729
일진홀딩스(주),15860,14-Dec,5516471,312326440,12861314,4107820,0,0,0,5076.36,306523680,11,0.017662517,0.63020218,1.26040436,0,0,27865789091,1.65610696,#DIV/0!,#DIV/0!,92.02187413
일진홀딩스(주),15860,15-Dec,5062455,314433478,9190711,6371705,0,0,0,7645.27,306201738,12,0.016100242,1.795829807,3.591659613,0,0,25516811500,2.496808166,#DIV/0!,#DIV/0!,151.0190214
일진홀딩스(주),15860,16-Dec,5036592,318182298,5025955,16479969,0,0,0,670.96,300901358,14,0.015829265,-0.439722878,-0.879445756,0,0,21492954143,0.222983374,#DIV/0!,#DIV/0!,13.32170642
일진홀딩스(주),15860,17-Dec,4761809,258853295,4172543,30534748,0,0,0,-68609.31,227658707,8,0.018395783,-0.180630148,-0.361260297,0,0,28457338375,-30.13691455,#DIV/0!,#DIV/0!,-1440.824485
일진홀딩스(주),15860,18-Dec,7165725,267734110,26407675,18592289,0,0,0,21392.89,248042309,9,0.026764333,0.916874099,1.833748199,0,0,27560256556,8.624693943,#DIV/0!,#DIV/0!,298.5446692
일진홀딩스(주),15860,19-Dec,6164606,274959910,14059757,12232732,0,0,0,10501.89,251041587,18,0.022420018,3.374122412,6.748244824,0,0,13946754833,4.183326805,#DIV/0!,#DIV/0!,170.3578461
잉글우드랩(주),950140,16-Dec,0,78410262,49703181,1158611,2330658,2330658,0,-158.72,77251651,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.205458392,#DIV/0!,#DIV/0!,#DIV/0!
잉글우드랩(주),950140,17-Dec,78197408,71159503,41985219,12198439,12124475,2713455,7429051,7813.16,58961064,0,1.098903234,2.625238713,5.250477427,#DIV/0!,#DIV/0!,#DIV/0!,13.25138909,83.02139407,105.1703643,9.991584376
잉글우드랩(주),950140,18-Dec,100542319,84370348,54035156,20573070,22099780,2417132,8803584,24659,57377768,153,1.191678373,3.004663816,6.009327631,128644.7582,57539.76471,375018091.5,42.97657588,125.2829396,280.1018313,24.52599089
잉글우드랩(주),950140,19-Dec,116673725,93641490,53966472,20106526,26052700,5911349,10374226,33362.24,62286532,158,1.245961859,3.445774101,6.891548203,127476.9051,65659.65823,394218557,53.56252617,165.6405273,321.5877503,28.59447575
자이글(주),234920,16-Dec,102001507,86458487,35322210,5070490,29501626,115000,17206,19268.8,81311420,64,1.17977437,3.371758928,6.743517856,459166.0313,268.84375,1270490938,23.69753228,65.5699637,111988.8411,18.89070129
자이글(주),234920,17-Dec,82404538,88901330,25792381,3735481,41227054,9161958,17206,12778.68,85098712,86,0.926921318,3.735998168,7.471996337,372849.9535,200.0697674,989519907,15.01630248,39.85230545,74268.74346,15.50725277
자이글(주),234920,18-Dec,55815252,94244699,33688976,11935405,42812076,0,17206,186.97,82229295,69,0.592237575,2.56579722,5.13159444,620464.8696,249.3623188,1191728913,0.227376387,0.436722573,1086.655818,0.334980123
자이글(주),234920,19-Dec,29702460,62583261,19042910,10766553,42161231,0,17206,-19123.27,51663681,59,0.4746071,3.588832623,7.177665246,714597.1356,291.6271186,875655610.2,-37.01491963,-45.35747545,-111143.0315,-64.38278176
자이에스앤디(주),317400,19-Dec,277945339,278480541,177191685,91498414,2166065,0,0,119924.26,145135273,2704,0.998078135,3.243490834,6.486981667,801.0595414,0,53674287.35,82.62929991,5536.503291,#DIV/0!,43.14670663
자화전자(주),33240,11-Dec,177899608,204475721,122729874,61683172,25122226,700376,29874847,31382.69,139580763,283,0.870028026,2.91415592,5.828311839,86296.28975,105564.8304,493218243.8,22.48353521,128.502509,105.0471991,17.64067406
자화전자(주),33240,12-Dec,301296585,251832599,153727753,71728070,22072903,761804,28062647,56243.7,176543380,276,1.196416136,3.674362802,7.348725604,77214.12681,101676.2572,639649927.5,31.85828888,263.9174075,200.4219345,18.6672212
자화전자(주),33240,13-Dec,451812453,289054853,190843622,74724291,25709846,2328867,30995350,75698.31,209564269,382,1.563068215,3.890932277,7.781864554,61206.75131,81139.65969,548597562.8,36.12176368,323.7602241,244.2247305,16.75436556
자화전자(주),33240,14-Dec,309283899,295312756,183278591,53153521,30274011,3456347,35626451,49588.84,236750008,372,1.04730965,2.376820231,4.753640463,72090.49462,95770.02957,636424752.7,20.94565505,184.9111093,139.1910746,16.03343729
자화전자(주),33240,15-Dec,264782865,310332083,183996630,53395175,35405596,2842887,43858634,49943.19,249463748,420,0.85322427,2.027411295,4.05482259,77530.25952,104425.319,593961304.8,20.02021953,153.3754148,113.8731088,18.86194184
자화전자(주),33240,16-Dec,297308062,333350346,199810990,68083819,54468418,17824999,50933420,42308.58,256867633,598,0.891878666,2.256998763,4.513997526,61276.6204,85172.94314,429544536.8,16.47096581,115.4602413,83.06644243,14.23055255
자화전자(주),33240,17-Dec,469513980,386408099,258250083,109049336,40050971,543205,16860457,59723.95,268401432,576,1.215072824,3.146860786,6.293721572,68589.87153,29271.62674,465974708.3,22.25172554,151.1701522,354.2249774,12.72037736
자화전자(주),33240,18-Dec,343522700,331501897,167947504,66584719,47426701,8787475,58273299,36930.55,263012850,544,1.036261642,3.389041649,6.778083298,71027.98897,107120.0349,483479503.7,14.04134817,95.57787208,63.37473703,10.75054138
자화전자(주),33240,19-Dec,368553801,335195830,164198987,61145936,48604349,1121515,60387704,49257.39,272070181,545,1.099517858,3.576350214,7.152700428,87124.46606,110803.1266,499211341.3,18.10466322,103.737258,81.56857562,13.36504735
재영솔루텍(주),49630,11-Dec,100256454,169613975,53917132,113653296,86632847,1402201,22801690,21612.41,45496983,322,0.591086047,-1.678320925,-3.356641849,264691.4472,70812.70186,141294978.3,47.50295201,25.35755742,94.78424626,21.55712589
재영솔루텍(주),49630,12-Dec,109647830,146104586,39810798,29846239,85881663,1939201,23850942,9818.98,33576901,298,0.750474937,11.0037815,22.007563,281686.1141,80036.71812,112674164.4,29.24325863,11.69727426,41.16810145,8.955015343
재영솔루텍(주),49630,13-Dec,125469437,148570931,54370644,109203223,77780131,1402201,25330572,16317.83,29822943,294,0.844508654,-2.288227898,-4.576455796,259788.8776,86158.40816,101438581.6,54.71569322,21.36458791,64.41950857,13.00542219
재영솔루텍(주),49630,14-Dec,118340389,151803726,64343497,48481850,70121703,350000,26679511,20869.66,30120953,285,0.779561821,7.460788214,14.92157643,244812.993,93612.3193,105687554.4,69.28618759,29.91135246,78.22354765,17.63528088
재영솔루텍(주),49630,15-Dec,127640972,143159214,57956829,27520668,68802442,57950,28109348,19946.74,31971666,290,0.891601514,4.193727718,8.387455435,237049.9724,96928.78621,110247124.1,62.38880389,29.01576464,70.96123325,15.62722352
재영솔루텍(주),49630,16-Dec,116976188,145146988,62608461,87402923,69136950,32950,28961958,16751.74,36401259,290,0.805915366,-4.717835297,-9.435670595,238289.6552,99868.82069,125521582.8,46.01967201,24.24134638,57.84049545,14.32064105
재영솔루텍(주),49630,17-Dec,116281302,138381080,54221554,99071241,71145852,70950,30876315,-11836.1,16801283,296,0.840297691,-2.592689264,-5.185378529,240117.9122,104311.875,56761091.22,-70.44759617,-16.65299517,-38.33391388,-10.17885059
재영솔루텍(주),49630,18-Dec,125352910,152513852,65694873,96177451,70949265,35500,31708264,11607.92,35792447,227,0.821911639,-4.112280464,-8.224560928,312395.4405,139683.9824,157675978,32.4311998,16.3690646,36.60850055,9.260191885
재영솔루텍(주),49630,19-Dec,130956325,150823406,67289911,65189202,69336816,55968,30860920,21631.66,48943009,159,0.868275876,62.33910789,124.6782158,435728.6038,194093.8365,307817666.7,44.19765037,31.22314554,70.09402182,16.51822468
전방(주),950,11-Dec,277670872,505001867,116225071,217497990,318017665,7769021,188983940,5551.04,228131379,872,0.549841278,-2.741807728,-5.483615457,355789.7294,216724.7018,261618553.9,2.433264562,1.789222969,2.937307795,1.999143792
전방(주),950,12-Dec,268628448,527507480,97315361,254989302,356173098,0,238941679,12795.02,192645183,856,0.509241022,-1.703695907,-3.407391815,416090.0678,279137.4755,225052783.9,6.641754442,3.592360027,5.354871554,4.763091957
전방(주),950,13-Dec,271023013,517897303,101513050,245558873,343238648,0,239244783,55763.82,194301484,875,0.5233142,-1.881505533,-3.763011066,392272.7406,273422.6091,222058838.9,28.69963669,16.24636979,23.30827001,20.57530812
전방(주),950,14-Dec,226772362,499023698,93181359,274721468,331424739,0,232553911,31841.11,172134565,815,0.45443205,-1.249158455,-2.498316909,406656.1215,285342.2221,211208055.2,18.49780141,9.607342559,13.69192626,14.04100117
전방(주),950,15-Dec,216525390,512530392,78135605,279224911,360434676,0,231759843,28920.85,181443206,699,0.422463513,-1.076762332,-2.153524663,515643.3133,331559.1459,259575402,15.93934027,8.023881143,12.47880117,13.35679386
전방(주),950,16-Dec,186071651,478936937,68608775,264557963,347163700,0,231853151,32614.33,163280819,586,0.388509711,-0.949591335,-1.89918267,592429.5222,395653.8413,278636209.9,19.97437923,9.394510428,14.06680473,17.52783394
전방(주),950,17-Dec,173281882,415416623,62816512,220438839,332059316,0,213420810,31770.24,149793013,426,0.417127944,-1.099348584,-2.198697168,779481.9624,500987.8169,351626791.1,21.20942717,9.567640018,14.88619596,18.33442691
전방(주),950,18-Dec,148807196,367144361,63785446,202252224,282878077,0,212173157,11103.54,127093630,382,0.405309769,-1.074677971,-2.149355942,740518.5262,555427.1126,332705837.7,8.736503946,3.925203437,5.233244467,7.461695602
전방(주),950,19-Dec,136971470,388742852,40683685,205247385,328289842,0,212160468,-4876.82,132404263,302,0.352344665,-0.832331006,-1.664662012,1087052.457,702518.106,438424711.9,-3.683280198,-1.485522662,-2.29864689,-3.560464088
전진바이오팜(주),110020,18-Dec,1384405,7119943,6117769,2709081,164654,0,356674,-1480.89,3910771,24,0.194440461,0.406140134,0.812280267,6860.583333,14861.41667,162948791.7,-37.86695769,-899.3950952,-415.194267,-106.9694201
전진바이오팜(주),110020,19-Dec,3948944,6411002,4532629,656270,1108832,275000,540674,854.31,2898442,27,0.61596362,1.018725046,2.037450092,30882.66667,20024.96296,107349703.7,29.4748006,102.4558904,158.0083377,21.63388491
제너셈(주),217190,15-Dec,33863188,45020227,27440328,12269771,16917586,5546493,465683,9762.17,29079978,73,0.752177194,2.232165108,4.464330215,155768.3973,6379.219178,398355863,33.57007354,85.8507621,2096.312298,28.82826626
제너셈(주),217190,16-Dec,17807553,50014970,22787574,8319202,26226400,0,454833,2018.5,28109452,76,0.35604446,1.230791757,2.461583515,345084.2105,5984.644737,369861210.5,7.180858595,7.696443279,443.7892589,11.33507787
제너셈(주),217190,17-Dec,27665507,44448510,17426606,13140792,25856420,0,468133,1040.8,21594501,82,0.622416972,6.455134777,12.91026955,315322.1951,5708.939024,263347573.2,4.819745545,4.025305901,222.3299789,3.762085401
제너셈(주),217190,18-Dec,26014333,46884413,16349692,21675437,28239075,0,468133,1127.34,14683147,99,0.554861015,-4.884637361,-9.769274721,285243.1818,4728.616162,148314616.2,7.677781881,3.992127929,240.8161783,4.333534133
제너셈(주),217190,19-Dec,38688487,48774952,18213940,21051834,28128101,0,706133,10758.5,17364215,118,0.793203999,-13.6328161,-27.26563219,238373.7373,5984.177966,147154364.4,61.95788292,38.24822728,1523.579836,27.80801431
제룡산업(주),147830,12-Dec,31460597,35606134,14391116,5488051,13251106,108730,4947775,8072.24,25156171,64,0.883572392,3.533681603,7.067363206,205349.625,77308.98438,393065171.9,32.08850822,61.42146595,163.1488902,25.65825436
제룡산업(주),147830,13-Dec,33485267,44790611,21553286,10096315,16225923,1100,5113379,13351.64,30728450,75,0.747595674,2.922698067,5.845396135,216330.9733,68178.38667,409712666.7,43.4504181,82.29143702,261.1118792,39.87317766
제룡산업(주),147830,14-Dec,33491197,45600298,22621772,7406074,15776943,61500,5118659,9793.72,33270744,65,0.734451275,2.201095014,4.402190028,241776.0462,78748.6,511857600,29.4364322,62.31908321,191.3337067,29.24266935
제룡산업(주),147830,15-Dec,31452807,49405889,27537862,10527977,14949112,0,4633080,12212.06,37444867,63,0.636620606,1.849089926,3.698179852,237287.4921,73540.95238,594362968.3,32.61344205,81.69087234,263.5840521,38.82661411
제룡산업(주),147830,16-Dec,35207645,53985405,33413193,8196539,14388662,0,4414482,16552.37,45574441,56,0.652169693,1.396206055,2.79241211,256940.3929,78830.03571,813829303.6,36.31941421,115.03759,374.9561104,47.01356765
제룡산업(주),147830,17-Dec,34296565,59171858,42043199,5822731,13671012,0,2554229,15996.24,53090997,37,0.579609398,0.946883541,1.893767082,369486.8108,69033.21622,1434891811,30.12985422,117.0084556,626.264912,46.64093911
제룡산업(주),147830,18-Dec,32042718,58914390,42267157,3273788,13292262,0,2537543,7962.14,55303597,48,0.543886103,0.821747872,1.643495744,276922.125,52865.47917,1152158271,14.39714672,59.9005647,313.7735991,24.84851628
제룡산업(주),147830,19-Dec,27124378,61520654,52685252,4314325,5389296,0,2439043,7069.62,56848783,44,0.440898726,0.56075787,1.12151574,122484,55432.79545,1292017795,12.4358335,131.1789146,289.8522084,26.06371287
제룡전기(주),33100,11-Dec,32316078,43804469,21207859,6853831,19838129,186900,3415906,8426,33025554,88,0.737734727,2.251359549,4.502719097,223309.4205,38817.11364,375290386.4,25.51357655,42.87772536,246.6695512,26.07370857
제룡전기(주),33100,12-Dec,40762059,43608149,21766496,6850657,19270794,0,3184088,7671.23,33279238,95,0.934734905,2.732803632,5.465607265,202850.4632,33516.71579,350307768.4,23.05109871,39.80754503,240.9239318,18.8195351
제룡전기(주),33100,13-Dec,51981307,47350934,25846451,7616725,19058605,0,3238493,13285.59,36788343,112,1.09778842,2.851458491,5.702916983,170166.1161,28915.11607,328467348.2,36.11358631,69.70914188,410.2398863,25.55839929
제룡전기(주),33100,14-Dec,57281068,63259677,39808479,9443304,18818745,265100,2693472,15496.16,51336974,139,0.905490997,1.886406648,3.772813297,133479.4604,19377.4964,369330748.2,30.18518388,83.52083917,575.3228547,27.05284755
제룡전기(주),33100,15-Dec,63388268,66381351,34311470,9271662,24867195,25600,3725717,15226.62,54084556,140,0.954910785,2.531499762,5.062999525,177439.9643,26612.26429,386318257.1,28.15336045,61.29485647,408.6896562,24.02119585
제룡전기(주),33100,16-Dec,39878449,62155123,29626332,9259605,23218138,0,2905645,7214.38,50510185,123,0.641595529,1.958019519,3.916039038,188765.3496,23623.13008,410651910.6,14.28302035,31.07217297,248.2884179,18.09092425
제룡전기(주),33100,17-Dec,47658363,57852594,27281361,6833995,21839642,0,2180961,10511.3,49154068,117,0.823789561,2.330782508,4.661565015,186663.6068,18640.69231,420120239.3,21.38439488,48.12945194,481.9572656,22.05552046
제룡전기(주),33100,18-Dec,42493547,58998246,31095884,6450494,20625237,0,1665230,13918.09,51276390,119,0.720251022,1.724198603,3.448397205,173321.3193,13993.52941,430894033.6,27.14327198,67.48087307,835.8058647,32.75342018
제룡전기(주),33100,19-Dec,45214796,64293249,38524051,7204916,19771231,287346,1221452,16743.66,56056456,123,0.703258844,1.443679591,2.887359182,158405.5691,9930.504065,455743544.7,29.86928036,85.93594142,1370.799671,37.03137354
제이더블유생명과학(주),234080,16-Dec,130083535,189565539,46401724,83180116,134307977,5318367,40290547,49510.73,85894549,278,0.686219319,-3.536955476,-7.073910953,463991.4029,144930.0252,308973197.8,57.64129456,38.38350236,122.8842339,38.06071998
제이더블유생명과학(주),234080,17-Dec,139589961,193138331,51698238,74691814,132430115,5915621,40593750,50571.44,96568454,279,0.722746025,-6.070824347,-12.14164869,453456.9677,145497.3118,346123491,52.36848878,39.97284295,124.5793749,36.22856518
제이더블유생명과학(주),234080,18-Dec,148855701,193040377,53407639,71993822,128767707,5155729,40721839,53572.6,103112758,260,0.77111174,-8.008944117,-16.01788823,475430.6846,156622.4577,396587530.8,51.95535551,43.33932752,131.5574181,35.98961924
제이더블유생명과학(주),234080,19-Dec,164559283,194214530,56093831,66176311,127530002,6501044,39955831,61463.46,116649293,274,0.847306754,-16.32131013,-32.64262027,441711.5255,145824.2007,425727346.7,52.69081228,50.78409417,153.8285113,37.35034504
제이더블유신약(주),67290,11-Dec,70733262,96976340,33730144,36071969,9732400,96600,282451,23204.81,59570122,258,0.729386797,-30.20433295,-60.40866589,37348.06202,1094.771318,230891945.7,38.95377283,240.8187177,8215.517028,32.80607927
제이더블유신약(주),67290,12-Dec,69874036,108752236,42609835,46440465,8268204,0,2453432,24325.78,60795544,244,0.642506661,-18.24087317,-36.48174634,33886.08197,10055.04918,249162065.6,40.01243907,294.2087544,991.5000701,34.81376115
제이더블유신약(주),67290,13-Dec,70616096,115980146,51357427,54509599,7782272,1427,2603336,24692.81,60497826,247,0.608863658,-22.40236129,-44.80472258,31501.39676,10539.82186,244930469.6,40.81602866,317.353835,948.5064548,34.96767932
제이더블유신약(주),67290,14-Dec,72859092,116050799,48172176,50966620,7449323,35200,2735936,26041.73,62513891,257,0.627820684,-26.07284025,-52.1456805,28848.72763,10645.66537,243244712.1,41.65750937,351.2449146,951.8398822,35.74259476
제이더블유신약(주),67290,15-Dec,75157106,122193328,54652572,52702084,7370413,55200,3329057,27959.42,65255959,226,0.615067183,38.53246265,77.06492529,32368.19912,14730.34071,288743181.4,42.8457729,382.2092398,839.8600565,37.20129937
제이더블유신약(주),67290,16-Dec,78392265,126454681,63914685,33680123,7307353,0,3781713,28726.45,68805406,259,0.619923789,2.592803064,5.185606129,28213.71815,14601.20849,265657938.2,41.75028049,393.1170425,759.6147566,36.64449547
제이더블유신약(주),67290,17-Dec,70485280,129571286,44946824,41664584,7394432,0,4218913,22421.45,73783792,317,0.543988427,21.47474895,42.9494979,23326.28391,13308.87382,232756441.6,30.3880424,303.2207207,531.4508737,31.81011695
제이더블유신약(주),67290,18-Dec,83627004,118471438,37089381,42575253,7554695,0,4841472,25112.7,74832878,274,0.705883253,-15.24406767,-30.48813534,27571.87956,17669.60584,273112693.4,33.55837791,332.4118313,518.6996847,30.0294149
제이더블유신약(주),67290,19-Dec,89979990,138193777,68275291,30155091,7333845,0,4909372,20202.84,97377241,288,0.65111463,2.360428067,4.720856134,25464.73958,17046.43056,338115420.1,20.74698337,275.4740522,411.5157702,22.45259196
제이더블유중외제약(주),1060,11-Dec,431007281,665878421,402824363,318181994,234451129,4446778,54313463,91768.64,169037492,1092,0.647276241,5.092098509,10.18419702,210626.6951,49737.60348,154796238.1,54.28892662,39.89865392,168.9611285,21.29166816
제이더블유중외제약(주),1060,12-Dec,397084759,601416164,331748192,297853958,151584026,3417339,55837968,84651.58,161933564,1003,0.660249562,11.71540738,23.43081475,147723.5165,55670.95513,161449216.4,52.27549985,57.13266708,151.6021858,21.3182647
제이더블유중외제약(주),1060,13-Dec,394182302,587391073,324084294,316279507,143933357,4030410,55878124,95679.62,198761805,1067,0.671073021,50.50519662,101.0103932,131118.0384,52369.37582,186280979.4,48.1378301,68.3899961,171.22912,24.27293654
제이더블유중외제약(주),1060,14-Dec,412791235,592319115,348078370,211416786,136054495,54398,58395650,95249.92,222045830,1059,0.696906827,3.020536005,6.04107201,128423.1322,55142.25685,209675004.7,42.89651375,70.03665593,163.1113276,23.07459847
제이더블유중외제약(주),1060,15-Dec,434352380,611202345,375500968,260779495,129510108,1222168,60409343,98505.13,223129784,1095,0.710652345,3.786147167,7.572294334,117157.9361,55168.34977,203771492.2,44.14701087,76.7844039,163.0627401,22.67862099
제이더블유중외제약(주),1060,16-Dec,467465121,648743063,421612706,257974103,126782714,1291537,64146708,104315.7,273979637,1144,0.720570512,2.856692201,5.713384402,109695.0848,56072.2972,239492689.7,38.07425294,83.12592367,162.6205042,22.3151836
제이더블유중외제약(주),1060,17-Dec,502918587,628065393,410292589,274531535,121950691,659755,67989819,100882.83,267974397,1125,0.800742395,3.704439323,7.408878646,107814.1653,60435.39467,238199464,37.64644351,83.17425302,148.3793184,20.05947535
제이더블유중외제약(주),1060,18-Dec,537181974,591209476,372635988,228348230,117757911,669459,71470347,120312.74,257549602,1179,0.908615298,3.72299065,7.445981301,99311.66412,60619.4631,218447499.6,46.71439562,102.7537199,168.3393814,22.39701737
제이더블유중외제약(주),1060,19-Dec,510602018,568409023,327581640,275061930,142114197,986827,72766181,84918.19,228323080,1223,0.898300339,9.722102769,19.44420554,115394.4154,59498.10384,186690989.4,37.19211829,60.17131191,116.700078,16.63099381
제이더블유홀딩스(주),96760,11-Dec,46345431,213542224,41736572,34499051,5406243,0,0,4573.76,153570414,112,0.217031696,6.403495202,12.8069904,48270.02679,0,1371164411,2.978282002,84.60145058,#DIV/0!,9.868847697
제이더블유홀딩스(주),96760,12-Dec,54490272,227845091,19827714,79886181,5874399,284741,0,-15745.38,141613456,118,0.239154909,-0.907287094,-1.814574188,47369.98305,0,1200114034,-11.11856207,-281.6877169,#DIV/0!,-28.89576327
제이더블유홀딩스(주),96760,13-Dec,55685932,275629481,40440763,82298452,5755422,139526,0,44656.13,166186456,168,0.202031843,-1.33036327,-2.660726539,33427.95238,0,989205095.2,26.87110074,795.1737354,#DIV/0!,80.19283937
제이더블유홀딩스(주),96760,14-Dec,63470859,279419707,42312465,88350228,5517672,0,0,10244.08,162358168,157,0.227152407,-1.378669485,-2.75733897,35144.40764,0,1034128459,6.309556289,185.6594593,#DIV/0!,16.13981623
제이더블유홀딩스(주),96760,15-Dec,75605689,314167416,49277713,104749795,5385158,0,0,26821.96,169589918,161,0.240654139,-1.362950267,-2.725900535,33448.18634,0,1053353528,15.81577509,498.0719229,#DIV/0!,35.47611344
제이더블유홀딩스(주),96760,16-Dec,82466032,381035861,38641198,82158960,5880873,41892,0,13889.37,188124803,152,0.216425907,-1.894997082,-3.789994164,38414.34868,0,1237663178,7.383061552,237.8731837,#DIV/0!,16.84253463
제이더블유홀딩스(주),96760,17-Dec,86655384,396310484,38470877,172353763,5480529,6426,0,11994.69,177468804,141,0.21865529,-0.647247655,-1.29449531,38823.42553,0,1258644000,6.758759697,219.1169951,#DIV/0!,13.84182892
제이더블유홀딩스(주),96760,18-Dec,117576191,410276515,72190732,155089011,5390936,0,0,47706.08,187725408,154,0.286577922,-1.418318841,-2.836637682,35006.07792,0,1218996156,25.41269214,884.9312995,#DIV/0!,40.57460919
제이더블유홀딩스(주),96760,19-Dec,83624725,414945803,46496466,167399283,5102264,0,0,23931.84,179410766,154,0.201531681,-0.691668954,-1.383337908,33131.58442,0,1165004974,13.33913261,469.0435462,#DIV/0!,28.61813895
제이스코홀딩스(주),23440,11-Dec,7831897,86932187,20505569,24156949,51460909,23391078,8344320,7091.28,46275482,42,0.090092028,-2.144914252,-4.289828503,668329.3095,198674.2857,1101797190,15.32405432,25.26299499,84.98331799,90.54358095
제이스코홀딩스(주),23440,12-Dec,8359634,111501744,26070632,17050620,71137321,0,43147668,490.31,45443142,49,0.074973123,0.926787459,1.853574918,1451782.061,880564.6531,927411061.2,1.078952683,0.689244398,1.136353418,5.865208931
제이스코홀딩스(주),23440,13-Dec,49365851,112936003,26548329,43051926,70729611,0,43760280,-1285.59,42553929,64,0.437113495,-2.991217672,-5.982435344,1105150.172,683754.375,664905140.6,-3.02108414,-1.817612145,-2.937801129,-2.604209132
제이스코홀딩스(주),23440,14-Dec,42018436,110246347,26015431,37600766,69085756,0,44758911,3342.25,46994570,42,0.381132229,-3.626864135,-7.253728269,1644898.952,1065688.357,1118918333,7.111991875,4.837827931,7.467228146,7.95424656
제이스코홀딩스(주),23440,15-Dec,45695165,107019714,24939745,36989623,67524325,0,43366118,683.69,51992013,52,0.426978949,-3.792168269,-7.584336539,1298544.712,833963.8077,999846403.8,1.314990439,1.012509196,1.576553382,1.496197683
제이스코홀딩스(주),23440,16-Dec,37855279,94802483,16350725,16740412,64221731,0,42957663,5157.37,57537612,42,0.39930683,-97.14278126,-194.2855625,1529088.833,1022801.5,1369943143,8.963475926,8.030568345,12.00570431,13.62391227
제이스코홀딩스(주),23440,17-Dec,31008596,90470353,15590410,23461865,61836481,0,43097663,6989.38,59288362,42,0.342748701,-3.939372835,-7.87874567,1472297.167,1026134.833,1411627667,11.78878917,11.30300413,16.21753829,22.54013693
제이스코홀딩스(주),23440,18-Dec,30535366,88607499,16275771,21848617,69235737,0,42925432,5515.9,59627504,34,0.344613789,-5.479312725,-10.95862545,2036345.206,1262512.706,1753750118,9.250596839,7.966839437,12.84995804,18.06397212
제이스코홀딩스(주),23440,19-Dec,25110218,83854959,14022355,15726647,63471926,0,42925433,1306.52,61039620,48,0.299448217,-14.73351867,-29.46703734,1322331.792,894279.8542,1271658750,2.140445828,2.05842186,3.043696729,5.203140809
제이씨케미칼(주),137950,11-Dec,112360887,70017157,42283306,27113779,14299503,0,6239034,12306.55,42566323,22,1.604762201,7.407013218,14.81402644,649977.4091,283592.4545,1934832864,28.91147069,86.06278134,197.2508885,10.95269923
제이씨케미칼(주),137950,12-Dec,92763417,57497631,18923974,13474729,15699795,2890750,10032457,6424.23,43476456,24,1.613343287,17.02316871,34.04633743,533710.2083,418019.0417,1811519000,14.7763424,50.15385612,64.03446334,6.92539172
제이씨케미칼(주),137950,13-Dec,101503897,64240630,25600353,15766437,15673562,0,13405358,8029.48,44427340,30,1.580057621,10.32181859,20.64363718,522452.0667,446845.2667,1480911333,18.0732855,51.2294525,59.89754246,7.910514017
제이씨케미칼(주),137950,14-Dec,76397676,95421089,36915109,30968254,14234323,0,13490358,4855.34,43780438,36,0.800637226,12.84673596,25.69347193,395397.8611,374732.1667,1216123278,11.09020426,34.11008729,35.99118719,6.355350391
