,Unnamed: 0,구분,코드,산업명,2011년,2011년.mid,2012년,2012년.mid,2013년,2013년.mid,2014년,2014년.mid,2015년,2015년.mid,2016년,2016년.mid,2017년,2017년.mid,2018년,2018년.mid,2019년,2019년.mid,2012년 감소율,2013년 감소율,2014년 감소율,2015년 감소율,2016년 감소율,2017년 감소율,2018년 감소율,2019년 감소율
403,403,한솔테크닉스(주),4710,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",97.1,78.63,98.62,79.75,92.25,81.65,91.53,81.58,89.82,81.36,88.52,82.3,87.94,81.2,88.17,81.97,85.67,81.8,-1.57,6.46,0.78,1.87,1.45,0.66,-0.26,2.84
404,404,한양디지텍(주),78350,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",96.32,78.63,94.31,79.75,90.88,81.65,90.6,81.58,92.54,81.36,95.07,82.3,95.63,81.2,92.14,81.97,97.98,81.8,2.09,3.64,0.31,-2.14,-2.73,-0.59,3.65,-6.34
405,405,한화에어로스페이스(주),12450,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",84.16,78.63,80.92,79.75,80.43,81.65,82.2,81.58,84.8,81.36,81.08,82.3,84.83,81.2,92.69,81.97,95.98,81.8,3.85,0.61,-2.2,-3.16,4.39,-4.63,-9.27,-3.55
406,406,해성디에스(주),195870,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,82.08,82.3,81.29,81.2,84.49,81.97,85.04,81.8,,,,,-inf,0.96,-3.94,-0.65
407,407,현대바이오사이언스(주),48410,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",90.17,78.63,80.92,79.75,85.83,81.65,73.23,81.58,68.09,81.36,69.34,82.3,51.04,81.2,48.86,81.97,44.69,81.8,10.26,-6.07,14.68,7.02,-1.84,26.39,4.27,8.53
408,408,현대에너지솔루션(주),322000,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,0.0,81.2,0.0,81.97,85.42,81.8,,,,,,,,-inf
409,409,현대에이치티(주),39010,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",90.49,78.63,85.11,79.75,84.15,81.65,80.88,81.58,78.68,81.36,78.11,82.3,76.91,81.2,75.99,81.97,80.11,81.8,5.95,1.13,3.89,2.72,0.72,1.54,1.2,-5.42
410,410,현우산업(주),92300,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",92.16,78.63,94.28,79.75,96.38,81.65,99.14,81.58,91.66,81.36,90.61,82.3,90.21,81.2,92.27,81.97,92.15,81.8,-2.3,-2.23,-2.86,7.54,1.15,0.44,-2.28,0.13
411,411,휴림네트웍스(주),192410,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,81.43,81.58,88.64,81.36,116.11,82.3,89.6,81.2,92.01,81.97,79.64,81.8,,,-inf,-8.85,-30.99,22.83,-2.69,13.44
412,412,(주)ES큐브,50120,  도매 및 상품 중개업,69.79,80.81,71.64,81.77,74.25,80.31,82.21,80.28,83.32,81.66,81.76,82.9,82.19,82.45,82.07,83.32,79.6,83.47,-2.65,-3.64,-10.72,-1.35,1.87,-0.53,0.15,3.01
413,413,(주)STX,11810,  도매 및 상품 중개업,95.58,80.81,97.11,81.77,95.73,80.31,95.51,80.28,99.27,81.66,101.95,82.9,96.64,82.45,99.24,83.32,99.0,83.47,-1.6,1.42,0.23,-3.94,-2.7,5.21,-2.69,0.24
414,414,(주)국동,5320,  도매 및 상품 중개업,86.31,80.81,82.8,81.77,82.18,80.31,81.07,80.28,80.69,81.66,80.34,82.9,85.82,82.45,84.25,83.32,85.44,83.47,4.07,0.75,1.35,0.47,0.43,-6.82,1.83,-1.41
415,415,(주)남성,4270,  도매 및 상품 중개업,86.15,80.81,84.87,81.77,86.37,80.31,87.5,80.28,87.04,81.66,87.19,82.9,86.26,82.45,87.72,83.32,87.54,83.47,1.49,-1.77,-1.31,0.53,-0.17,1.07,-1.69,0.21
416,416,(주)다우데이타,32190,  도매 및 상품 중개업,86.69,80.81,85.27,81.77,83.67,80.31,82.37,80.28,83.75,81.66,87.17,82.9,85.86,82.45,84.58,83.32,84.95,83.47,1.64,1.88,1.55,-1.68,-4.08,1.5,1.49,-0.44
417,417,(주)대명소노시즌,7720,  도매 및 상품 중개업,79.49,80.81,70.99,81.77,70.98,80.31,69.29,80.28,85.16,81.66,83.0,82.9,82.45,82.45,80.53,83.32,82.58,83.47,10.69,0.01,2.38,-22.9,2.54,0.66,2.33,-2.55
418,418,(주)대한과학,131220,  도매 및 상품 중개업,73.44,80.81,75.48,81.77,73.81,80.31,74.77,80.28,77.39,81.66,77.57,82.9,74.1,82.45,75.24,83.32,76.97,83.47,-2.78,2.21,-1.3,-3.5,-0.23,4.47,-1.54,-2.3
419,419,(주)동서,26960,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,0.0,81.66,84.57,82.9,84.57,82.45,85.46,83.32,84.82,83.47,,,,,-inf,0.0,-1.05,0.75
420,420,(주)디모아,16670,  도매 및 상품 중개업,77.74,80.81,79.62,81.77,79.12,80.31,79.5,80.28,79.5,81.66,85.23,82.9,86.51,82.45,27.39,83.32,5.28,83.47,-2.42,0.63,-0.48,0.0,-7.21,-1.5,68.34,80.72
421,421,(주)리드코프,12700,  도매 및 상품 중개업,60.69,80.81,59.89,81.77,57.28,80.31,61.16,80.28,56.15,81.66,59.06,82.9,57.49,82.45,59.26,83.32,79.5,83.47,1.32,4.36,-6.77,8.19,-5.18,2.66,-3.08,-34.15
422,422,(주)매커스,93520,  도매 및 상품 중개업,76.75,80.81,79.85,81.77,81.54,80.31,78.79,80.28,80.18,81.66,80.89,82.9,79.28,82.45,74.4,83.32,77.52,83.47,-4.04,-2.12,3.37,-1.76,-0.89,1.99,6.16,-4.19
423,423,(주)메디콕스,54180,  도매 및 상품 중개업,76.61,80.81,80.4,81.77,82.01,80.31,80.28,80.28,84.78,81.66,82.75,82.9,91.69,82.45,94.09,83.32,83.47,83.47,-4.95,-2.0,2.11,-5.61,2.39,-10.8,-2.62,11.29
424,424,(주)메디프론디비티,65650,  도매 및 상품 중개업,80.88,80.81,103.91,81.77,95.43,80.31,101.55,80.28,83.16,81.66,88.53,82.9,88.32,82.45,93.08,83.32,95.15,83.47,-28.47,8.16,-6.41,18.11,-6.46,0.24,-5.39,-2.22
425,425,(주)모나미,5360,  도매 및 상품 중개업,82.93,80.81,83.39,81.77,77.74,80.31,72.06,80.28,69.58,81.66,68.01,82.9,66.89,82.45,69.7,83.32,70.24,83.47,-0.55,6.78,7.31,3.44,2.26,1.65,-4.2,-0.77
426,426,(주)백금티앤에이,46310,  도매 및 상품 중개업,84.63,80.81,88.08,81.77,83.97,80.31,82.03,80.28,81.66,81.66,80.41,82.9,82.86,82.45,79.05,83.32,77.71,83.47,-4.08,4.67,2.31,0.45,1.53,-3.05,4.6,1.7
427,427,(주)보라티알,250000,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,0.0,81.66,0.0,82.9,57.44,82.45,63.01,83.32,73.87,83.47,,,,,,-inf,-9.7,-17.24
428,428,(주)비엘팜텍,65170,  도매 및 상품 중개업,45.68,80.81,45.89,81.77,41.93,80.31,37.14,80.28,37.72,81.66,46.02,82.9,52.19,82.45,36.66,83.32,40.82,83.47,-0.46,8.63,11.42,-1.56,-22.0,-13.41,29.76,-11.35
429,429,(주)서린바이오사이언스,38070,  도매 및 상품 중개업,68.12,80.81,66.39,81.77,71.82,80.31,66.56,80.28,72.41,81.66,72.7,82.9,72.14,82.45,73.1,83.32,76.51,83.47,2.54,-8.18,7.32,-8.79,-0.4,0.77,-1.33,-4.66
430,430,(주)서울옥션,63170,  도매 및 상품 중개업,65.07,80.81,59.33,81.77,47.85,80.31,56.85,80.28,66.81,81.66,71.52,82.9,63.75,82.45,59.47,83.32,69.59,83.47,8.82,19.35,-18.81,-17.52,-7.05,10.86,6.71,-17.02
431,431,(주)서플러스글로벌,140070,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,0.0,81.66,0.0,82.9,66.13,82.45,72.14,83.32,84.28,83.47,,,,,,-inf,-9.09,-16.83
432,432,(주)세우글로벌,13000,  도매 및 상품 중개업,87.21,80.81,88.0,81.77,88.72,80.31,88.08,80.28,88.09,81.66,89.49,82.9,88.45,82.45,87.55,83.32,87.97,83.47,-0.91,-0.82,0.72,-0.01,-1.59,1.16,1.02,-0.48
433,433,(주)셀트리온헬스케어,91990,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,0.0,81.66,0.0,82.9,77.67,82.45,93.35,83.32,85.07,83.47,,,,,,-inf,-20.19,8.87
434,434,(주)신흥,4080,  도매 및 상품 중개업,80.16,80.81,81.58,81.77,76.51,80.31,72.85,80.28,72.45,81.66,75.15,82.9,75.26,82.45,76.19,83.32,75.44,83.47,-1.77,6.21,4.78,0.55,-3.73,-0.15,-1.24,0.98
435,435,(주)씨아이테크,4920,  도매 및 상품 중개업,96.2,80.81,91.09,81.77,86.74,80.31,94.15,80.28,64.65,81.66,76.41,82.9,77.5,82.45,76.02,83.32,75.66,83.47,5.31,4.78,-8.54,31.33,-18.19,-1.43,1.91,0.47
436,436,(주)씨티씨바이오,60590,  도매 및 상품 중개업,67.88,80.81,64.41,81.77,68.07,80.31,64.89,80.28,66.23,81.66,70.55,82.9,73.8,82.45,68.64,83.32,74.14,83.47,5.11,-5.68,4.67,-2.07,-6.52,-4.61,6.99,-8.01
437,437,(주)아가방앤컴퍼니,13990,  도매 및 상품 중개업,58.74,80.81,60.05,81.77,59.66,80.31,58.92,80.28,56.3,81.66,55.83,82.9,54.42,82.45,53.48,83.32,45.88,83.47,-2.23,0.65,1.24,4.45,0.83,2.53,1.73,14.21
438,438,(주)아이마켓코리아,122900,  도매 및 상품 중개업,95.03,80.81,95.08,81.77,95.2,80.31,95.18,80.28,95.38,81.66,95.86,82.9,96.35,82.45,96.21,83.32,95.91,83.47,-0.05,-0.13,0.02,-0.21,-0.5,-0.51,0.15,0.31
439,439,(주)아이엠,101390,  도매 및 상품 중개업,80.81,80.81,89.87,81.77,88.87,80.31,87.77,80.28,88.03,81.66,90.32,82.9,92.08,82.45,93.65,83.32,90.75,83.47,-11.21,1.11,1.24,-0.3,-2.6,-1.95,-1.71,3.1
440,440,(주)에스에이엠티,31330,  도매 및 상품 중개업,95.66,80.81,95.89,81.77,95.6,80.31,95.0,80.28,95.09,81.66,94.94,82.9,95.64,82.45,95.45,83.32,95.79,83.47,-0.24,0.3,0.63,-0.09,0.16,-0.74,0.2,-0.36
441,441,(주)에스지세계물산,4060,  도매 및 상품 중개업,72.08,80.81,69.56,81.77,70.6,80.31,72.99,80.28,71.37,81.66,71.9,82.9,67.61,82.45,70.08,83.32,71.52,83.47,3.5,-1.5,-3.39,2.22,-0.74,5.97,-3.65,-2.05
442,442,(주)에이디칩스,54630,  도매 및 상품 중개업,71.18,80.81,73.59,81.77,73.16,80.31,76.7,80.28,72.44,81.66,77.25,82.9,77.63,82.45,98.82,83.32,90.59,83.47,-3.39,0.58,-4.84,5.55,-6.64,-0.49,-27.3,8.33
443,443,(주)엘에스네트웍스,680,  도매 및 상품 중개업,49.48,80.81,56.33,81.77,64.51,80.31,68.43,80.28,70.89,81.66,62.14,82.9,54.28,82.45,54.75,83.32,62.56,83.47,-13.84,-14.52,-6.08,-3.59,12.34,12.65,-0.87,-14.26
444,444,(주)엘엑스인터내셔널,1120,  도매 및 상품 중개업,94.39,80.81,92.49,81.77,93.57,80.31,92.01,80.28,92.84,81.66,92.08,82.9,93.51,82.45,95.7,83.32,95.64,83.47,2.01,-1.17,1.67,-0.9,0.82,-1.55,-2.34,0.06
445,445,(주)엠피대산,65150,  도매 및 상품 중개업,63.41,80.81,60.77,81.77,60.71,80.31,60.86,80.28,55.3,81.66,52.7,82.9,53.5,82.45,53.59,83.32,50.39,83.47,4.16,0.1,-0.25,9.14,4.7,-1.52,-0.17,5.97
446,446,(주)영원무역,111770,  도매 및 상품 중개업,86.1,80.81,86.27,81.77,87.03,80.31,87.42,80.28,85.82,81.66,85.72,82.9,86.02,82.45,85.25,83.32,86.26,83.47,-0.2,-0.88,-0.45,1.83,0.12,-0.35,0.9,-1.18
447,447,(주)영원무역홀딩스,9970,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,0.0,81.66,0.0,82.9,0.0,82.45,0.0,83.32,0.0,83.47,,,,,,,,
448,448,(주)오픈베이스,49480,  도매 및 상품 중개업,80.98,80.81,76.69,81.77,70.74,80.31,66.62,80.28,69.5,81.66,65.25,82.9,65.73,82.45,64.44,83.32,71.47,83.47,5.3,7.76,5.82,-4.32,6.12,-0.74,1.96,-10.91
449,449,(주)원익,32940,  도매 및 상품 중개업,77.73,80.81,78.68,81.77,79.92,80.31,78.14,80.28,84.0,81.66,76.37,82.9,77.78,82.45,78.11,83.32,80.78,83.47,-1.22,-1.58,2.23,-7.5,9.08,-1.85,-0.42,-3.42
450,450,(주)원익큐브,14190,  도매 및 상품 중개업,90.91,80.81,91.37,81.77,90.46,80.31,89.43,80.28,91.07,81.66,90.5,82.9,90.8,82.45,92.93,83.32,92.94,83.47,-0.51,1.0,1.14,-1.83,0.63,-0.33,-2.35,-0.01
451,451,(주)윌비스,8600,  도매 및 상품 중개업,84.52,80.81,84.34,81.77,83.66,80.31,86.09,80.28,89.84,81.66,87.82,82.9,86.22,82.45,82.6,83.32,81.94,83.47,0.21,0.81,-2.9,-4.36,2.25,1.82,4.2,0.8
452,452,(주)유니트론텍,142210,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,0.0,81.66,89.04,82.9,92.33,82.45,91.67,83.32,90.59,83.47,,,,,-inf,-3.69,0.71,1.18
453,453,(주)유진로봇,56080,  도매 및 상품 중개업,69.72,80.81,80.87,81.77,78.47,80.31,78.61,80.28,78.83,81.66,86.06,82.9,82.24,82.45,80.8,83.32,93.31,83.47,-15.99,2.97,-0.18,-0.28,-9.17,4.44,1.75,-15.48
454,454,(주)이상네트웍스,80010,  도매 및 상품 중개업,81.14,80.81,80.4,81.77,77.16,80.31,79.79,80.28,75.51,81.66,68.64,82.9,70.27,82.45,69.17,83.32,69.22,83.47,0.91,4.03,-3.41,5.36,9.1,-2.37,1.57,-0.07
455,455,(주)이원,17940,  도매 및 상품 중개업,95.3,80.81,95.63,81.77,95.39,80.31,95.59,80.28,92.51,81.66,92.59,82.9,92.83,82.45,96.27,83.32,93.31,83.47,-0.35,0.25,-0.21,3.22,-0.09,-0.26,-3.71,3.07
456,456,(주)인바이오젠,101140,  도매 및 상품 중개업,68.72,80.81,77.18,81.77,80.31,80.31,85.32,80.28,104.0,81.66,85.89,82.9,93.01,82.45,89.33,83.32,89.06,83.47,-12.31,-4.06,-6.24,-21.89,17.41,-8.29,3.96,0.3
457,457,(주)인스코비,6490,  도매 및 상품 중개업,100.52,80.81,87.96,81.77,78.83,80.31,90.92,80.28,70.45,81.66,62.84,82.9,71.45,82.45,50.7,83.32,61.53,83.47,12.5,10.38,-15.34,22.51,10.8,-13.7,29.04,-21.36
458,458,(주)잇츠한불,226320,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,38.58,81.66,38.67,82.9,51.31,82.45,47.01,83.32,56.17,83.47,,,,-inf,-0.23,-32.69,8.38,-19.49
459,459,(주)제로투세븐,159580,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,57.96,80.31,59.45,80.28,63.8,81.66,61.75,82.9,56.18,82.45,57.18,83.32,57.72,83.47,,-inf,-2.57,-7.32,3.21,9.02,-1.78,-0.94
460,460,(주)중앙에너비스,440,  도매 및 상품 중개업,87.39,80.81,87.04,81.77,84.42,80.31,84.34,80.28,81.7,81.66,80.95,82.9,82.8,82.45,83.32,83.32,82.09,83.47,0.4,3.01,0.09,3.13,0.92,-2.29,-0.63,1.48
461,461,(주)지에스글로벌,1250,  도매 및 상품 중개업,97.51,80.81,97.74,81.77,97.72,80.31,97.8,80.28,96.02,81.66,96.11,82.9,96.84,82.45,97.23,83.32,96.77,83.47,-0.24,0.02,-0.08,1.82,-0.09,-0.76,-0.4,0.47
462,462,(주)진도,88790,  도매 및 상품 중개업,52.36,80.81,56.86,81.77,58.59,80.31,58.05,80.28,58.24,81.66,55.71,82.9,54.66,82.45,55.7,83.32,60.32,83.47,-8.59,-3.04,0.92,-0.33,4.34,1.88,-1.9,-8.29
463,463,(주)초록뱀헬스케어,118000,  도매 및 상품 중개업,83.76,80.81,89.51,81.77,90.26,80.31,102.58,80.28,111.0,81.66,102.02,82.9,76.73,82.45,90.86,83.32,82.45,83.47,-6.86,-0.84,-13.65,-8.21,8.09,24.79,-18.42,9.26
464,464,(주)키다리스튜디오,20120,  도매 및 상품 중개업,76.47,80.81,78.5,81.77,71.08,80.31,65.05,80.28,71.56,81.66,86.94,82.9,84.57,82.45,74.57,83.32,67.03,83.47,-2.65,9.45,8.48,-10.01,-21.49,2.73,11.82,10.11
465,465,(주)파마리서치,214450,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,31.2,81.66,32.74,82.9,33.38,82.45,40.99,83.32,43.16,83.47,,,,-inf,-4.94,-1.95,-22.8,-5.29
466,466,(주)포스코인터내셔널,47050,  도매 및 상품 중개업,95.11,80.81,95.04,81.77,95.19,80.31,94.59,80.28,93.21,81.66,93.35,82.9,94.48,82.45,96.63,83.32,95.73,83.47,0.07,-0.16,0.63,1.46,-0.15,-1.21,-2.28,0.93
467,467,(주)플레이그램,9810,  도매 및 상품 중개업,85.98,80.81,91.58,81.77,96.59,80.31,91.43,80.28,92.36,81.66,92.21,82.9,94.5,82.45,94.59,83.32,95.56,83.47,-6.51,-5.47,5.34,-1.02,0.16,-2.48,-0.1,-1.03
468,468,(주)피씨디렉트,51380,  도매 및 상품 중개업,95.18,80.81,96.12,81.77,98.09,80.31,96.01,80.28,95.7,81.66,95.02,82.9,94.99,82.45,93.97,83.32,94.03,83.47,-0.99,-2.05,2.12,0.32,0.71,0.03,1.07,-0.06
469,469,(주)한국테크놀로지,53590,  도매 및 상품 중개업,73.04,80.81,90.68,81.77,163.22,80.31,75.86,80.28,189.77,81.66,113.16,82.9,70.28,82.45,79.75,83.32,103.91,83.47,-24.15,-80.0,53.52,-150.16,40.37,37.89,-13.47,-30.29
470,470,(주)한샘,9240,  도매 및 상품 중개업,70.4,80.81,68.94,81.77,69.12,80.31,68.67,80.28,68.55,81.66,68.37,82.9,69.85,82.45,72.77,83.32,72.19,83.47,2.07,-0.26,0.65,0.17,0.26,-2.16,-4.18,0.8
471,471,(주)한창,5110,  도매 및 상품 중개업,89.51,80.81,79.15,81.77,79.17,80.31,78.37,80.28,79.76,81.66,84.21,82.9,87.19,82.45,87.51,83.32,97.02,83.47,11.57,-0.03,1.01,-1.77,-5.58,-3.54,-0.37,-10.87
472,472,(주)한창바이오텍,43090,  도매 및 상품 중개업,85.0,80.81,80.12,81.77,80.6,80.31,80.62,80.28,82.55,81.66,79.92,82.9,74.45,82.45,88.78,83.32,85.19,83.47,5.74,-0.6,-0.02,-2.39,3.19,6.84,-19.25,4.04
473,473,(주)혜인,3010,  도매 및 상품 중개업,81.43,80.81,87.53,81.77,84.97,80.31,81.91,80.28,83.65,81.66,84.62,82.9,85.98,82.45,83.97,83.32,84.63,83.47,-7.49,2.92,3.6,-2.12,-1.16,-1.61,2.34,-0.79
474,474,(주)홈센타홀딩스,60560,  도매 및 상품 중개업,88.67,80.81,91.24,81.77,88.59,80.31,90.44,80.28,87.8,81.66,82.9,82.9,75.28,82.45,68.1,83.32,78.22,83.47,-2.9,2.9,-2.09,2.92,5.58,9.19,9.54,-14.86
475,475,(주)휠라홀딩스,81660,  도매 및 상품 중개업,40.22,80.81,42.18,81.77,42.53,80.31,44.48,80.28,44.44,81.66,48.8,82.9,42.92,82.45,40.52,83.32,37.06,83.47,-4.87,-0.83,-4.58,0.09,-9.81,12.05,5.59,8.54
476,476,감성코퍼레이션(주),36620,  도매 및 상품 중개업,90.4,80.81,86.71,81.77,91.99,80.31,83.67,80.28,86.03,81.66,88.51,82.9,87.85,82.45,88.43,83.32,80.26,83.47,4.08,-6.09,9.04,-2.82,-2.88,0.75,-0.66,9.24
477,477,대한그린파워(주),60900,  도매 및 상품 중개업,80.03,80.81,85.92,81.77,94.88,80.31,128.74,80.28,125.8,81.66,94.62,82.9,108.33,82.45,109.54,83.32,123.54,83.47,-7.36,-10.43,-35.69,2.28,24.79,-14.49,-1.12,-12.78
478,478,바이온(주),32980,  도매 및 상품 중개업,96.95,80.81,94.65,81.77,92.63,80.31,89.91,80.28,75.04,81.66,85.23,82.9,93.02,82.45,88.7,83.32,93.51,83.47,2.37,2.13,2.94,16.54,-13.58,-9.14,4.64,-5.42
479,479,삼영무역(주),2810,  도매 및 상품 중개업,92.9,80.81,93.73,81.77,94.03,80.31,93.59,80.28,93.38,81.66,92.22,82.9,91.87,82.45,93.46,83.32,92.04,83.47,-0.89,-0.32,0.47,0.22,1.24,0.38,-1.73,1.52
480,480,삼천리자전거(주),24950,  도매 및 상품 중개업,71.98,80.81,70.52,81.77,72.22,80.31,66.31,80.28,67.36,81.66,66.52,82.9,65.3,82.45,66.5,83.32,73.44,83.47,2.03,-2.41,8.18,-1.58,1.25,1.83,-1.84,-10.44
481,481,신성통상(주),5390,  도매 및 상품 중개업,73.84,80.81,71.6,81.77,71.1,80.31,64.49,80.28,63.77,81.66,64.14,82.9,67.15,82.45,64.75,83.32,63.36,83.47,3.03,0.7,9.3,1.12,-0.58,-4.69,3.57,2.15
482,482,신일전자(주),2700,  도매 및 상품 중개업,78.23,80.81,80.79,81.77,81.47,80.31,82.52,80.28,86.91,81.66,77.55,82.9,72.37,82.45,70.67,83.32,75.15,83.47,-3.27,-0.84,-1.29,-5.32,10.77,6.68,2.35,-6.34
483,483,씨제이씨푸드(주),11150,  도매 및 상품 중개업,80.69,80.81,81.77,81.77,78.98,80.31,78.76,80.28,79.68,81.66,79.62,82.9,79.87,82.45,87.85,83.32,87.76,83.47,-1.34,3.41,0.28,-1.17,0.08,-0.31,-9.99,0.1
484,484,씨제이프레시웨이(주),51500,  도매 및 상품 중개업,91.84,80.81,92.56,81.77,92.46,80.31,88.34,80.28,85.0,81.66,85.38,82.9,84.03,82.45,86.49,83.32,86.35,83.47,-0.78,0.11,4.46,3.78,-0.45,1.58,-2.93,0.16
485,485,에스디엔(주),99220,  도매 및 상품 중개업,82.65,80.81,90.07,81.77,68.93,80.31,74.5,80.28,66.96,81.66,69.53,82.9,73.0,82.45,75.45,83.32,74.58,83.47,-8.98,23.47,-8.08,10.12,-3.84,-4.99,-3.36,1.15
486,486,에스케이가스(주),18670,  도매 및 상품 중개업,93.37,80.81,93.43,81.77,93.19,80.31,93.39,80.28,91.49,81.66,90.53,82.9,92.86,82.45,94.88,83.32,91.33,83.47,-0.06,0.26,-0.21,2.03,1.05,-2.57,-2.18,3.74
487,487,에스케이네트웍스(주),1740,  도매 및 상품 중개업,93.43,80.81,92.94,81.77,92.9,80.31,92.47,80.28,92.72,81.66,94.69,82.9,93.76,82.45,93.76,83.32,94.11,83.47,0.52,0.04,0.46,-0.27,-2.12,0.98,0.0,-0.37
488,488,웰바이오텍(주),10600,  도매 및 상품 중개업,88.73,80.81,89.2,81.77,90.68,80.31,91.4,80.28,91.76,81.66,91.78,82.9,89.84,82.45,88.8,83.32,86.49,83.47,-0.53,-1.66,-0.79,-0.39,-0.02,2.11,1.16,2.6
489,489,유니퀘스트(주),77500,  도매 및 상품 중개업,89.87,80.81,88.98,81.77,89.73,80.31,89.54,80.28,90.86,81.66,90.84,82.9,90.8,82.45,89.42,83.32,90.38,83.47,0.99,-0.84,0.21,-1.47,0.02,0.04,1.52,-1.07
490,490,이화산업(주),760,  도매 및 상품 중개업,85.21,80.81,86.62,81.77,85.23,80.31,84.83,80.28,85.52,81.66,86.53,82.9,85.19,82.45,85.43,83.32,88.3,83.47,-1.65,1.6,0.47,-0.81,-1.18,1.55,-0.28,-3.36
491,491,제이씨현시스템(주),33320,  도매 및 상품 중개업,88.51,80.81,90.27,81.77,89.68,80.31,89.96,80.28,90.8,81.66,89.45,82.9,90.0,82.45,90.35,83.32,92.22,83.47,-1.99,0.65,-0.31,-0.93,1.49,-0.61,-0.39,-2.07
492,492,지더블유바이텍(주),36180,  도매 및 상품 중개업,71.8,80.81,82.3,81.77,73.81,80.31,72.66,80.28,73.39,81.66,75.0,82.9,76.06,82.45,77.12,83.32,79.5,83.47,-14.62,10.32,1.56,-1.0,-2.19,-1.41,-1.39,-3.09
493,493,참좋은여행(주),94850,  도매 및 상품 중개업,64.35,80.81,59.71,81.77,53.63,80.31,46.1,80.28,43.79,81.66,33.88,82.9,2.68,82.45,15.47,83.32,0.0,83.47,7.21,10.18,14.04,5.01,22.63,92.09,-477.24,100.0
494,494,한국정보공학(주),39740,  도매 및 상품 중개업,93.79,80.81,93.94,81.77,94.75,80.31,94.48,80.28,94.57,81.66,95.1,82.9,94.93,82.45,96.26,83.32,95.87,83.47,-0.16,-0.86,0.28,-0.1,-0.56,0.18,-1.4,0.41
495,495,한국화장품(주),123690,  도매 및 상품 중개업,33.78,80.81,42.87,81.77,41.44,80.31,45.82,80.28,44.68,81.66,51.83,82.9,48.12,82.45,42.05,83.32,42.06,83.47,-26.91,3.34,-10.57,2.49,-16.0,7.16,12.61,-0.02
496,496,현대코퍼레이션(주),11760,  도매 및 상품 중개업,97.19,80.81,97.41,81.77,97.63,80.31,97.71,80.28,97.79,81.66,97.16,82.9,97.6,82.45,97.47,83.32,97.34,83.47,-0.23,-0.23,-0.08,-0.08,0.64,-0.45,0.13,0.13
497,497,현대코퍼레이션홀딩스(주),227840,  도매 및 상품 중개업,0.0,80.81,0.0,81.77,0.0,80.31,0.0,80.28,85.11,81.66,85.36,82.9,84.49,82.45,85.42,83.32,85.18,83.47,,,,-inf,-0.29,1.02,-1.1,0.28
498,498,흥구석유(주),24060,  도매 및 상품 중개업,96.29,80.81,96.91,81.77,96.72,80.31,95.81,80.28,95.29,81.66,94.67,82.9,94.93,82.45,95.0,83.32,94.86,83.47,-0.64,0.2,0.94,0.54,0.65,-0.27,-0.07,0.15
499,499,(주)HJ중공업,97230,  기타 운송장비 제조업,93.13,82.98,0.0,82.985,98.63,88.0,99.96,91.475,96.62,88.85,92.11,87.545,88.93,88.54,88.59,91.865,89.41,90.035,100.0,-inf,-1.35,3.34,4.67,3.45,0.38,-0.93
500,500,(주)대창솔루션,96350,  기타 운송장비 제조업,90.76,82.98,91.27,82.985,95.64,88.0,93.39,91.475,89.78,88.85,105.81,87.545,111.43,88.54,113.02,91.865,90.14,90.035,-0.56,-4.79,2.35,3.87,-17.85,-5.31,-1.43,20.24
501,501,(주)동방선기,99410,  기타 운송장비 제조업,85.33,82.98,83.48,82.985,84.41,88.0,87.47,91.475,84.52,88.85,86.02,87.545,93.56,88.54,103.1,91.865,94.05,90.035,2.17,-1.11,-3.63,3.37,-1.77,-8.77,-10.2,8.78
502,502,(주)상상인인더스트리,101000,  기타 운송장비 제조업,105.0,82.98,99.14,82.985,89.99,88.0,92.76,91.475,88.66,88.85,82.67,87.545,88.15,88.54,106.22,91.865,89.93,90.035,5.58,9.23,-3.08,4.42,6.76,-6.63,-20.5,15.34
