회사명,거래소코드,회계년도,이자보상배율(이자비용),이자보상배율(이자비용)(IFRS연결),이보배,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,11-Dec,23.01,,,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,12-Dec,14.08,,,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,13-Dec,63.26,,,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,14-Dec,744.96,527.15,,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,15-Dec,284.95,11.48,,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,16-Dec,-0.3,-1.57,,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,17-Dec,2.95,1.41,,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,18-Dec,0.92,1.6,,,,,,,,,,,,,,,,,,,,,
엘티씨(주),170920,19-Dec,1.9,1.36,,,,,,,,,,,,,,,,,,,,,
엠에프엠코리아(주),323230,19-Dec,,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,Dec-00,5.23,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,01-Dec,0.06,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,02-Dec,6.22,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,03-Dec,11.62,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,04-Dec,9.63,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,05-Dec,11.15,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,06-Dec,5.71,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,07-Dec,5.14,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,08-Dec,6.04,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,09-Dec,4.14,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,10-Dec,3.96,2.24,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,11-Dec,3.75,2.71,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,12-Dec,4.03,2.76,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,13-Dec,3.8,1.78,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,14-Dec,4.9,1.13,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,15-Dec,4.61,2.91,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,16-Dec,2.61,14.67,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,17-Dec,1.55,17.61,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,18-Dec,0.8,14.37,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),33160,19-Dec,0.44,9.83,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,Dec-00,6.62,,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,01-Dec,25.76,,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,02-Dec,57.35,,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,03-Dec,146.94,,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,04-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,05-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,06-Dec,36.18,,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,07-Dec,5.14,2.7,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,08-Dec,1.31,2.44,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,09-Dec,5.1,,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,10-Dec,5.84,7.59,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,11-Dec,4.45,6.29,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,12-Dec,4.81,5.13,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,13-Dec,8.36,8.43,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,14-Dec,4.63,4.82,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,15-Dec,9.49,11.51,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,16-Dec,9.97,22.44,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,17-Dec,41.43,41.96,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,18-Dec,999999999,53.74,,,,,,,,,,,,,,,,,,,,,
영보화학(주),14440,19-Dec,2498.05,36.37,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,Dec-00,0.73,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,01-Dec,1.04,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,02-Dec,-1.19,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,03-Dec,-2.13,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,04-Dec,-0.99,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,05-Dec,1.6,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,06-Dec,2.94,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,07-Dec,3.78,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,08-Dec,1.17,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,09-Dec,2.27,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,10-Dec,2.41,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,11-Dec,1.01,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,12-Dec,1.1,,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,13-Dec,2.45,2.34,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,14-Dec,2.04,1.96,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,15-Dec,2.61,2.33,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,16-Dec,1.7,0.2,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,17-Dec,-1.06,-2.79,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,18-Dec,2.23,1.04,,,,,,,,,,,,,,,,,,,,,
영신금속공업(주),7530,19-Dec,2.52,2.5,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,Dec-00,-6.46,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,01-Dec,1.06,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,02-Dec,0.84,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,03-Dec,0.72,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,04-Dec,0.57,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,05-Dec,0.7,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,06-Dec,-1.34,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,07-Dec,-1.72,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,08-Dec,0.6,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,09-Dec,-0.43,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,10-Dec,2.54,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,11-Dec,3.29,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,12-Dec,2.35,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,13-Dec,5.83,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,14-Dec,10.56,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,15-Dec,5.8,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,16-Dec,6.93,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,17-Dec,6.54,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,18-Dec,-8.02,,,,,,,,,,,,,,,,,,,,,,
영진약품(주),3520,19-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,06-Dec,,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,07-Dec,25.64,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,08-Dec,12.97,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,09-Dec,-3.46,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,10-Dec,0.76,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,11-Dec,1.03,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,12-Dec,1.17,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,13-Dec,0.91,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,14-Dec,1.02,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,15-Dec,2.26,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,16-Dec,1.27,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,17-Dec,2.25,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,18-Dec,4.18,,,,,,,,,,,,,,,,,,,,,,
영창케미칼(주),112290,19-Dec,5.2,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,Dec-00,30.4,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,01-Dec,26.97,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,02-Dec,70.26,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,03-Dec,83.94,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,04-Dec,197.62,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,05-Dec,318.05,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,06-Dec,323.03,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,07-Dec,660.18,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,08-Dec,799.39,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,09-Dec,982.62,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,10-Dec,1370.53,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,11-Dec,545.44,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,12-Dec,360.65,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,13-Dec,279.61,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,14-Dec,311.27,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,15-Dec,63.26,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,16-Dec,1650.4,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,17-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,18-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영풍정밀(주),36560,19-Dec,774.23,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,Jun-00,7.4,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,01-Jun,13.11,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,02-Jun,64.03,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,03-Dec,319.37,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,04-Dec,445.19,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,05-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,06-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,07-Dec,999999999,11.99,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,08-Dec,999999999,1.44,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,09-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,10-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,11-Dec,31.12,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,12-Dec,80.78,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,13-Dec,8.03,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,14-Dec,2.63,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,15-Dec,-5.97,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,16-Dec,1.68,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,17-Dec,5.79,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,18-Dec,36.81,,,,,,,,,,,,,,,,,,,,,,
영풍제지(주),6740,19-Dec,32.63,32.49,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,Dec-00,0.62,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,01-Dec,-0.17,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,02-Dec,-0.36,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,03-Dec,0.81,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,04-Dec,1.29,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,05-Dec,1.44,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,06-Dec,2.12,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,07-Dec,1.44,1.46,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,08-Dec,1.57,1.46,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,09-Dec,0.29,0.29,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,10-Dec,2.12,1.9,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,11-Dec,2.5,2.87,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,12-Dec,3.57,3.6,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,13-Dec,2.99,4,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,14-Dec,8.77,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,15-Dec,18.69,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,16-Dec,13.13,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,17-Dec,4.13,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,18-Dec,0.41,,,,,,,,,,,,,,,,,,,,,,
영화금속(주),12280,19-Dec,0.64,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,07-Dec,,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,08-Dec,9.83,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,09-Dec,5.87,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,10-Dec,6.63,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,11-Dec,6.48,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,12-Dec,15.15,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,13-Dec,27.61,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,14-Dec,15.81,,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,15-Dec,20.43,7.53,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,16-Dec,28.41,29.22,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,17-Dec,46.7,47.02,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,18-Dec,53.26,48.85,,,,,,,,,,,,,,,,,,,,,
영화테크(주),265560,19-Dec,-16.2,-30.83,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,01-Dec,,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,02-Dec,-7.2,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,03-Dec,-3.23,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,04-Dec,19.71,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,05-Dec,13.12,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,06-Dec,7.73,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,07-Dec,205.36,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,08-Dec,77055.89,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,09-Dec,999999999,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,10-Dec,17279.3,16188.71,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,11-Dec,245.76,241.54,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,12-Dec,76704.03,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,13-Dec,24.91,,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,14-Dec,22.29,15.49,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,15-Dec,34.89,26.11,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,16-Dec,43.65,6.7,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,17-Dec,5.13,-1.49,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,18-Dec,3.1,-2.73,,,,,,,,,,,,,,,,,,,,,
예스이십사(주),53280,19-Dec,9.41,6.12,,,,,,,,,,,,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,15-Dec,,,,,,,,,,,,,,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,16-Dec,,77.16,,,,,,,,,,,,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,,146.94,,,,,,,,,,,,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,,279.82,,,,,,,,,,,,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,,237.84,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,Dec-00,5.44,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,01-Dec,7.47,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,02-Dec,11.52,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,03-Dec,8.71,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,04-Dec,8.28,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,05-Dec,4.73,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,06-Dec,2.87,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,07-Dec,3.95,2.83,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,08-Dec,4.19,3.49,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,09-Dec,1.26,1.23,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,10-Dec,3.51,1.74,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,11-Dec,6,1.93,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,12-Dec,3.96,2.43,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,13-Dec,8.56,4.25,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,14-Dec,11.76,7.82,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,15-Dec,9.79,7.37,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,16-Dec,8.71,6.58,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,17-Dec,9.15,6.53,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,18-Dec,4.49,3.99,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),39830,19-Dec,5.06,3.24,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,01-Dec,,,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,02-Dec,2.97,,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,03-Dec,-10.86,,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,04-Dec,15,,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,05-Dec,11.26,,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,06-Dec,10.51,,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,07-Dec,14.83,,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,08-Dec,1.43,,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,09-Dec,5.73,2.31,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,10-Dec,8.14,5.45,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,11-Dec,4.13,5.81,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,12-Dec,10.78,12.07,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,13-Dec,4.69,9.32,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,14-Dec,3.96,6.46,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,15-Dec,1.65,3.8,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,16-Dec,-1.71,-0.24,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,17-Dec,3.4,3.14,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,18-Dec,-4.17,-2.65,,,,,,,,,,,,,,,,,,,,,
오상자이엘(주),53980,19-Dec,-10.24,-5.78,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,Dec-00,,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,01-Dec,0.71,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,02-Dec,1.14,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,03-Dec,9.68,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,04-Dec,5.45,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,05-Dec,-6.03,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,06-Dec,0.07,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,07-Dec,-6.19,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,08-Dec,2.65,,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,09-Dec,2.49,1.72,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,10-Dec,1.12,2.06,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,11-Dec,-0.89,0.3,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,12-Dec,-2.21,-2.23,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,13-Dec,-1.04,-1.04,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,14-Dec,-2.33,-2.34,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,15-Dec,0.35,0.29,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,16-Dec,-0.78,-0.78,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,17-Dec,0.5,0.53,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,18-Dec,0.85,0.5,,,,,,,,,,,,,,,,,,,,,
오성첨단소재(주),52420,19-Dec,11.02,4.98,,,,,,,,,,,,,,,,,,,,,
오션브릿지(주),241790,15-Dec,,,,,,,,,,,,,,,,,,,,,,,
오션브릿지(주),241790,16-Dec,96.99,,,,,,,,,,,,,,,,,,,,,,
오션브릿지(주),241790,17-Dec,15.12,14.87,,,,,,,,,,,,,,,,,,,,,
오션브릿지(주),241790,18-Dec,43.38,62.76,,,,,,,,,,,,,,,,,,,,,
오션브릿지(주),241790,19-Dec,144.43,105.28,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,01-Dec,,,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,02-Dec,2.48,,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,03-Dec,2.41,,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,04-Dec,5.52,,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,05-Dec,17.42,,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,06-Dec,15.84,,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,07-Dec,19.14,,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,08-Dec,6.71,4.17,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,09-Dec,3.91,2.07,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,10-Dec,3.18,2.29,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,11-Dec,6.55,3.93,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,12-Dec,8.9,4.4,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,13-Dec,10.63,4.97,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,14-Dec,12.26,6.69,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,15-Dec,17.29,8.6,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,16-Dec,20.36,8.51,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,17-Dec,12.95,4.45,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,18-Dec,13.96,6.23,,,,,,,,,,,,,,,,,,,,,
오스템임플란트(주),48260,19-Dec,17.68,8.91,,,,,,,,,,,,,,,,,,,,,
오토앤(주),353590,14-Dec,,,,,,,,,,,,,,,,,,,,,,,
오토앤(주),353590,15-Dec,-2.03,,,,,,,,,,,,,,,,,,,,,,
오토앤(주),353590,16-Dec,2.74,,,,,,,,,,,,,,,,,,,,,,
오토앤(주),353590,17-Dec,3.14,,,,,,,,,,,,,,,,,,,,,,
오토앤(주),353590,18-Dec,-2.82,,,,,,,,,,,,,,,,,,,,,,
오토앤(주),353590,19-Dec,-0.35,,,,,,,,,,,,,,,,,,,,,,
올리패스(주),244460,15-Dec,,,,,,,,,,,,,,,,,,,,,,,
올리패스(주),244460,16-Dec,-26.87,-9.01,,,,,,,,,,,,,,,,,,,,,
올리패스(주),244460,17-Dec,-7.42,-9.48,,,,,,,,,,,,,,,,,,,,,
올리패스(주),244460,18-Dec,-4.21,-5.07,,,,,,,,,,,,,,,,,,,,,
올리패스(주),244460,19-Dec,-6.3,-6.98,,,,,,,,,,,,,,,,,,,,,
올릭스(주),226950,15-Dec,,,,,,,,,,,,,,,,,,,,,,,
올릭스(주),226950,16-Dec,-526.12,,,,,,,,,,,,,,,,,,,,,,
올릭스(주),226950,17-Dec,-127.32,,,,,,,,,,,,,,,,,,,,,,
올릭스(주),226950,18-Dec,-242.01,-242.4,,,,,,,,,,,,,,,,,,,,,
올릭스(주),226950,19-Dec,-2847.08,-2696.06,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,02-Dec,,,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,03-Dec,4.34,,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,04-Dec,,,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,05-Dec,4.75,,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,06-Dec,12.5,,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,07-Dec,11.74,,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,08-Dec,2.51,,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,09-Dec,-2.45,,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,10-Dec,0.08,-0.91,,,,,,,,,,,,,,,,,,,,,
옴니시스템(주),57540,11-Dec,-2.32,-4.11,,,,,,,,,,,,,,,,,,,,,
