,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율
1878,(주)멜파스,96640,14-Dec,-6.56,77777777.77,-6.56
1879,(주)멜파스,96640,15-Dec,-4.57,77777777.77,-4.57
1880,(주)멜파스,96640,16-Dec,0.48,77777777.77,0.48
1881,(주)멜파스,96640,17-Dec,-16.5,77777777.77,-16.5
1882,(주)멜파스,96640,18-Dec,-5.44,77777777.77,-5.44
1883,(주)멜파스,96640,19-Dec,0.99,0.99,0.99
1884,(주)모나리자,12690,11-Dec,20.63,77777777.77,20.63
1885,(주)모나리자,12690,12-Dec,69.4,77777777.77,69.4
1886,(주)모나리자,12690,13-Dec,67.58,77777777.77,67.58
1887,(주)모나리자,12690,14-Dec,411.21,77777777.77,411.21
1888,(주)모나리자,12690,15-Dec,386.96,77777777.77,386.96
1889,(주)모나리자,12690,16-Dec,595.55,77777777.77,595.55
1890,(주)모나리자,12690,17-Dec,408.16,77777777.77,408.16
1891,(주)모나리자,12690,18-Dec,-178.3,77777777.77,-178.3
1892,(주)모나리자,12690,19-Dec,70.51,77777777.77,70.51
1893,(주)모나미,5360,11-Dec,1.01,1.51,1.51
1894,(주)모나미,5360,12-Dec,1.26,1.5,1.5
1895,(주)모나미,5360,13-Dec,-0.66,-0.2,-0.2
1896,(주)모나미,5360,14-Dec,1.0,1.84,1.84
1897,(주)모나미,5360,15-Dec,1.51,2.7,2.7
1898,(주)모나미,5360,16-Dec,2.21,3.85,3.85
1899,(주)모나미,5360,17-Dec,1.57,2.7,2.7
1900,(주)모나미,5360,18-Dec,1.53,2.39,2.39
1901,(주)모나미,5360,19-Dec,0.95,0.57,0.57
1902,(주)모다이노칩,80420,11-Dec,21.61,21.32,21.32
1903,(주)모다이노칩,80420,12-Dec,17.43,17.35,17.35
1904,(주)모다이노칩,80420,13-Dec,67.41,67.28,67.28
1905,(주)모다이노칩,80420,14-Dec,304.4,304.01,304.01
1906,(주)모다이노칩,80420,15-Dec,126.3,123.74,123.74
1907,(주)모다이노칩,80420,16-Dec,5.07,4.93,4.93
1908,(주)모다이노칩,80420,17-Dec,4.84,5.33,5.33
1909,(주)모다이노칩,80420,18-Dec,3.52,4.63,4.63
1910,(주)모다이노칩,80420,19-Dec,1.83,1.94,1.94
1911,(주)모두투어네트워크,80160,11-Dec,77777777.77,616.91,616.91
1912,(주)모두투어네트워크,80160,12-Dec,77777777.77,371.5,371.5
1913,(주)모두투어네트워크,80160,13-Dec,77777777.77,641.95,641.95
1914,(주)모두투어네트워크,80160,14-Dec,77777777.77,23.57,23.57
1915,(주)모두투어네트워크,80160,15-Dec,77777777.77,37.05,37.05
1916,(주)모두투어네트워크,80160,16-Dec,77777777.77,46.2,46.2
1917,(주)모두투어네트워크,80160,17-Dec,66.09147577,66.09,66.09
1918,(주)모두투어네트워크,80160,18-Dec,77777777.77,11.92,11.92
1919,(주)모두투어네트워크,80160,19-Dec,59.39,0.86,0.86
1920,(주)모바일리더,100030,11-Dec,476.05,77777777.77,476.05
1921,(주)모바일리더,100030,12-Dec,1740.59,1740.59,1740.59
1922,(주)모바일리더,100030,13-Dec,3202.54,165.72,165.72
1923,(주)모바일리더,100030,14-Dec,2612.77,19.88,19.88
1924,(주)모바일리더,100030,15-Dec,-12576.98,-14841.53,-14841.53
1925,(주)모바일리더,100030,16-Dec,16088.11,8022.52,8022.52
1926,(주)모바일리더,100030,17-Dec,77777777.77,77777777.77,11111111.11
1927,(주)모바일리더,100030,18-Dec,77777777.77,76442.57,76442.57
1928,(주)모바일리더,100030,19-Dec,77777777.77,77777777.77,11111111.11
1929,(주)모베이스,101330,11-Dec,1.55,4.54,4.54
1930,(주)모베이스,101330,12-Dec,6.4,16.34,16.34
1931,(주)모베이스,101330,13-Dec,18.62,31.3,31.3
1932,(주)모베이스,101330,14-Dec,41.67,68.2,68.2
1933,(주)모베이스,101330,15-Dec,1992.95,3248.72,3248.72
1934,(주)모베이스,101330,16-Dec,5140.42,303.3,303.3
1935,(주)모베이스,101330,17-Dec,-65.08,65.08,65.08
1936,(주)모베이스,101330,18-Dec,36.22,49.33,49.33
1937,(주)모베이스,101330,19-Dec,22.36,6.15,6.15
1938,(주)모베이스전자,12860,11-Dec,0.59,5.89,5.89
1939,(주)모베이스전자,12860,12-Dec,-2.01,1.58,1.58
1940,(주)모베이스전자,12860,13-Dec,-0.28,4.58,4.58
1941,(주)모베이스전자,12860,14-Dec,0.29,6.09,6.09
1942,(주)모베이스전자,12860,15-Dec,0.43,4.87,4.87
1943,(주)모베이스전자,12860,16-Dec,1.14,2.41,2.41
1944,(주)모베이스전자,12860,17-Dec,-0.92,-1.6,-1.6
1945,(주)모베이스전자,12860,18-Dec,0.49,0.15,0.15
1946,(주)모베이스전자,12860,19-Dec,0.62,0.82,0.82
1947,(주)모비스,250060,16-Dec,77777777.77,77777777.77,11111111.11
1948,(주)모비스,250060,17-Dec,-86.58,77777777.77,-86.58
1949,(주)모비스,250060,18-Dec,-25.58,-27.35,-27.35
1950,(주)모비스,250060,19-Dec,-23.59,-19.87,-19.87
1951,(주)모아텍,33200,11-Dec,77777777.77,13.79,13.79
1952,(주)모아텍,33200,12-Dec,77777777.77,-3.57,-3.57
1953,(주)모아텍,33200,13-Dec,-179.09,-24.64,-24.64
1954,(주)모아텍,33200,14-Dec,-240.53,-26.09,-26.09
1955,(주)모아텍,33200,15-Dec,77777777.77,-15.49,-15.49
1956,(주)모아텍,33200,16-Dec,77777777.77,-0.57,-0.57
1957,(주)모아텍,33200,18-Mar,77777777.77,77777777.77,11111111.11
1958,(주)모아텍,33200,19-Mar,77777777.77,77777777.77,11111111.11
1959,(주)모토닉,9680,11-Dec,77777777.77,141.5,141.5
1960,(주)모토닉,9680,12-Dec,77777777.77,161.17,161.17
1961,(주)모토닉,9680,13-Dec,77777777.77,101.85,101.85
1962,(주)모토닉,9680,14-Dec,77777777.77,88.31,88.31
1963,(주)모토닉,9680,15-Dec,77777777.77,116.93,116.93
1964,(주)모토닉,9680,16-Dec,77777777.77,2514.4,2514.4
1965,(주)모토닉,9680,17-Dec,77777777.77,77777777.77,11111111.11
1966,(주)모토닉,9680,18-Dec,77777777.77,77777777.77,11111111.11
1967,(주)모토닉,9680,19-Dec,1112.97,965.54,965.54
1968,(주)모헨즈,6920,11-Dec,4.21,2.16,2.16
1969,(주)모헨즈,6920,12-Dec,13.61,3.66,3.66
1970,(주)모헨즈,6920,13-Dec,12.59,6.5,6.5
1971,(주)모헨즈,6920,14-Dec,43.35,10.47,10.47
1972,(주)모헨즈,6920,15-Dec,51.91,15.01,15.01
1973,(주)모헨즈,6920,16-Dec,429.27,15.76,15.76
1974,(주)모헨즈,6920,17-Dec,2851.38,12.03,12.03
1975,(주)모헨즈,6920,18-Dec,826.84,20.42,20.42
1976,(주)모헨즈,6920,19-Dec,47.43,17.16,17.16
1977,(주)무학,33920,11-Dec,14801.04,14609.73,14609.73
1978,(주)무학,33920,12-Dec,409.01,404.94,404.94
1979,(주)무학,33920,13-Dec,87.67,87.41,87.41
1980,(주)무학,33920,14-Dec,1103.21,1102.39,1102.39
1981,(주)무학,33920,15-Dec,505.2,501.4,501.4
1982,(주)무학,33920,16-Dec,482.46,483.09,483.09
1983,(주)무학,33920,17-Dec,53.5,53.21,53.21
1984,(주)무학,33920,18-Dec,-10.47,-11.59,-11.59
1985,(주)무학,33920,19-Dec,-14.4,-15.45,-15.45
1986,(주)미래생명자원,218150,15-Dec,77777777.77,77777777.77,11111111.11
1987,(주)미래생명자원,218150,16-Dec,77777777.77,77777777.77,11111111.11
1988,(주)미래생명자원,218150,17-Dec,135.75,21.9,21.9
1989,(주)미래생명자원,218150,18-Dec,10.67,7.44,7.44
1990,(주)미래생명자원,218150,19-Dec,7.79,4.69,4.69
1991,(주)미래아이앤지,7120,11-Dec,2.9,3.14,3.14
1992,(주)미래아이앤지,7120,12-Dec,1.77,2.68,2.68
1993,(주)미래아이앤지,7120,13-Dec,-4.5,-4.61,-4.61
1994,(주)미래아이앤지,7120,14-Dec,-8.32,-8.49,-8.49
1995,(주)미래아이앤지,7120,15-Dec,-3.06,-3.16,-3.16
1996,(주)미래아이앤지,7120,16-Dec,-132.13,-137.98,-137.98
1997,(주)미래아이앤지,7120,17-Dec,-261.09,-294.32,-294.32
1998,(주)미래아이앤지,7120,18-Dec,-795.93,-803.8,-803.8
1999,(주)미래아이앤지,7120,19-Dec,7.18,6.84,6.84
2000,(주)미래컴퍼니,49950,11-Dec,17.03,14.44,14.44
2001,(주)미래컴퍼니,49950,12-Dec,13.5,12.43,12.43
2002,(주)미래컴퍼니,49950,13-Dec,-5.19,-5.07,-5.07
2003,(주)미래컴퍼니,49950,14-Dec,-33.26,-26.93,-26.93
2004,(주)미래컴퍼니,49950,15-Dec,12.36,13.8,13.8
2005,(주)미래컴퍼니,49950,16-Dec,29.3,31.87,31.87
2006,(주)미래컴퍼니,49950,17-Dec,197.73,201.42,201.42
2007,(주)미래컴퍼니,49950,18-Dec,120.58,124.42,124.42
2008,(주)미래컴퍼니,49950,19-Dec,26.63,26.72,26.72
2009,(주)미코,59090,11-Dec,1.29,0.95,0.95
2010,(주)미코,59090,12-Dec,0.95,1.96,1.96
2011,(주)미코,59090,13-Dec,-2.36,-2.49,-2.49
2012,(주)미코,59090,14-Dec,0.22,0.9,0.9
2013,(주)미코,59090,15-Dec,1.08,2.67,2.67
2014,(주)미코,59090,16-Dec,1.16,5.03,5.03
2015,(주)미코,59090,17-Dec,7.13,13.12,13.12
2016,(주)미코,59090,18-Dec,4.28,10.29,10.29
2017,(주)미코,59090,19-Dec,2.12,5.6,5.6
2018,(주)미투온,201490,16-Dec,1439.08,2957.62,2957.62
2019,(주)미투온,201490,17-Dec,-1.81,11.43,11.43
2020,(주)미투온,201490,18-Dec,0.3,16.6,16.6
2021,(주)미투온,201490,19-Dec,0.7,17.81,17.81
2022,(주)바른손,18700,11-Mar,-1.25,-1.35,-1.35
2023,(주)바른손,18700,12-Mar,-7.14,-8.54,-8.54
2024,(주)바른손,18700,13-Mar,-6.7,-8.53,-8.53
2025,(주)바른손,18700,14-Mar,-5.08,-4.95,-4.95
2026,(주)바른손,18700,15-Mar,-10.91,-14.69,-14.69
2027,(주)바른손,18700,16-Mar,1.58,-5.64,-5.64
2028,(주)바른손,18700,17-Mar,-3.87,-12.43,-12.43
2029,(주)바른손,18700,18-Mar,-33.27,-19.33,-19.33
2030,(주)바른손,18700,19-Mar,-24.59,-24.08,-24.08
2031,(주)바른손이앤에이,35620,11-Dec,9.13,7.6,7.6
2032,(주)바른손이앤에이,35620,12-Dec,-4.86,-3.84,-3.84
2033,(주)바른손이앤에이,35620,13-Dec,-21.72,-24.82,-24.82
2034,(주)바른손이앤에이,35620,14-Dec,-8.99,-9.87,-9.87
2035,(주)바른손이앤에이,35620,15-Dec,2.92,8.01,8.01
2036,(주)바른손이앤에이,35620,16-Dec,7.46,10.8,10.8
2037,(주)바른손이앤에이,35620,17-Dec,1.66,-0.32,-0.32
2038,(주)바른손이앤에이,35620,18-Dec,-5.25,-14.64,-14.64
2039,(주)바른손이앤에이,35620,19-Dec,-4.15,-11.05,-11.05
2040,(주)바른전자,64520,11-Dec,-6.99,-7.08,-7.08
2041,(주)바른전자,64520,12-Dec,2.37,2.38,2.38
2042,(주)바른전자,64520,13-Dec,1.55,1.55,1.55
2043,(주)바른전자,64520,14-Dec,1.69,77777777.77,1.69
2044,(주)바른전자,64520,15-Dec,2.04,2.02,2.02
2045,(주)바른전자,64520,16-Dec,1.35,1.28,1.28
2046,(주)바른전자,64520,17-Dec,-13.46,-13.54,-13.54
2047,(주)바른전자,64520,18-Dec,-11.17,-11.34,-11.34
2048,(주)바른전자,64520,19-Dec,-9.21,-9.47,-9.47
2049,(주)바이넥스,53030,11-Dec,3.67,3.53,3.53
2050,(주)바이넥스,53030,12-Dec,-0.05,0.07,0.07
2051,(주)바이넥스,53030,13-Dec,-4.81,-3.9,-3.9
2052,(주)바이넥스,53030,14-Dec,2.71,77777777.77,2.71
2053,(주)바이넥스,53030,15-Dec,2.52,77777777.77,2.52
2054,(주)바이넥스,53030,16-Dec,-1.08,-0.99,-0.99
2055,(주)바이넥스,53030,17-Dec,-3.9,-3.9,-3.9
2056,(주)바이넥스,53030,18-Dec,3.69,3.37,3.37
2057,(주)바이넥스,53030,19-Dec,5.71,5.37,5.37
2058,(주)바이오니아,64550,11-Dec,-0.97,-3.43,-3.43
2059,(주)바이오니아,64550,12-Dec,-1.17,-2.45,-2.45
2060,(주)바이오니아,64550,13-Dec,-2.93,-1.5,-1.5
2061,(주)바이오니아,64550,14-Dec,-3.47,-3.26,-3.26
2062,(주)바이오니아,64550,15-Dec,-0.53,-1.6,-1.6
2063,(주)바이오니아,64550,16-Dec,-6.74,-6.55,-6.55
2064,(주)바이오니아,64550,17-Dec,-4.8,-5.88,-5.88
2065,(주)바이오니아,64550,18-Dec,-17.3,-15.68,-15.68
2066,(주)바이오니아,64550,19-Dec,-15.24,-9.11,-9.11
2067,(주)바이오로그디바이스,208710,14-Dec,-2.43,77777777.77,-2.43
2068,(주)바이오로그디바이스,208710,15-Dec,-5.41,20.95,20.95
2069,(주)바이오로그디바이스,208710,16-Dec,12.81,33.64,33.64
2070,(주)바이오로그디바이스,208710,17-Dec,3.13,9.96,9.96
2071,(주)바이오로그디바이스,208710,18-Dec,1.18,6.72,6.72
2072,(주)바이오로그디바이스,208710,19-Dec,0.35,5.93,5.93
2073,(주)바이오솔루션,86820,18-Dec,-20.77,77777777.77,-20.77
2074,(주)바이오솔루션,86820,19-Dec,-35.51,77777777.77,-35.51
2075,(주)바이오스마트,38460,11-Dec,-3.85,1.9,1.9
2076,(주)바이오스마트,38460,12-Dec,6.52,4.1,4.1
2077,(주)바이오스마트,38460,13-Dec,4.04,2.08,2.08
2078,(주)바이오스마트,38460,14-Dec,3.09,1.66,1.66
2079,(주)바이오스마트,38460,15-Dec,14.7,3.67,3.67
2080,(주)바이오스마트,38460,16-Dec,9.81,1.12,1.12
2081,(주)바이오스마트,38460,17-Dec,7.59,2.74,2.74
2082,(주)바이오스마트,38460,18-Dec,20.77,7.59,7.59
2083,(주)바이오스마트,38460,19-Dec,24.76,1.96,1.96
2084,(주)바이오톡스텍,86040,11-Dec,7.67,7.02,7.02
2085,(주)바이오톡스텍,86040,12-Dec,1.67,0.47,0.47
2086,(주)바이오톡스텍,86040,13-Dec,-2.01,-4.06,-4.06
2087,(주)바이오톡스텍,86040,14-Dec,-6.77,-8.78,-8.78
2088,(주)바이오톡스텍,86040,15-Dec,-7.83,-7.32,-7.32
2089,(주)바이오톡스텍,86040,16-Dec,3.35,4.52,4.52
2090,(주)바이오톡스텍,86040,17-Dec,4.63,4.47,4.47
2091,(주)바이오톡스텍,86040,18-Dec,3.05,2.91,2.91
2092,(주)바이오톡스텍,86040,19-Dec,0.08,-0.23,-0.23
2093,(주)바텍,43150,11-Dec,3.86,0.5,0.5
2094,(주)바텍,43150,12-Dec,2.42,4.28,4.28
2095,(주)바텍,43150,13-Dec,4.6,4.9,4.9
2096,(주)바텍,43150,14-Dec,7.75,11.05,11.05
2097,(주)바텍,43150,15-Dec,13.75,18.99,18.99
2098,(주)바텍,43150,16-Dec,10.68,15.25,15.25
2099,(주)바텍,43150,17-Dec,18.2,22.69,22.69
2100,(주)바텍,43150,18-Dec,22.25,23.77,23.77
2101,(주)바텍,43150,19-Dec,26.7,25.23,25.23
2102,(주)방림,3610,11-Sep,2.92,3.51,3.51
2103,(주)방림,3610,12-Sep,3.58,-3.87,-3.87
2104,(주)방림,3610,13-Sep,3.84,1.62,1.62
2105,(주)방림,3610,14-Sep,6.47,2.89,2.89
2106,(주)방림,3610,15-Sep,12.85,4.63,4.63
2107,(주)방림,3610,16-Sep,15.82,7.12,7.12
2108,(주)방림,3610,17-Sep,7.83,6.36,6.36
2109,(주)방림,3610,18-Sep,-1.95,1.61,1.61
2110,(주)방림,3610,19-Sep,-2.89,2.01,2.01
2111,(주)배럴,267790,18-Dec,69.48,64.94,64.94
2112,(주)배럴,267790,19-Dec,84.94,67.47,67.47
2113,(주)백금티앤에이,46310,11-Dec,-0.71,0.32,0.32
2114,(주)백금티앤에이,46310,12-Dec,-2.44,1.42,1.42
2115,(주)백금티앤에이,46310,13-Dec,-1.76,-2.64,-2.64
2116,(주)백금티앤에이,46310,14-Dec,0.67,0.39,0.39
2117,(주)백금티앤에이,46310,15-Dec,1.01,0.74,0.74
2118,(주)백금티앤에이,46310,16-Dec,-2.44,-2.03,-2.03
2119,(주)백금티앤에이,46310,17-Dec,1.09,4.84,4.84
2120,(주)백금티앤에이,46310,18-Dec,2.09,5.16,5.16
2121,(주)백금티앤에이,46310,19-Dec,1.77,15.99,15.99
2122,(주)백산,35150,11-Dec,2.83,3.11,3.11
2123,(주)백산,35150,12-Dec,6.68,7.43,7.43
2124,(주)백산,35150,13-Dec,3.97,6.33,6.33
2125,(주)백산,35150,14-Dec,5.42,6.48,6.48
2126,(주)백산,35150,15-Dec,13.12,14.64,14.64
2127,(주)백산,35150,16-Dec,25.83,22.85,22.85
2128,(주)백산,35150,17-Dec,37.15,27.87,27.87
2129,(주)백산,35150,18-Dec,13.12,8.76,8.76
2130,(주)백산,35150,19-Dec,17.56,8.21,8.21
2131,(주)버킷스튜디오,66410,11-Dec,4.14,77777777.77,4.14
2132,(주)버킷스튜디오,66410,12-Dec,-92.52,77777777.77,-92.52
2133,(주)버킷스튜디오,66410,13-Dec,77777777.77,77777777.77,11111111.11
2134,(주)버킷스튜디오,66410,14-Dec,77777777.77,77777777.77,11111111.11
2135,(주)버킷스튜디오,66410,15-Dec,77777777.77,77777777.77,11111111.11
2136,(주)버킷스튜디오,66410,16-Dec,-4493653.05,77777777.77,-4493653.05
2137,(주)버킷스튜디오,66410,17-Dec,60.48,77777777.77,60.48
2138,(주)버킷스튜디오,66410,18-Dec,-4.34,77777777.77,-4.34
2139,(주)버킷스튜디오,66410,19-Dec,0.71,77777777.77,0.71
2140,(주)베노홀딩스,206400,14-Dec,-2043.63,77777777.77,-2043.63
2141,(주)베노홀딩스,206400,15-Dec,8.06,77777777.77,8.06
2142,(주)베노홀딩스,206400,16-Dec,-171.37,-5670.94,-5670.94
2143,(주)베노홀딩스,206400,17-Dec,-1537.93,-1589.2,-1589.2
2144,(주)베노홀딩스,206400,18-Dec,-8.33,-8.56,-8.56
2145,(주)베노홀딩스,206400,19-Dec,3.86,3.63,3.63
2146,(주)베셀,177350,15-Dec,13.65,13.73,13.73
2147,(주)베셀,177350,16-Dec,6.32,6.37,6.37
2148,(주)베셀,177350,17-Dec,20.61,20.69,20.69
2149,(주)베셀,177350,18-Dec,2.77,3.11,3.11
2150,(주)베셀,177350,19-Dec,-3.74,-3.72,-3.72
2151,(주)베스파,299910,18-Dec,77777777.77,77777777.77,11111111.11
2152,(주)베스파,299910,19-Dec,17.78,-62.84,-62.84
2153,(주)벽산,7210,11-Dec,5.3,4.88,4.88
2154,(주)벽산,7210,12-Dec,3.81,3.41,3.41
2155,(주)벽산,7210,13-Dec,6.39,5.75,5.75
2156,(주)벽산,7210,14-Dec,10.26,11.47,11.47
2157,(주)벽산,7210,15-Dec,16.56,18.81,18.81
2158,(주)벽산,7210,16-Dec,17.73,19.67,19.67
2159,(주)벽산,7210,17-Dec,10.84,13.23,13.23
2160,(주)벽산,7210,18-Dec,6.81,5.73,5.73
2161,(주)벽산,7210,19-Dec,-2.15,-1.5,-1.5
2162,(주)보광산업,225530,15-Dec,12.18,77777777.77,12.18
2163,(주)보광산업,225530,16-Dec,14.88,77777777.77,14.88
2164,(주)보광산업,225530,17-Dec,14.44,77777777.77,14.44
2165,(주)보광산업,225530,18-Dec,5.3,77777777.77,5.3
2166,(주)보광산업,225530,19-Dec,9.5,77777777.77,9.5
2167,(주)보라티알,250000,17-Dec,67.3,65.84,65.84
2168,(주)보라티알,250000,18-Dec,45.03,47.12,47.12
2169,(주)보라티알,250000,19-Dec,10.47,11.94,11.94
2170,(주)보락,2760,11-Dec,12.59,77777777.77,12.59
2171,(주)보락,2760,12-Dec,22.93,77777777.77,22.93
2172,(주)보락,2760,13-Dec,7.04,77777777.77,7.04
2173,(주)보락,2760,14-Dec,7.35,77777777.77,7.35
2174,(주)보락,2760,15-Dec,21.13,77777777.77,21.13
2175,(주)보락,2760,16-Dec,37.72,77777777.77,37.72
2176,(주)보락,2760,17-Dec,35.19,77777777.77,35.19
2177,(주)보락,2760,18-Dec,44.26,77777777.77,44.26
2178,(주)보락,2760,19-Dec,7.13,77777777.77,7.13
2179,(주)보령,3850,11-Dec,4.12,77777777.77,4.12
2180,(주)보령,3850,12-Dec,1.38,77777777.77,1.38
2181,(주)보령,3850,13-Dec,11.49,77777777.77,11.49
2182,(주)보령,3850,14-Dec,21.29,77777777.77,21.29
2183,(주)보령,3850,15-Dec,23.42,77777777.77,23.42
2184,(주)보령,3850,16-Dec,22.85,77777777.77,22.85
2185,(주)보령,3850,17-Dec,4.38,2.82,2.82
2186,(주)보령,3850,18-Dec,259.21,258.48,258.48
2187,(주)보령,3850,19-Dec,629.32,628.75,628.75
2188,(주)본느,226340,15-Dec,19.86,77777777.77,19.86
2189,(주)본느,226340,16-Dec,-0.68,77777777.77,-0.68
2190,(주)본느,226340,17-Dec,-667.08,77777777.77,-667.08
2191,(주)본느,226340,18-Dec,21.93,19.4,19.4
2192,(주)본느,226340,19-Dec,198.13,74.98,74.98
2193,(주)부-스타,8470,11-Dec,77777777.77,77777777.77,11111111.11
2194,(주)부-스타,8470,12-Dec,77777777.77,77777777.77,11111111.11
2195,(주)부-스타,8470,13-Dec,77777777.77,77777777.77,11111111.11
2196,(주)부-스타,8470,14-Dec,77777777.77,77777777.77,11111111.11
2197,(주)부-스타,8470,15-Dec,77777777.77,77777777.77,11111111.11
2198,(주)부-스타,8470,16-Dec,77777777.77,77777777.77,11111111.11
2199,(주)부-스타,8470,17-Dec,77777777.77,77777777.77,11111111.11
2200,(주)부-스타,8470,18-Dec,77777777.77,77777777.77,11111111.11
2201,(주)부-스타,8470,19-Dec,315.61,77777777.77,315.61
2202,(주)부방,14470,11-Dec,6.09,6.28,6.28
2203,(주)부방,14470,12-Dec,11.84,12.22,12.22
2204,(주)부방,14470,13-Dec,220.07,170.56,170.56
2205,(주)부방,14470,14-Dec,13557.1,363.42,363.42
2206,(주)부방,14470,15-Dec,77777777.77,20443.67,20443.67
2207,(주)부방,14470,16-Dec,8.95,54.52,54.52
2208,(주)부방,14470,17-Dec,7.87,-14.91,-14.91
2209,(주)부방,14470,18-Dec,145.35,367.08,367.08
2210,(주)부방,14470,19-Dec,1733.46,-38.14,-38.14
2211,(주)뷰웍스,100120,11-Dec,77777777.77,2566.65,2566.65
2212,(주)뷰웍스,100120,12-Dec,77777777.77,133.5,133.5
2213,(주)뷰웍스,100120,13-Dec,77777777.77,999999999.0,999999999.0
2214,(주)뷰웍스,100120,14-Dec,83.51,82.22,82.22
2215,(주)뷰웍스,100120,15-Dec,936.17,857.75,857.75
2216,(주)뷰웍스,100120,16-Dec,44819.54,3867.15,3867.15
2217,(주)뷰웍스,100120,17-Dec,77777777.77,2866.93,2866.93
2218,(주)뷰웍스,100120,18-Dec,77777777.77,350.06,350.06
2219,(주)뷰웍스,100120,19-Dec,15878.25,392.62,392.62
2220,(주)브리지텍,64480,11-Dec,77777777.77,77777777.77,11111111.11
2221,(주)브리지텍,64480,12-Dec,241.55,77777777.77,241.55
2222,(주)브리지텍,64480,13-Dec,77777777.77,77777777.77,11111111.11
2223,(주)브리지텍,64480,14-Dec,77777777.77,77777777.77,11111111.11
2224,(주)브리지텍,64480,15-Dec,77777777.77,77777777.77,11111111.11
2225,(주)브리지텍,64480,16-Dec,77777777.77,77777777.77,11111111.11
2226,(주)브리지텍,64480,17-Dec,77777777.77,77777777.77,11111111.11
2227,(주)브리지텍,64480,18-Dec,77777777.77,77777777.77,11111111.11
2228,(주)브리지텍,64480,19-Dec,-46.0,77777777.77,-46.0
2229,(주)브이원텍,251630,17-Dec,1548.04,1543.8,1543.8
2230,(주)브이원텍,251630,18-Dec,2125.32,2135.07,2135.07
2231,(주)브이원텍,251630,19-Dec,291.36,293.79,293.79
2232,(주)브이티지엠피,18290,11-Dec,-0.54,77777777.77,-0.54
2233,(주)브이티지엠피,18290,12-Dec,-1.25,77777777.77,-1.25
2234,(주)브이티지엠피,18290,13-Dec,0.48,77777777.77,0.48
2235,(주)브이티지엠피,18290,14-Dec,0.12,77777777.77,0.12
2236,(주)브이티지엠피,18290,15-Dec,-3.42,77777777.77,-3.42
2237,(주)브이티지엠피,18290,16-Dec,-3.97,77777777.77,-3.97
2238,(주)브이티지엠피,18290,17-Dec,-4.05,-3.18,-3.18
2239,(주)브이티지엠피,18290,18-Dec,11.74,12.26,12.26
2240,(주)브이티지엠피,18290,19-Dec,9.09,6.35,6.35
2241,(주)블루베리엔에프티,44480,11-Dec,77777777.77,-26.11,-26.11
2242,(주)블루베리엔에프티,44480,12-Dec,77777777.77,18.55,18.55
2243,(주)블루베리엔에프티,44480,13-Dec,77777777.77,14.09,14.09
2244,(주)블루베리엔에프티,44480,14-Dec,77777777.77,-23.18,-23.18
2245,(주)블루베리엔에프티,44480,15-Dec,77777777.77,-33.34,-33.34
2246,(주)블루베리엔에프티,44480,16-Dec,77777777.77,-30.94,-30.94
2247,(주)블루베리엔에프티,44480,17-Dec,77777777.77,-37.14,-37.14
2248,(주)블루베리엔에프티,44480,18-Dec,0.47,-0.42,-0.42
2249,(주)블루베리엔에프티,44480,19-Dec,0.34,-1.87,-1.87
2250,(주)블루콤,33560,11-Dec,1375.61,2.66,2.66
2251,(주)블루콤,33560,12-Dec,77777777.77,301.99,301.99
2252,(주)블루콤,33560,13-Dec,77777777.77,999999999.0,999999999.0
2253,(주)블루콤,33560,14-Dec,77777777.77,82603.42,82603.42
2254,(주)블루콤,33560,15-Dec,775.12,1003.77,1003.77
2255,(주)블루콤,33560,16-Dec,11686.48,521.86,521.86
2256,(주)블루콤,33560,17-Dec,5106.35,932.47,932.47
2257,(주)블루콤,33560,18-Dec,1087.83,1087.83,1087.83
