,회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),영업활동,투자활동,재무활동,영업활동(연결),투자활동(연결),재무활동(연결),기업수명
45,(주)SH에너지화학,2360,2011/12,6995359.0,-3161428.0,-2854349.0,5825197.0,-5936614.0,-2854349.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
46,(주)SH에너지화학,2360,2012/12,363577.0,-2397506.0,-1095974.0,-855725.0,-1232512.0,-1095974.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
47,(주)SH에너지화학,2360,2013/12,7500585.0,-2465754.0,-689969.0,5949724.0,-1945785.0,-689969.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
48,(주)SH에너지화학,2360,2014/12,24219262.0,-2027268.0,-20288485.0,24749424.0,-2050449.0,-20288485.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
49,(주)SH에너지화학,2360,2015/12,24557427.0,-4907393.0,-7855244.0,24630676.0,-4985240.0,-7798670.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
50,(주)SH에너지화학,2360,2016/12,11581159.0,2952558.0,-8423234.0,11685757.0,3930942.0,-8723234.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
51,(주)SH에너지화학,2360,2017/12,16292838.0,-4392721.0,-6093691.0,14208400.0,-1347063.0,-6093691.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
52,(주)SH에너지화학,2360,2018/12,4284684.0,-3473611.0,-4862180.0,5202762.0,-4046569.0,-4917195.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
53,(주)SH에너지화학,2360,2019/12,14508726.0,-5156722.0,1774177.0,16081690.0,-6337450.0,1774177.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
54,(주)SIMPAC,9160,2011/12,18174973.0,-9139505.0,10854451.0,18427061.0,-8704426.0,10854451.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
55,(주)SIMPAC,9160,2012/12,12986618.0,-50742985.0,-2363232.0,13157000.0,-50742985.0,-2363232.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
56,(주)SIMPAC,9160,2013/12,11709355.0,-49065961.0,23306146.0,12060558.0,-49795709.0,23306146.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
57,(주)SIMPAC,9160,2014/12,29061253.0,18185471.0,-37652680.0,34443800.0,10539189.0,-28130371.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
58,(주)SIMPAC,9160,2015/12,10489830.0,-24960399.0,9501031.0,10256628.0,-15982486.0,3951056.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
59,(주)SIMPAC,9160,2016/12,30470575.0,1868196.0,-8572094.0,35245662.0,-4526973.0,-4452346.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
60,(주)SIMPAC,9160,2017/12,-13628628.0,-1221063.0,-670362.0,-9543549.0,-377362.0,-10260990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,(주)SIMPAC,9160,2018/12,36290248.0,34121439.0,5090742.0,37360242.0,34396141.0,10049492.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
62,(주)SIMPAC,9160,2019/12,45146571.0,-33505559.0,-5779168.0,37470315.0,-30908323.0,9041402.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
63,(주)SNT에너지,100840,2011/12,-17274075.0,874182.0,7410441.0,,,,0.0,1.0,1.0,8.0,8.0,8.0,4.0
64,(주)SNT에너지,100840,2012/12,26635237.0,-382322.0,-1152895.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
65,(주)SNT에너지,100840,2013/12,20128884.0,1754576.0,-1367552.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
66,(주)SNT에너지,100840,2014/12,-24774316.0,-126524.0,-2125384.0,,,,0.0,0.0,0.0,8.0,8.0,8.0,0.0
67,(주)SNT에너지,100840,2015/12,2204846.0,-388071.0,-9166626.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
68,(주)SNT에너지,100840,2016/12,35017765.0,-6276169.0,-3592306.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
69,(주)SNT에너지,100840,2017/12,-5579426.0,6227623.0,0.0,,,,0.0,1.0,9.0,8.0,8.0,8.0,0.0
70,(주)SNT에너지,100840,2018/12,14435813.0,-6856584.0,-4717348.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
71,(주)SNT에너지,100840,2019/12,-40057737.0,1138349.0,-62208.0,-40064824.0,4716326.0,-3125295.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
72,(주)SNT홀딩스,36530,2011/12,9351556.0,38205174.0,-14497222.0,86981830.0,-23825834.0,-67930291.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
73,(주)SNT홀딩스,36530,2012/12,8670824.0,-21698925.0,-8244327.0,57310654.0,-42613065.0,-58140417.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
74,(주)SNT홀딩스,36530,2013/12,7969284.0,-5576358.0,505143.0,94174241.0,-22586456.0,11154683.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
75,(주)SNT홀딩스,36530,2014/12,6847661.0,-10037839.0,-4824614.0,95278602.0,-53040189.0,-75561285.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
76,(주)SNT홀딩스,36530,2015/12,7958287.0,25411785.0,-2994804.0,120263344.0,-47887660.0,42864721.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
77,(주)SNT홀딩스,36530,2016/12,761622.0,-5487797.0,-3880173.0,143865685.0,-50764586.0,-20648764.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
78,(주)SNT홀딩스,36530,2017/12,6184231.0,-18991272.0,-5527452.0,104208804.0,-87582797.0,-31461098.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
79,(주)SNT홀딩스,36530,2018/12,6691516.0,-6658574.0,-9582718.0,128942884.0,-181259322.0,-91314393.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
80,(주)SNT홀딩스,36530,2019/12,10098608.0,3067340.0,-14776552.0,89185851.0,27442503.0,-10380938.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
81,(주)STX,11810,2011/12,-108220000.0,-311014000.0,312651000.0,55801000.0,-738589000.0,453660000.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
82,(주)STX,11810,2012/12,159192000.0,-170700000.0,-58448000.0,250636000.0,-546582000.0,373696000.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
83,(주)STX,11810,2013/12,85353000.0,256801000.0,-316469000.0,130779000.0,-28285000.0,-343552000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
84,(주)STX,11810,2014/12,-78562000.0,25152000.0,88352000.0,-76097000.0,44980000.0,77015000.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
85,(주)STX,11810,2015/12,28936000.0,41271000.0,-101779000.0,-15950000.0,42142000.0,-61762000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
86,(주)STX,11810,2016/12,31638000.0,48420000.0,-107426000.0,57833000.0,53174000.0,-140896000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
87,(주)STX,11810,2017/12,93844000.0,45598000.0,-83177000.0,100295000.0,47311000.0,-96231000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
88,(주)STX,11810,2018/12,-51274000.0,22829000.0,-27927000.0,-48114000.0,24797000.0,-28778000.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
89,(주)STX,11810,2019/12,12558000.0,-35804000.0,24610000.0,528000.0,-26727000.0,21637000.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
90,(주)TCC스틸,2710,2011/12,-8210627.0,-34958575.0,36856980.0,-10245999.0,-33632208.0,37294243.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
91,(주)TCC스틸,2710,2012/12,10878979.0,-32640959.0,23360930.0,-4610373.0,-43256998.0,58745746.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
92,(주)TCC스틸,2710,2013/12,21218485.0,-35681571.0,12449418.0,-29220038.0,12243850.0,15086672.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0
93,(주)TCC스틸,2710,2014/12,13870764.0,-28226203.0,12897730.0,-21440429.0,4309765.0,9083392.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0
94,(주)TCC스틸,2710,2015/12,36353152.0,-15629867.0,-19472677.0,30047778.0,21985692.0,-47690562.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
95,(주)TCC스틸,2710,2016/12,-34206656.0,87807785.0,-52968874.0,-35273178.0,87996322.0,-54304570.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
96,(주)TCC스틸,2710,2017/12,-7248002.0,671217.0,5097295.0,-1168958.0,272218.0,998322.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
97,(주)TCC스틸,2710,2018/12,13968719.0,-2184262.0,-4905789.0,21492009.0,-637436.0,-6479222.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
98,(주)TCC스틸,2710,2019/12,-251282.0,-11360066.0,10727544.0,-6746810.0,-11936714.0,10082864.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
99,(주)가비아,79940,2011/12,6750777.0,-5828440.0,-1372783.0,9650833.0,-10140435.0,2707032.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
100,(주)가비아,79940,2012/12,9005290.0,-16004942.0,7027128.0,13224986.0,-20717005.0,8510485.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
101,(주)가비아,79940,2013/12,6245989.0,-1682086.0,-2043346.0,12813443.0,-9998158.0,-3471415.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
102,(주)가비아,79940,2014/12,8696486.0,-7744206.0,-924902.0,16223625.0,-10913796.0,-1874697.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
103,(주)가비아,79940,2015/12,10152135.0,-1800461.0,-3500706.0,19257887.0,-8773166.0,-3350514.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
104,(주)가비아,79940,2016/12,9339489.0,-10755258.0,-391060.0,17871404.0,-18247920.0,2076073.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
105,(주)가비아,79940,2017/12,8670614.0,-6515005.0,-391060.0,20444884.0,-8859280.0,-5792982.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
106,(주)가비아,79940,2018/12,9241321.0,-8098967.0,608940.0,21870330.0,-22923889.0,1115424.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
107,(주)가비아,79940,2019/12,13243609.0,-13094318.0,-2465787.0,36950567.0,-29988807.0,-8620801.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
108,(주)강스템바이오텍,217730,2015/12,-3800024.0,-12058913.0,21489927.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
109,(주)강스템바이오텍,217730,2016/12,-7796613.0,-26722204.0,30170015.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
110,(주)강스템바이오텍,217730,2017/12,-10267751.0,5871865.0,5753187.0,-10646869.0,6469317.0,6163311.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
111,(주)강스템바이오텍,217730,2018/12,-11298071.0,-25397225.0,35740905.0,-11476851.0,-25834675.0,36619657.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
112,(주)강스템바이오텍,217730,2019/12,-11097344.0,-33356662.0,47081570.0,-13321543.0,-38130531.0,55910992.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
113,(주)강원랜드,35250,2011/12,428912416.0,-198767256.0,-218788013.0,417827759.0,-187763915.0,-218788013.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
114,(주)강원랜드,35250,2012/12,458412852.0,-232183363.0,-194378359.0,446539739.0,-216998936.0,-194378359.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
115,(주)강원랜드,35250,2013/12,432139763.0,-229555921.0,-153067943.0,424407127.0,-193315698.0,-152767943.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
116,(주)강원랜드,35250,2014/12,516728788.0,-404621440.0,-147999469.0,510413141.0,-427372634.0,-147999469.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
117,(주)강원랜드,35250,2015/12,581804341.0,-399445183.0,-172328148.0,574981576.0,-398949073.0,-172328148.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
118,(주)강원랜드,35250,2016/12,600686651.0,-414060181.0,-198684218.0,596486851.0,-411462350.0,-197744218.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
119,(주)강원랜드,35250,2017/12,465968987.0,-253342340.0,-200711608.0,463050000.0,-250223124.0,-200251608.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
120,(주)강원랜드,35250,2018/12,366067885.0,-205028726.0,-200711608.0,363918692.0,-202048061.0,-202353847.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
121,(주)강원랜드,35250,2019/12,408994810.0,-212758098.0,-184472055.0,407868874.0,-211308893.0,-184753547.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
122,(주)강원에너지,114190,2011/11,15102830.0,-4700331.0,-626155.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
123,(주)강원에너지,114190,2012/12,-3145103.0,-21039487.0,12886524.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
124,(주)강원에너지,114190,2013/12,16975955.0,10839414.0,-3777017.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
125,(주)강원에너지,114190,2014/12,-14600421.0,-2463292.0,-390859.0,,,,0.0,0.0,0.0,8.0,8.0,8.0,0.0
126,(주)강원에너지,114190,2015/12,18555072.0,-3757172.0,2041087.0,9499050.0,-4069038.0,14510764.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
127,(주)강원에너지,114190,2016/12,-18630100.0,2857618.0,-5428.0,-15783876.0,-272939.0,-1428.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
128,(주)강원에너지,114190,2017/12,-4605588.0,484043.0,4943754.0,-3706818.0,-746589.0,2950722.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
129,(주)강원에너지,114190,2018/12,-10047711.0,-2019808.0,17827827.0,-10173085.0,-801059.0,16693653.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
130,(주)강원에너지,114190,2019/12,7013798.0,-14691822.0,-8116985.0,6960049.0,-14687728.0,-8326408.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
131,(주)갤럭시아에스엠,11420,2011/12,3957763.0,-1378082.0,987297.0,5951394.0,381972.0,796045.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
132,(주)갤럭시아에스엠,11420,2012/12,2596523.0,-596085.0,-500000.0,2801469.0,-5044476.0,1396146.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
133,(주)갤럭시아에스엠,11420,2013/12,-780292.0,-2653809.0,0.0,4527179.0,-9658129.0,444977.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0
134,(주)갤럭시아에스엠,11420,2014/12,-1937620.0,1643309.0,0.0,-70410.0,-458207.0,-150000.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
135,(주)갤럭시아에스엠,11420,2015/12,3007845.0,-5256354.0,21345843.0,2451666.0,-3398195.0,20349626.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
136,(주)갤럭시아에스엠,11420,2016/12,-1876676.0,-840372.0,0.0,-1195544.0,-559339.0,-958600.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
137,(주)갤럭시아에스엠,11420,2017/12,-7384193.0,-924879.0,0.0,-7389242.0,-1969493.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0
138,(주)갤럭시아에스엠,11420,2018/12,-2638766.0,1036438.0,0.0,-2809869.0,1068801.0,0.0,0.0,1.0,9.0,0.0,1.0,9.0,0.0
139,(주)갤럭시아에스엠,11420,2019/12,825072.0,1061814.0,-2068359.0,903569.0,995670.0,-2068359.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
140,(주)경농,2100,2011/12,14271710.0,-12823304.0,-23125625.0,14162963.0,-9444978.0,-23133875.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
141,(주)경농,2100,2012/12,12031973.0,-25162774.0,13026318.0,8796940.0,-6775458.0,6493768.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
142,(주)경농,2100,2013/12,16373126.0,-11015907.0,-3113306.0,18563319.0,-1125346.0,-27230933.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
143,(주)경농,2100,2014/12,14226137.0,-18882330.0,4202731.0,14706590.0,-16252739.0,7251290.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
144,(주)경농,2100,2015/12,-9444978.0,-19075073.0,26183892.0,-9854199.0,-14264573.0,23083006.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
145,(주)경농,2100,2016/12,8683420.0,-2415338.0,-6864400.0,15996174.0,-14091883.0,-7381227.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
146,(주)경농,2100,2017/12,14393946.0,-3577143.0,-10147254.0,15815332.0,-12828629.0,893935.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
147,(주)경농,2100,2018/12,4624400.0,-4316014.0,696224.0,10607249.0,-12754265.0,1603012.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
148,(주)경농,2100,2019/12,4392117.0,-2614186.0,-748540.0,-1020171.0,6297614.0,-6078769.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
149,(주)경동나비엔,9450,2011/12,12393396.0,-14561296.0,-2921414.0,15493744.0,-19734957.0,437099.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
150,(주)경동나비엔,9450,2012/12,22554949.0,-21037803.0,6979261.0,27648702.0,-29096492.0,9446128.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
151,(주)경동나비엔,9450,2013/12,20201422.0,-62575806.0,18828815.0,20912632.0,-67412813.0,22496757.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
152,(주)경동나비엔,9450,2014/12,-24009203.0,-19195852.0,42193315.0,-13266158.0,-38148799.0,50436010.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
153,(주)경동나비엔,9450,2015/12,36531813.0,1854034.0,-39672565.0,43719574.0,-7238540.0,-37990498.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
154,(주)경동나비엔,9450,2016/12,54602640.0,-13002830.0,-33814375.0,61333200.0,-22069978.0,-35032227.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
155,(주)경동나비엔,9450,2017/12,13453817.0,-25344330.0,13356423.0,20111583.0,-40198288.0,26540438.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
156,(주)경동나비엔,9450,2018/12,-9553832.0,-31457522.0,35125230.0,-14286091.0,-44715979.0,56483023.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
157,(주)경동나비엔,9450,2019/12,38146715.0,-22368814.0,-19042241.0,78554868.0,-51466326.0,-33520665.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
158,(주)경동도시가스,267290,2017/12,18774744.0,-54094509.0,-856859.0,19371687.0,-54218575.0,-856859.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
159,(주)경동도시가스,267290,2018/12,120320145.0,-58283279.0,-4705443.0,120705226.0,-58533558.0,-4857492.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
160,(주)경동도시가스,267290,2019/12,33602896.0,-46233496.0,-6084441.0,33973376.0,-46540342.0,-6186816.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
161,(주)경동인베스트,12320,2011/12,90136711.0,-80527912.0,-3630410.0,88589199.0,-63153791.0,-15652542.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
162,(주)경동인베스트,12320,2012/12,154970428.0,-67159239.0,-3844383.0,150571070.0,-60092789.0,-9221041.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
163,(주)경동인베스트,12320,2013/12,54868445.0,-19477359.0,-5604471.0,69233629.0,-38215830.0,-4606606.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
164,(주)경동인베스트,12320,2014/12,16430931.0,-30415596.0,-5180406.0,20818461.0,-36929956.0,3546093.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
165,(주)경동인베스트,12320,2015/12,-32486622.0,-101000740.0,-3029690.0,-50279018.0,-128436091.0,47600994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166,(주)경동인베스트,12320,2016/12,32578235.0,-20799465.0,-17569927.0,26876328.0,-25524035.0,-5663220.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
167,(주)경동인베스트,12320,2017/12,49566809.0,-11098576.0,-4088277.0,60158090.0,-20172592.0,-6303754.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
168,(주)경동인베스트,12320,2018/12,1728544.0,2952258.0,-1137622.0,12513851.0,35768379.0,-46093284.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
169,(주)경동인베스트,12320,2019/12,1024556.0,-4938785.0,-1799483.0,32390710.0,-8561739.0,-21627299.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
170,(주)경방,50,2011/12,-11592653.0,-26435986.0,32574333.0,-14647398.0,-26322473.0,35048132.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
171,(주)경방,50,2012/12,27341666.0,-19372995.0,-10132004.0,17789061.0,-27697875.0,8478478.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
172,(주)경방,50,2013/12,50395794.0,669867.0,-50551741.0,51153970.0,-3280250.0,-48062284.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
173,(주)경방,50,2014/12,29566345.0,-30920122.0,1405347.0,23819336.0,-33885316.0,7248278.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
174,(주)경방,50,2015/12,44076364.0,-5543521.0,-39097741.0,39920580.0,-36713625.0,-4572002.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
175,(주)경방,50,2016/12,61707854.0,-3211754.0,-59401698.0,67981079.0,-13675594.0,-53643827.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
176,(주)경방,50,2017/12,51272565.0,6831805.0,-56521554.0,57866501.0,-19767162.0,-36109907.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
177,(주)경방,50,2018/12,29443002.0,-32823008.0,1757966.0,12093896.0,-25719906.0,10321447.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
178,(주)경방,50,2019/12,65270564.0,-79930463.0,15530860.0,66875285.0,-45096923.0,-14956599.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
179,(주)경보제약,214390,2015/12,4240142.0,-27781942.0,20772532.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
180,(주)경보제약,214390,2016/12,25328803.0,-20158761.0,-4820443.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
181,(주)경보제약,214390,2017/12,25805146.0,-6395974.0,-16842415.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
182,(주)경보제약,214390,2018/12,-1138159.0,-8194652.0,7818998.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
183,(주)경보제약,214390,2019/12,23668111.0,-28127563.0,6110674.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
184,(주)경인양행,12610,2011/12,10022891.0,-4871100.0,-5585049.0,9839673.0,-9877016.0,-5766473.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
185,(주)경인양행,12610,2012/12,14914670.0,-2384505.0,-8998839.0,20801833.0,-5059446.0,-11508502.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
186,(주)경인양행,12610,2013/12,-1601346.0,-515260.0,1570497.0,1046809.0,-3527107.0,1806201.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
187,(주)경인양행,12610,2014/12,15097174.0,-9760461.0,-3954057.0,18368986.0,-12201523.0,-2721206.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
188,(주)경인양행,12610,2015/12,-1240907.0,-3554826.0,4523629.0,5444861.0,-10080952.0,5507952.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
189,(주)경인양행,12610,2016/12,8421999.0,-1366831.0,-3647769.0,19013689.0,-7033423.0,-7321054.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
190,(주)경인양행,12610,2017/12,652491.0,-16850427.0,16543795.0,5323456.0,-25434854.0,21933930.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
191,(주)경인양행,12610,2018/12,911833.0,-23651736.0,26878747.0,1873412.0,-31671509.0,31497592.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
192,(주)경인양행,12610,2019/12,-2222389.0,-30689433.0,33651668.0,6768170.0,-46297964.0,42426085.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
193,(주)고려시멘트,198440,2014/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
194,(주)고려시멘트,198440,2015/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
195,(주)고려시멘트,198440,2016/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
196,(주)고려시멘트,198440,2017/12,3161867.0,-14608429.0,8857140.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
197,(주)고려시멘트,198440,2018/12,1728759.0,-9952075.0,8505781.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
198,(주)고려시멘트,198440,2019/12,2862239.0,3351444.0,-2730727.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
199,(주)고영테크놀러지,98460,2011/12,12776648.0,-14532348.0,-1005001.0,13903738.0,-15045937.0,-1005001.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
200,(주)고영테크놀러지,98460,2012/12,10610309.0,-7979723.0,-1627415.0,11397833.0,-8116145.0,-1627415.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
201,(주)고영테크놀러지,98460,2013/12,12177046.0,-6515012.0,693223.0,13282913.0,-6568022.0,693223.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
202,(주)고영테크놀러지,98460,2014/12,23831965.0,-14388870.0,-6429718.0,25603240.0,-14447901.0,-5986932.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
203,(주)고영테크놀러지,98460,2015/12,15161650.0,-1567764.0,-8192298.0,16569102.0,-1979022.0,-8347958.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
204,(주)고영테크놀러지,98460,2016/12,17957289.0,-6754347.0,-3412804.0,29234878.0,-7025366.0,-3590719.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
205,(주)고영테크놀러지,98460,2017/12,7492877.0,5318936.0,-22001824.0,19941301.0,5201174.0,-22646309.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
206,(주)고영테크놀러지,98460,2018/12,44999013.0,-72061061.0,26904466.0,21765311.0,-72484067.0,26904466.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
207,(주)고영테크놀러지,98460,2019/12,26124765.0,-6674843.0,-16157867.0,29168422.0,-7879555.0,-17435362.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
208,(주)골드앤에스,35290,2011/12,8673653.0,-9221199.0,241176.0,8628850.0,-8498088.0,-445968.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
