회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
한국콜마(주),161890,2013/03,174038123,140520201,177779159,142338667,화학물질 및 화학제품 제조업; 의약품 제외
한국콜마(주),161890,2014/12,439080476,346570152,461252660,360470008,화학물질 및 화학제품 제조업; 의약품 제외
한국콜마(주),161890,2015/12,506556491,390804277,535846082,409570654,화학물질 및 화학제품 제조업; 의약품 제외
한국콜마(주),161890,2016/12,619588216,479268798,667469194,513950323,화학물질 및 화학제품 제조업; 의약품 제외
한국콜마(주),161890,2017/12,681624683,535935942,821615970,643808078,화학물질 및 화학제품 제조업; 의약품 제외
한국콜마(주),161890,2018/12,891722289,742236085,1357865265,1000870348,화학물질 및 화학제품 제조업; 의약품 제외
한국콜마(주),161890,2019/12,854579664,736577863,1540720629,1108456556,화학물질 및 화학제품 제조업; 의약품 제외
한국콜마홀딩스(주),024720,2011/03,259596086,214063460,271660480,220253831,전문 서비스업
한국콜마홀딩스(주),024720,2012/03,302557950,250711101,324517641,263956817,전문 서비스업
한국콜마홀딩스(주),024720,2013/03,4344322,2557760,106625624,85601747,전문 서비스업
한국콜마홀딩스(주),024720,2014/12,13317927,0,222474429,171996394,전문 서비스업
한국콜마홀딩스(주),024720,2015/12,14783287,0,299567095,227206233,전문 서비스업
한국콜마홀딩스(주),024720,2016/12,17131304,0,330438589,249385649,전문 서비스업
한국콜마홀딩스(주),024720,2017/12,22246566,0,490565263,382473889,전문 서비스업
한국콜마홀딩스(주),024720,2018/12,27419481,193607,561696121,430074277,전문 서비스업
한국콜마홀딩스(주),024720,2019/12,29509196,0,593433802,455419312,전문 서비스업
한국타이어앤테크놀로지(주),161390,2012/12,1365375638,955580970,2317223404,1561773167,고무 및 플라스틱제품 제조업
한국타이어앤테크놀로지(주),161390,2013/12,3912520075,2684892724,7069237653,4710850601,고무 및 플라스틱제품 제조업
한국타이어앤테크놀로지(주),161390,2014/12,3667465152,2463249810,6680847701,4280800825,고무 및 플라스틱제품 제조업
한국타이어앤테크놀로지(주),161390,2015/12,3358416967,2229179664,6428172502,4084045633,고무 및 플라스틱제품 제조업
한국타이어앤테크놀로지(주),161390,2016/12,3312163223,2146707772,6621762292,4045028258,고무 및 플라스틱제품 제조업
한국타이어앤테크놀로지(주),161390,2017/12,3266619241,2264159840,6812857982,4492383668,고무 및 플라스틱제품 제조업
한국타이어앤테크놀로지(주),161390,2018/12,3193229260,2295365671,6795088816,4691443619,고무 및 플라스틱제품 제조업
한국타이어앤테크놀로지(주),161390,2019/12,3173056806,2360726492,6883268577,4961117131,고무 및 플라스틱제품 제조업
한국프랜지공업(주),010100,2011/12,596582632,554626640,972446959,910683375,자동차 및 트레일러 제조업
한국프랜지공업(주),010100,2012/12,646635992,601419428,954220342,882000825,자동차 및 트레일러 제조업
한국프랜지공업(주),010100,2013/12,735293464,682865564,969217837,893546890,자동차 및 트레일러 제조업
한국프랜지공업(주),010100,2014/12,710988217,670565094,973043630,910506720,자동차 및 트레일러 제조업
한국프랜지공업(주),010100,2015/12,833341370,795090859,1132480679,1068277545,자동차 및 트레일러 제조업
한국프랜지공업(주),010100,2016/12,865513147,830472418,1156423644,1094578973,자동차 및 트레일러 제조업
한국프랜지공업(주),010100,2017/12,764872012,750499508,985022795,955343190,자동차 및 트레일러 제조업
한국프랜지공업(주),010100,2018/12,540075842,511258584,793671742,745656698,자동차 및 트레일러 제조업
한국프랜지공업(주),010100,2019/12,610103377,572677763,954039223,886659174,자동차 및 트레일러 제조업
한국항공우주산업(주),047810,2011/12,1285657361,1102309853,1286127802,1099778595,기타 운송장비 제조업
한국항공우주산업(주),047810,2012/12,1534544625,1312554190,1534606239,1310613965,기타 운송장비 제조업
한국항공우주산업(주),047810,2013/12,2016309231,1776694675,2016338618,1773848950,기타 운송장비 제조업
한국항공우주산업(주),047810,2014/12,2328613261,2014582733,2328613261,2012401818,기타 운송장비 제조업
한국항공우주산업(주),047810,2015/12,3039736651,2534343746,3039736651,2531358620,기타 운송장비 제조업
한국항공우주산업(주),047810,2016/12,2946330610,2492449076,2946330610,2489732134,기타 운송장비 제조업
한국항공우주산업(주),047810,2017/12,2072249142,2099529358,2072249142,2097187494,기타 운송장비 제조업
한국항공우주산업(주),047810,2018/12,2786108140,2415104305,2786023511,2411539106,기타 운송장비 제조업
한국항공우주산업(주),047810,2019/12,3108623557,2625186931,3110157575,2630153574,기타 운송장비 제조업
한국화장품(주),123690,2011/12,50519054,17067858,70283225,25128195,도매 및 상품 중개업
한국화장품(주),123690,2012/12,39466648,16918609,73399936,29909721,도매 및 상품 중개업
한국화장품(주),123690,2013/12,35769690,14824151,68668703,28512824,도매 및 상품 중개업
한국화장품(주),123690,2014/12,32762645,15010605,76333757,33178395,도매 및 상품 중개업
한국화장품(주),123690,2015/12,27409929,12246112,98446610,40624697,도매 및 상품 중개업
한국화장품(주),123690,2016/12,21325545,11053934,160754824,71650401,도매 및 상품 중개업
한국화장품(주),123690,2017/12,19966960,9609098,151256004,67280686,도매 및 상품 중개업
한국화장품(주),123690,2018/12,31145251,13097947,153882571,70180409,도매 및 상품 중개업
한국화장품(주),123690,2019/12,25498289,10725614,131196339,58467691,도매 및 상품 중개업
한라아이엠에스(주),092460,2011/12,39194481,26865447,39206261,26873021,기타 운송장비 제조업
한라아이엠에스(주),092460,2012/12,38095564,29016585,38750472,29061939,기타 운송장비 제조업
한라아이엠에스(주),092460,2013/12,34167389,26584930,34631069,26733812,기타 운송장비 제조업
한라아이엠에스(주),092460,2014/12,41393042,29669951,42117511,30016009,기타 운송장비 제조업
한라아이엠에스(주),092460,2015/12,45926792,32238376,47092328,32416132,기타 운송장비 제조업
한라아이엠에스(주),092460,2016/12,41635145,29390341,42513062,29504980,기타 운송장비 제조업
한라아이엠에스(주),092460,2017/12,34577553,25120453,35378782,25440922,기타 운송장비 제조업
한라아이엠에스(주),092460,2018/12,31985154,21941132,32886900,22139063,기타 운송장비 제조업
한라아이엠에스(주),092460,2019/12,47381801,34347483,48373035,34519039,기타 운송장비 제조업
한미반도체(주),042700,2011/12,133725834,86800129,175815566,124443277,기타 기계 및 장비 제조업
한미반도체(주),042700,2012/12,142759173,89250407,173393986,118274411,기타 기계 및 장비 제조업
한미반도체(주),042700,2013/12,113199223,67224343,191549551,139200030,기타 기계 및 장비 제조업
한미반도체(주),042700,2014/12,192309639,105824860,,,기타 기계 및 장비 제조업
한미반도체(주),042700,2015/12,117791354,63251287,117791354,63251287,기타 기계 및 장비 제조업
한미반도체(주),042700,2016/12,165570146,91495362,166268022,91469234,기타 기계 및 장비 제조업
한미반도체(주),042700,2017/12,196426640,108819595,197300043,108814402,기타 기계 및 장비 제조업
한미반도체(주),042700,2018/12,215756077,119001491,217114860,120278001,기타 기계 및 장비 제조업
한미반도체(주),042700,2019/12,119171028,69023973,120377520,70270546,기타 기계 및 장비 제조업
한미사이언스(주),008930,2011/12,15074907,0,17345556,0,전문 서비스업
한미사이언스(주),008930,2012/12,17976545,0,20179239,0,전문 서비스업
한미사이언스(주),008930,2013/12,22544205,0,220395816,0,전문 서비스업
한미사이언스(주),008930,2014/12,22730103,0,532886463,0,전문 서비스업
한미사이언스(주),008930,2015/12,173495980,0,776628551,0,전문 서비스업
한미사이언스(주),008930,2016/12,35644471,0,665284666,0,전문 서비스업
한미사이언스(주),008930,2017/12,29934830,0,652324368,0,전문 서비스업
한미사이언스(주),008930,2018/12,29993665,0,707995356,0,전문 서비스업
한미사이언스(주),008930,2019/12,34892677,0,816618824,0,전문 서비스업
한미약품(주),128940,2011/12,512496775,259058399,606192087,271856794,의료용 물질 및 의약품 제조업
한미약품(주),128940,2012/12,543793074,261644343,674005087,279326076,의료용 물질 및 의약품 제조업
한미약품(주),128940,2013/12,562757345,276616243,730133510,313679683,의료용 물질 및 의약품 제조업
한미약품(주),128940,2014/12,582023313,298977180,761279849,338776803,의료용 물질 및 의약품 제조업
한미약품(주),128940,2015/12,1113238541,358109503,1317534519,398250966,의료용 물질 및 의약품 제조업
한미약품(주),128940,2016/12,687781954,381249339,882724835,421869255,의료용 물질 및 의약품 제조업
한미약품(주),128940,2017/12,702635601,345478795,916586235,398182018,의료용 물질 및 의약품 제조업
한미약품(주),128940,2018/12,795016146,428989072,1015962250,475046696,의료용 물질 및 의약품 제조업
한미약품(주),128940,2019/12,863646889,438374578,1113649784,481167542,의료용 물질 및 의약품 제조업
한성기업(주),003680,2011/12,268378114,219915914,268381814,219918106,식료품 제조업
한성기업(주),003680,2012/12,272904317,225343103,273041271,224250588,식료품 제조업
한성기업(주),003680,2013/12,283729216,236098147,283729216,235696854,식료품 제조업
한성기업(주),003680,2014/12,287155156,239404058,287168218,239194107,식료품 제조업
한성기업(주),003680,2015/12,291547287,242592286,,,식료품 제조업
한성기업(주),003680,2016/12,320682777,266931022,,,식료품 제조업
한성기업(주),003680,2017/12,322797363,268119517,,,식료품 제조업
한성기업(주),003680,2018/12,286868465,245145075,,,식료품 제조업
한성기업(주),003680,2019/12,270094563,230596419,270094563,230596419,식료품 제조업
한세실업(주),105630,2011/12,972372814,815269403,995211168,802918736,"의복, 의복 액세서리 및 모피제품 제조업"
한세실업(주),105630,2012/12,1075533925,914673331,1129564400,906179115,"의복, 의복 액세서리 및 모피제품 제조업"
한세실업(주),105630,2013/12,1174745298,994412882,1238324336,1010426722,"의복, 의복 액세서리 및 모피제품 제조업"
한세실업(주),105630,2014/12,1242366308,1024585234,1313177834,1042749439,"의복, 의복 액세서리 및 모피제품 제조업"
한세실업(주),105630,2015/12,1464200813,1187244746,1586508100,1225861247,"의복, 의복 액세서리 및 모피제품 제조업"
한세실업(주),105630,2016/12,1421975960,1203488075,1547654905,1247182560,"의복, 의복 액세서리 및 모피제품 제조업"
한세실업(주),105630,2017/12,1354626972,1180521417,1711333452,1320957880,"의복, 의복 액세서리 및 모피제품 제조업"
한세실업(주),105630,2018/12,1316638247,1157208937,1712686107,1325960874,"의복, 의복 액세서리 및 모피제품 제조업"
한세실업(주),105630,2019/12,1533976205,1324411458,1922418715,1520708043,"의복, 의복 액세서리 및 모피제품 제조업"
한세엠케이(주),069640,2011/12,239249329,94335445,245443024,93606103,소매업; 자동차 제외
한세엠케이(주),069640,2012/12,251655849,104843418,259402309,105004175,소매업; 자동차 제외
한세엠케이(주),069640,2013/12,252015608,106666348,259260970,106584861,소매업; 자동차 제외
한세엠케이(주),069640,2014/12,254218825,111758341,261005406,111322208,소매업; 자동차 제외
한세엠케이(주),069640,2015/12,262617606,116324789,289706298,120589205,소매업; 자동차 제외
한세엠케이(주),069640,2016/12,266913606,115585077,318481385,126350812,소매업; 자동차 제외
한세엠케이(주),069640,2017/12,267470772,118260123,328898003,134302439,소매업; 자동차 제외
한세엠케이(주),069640,2018/12,251305863,112651545,322990487,131291937,소매업; 자동차 제외
한세엠케이(주),069640,2019/12,232347080,116227110,307486038,145174697,소매업; 자동차 제외
한세예스24홀딩스(주),016450,2011/12,3412923,0,1351122900,1084591987,"의복, 의복 액세서리 및 모피제품 제조업"
한세예스24홀딩스(주),016450,2012/12,4812000,0,1470986929,1174336659,"의복, 의복 액세서리 및 모피제품 제조업"
한세예스24홀딩스(주),016450,2013/12,5868200,0,1570867786,1273626904,"의복, 의복 액세서리 및 모피제품 제조업"
한세예스24홀딩스(주),016450,2014/12,7032089,0,1728424959,1350687618,"의복, 의복 액세서리 및 모피제품 제조업"
한세예스24홀딩스(주),016450,2015/12,8561439,0,2086033712,1582234484,"의복, 의복 액세서리 및 모피제품 제조업"
한세예스24홀딩스(주),016450,2016/12,9550329,0,2239987018,1714081761,"의복, 의복 액세서리 및 모피제품 제조업"
한세예스24홀딩스(주),016450,2017/12,11708588,0,2462296817,1807937994,"의복, 의복 액세서리 및 모피제품 제조업"
한세예스24홀딩스(주),016450,2018/12,15783843,0,2521499429,1883506213,"의복, 의복 액세서리 및 모피제품 제조업"
한세예스24홀딩스(주),016450,2019/12,18299229,0,2770973543,2090587824,"의복, 의복 액세서리 및 모피제품 제조업"
한솔로지스틱스(주),009180,2011/12,357072057,331497135,391259787,361454637,창고 및 운송관련 서비스업
한솔로지스틱스(주),009180,2012/12,390132661,360282293,434698631,399843708,창고 및 운송관련 서비스업
한솔로지스틱스(주),009180,2013/12,409502190,385066267,462404820,430506719,창고 및 운송관련 서비스업
한솔로지스틱스(주),009180,2014/12,384169637,363012344,438958518,410469895,창고 및 운송관련 서비스업
한솔로지스틱스(주),009180,2015/12,368604566,349583490,374865357,355270617,창고 및 운송관련 서비스업
한솔로지스틱스(주),009180,2016/12,375425808,351906399,384707101,360147109,창고 및 운송관련 서비스업
한솔로지스틱스(주),009180,2017/12,340619078,320622316,355266669,333317090,창고 및 운송관련 서비스업
한솔로지스틱스(주),009180,2018/12,335103423,317450737,434161853,405909460,창고 및 운송관련 서비스업
한솔로지스틱스(주),009180,2019/12,326149969,301127963,460730203,422952739,창고 및 운송관련 서비스업
한솔아이원스(주),114810,2013/12,60274487,34766085,,,기타 기계 및 장비 제조업
한솔아이원스(주),114810,2014/12,69141343,41981799,,,기타 기계 및 장비 제조업
한솔아이원스(주),114810,2015/12,69362194,42872805,,,기타 기계 및 장비 제조업
한솔아이원스(주),114810,2016/12,84990677,60018528,,,기타 기계 및 장비 제조업
한솔아이원스(주),114810,2017/12,129568011,89822540,,,기타 기계 및 장비 제조업
한솔아이원스(주),114810,2018/12,170603193,127446008,,,기타 기계 및 장비 제조업
한솔아이원스(주),114810,2019/12,122297432,97972420,122297432,97972420,기타 기계 및 장비 제조업
한솔인티큐브(주),070590,2011/12,61308729,41945493,62603072,42457517,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2012/12,54269989,38623642,56923360,39834448,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2013/12,64710275,45049970,67411440,46280991,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2014/12,64844603,44644952,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2015/12,70923627,49147073,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2016/12,77132900,60980018,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2017/12,46301777,36158889,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2018/12,63736088,52152380,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔인티큐브(주),070590,2019/12,58966376,49816961,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
한솔제지(주),213500,2015/12,1349589229,1099306277,1511653095,1209761375,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2016/12,1348565318,1056146197,1530538822,1188220355,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2017/12,1539435142,1283548846,1757140296,1456093910,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2018/12,1738953743,1451306106,1792348189,1471064905,"펄프, 종이 및 종이제품 제조업"
한솔제지(주),213500,2019/12,1640023159,1372041358,1912587773,1571134979,"펄프, 종이 및 종이제품 제조업"
한솔테크닉스(주),004710,2011/12,890101317,864290976,968191932,939305963,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2012/12,548668064,541102469,558799105,543829398,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2013/12,505767754,466593144,510940158,465508916,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2014/12,562113480,514484692,567791008,511008722,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2015/12,519929470,467013538,652333136,581297731,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2016/12,467769600,414091939,807638506,726433265,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2017/12,584556918,514062995,935255304,834439080,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2018/12,517946789,456650046,841899162,751245738,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔테크닉스(주),004710,2019/12,591257597,506520105,972243352,855294130,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한솔피엔에스(주),010420,2011/12,199671157,187020926,,,도매 및 상품 중개업
한솔피엔에스(주),010420,2012/12,194278765,175421641,,,도매 및 상품 중개업
한솔피엔에스(주),010420,2013/12,225954834,205725375,,,도매 및 상품 중개업
한솔피엔에스(주),010420,2014/12,265564903,242715729,,,도매 및 상품 중개업
한솔피엔에스(주),010420,2015/12,242797604,221812995,,,도매 및 상품 중개업
한솔피엔에스(주),010420,2016/12,234145212,217840290,,,도매 및 상품 중개업
한솔피엔에스(주),010420,2017/12,223778152,204584998,,,도매 및 상품 중개업
한솔피엔에스(주),010420,2018/12,248350804,225788883,,,도매 및 상품 중개업
한솔피엔에스(주),010420,2019/12,233891948,212496698,,,도매 및 상품 중개업
한솔홀딩스(주),004150,2011/12,1541804879,1284024428,1765901437,1462259233,전문 서비스업
한솔홀딩스(주),004150,2012/12,1482493774,1207997037,1779381328,1460860928,전문 서비스업
한솔홀딩스(주),004150,2013/12,1399118728,1138805794,1976572225,1617180164,전문 서비스업
한솔홀딩스(주),004150,2014/12,0,0,780595558,662028356,전문 서비스업
한솔홀딩스(주),004150,2015/12,21647563,0,920610294,780684698,전문 서비스업
한솔홀딩스(주),004150,2016/12,24224216,0,794637175,656555883,전문 서비스업
한솔홀딩스(주),004150,2017/12,27405999,0,883680613,811083687,전문 서비스업
한솔홀딩스(주),004150,2018/12,25282758,0,698723654,598436019,전문 서비스업
한솔홀딩스(주),004150,2019/12,26351916,0,541615975,481150130,전문 서비스업
한스바이오메드(주),042520,2011/09,15009766,9441111,15008037,9436671,의료용 물질 및 의약품 제조업
한스바이오메드(주),042520,2012/09,17588386,10184051,17579468,10131804,의료용 물질 및 의약품 제조업
한스바이오메드(주),042520,2013/09,20042168,11821279,20065666,11768280,의료용 물질 및 의약품 제조업
한스바이오메드(주),042520,2014/09,20810910,11456289,21032918,11403189,의료용 물질 및 의약품 제조업
한스바이오메드(주),042520,2015/09,23047969,12765353,23428388,12752454,의료용 물질 및 의약품 제조업
한스바이오메드(주),042520,2016/09,27654942,15370923,29047901,15633489,의료용 물질 및 의약품 제조업
한스바이오메드(주),042520,2017/09,35601803,19276301,39057689,20771676,의료용 물질 및 의약품 제조업
한스바이오메드(주),042520,2018/09,43045827,21983652,51745897,24469508,의료용 물질 및 의약품 제조업
한스바이오메드(주),042520,2019/09,59295357,24659023,66990995,26842536,의료용 물질 및 의약품 제조업
한신공영(주),004960,2011/12,846562119,768624578,847244052,769611708,종합 건설업
한신공영(주),004960,2012/12,922947156,828383422,926361148,831837504,종합 건설업
한신공영(주),004960,2013/12,1385953428,1272826362,1385990986,1272826362,종합 건설업
한신공영(주),004960,2014/12,1065603385,1070135459,1090821881,1084027574,종합 건설업
한신공영(주),004960,2015/12,1354596741,1248943356,1358121086,1248943356,종합 건설업
한신공영(주),004960,2016/12,1768778796,1641020443,1772255006,1641020443,종합 건설업
한신공영(주),004960,2017/12,1967893591,1750948189,1984305658,1760782136,종합 건설업
한신공영(주),004960,2018/12,2063184917,1820951288,2142182385,1866028957,종합 건설업
한신공영(주),004960,2019/12,1541115913,1379085314,1623287681,1430983758,종합 건설업
한신기계공업(주),011700,2011/12,62073738,50741480,64467673,51973183,기타 기계 및 장비 제조업
한신기계공업(주),011700,2012/12,64745366,53918645,68167788,56353872,기타 기계 및 장비 제조업
한신기계공업(주),011700,2013/12,68252468,54924124,70570631,56452671,기타 기계 및 장비 제조업
한신기계공업(주),011700,2014/12,63579137,50270180,65250271,51301292,기타 기계 및 장비 제조업
한신기계공업(주),011700,2015/12,61812849,47140782,62714222,47166479,기타 기계 및 장비 제조업
한신기계공업(주),011700,2016/12,61429541,47524443,62726962,47806165,기타 기계 및 장비 제조업
한신기계공업(주),011700,2017/12,54189426,42889316,56156160,43730700,기타 기계 및 장비 제조업
한신기계공업(주),011700,2018/12,51780007,41663635,53292377,41981759,기타 기계 및 장비 제조업
한신기계공업(주),011700,2019/12,50838217,43031829,52754945,43682179,기타 기계 및 장비 제조업
한양디지텍(주),078350,2011/12,84988053,81857999,87111312,80779760,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2012/12,76042035,71716580,77243006,70999898,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2013/12,56273477,51139214,57741116,49070674,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2014/12,93028372,84287971,94065871,78916913,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2015/12,125417652,116066516,127087616,111422324,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2016/12,86461622,82195687,88175729,79790216,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2017/12,74134567,70897800,76688604,70117223,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2018/12,89648266,82601784,93973957,82047315,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양디지텍(주),078350,2019/12,67287737,65929935,67970988,64468043,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
한양이엔지(주),045100,2011/12,356931713,324644504,389260968,353538779,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2012/12,277627119,252074144,299147861,272763287,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2013/12,318504054,292365843,371599237,336451237,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2014/12,388754216,355548098,456892017,416435705,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2015/12,434072084,397678631,545780624,489170639,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2016/12,475552059,449013908,536867696,500220159,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2017/12,638243089,589783805,714004565,653362056,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2018/12,656623025,541202309,788794392,657895463,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한양이엔지(주),045100,2019/12,608346645,560053864,772099734,700369221,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
한온시스템(주),018880,2011/12,2005795543,1767320674,3312135680,2769258243,기타 기계 및 장비 제조업
한온시스템(주),018880,2012/12,2172795200,1913920662,3653096886,3066803581,기타 기계 및 장비 제조업
한온시스템(주),018880,2013/12,2349406314,2063531940,5189355950,4326039823,기타 기계 및 장비 제조업
한온시스템(주),018880,2014/12,2342660836,2095216973,5454949458,4546133600,기타 기계 및 장비 제조업
한온시스템(주),018880,2015/12,2273904956,2050025023,5558080871,4697001621,기타 기계 및 장비 제조업
한온시스템(주),018880,2016/12,2314655435,2055300365,5703714577,4804845997,기타 기계 및 장비 제조업
한온시스템(주),018880,2017/12,2448738296,1992608531,5585673304,4639441989,기타 기계 및 장비 제조업
한온시스템(주),018880,2018/12,2604670991,2283750134,5937585095,5024860691,기타 기계 및 장비 제조업
한온시스템(주),018880,2019/12,2668852091,2276850000,7154152589,6119860295,기타 기계 및 장비 제조업
한올바이오파마(주),009420,2011/12,87701601,43315648,87701601,43315648,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2012/12,76027305,40574477,76027305,40574477,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2013/12,74249901,42477936,74228314,42477936,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2014/12,80877180,40835084,80879668,40835084,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2015/12,80022526,43122296,80022560,43122296,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2016/12,82881524,44379161,82881524,44379161,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2017/12,84230756,41552077,84230756,41552077,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2018/12,91839351,42813724,91839351,42813724,의료용 물질 및 의약품 제조업
한올바이오파마(주),009420,2019/12,108452042,45671625,108452042,45671625,의료용 물질 및 의약품 제조업
한일네트웍스(주),046110,2011/12,48031598,45151060,57750053,54348495,정보서비스업
한일네트웍스(주),046110,2012/12,70514569,65707543,88497255,82377907,정보서비스업
한일네트웍스(주),046110,2013/12,81621760,76332566,85813544,80712379,정보서비스업
한일네트웍스(주),046110,2014/12,79781962,77724622,88086158,85115389,정보서비스업
한일네트웍스(주),046110,2015/12,67879809,63071679,89682095,82831818,정보서비스업
한일네트웍스(주),046110,2016/12,88704626,82243656,122394392,112879144,정보서비스업
한일네트웍스(주),046110,2017/12,116061654,104105794,116066758,103946740,정보서비스업
한일네트웍스(주),046110,2018/12,126595882,114812779,126602178,114660900,정보서비스업
한일네트웍스(주),046110,2019/12,121614532,105696720,121634725,105422264,정보서비스업
한일단조공업(주),024740,2011/12,125599241,111118742,128431689,113037713,자동차 및 트레일러 제조업
한일단조공업(주),024740,2012/12,134858044,121776769,140084026,127239844,자동차 및 트레일러 제조업
한일단조공업(주),024740,2013/12,134227342,120463540,139230582,125034904,자동차 및 트레일러 제조업
한일단조공업(주),024740,2014/12,136061985,123468703,143085628,129347561,자동차 및 트레일러 제조업
한일단조공업(주),024740,2015/12,140869236,126222254,151491812,134974106,자동차 및 트레일러 제조업
한일단조공업(주),024740,2016/12,103812359,93121464,120845108,107167731,자동차 및 트레일러 제조업
한일단조공업(주),024740,2017/12,114635605,107908189,133267253,123269562,자동차 및 트레일러 제조업
한일단조공업(주),024740,2018/12,131195000,124946971,152671504,142416924,자동차 및 트레일러 제조업
한일단조공업(주),024740,2019/12,121071383,108260444,141239584,124976771,자동차 및 트레일러 제조업
한일사료(주),005860,2011/12,116447460,102699494,207991636,182282751,식료품 제조업
한일사료(주),005860,2012/12,134455312,119912361,241406471,217827995,식료품 제조업
한일사료(주),005860,2013/12,141976909,127857817,246307289,223677876,식료품 제조업
한일사료(주),005860,2014/12,127140463,109688424,237447362,208722227,식료품 제조업
한일사료(주),005860,2015/12,111142321,94233258,277856781,261032442,식료품 제조업
한일사료(주),005860,2016/12,99846700,84866136,310016812,276333185,식료품 제조업
한일사료(주),005860,2017/12,93701821,79295395,299151587,272426962,식료품 제조업
한일사료(주),005860,2018/12,98462181,83779595,307837434,276347369,식료품 제조업
한일사료(주),005860,2019/12,102314789,85968838,343495230,306409851,식료품 제조업
한일시멘트(주),300720,2018/12,511988306,392638592,,,비금속 광물제품 제조업
한일시멘트(주),300720,2019/12,946190602,774974660,,,비금속 광물제품 제조업
한일철강(주),002220,2011/12,150566565,141247891,173288390,156267191,1차 금속 제조업
한일철강(주),002220,2012/12,134523592,127846065,154113435,139867248,1차 금속 제조업
한일철강(주),002220,2013/12,131193628,122429639,143288400,133386896,1차 금속 제조업
한일철강(주),002220,2014/12,116204376,110588450,128235991,122263753,1차 금속 제조업
한일철강(주),002220,2015/12,100596872,96563426,111907878,107422798,1차 금속 제조업
한일철강(주),002220,2016/12,98856649,86034898,111261361,97004202,1차 금속 제조업
한일철강(주),002220,2017/12,143306179,130303998,155757040,141581553,1차 금속 제조업
