회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS)
(주)잉크테크,49550,14-Dec,-12560556,42259773
(주)잉크테크,49550,15-Dec,-19999973,22169252
(주)잉크테크,49550,16-Dec,-5538645,23897470
(주)잉크테크,49550,17-Dec,-21692155,43812361
(주)잉크테크,49550,18-Dec,-3631735,40436234
(주)잉크테크,49550,19-Dec,-3433631,36406573
(주)자비스,254120,16-Dec,,
(주)자비스,254120,17-Dec,,
(주)자비스,254120,18-Dec,,
(주)자비스,254120,19-Dec,-6763495,15075106
(주)자연과환경,43910,11-Dec,-21350927,32448863
(주)자연과환경,43910,12-Dec,-6517815,39839421
(주)자연과환경,43910,13-Dec,-6841387,35429310
(주)자연과환경,43910,14-Dec,-25209836,13547734
(주)자연과환경,43910,15-Dec,227339,21146307
(주)자연과환경,43910,16-Dec,-9281661,16898128
(주)자연과환경,43910,17-Dec,-5674524,28409007
(주)자연과환경,43910,18-Dec,1107576,29516582
(주)자연과환경,43910,19-Dec,-2055938,42947213
(주)장원테크,174880,16-Dec,-2853202,54829597
(주)장원테크,174880,17-Dec,-3493073,49876829
(주)장원테크,174880,18-Dec,7669537,57186836
(주)장원테크,174880,19-Dec,-370234,62024236
(주)정다운,208140,14-Dec,,
(주)정다운,208140,15-Dec,,
(주)정다운,208140,16-Dec,-1058056,28776816
(주)정다운,208140,17-Dec,9890382,39299600
(주)정다운,208140,18-Dec,9037876,47835383
(주)정다운,208140,19-Dec,3754827,48837782
(주)정상제이엘에스,40420,11-Dec,9303709,58005371
(주)정상제이엘에스,40420,12-Dec,8954771,59465198
(주)정상제이엘에스,40420,13-Dec,6539833,59720162
(주)정상제이엘에스,40420,14-Dec,5771638,60170540
(주)정상제이엘에스,40420,15-Dec,5537017,60125692
(주)정상제이엘에스,40420,16-Dec,7196945,61945629
(주)정상제이엘에스,40420,17-Dec,7733908,63985025
(주)정상제이엘에스,40420,18-Dec,3517421,61385015
(주)정상제이엘에스,40420,19-Dec,8256300,64084142
(주)정원엔시스,45510,11-Dec,-2081937,18157619
(주)정원엔시스,45510,12-Dec,563756,19995661
(주)정원엔시스,45510,13-Dec,-3284116,16718104
(주)정원엔시스,45510,14-Dec,2724234,19441092
(주)정원엔시스,45510,15-Dec,3276087,26284158
(주)정원엔시스,45510,16-Dec,2270358,37808296
(주)정원엔시스,45510,17-Dec,-2791195,34759531
(주)정원엔시스,45510,18-Dec,4213768,38479442
(주)정원엔시스,45510,19-Dec,803096,38660745
(주)제넥신,95700,11-Dec,-6888631,24361404
(주)제넥신,95700,12-Dec,-2237181,45849356
(주)제넥신,95700,13-Dec,-8998827,38303094
(주)제넥신,95700,14-Dec,-7413282,100932487
(주)제넥신,95700,15-Dec,-1426677,125766344
(주)제넥신,95700,16-Dec,-25030754,170244079
(주)제넥신,95700,17-Dec,-19329560,113908539
(주)제넥신,95700,18-Dec,-34066760,320507454
(주)제넥신,95700,19-Dec,-16509197,296909421
(주)제넨바이오,72520,11-Dec,2490001,65977228
(주)제넨바이오,72520,12-Dec,-1097490,64200665
(주)제넨바이오,72520,13-Dec,-3101511,60232521
(주)제넨바이오,72520,14-Dec,-46017838,20519088
(주)제넨바이오,72520,15-Dec,-36626934,3297223
(주)제넨바이오,72520,16-Dec,-12901514,19520427
(주)제넨바이오,72520,17-Dec,-7480676,13468718
(주)제넨바이오,72520,18-Dec,-5166013,31870305
(주)제넨바이오,72520,19-Dec,-43082325,25724277
(주)제노레이,122310,18-Dec,8965454,44601867
(주)제노레이,122310,19-Dec,12743561,58668464
(주)제노포커스,187420,15-Dec,842606,29108729
(주)제노포커스,187420,16-Dec,1399804,61655583
(주)제노포커스,187420,17-Dec,1502161,63583501
(주)제노포커스,187420,18-Dec,-1751956,61680390
(주)제노포커스,187420,19-Dec,-1932281,59771176
(주)제닉,123330,11-Dec,10520115,46410324
(주)제닉,123330,12-Dec,6130114,53404423
(주)제닉,123330,13-Dec,5345148,55694816
(주)제닉,123330,14-Dec,1956417,55157977
(주)제닉,123330,15-Dec,3003327,58119134
(주)제닉,123330,16-Dec,1731523,62594396
(주)제닉,123330,17-Dec,-6846848,55478559
(주)제닉,123330,18-Dec,-14882706,40585978
(주)제닉,123330,19-Dec,-33317008,7426872
(주)제로투세븐,159580,13-Dec,1271619,48541010
(주)제로투세븐,159580,14-Dec,-3062262,47827843
(주)제로투세븐,159580,15-Dec,-2366106,45511004
(주)제로투세븐,159580,16-Dec,-8495404,36757656
(주)제로투세븐,159580,17-Dec,-12902408,24320150
(주)제로투세븐,159580,18-Dec,-4945433,61250775
(주)제로투세븐,159580,19-Dec,10858834,71491146
(주)제우스,79370,11-Dec,7066177,85646509
(주)제우스,79370,12-Dec,2032536,86805263
(주)제우스,79370,13-Dec,8361913,95158284
(주)제우스,79370,14-Dec,11942847,110367326
(주)제우스,79370,15-Dec,16329358,125256293
(주)제우스,79370,16-Dec,13153491,135188323
(주)제우스,79370,17-Dec,12878019,144755864
(주)제우스,79370,18-Dec,24366192,164285424
(주)제우스,79370,19-Dec,7872422,169067191
(주)제이브이엠,54950,11-Dec,12530450,68681085
(주)제이브이엠,54950,12-Dec,6043996,78637513
(주)제이브이엠,54950,13-Dec,15028638,90119748
(주)제이브이엠,54950,14-Dec,9418436,99700777
(주)제이브이엠,54950,15-Dec,7155546,107738735
(주)제이브이엠,54950,16-Dec,11889048,115909161
(주)제이브이엠,54950,17-Dec,13284196,126804519
(주)제이브이엠,54950,18-Dec,8142527,128511926
(주)제이브이엠,54950,19-Dec,7157491,130433491
(주)제이스텍,90470,11-Dec,4790681,35466582
(주)제이스텍,90470,12-Dec,5121913,42844366
(주)제이스텍,90470,13-Dec,-4758391,37589043
(주)제이스텍,90470,14-Dec,3720659,41309702
(주)제이스텍,90470,15-Dec,4638886,45225017
(주)제이스텍,90470,16-Dec,11830904,56332351
(주)제이스텍,90470,17-Dec,74209208,129094417
(주)제이스텍,90470,18-Dec,8010296,129869006
(주)제이스텍,90470,19-Dec,1539652,129961517
(주)제이시스메디칼,287410,18-Dec,,
(주)제이시스메디칼,287410,19-Dec,,
(주)제이에스코퍼레이션,194370,16-Dec,9421703,159402580
(주)제이에스코퍼레이션,194370,17-Dec,4054304,161839220
(주)제이에스코퍼레이션,194370,18-Dec,6751957,161657588
(주)제이에스코퍼레이션,194370,19-Dec,11636778,165022557
(주)제이에스티나,26040,11-Dec,4319668,45271762
(주)제이에스티나,26040,12-Dec,7319645,54451181
(주)제이에스티나,26040,13-Dec,8248957,62406696
(주)제이에스티나,26040,14-Dec,8892196,74987201
(주)제이에스티나,26040,15-Dec,3997620,82231548
(주)제이에스티나,26040,16-Dec,5200977,82147030
(주)제이에스티나,26040,17-Dec,-3255146,75173997
(주)제이에스티나,26040,18-Dec,193461,74560697
(주)제이에스티나,26040,19-Dec,-36513087,45325228
(주)제이엘케이,322510,19-Dec,-10463624,36493991
(주)제이와이피엔터테인먼트,35900,11-Jun,257342,18418988
(주)제이와이피엔터테인먼트,35900,12-Dec,-8378892,15354666
(주)제이와이피엔터테인먼트,35900,13-Dec,-4366318,45101992
(주)제이와이피엔터테인먼트,35900,14-Dec,6663312,53653499
(주)제이와이피엔터테인먼트,35900,15-Dec,3334064,56419337
(주)제이와이피엔터테인먼트,35900,16-Dec,6967242,63058753
(주)제이와이피엔터테인먼트,35900,17-Dec,16279757,81537501
(주)제이와이피엔터테인먼트,35900,18-Dec,22271174,116606381
(주)제이와이피엔터테인먼트,35900,19-Dec,27767065,142006635
(주)제이웨이,58420,11-Dec,-5038194,11529774
(주)제이웨이,58420,12-Dec,-3149522,10170825
(주)제이웨이,58420,13-Dec,-3980845,9128312
(주)제이웨이,58420,14-Dec,-3756961,5259652
(주)제이웨이,58420,15-Dec,287795,7103241
(주)제이웨이,58420,16-Dec,-812876,9966215
(주)제이웨이,58420,17-Dec,-4293577,6650929
(주)제이웨이,58420,18-Dec,-2786879,11037048
(주)제이웨이,58420,19-Dec,-3304975,13186392
(주)제이티,89790,11-Dec,4496258,17612711
(주)제이티,89790,12-Dec,1302564,20043238
(주)제이티,89790,13-Dec,-2043708,18712319
(주)제이티,89790,14-Dec,6527179,27881143
(주)제이티,89790,15-Dec,-3543653,22633295
(주)제이티,89790,16-Dec,-9819049,14795303
(주)제이티,89790,17-Dec,-180061,15201583
(주)제이티,89790,18-Dec,2448993,22150089
(주)제이티,89790,19-Dec,3787410,26698429
(주)제이티씨,950170,19-Feb,15531666,239764856
(주)제일기획,30000,11-Dec,79294182,670319953
(주)제일기획,30000,12-Dec,57749641,618329149
(주)제일기획,30000,13-Dec,52254377,562129892
(주)제일기획,30000,14-Dec,54513762,727869349
(주)제일기획,30000,15-Dec,26572381,587577390
(주)제일기획,30000,16-Dec,50248917,608387602
(주)제일기획,30000,17-Dec,89246140,667138625
(주)제일기획,30000,18-Dec,79285573,668309268
(주)제일기획,30000,19-Dec,106467467,693996129
(주)제일바이오,52670,11-Dec,603387,15305453
(주)제일바이오,52670,12-Dec,1026456,16217360
(주)제일바이오,52670,13-Dec,358893,16352554
(주)제일바이오,52670,14-Dec,955817,17213714
(주)제일바이오,52670,15-Dec,851744,33345813
(주)제일바이오,52670,16-Dec,1014014,34229551
(주)제일바이오,52670,17-Dec,789209,30410627
(주)제일바이오,52670,18-Dec,1040195,29682941
(주)제일바이오,52670,19-Dec,2042942,31617815
(주)제일테크노스,38010,11-Dec,1594174,31458556
(주)제일테크노스,38010,12-Dec,1163291,32360605
(주)제일테크노스,38010,13-Dec,4367695,36686910
(주)제일테크노스,38010,14-Dec,4219212,59243518
(주)제일테크노스,38010,15-Dec,3647937,61478953
(주)제일테크노스,38010,16-Dec,2176454,62752289
(주)제일테크노스,38010,17-Dec,4300879,67781902
(주)제일테크노스,38010,18-Dec,4965244,71053639
(주)제일테크노스,38010,19-Dec,4269786,72946665
(주)제주반도체,80220,11-Dec,13720304,57642877
(주)제주반도체,80220,12-Dec,-10251071,50746424
(주)제주반도체,80220,13-Dec,-8428266,42058928
(주)제주반도체,80220,14-Dec,-3168036,39636049
(주)제주반도체,80220,15-Dec,-557083,38269790
(주)제주반도체,80220,16-Dec,2843138,41019323
(주)제주반도체,80220,17-Dec,7297556,57986846
(주)제주반도체,80220,18-Dec,11606679,82862794
(주)제주반도체,80220,19-Dec,-3920235,78402786
(주)제주항공,89590,15-Dec,47157170,231818382
(주)제주항공,89590,16-Dec,53209034,272162253
(주)제주항공,89590,17-Dec,77134651,330993941
(주)제주항공,89590,18-Dec,70577029,381681444
(주)제주항공,89590,19-Dec,-36169737,322099424
(주)제테마,216080,19-Dec,-14724378,33937565
(주)젬백스&카엘,82270,11-Dec,-2181407,71710417
(주)젬백스&카엘,82270,12-Dec,4460230,88077863
(주)젬백스&카엘,82270,13-Dec,4848657,98502773
(주)젬백스&카엘,82270,14-Dec,-18011532,34279054
(주)젬백스&카엘,82270,15-Dec,2668502,83522390
(주)젬백스&카엘,82270,16-Dec,-14625615,97132607
(주)젬백스&카엘,82270,17-Dec,-20731944,77904412
(주)젬백스&카엘,82270,18-Dec,-23422145,114849199
(주)젬백스&카엘,82270,19-Dec,-79331556,107278398
(주)젬백스링크,64800,11-Dec,742307,32374908
(주)젬백스링크,64800,12-Dec,-770329,31416351
(주)젬백스링크,64800,13-Dec,-2103580,29005616
(주)젬백스링크,64800,14-Dec,-2416481,24971083
(주)젬백스링크,64800,15-Dec,1167440,25799815
(주)젬백스링크,64800,16-Dec,405619,38803272
(주)젬백스링크,64800,17-Dec,369813,95079956
(주)젬백스링크,64800,18-Dec,7702709,127284887
(주)젬백스링크,64800,19-Dec,3940892,149594038
(주)조비,1550,11-Dec,-12497315,11015502
(주)조비,1550,12-Dec,-6389662,14585986
(주)조비,1550,13-Dec,1182982,30724660
(주)조비,1550,14-Dec,-2255273,28441279
(주)조비,1550,15-Dec,1476633,31321335
(주)조비,1550,16-Dec,873515,37601376
(주)조비,1550,17-Dec,1052116,46417071
(주)조비,1550,18-Dec,328220,48252598
(주)조비,1550,19-Dec,-127820,47962229
(주)조이시티,67000,11-Dec,8445517,66279691
(주)조이시티,67000,12-Dec,6906587,71634337
(주)조이시티,67000,13-Dec,-9346098,63608946
(주)조이시티,67000,14-Dec,3540183,59518926
(주)조이시티,67000,15-Dec,1299211,71413215
(주)조이시티,67000,16-Dec,-6290153,47646884
(주)조이시티,67000,17-Dec,-14136962,33791353
(주)조이시티,67000,18-Dec,-7375039,26813254
(주)조이시티,67000,19-Dec,-1449336,25752190
(주)조흥,2600,11-Dec,8201681,87954680
(주)조흥,2600,12-Dec,7869314,94371799
(주)조흥,2600,13-Dec,4594423,97464497
(주)조흥,2600,14-Dec,5275245,101657533
(주)조흥,2600,15-Dec,6637659,106767604
(주)조흥,2600,16-Dec,8119809,113166943
(주)조흥,2600,17-Dec,11298260,120391186
(주)조흥,2600,18-Dec,8035646,125517341
(주)조흥,2600,19-Dec,7845407,129462116
(주)종근당,185750,13-Dec,4416974,298123675
(주)종근당,185750,14-Dec,35153741,331447693
(주)종근당,185750,15-Dec,-6772741,314561067
(주)종근당,185750,16-Dec,40946103,354250381
(주)종근당,185750,17-Dec,53637065,401555832
(주)종근당,185750,18-Dec,42568672,428725142
(주)종근당,185750,19-Dec,53881646,473520116
(주)종근당바이오,63160,11-Dec,10920596,119003593
(주)종근당바이오,63160,12-Dec,7101290,124147305
(주)종근당바이오,63160,13-Dec,1657449,123874070
(주)종근당바이오,63160,14-Dec,-1105050,121845142
(주)종근당바이오,63160,15-Dec,6653133,127375911
(주)종근당바이오,63160,16-Dec,9434615,135164315
(주)종근당바이오,63160,17-Dec,8016299,142045930
(주)종근당바이오,63160,18-Dec,7956187,147661660
(주)종근당바이오,63160,19-Dec,12644997,158841411
(주)종근당홀딩스,1630,11-Dec,49050618,344253261
(주)종근당홀딩스,1630,12-Dec,25709054,358174998
(주)종근당홀딩스,1630,13-Dec,401497110,131834262
(주)종근당홀딩스,1630,14-Dec,6224591,135030179
(주)종근당홀딩스,1630,15-Dec,55166703,255321405
(주)종근당홀딩스,1630,16-Dec,10360187,312841252
(주)종근당홀딩스,1630,17-Dec,6042850,330336020
(주)종근당홀딩스,1630,18-Dec,16004984,343741449
(주)종근당홀딩스,1630,19-Dec,10114111,347377056
(주)좋은사람들,33340,11-Dec,844061,71542348
(주)좋은사람들,33340,12-Dec,2831936,83508396
(주)좋은사람들,33340,13-Dec,-2535497,82671511
(주)좋은사람들,33340,14-Dec,1914370,84052865
(주)좋은사람들,33340,15-Dec,137888,84591174
(주)좋은사람들,33340,16-Dec,-5062772,80125737
(주)좋은사람들,33340,17-Dec,-8815134,71605835
(주)좋은사람들,33340,18-Dec,2991095,86519764
(주)좋은사람들,33340,19-Dec,-10338492,76955473
(주)주연테크,44380,11-Dec,-9257162,29616511
(주)주연테크,44380,12-Dec,-1957217,27603479
(주)주연테크,44380,13-Dec,-1288876,26305299
(주)주연테크,44380,14-Dec,-1099587,25074968
(주)주연테크,44380,15-Dec,-5291995,19825694
(주)주연테크,44380,16-Dec,915353,32806093
(주)주연테크,44380,17-Dec,-5295843,47436807
(주)주연테크,44380,18-Dec,-4278005,43658745
(주)주연테크,44380,19-Dec,-4526090,39656452
(주)중앙디앤엠,51980,11-Dec,3869928,41190129
(주)중앙디앤엠,51980,12-Dec,2972854,45218918
(주)중앙디앤엠,51980,13-Dec,-9233651,39086053
(주)중앙디앤엠,51980,14-Dec,-7998363,30188598
(주)중앙디앤엠,51980,15-Dec,-20923094,9996059
(주)중앙디앤엠,51980,16-Dec,-3408617,11880862
(주)중앙디앤엠,51980,17-Dec,622166,13468856
(주)중앙디앤엠,51980,18-Dec,-3283883,14037469
(주)중앙디앤엠,51980,19-Dec,-6839137,24450675
(주)중앙백신연구소,72020,11-Dec,2367509,40082946
(주)중앙백신연구소,72020,12-Dec,4371766,44120856
(주)중앙백신연구소,72020,13-Dec,4449623,48122904
(주)중앙백신연구소,72020,14-Dec,4284499,51989345
(주)중앙백신연구소,72020,15-Dec,3254318,54880257
(주)중앙백신연구소,72020,16-Dec,6209262,60365232
(주)중앙백신연구소,72020,17-Dec,4579465,64676432
(주)중앙백신연구소,72020,18-Dec,3454194,85004359
(주)중앙백신연구소,72020,19-Dec,1854213,86367286
(주)중앙에너비스,440,11-Sep,3436725,43928631
(주)중앙에너비스,440,12-Sep,1847851,44185370
(주)중앙에너비스,440,13-Sep,1783074,44890366
(주)중앙에너비스,440,14-Sep,1313802,44563019
(주)중앙에너비스,440,15-Dec,690989,44674449
(주)중앙에너비스,440,16-Dec,892318,44373632
(주)중앙에너비스,440,17-Dec,1597262,45194126
(주)중앙에너비스,440,18-Dec,889990,45263718
(주)중앙에너비스,440,19-Dec,607714,45074608
(주)지노믹트리,228760,19-Dec,-10194766,108919499
(주)지누스,13890,19-Dec,41411226,278526046
(주)지니뮤직,43610,11-Dec,-2384576,20148673
(주)지니뮤직,43610,12-Dec,-2001048,40070964
(주)지니뮤직,43610,13-Dec,-5087822,34707631
(주)지니뮤직,43610,14-Dec,3239863,56317286
(주)지니뮤직,43610,15-Dec,3382865,59750229
(주)지니뮤직,43610,16-Dec,8236380,68126995
(주)지니뮤직,43610,17-Dec,-3401432,90981449
(주)지니뮤직,43610,18-Dec,5937816,145424487
(주)지니뮤직,43610,19-Dec,7314177,152686121
(주)지니틱스,303030,18-Dec,,
(주)지니틱스,303030,19-Dec,446199,28604703
(주)지란지교시큐리티,208350,14-Dec,,
(주)지란지교시큐리티,208350,15-Dec,,
(주)지란지교시큐리티,208350,16-Dec,-1911180,20848236
(주)지란지교시큐리티,208350,17-Dec,2731102,31479455
(주)지란지교시큐리티,208350,18-Dec,3032260,34090906
(주)지란지교시큐리티,208350,19-Dec,2848790,36093975
(주)지씨셀,144510,16-Dec,2327563,48096987
(주)지씨셀,144510,17-Dec,1057277,48323448
(주)지씨셀,144510,18-Dec,1002079,47721395
(주)지씨셀,144510,19-Dec,1690838,48060481
(주)지어소프트,51160,11-Dec,-12941775,18281482
(주)지어소프트,51160,12-Dec,-892851,17254305
(주)지어소프트,51160,13-Dec,-7079151,10257445
(주)지어소프트,51160,14-Dec,196930,10503280
(주)지어소프트,51160,15-Dec,-354904,10170823
(주)지어소프트,51160,16-Dec,-7948216,4028917
(주)지어소프트,51160,17-Dec,-1015790,4075784
(주)지어소프트,51160,18-Dec,2219520,7296420
(주)지어소프트,51160,19-Dec,-658317,8470256
(주)지에스,78930,11-Dec,244827000,4651288000
(주)지에스,78930,12-Dec,96616000,4619198000
(주)지에스,78930,13-Dec,256218000,4748012000
(주)지에스,78930,14-Dec,164253000,4782290000
(주)지에스,78930,15-Dec,95395000,4765172000
(주)지에스,78930,16-Dec,220761000,4843423000
(주)지에스,78930,17-Dec,377728000,5068937000
(주)지에스,78930,18-Dec,421745000,5317754000
(주)지에스,78930,19-Dec,277528000,5414240000
(주)지에스글로벌,1250,11-Dec,18422073,241961810
(주)지에스글로벌,1250,12-Dec,15544789,254137443
(주)지에스글로벌,1250,13-Dec,11190077,264025876
(주)지에스글로벌,1250,14-Dec,7709346,269468066
(주)지에스글로벌,1250,15-Dec,-63648743,202546274
(주)지에스글로벌,1250,16-Dec,4644272,361984059
