회사명,거래소코드,회계년도,자본(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원),건설중인자산(IFRS연결)(천원),종업원수(IFRS연결),부가가치(IFRS연결)(백만원),기계장치(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),유형자산회전율(연결),순운전자본회전률(연결),운전자본회전률(연결),노동장비율(연결),기계장비율(연결),자본집약도(연결),총자본투자효율(연결),설비투자효율(연결),기계투자효율(연결),부가가치율(연결)
평화홀딩스(주),10770,16-Dec,157682313,455219603,171163722,229018337,152051964,9828582,,140119.78,208614119,590882479,1.298016331,-10.21322982,-20.42645964,,,,88.86207802,98.52091691,67.16696869,23.71364611
평화홀딩스(주),10770,17-Dec,186728447,509012525,170621153,233505051,186611552,11544313,,134603.12,210153839,550059577,1.080640554,-8.74722456,-17.49444912,,,,72.08495661,76.88652701,64.04980306,24.47064384
평화홀딩스(주),10770,18-Dec,139171890,495396871,196958781,287598399,161028269,12401419,,77022.03,205192826,556014771,1.122362299,-6.134345921,-12.26869184,,,,55.34309407,51.8224197,37.53641465,13.85251508
평화홀딩스(주),10770,19-Dec,124045145,502912079,204655593,348451495,165624469,10134431,,107361.23,210689101,581079856,1.155430303,-4.041004284,-8.082008568,,,,86.55012657,69.04701509,50.95718264,18.4761576
포스코스틸리온(주),58430,11-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
포스코스틸리온(주),58430,12-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
포스코스틸리온(주),58430,13-Dec,171472868,451584709,207364635,267580274,172865272,6409872,,46408.44,264104525,821182872,1.818447028,-13.63736872,-27.27473745,,,,27.0645966,27.8804052,17.5719973,5.651413538
포스코스틸리온(주),58430,14-Dec,168204786,438621813,203658830,245295406,176762606,20704,,55981.21,283550023,802617533,1.829862331,-19.27674199,-38.55348398,,,,33.28157975,31.67398866,19.74297495,6.97483019
포스코스틸리온(주),58430,15-Dec,175674230,431890799,215080846,195460763,165919245,412013,,74033.76,285263120,801646714,1.856132883,40.8584772,81.71695441,,,,42.14264096,44.73143506,25.95279754,9.235210312
포스코스틸리온(주),58430,16-Dec,204958148,405761030,231237284,162563768,139982990,347320,,101795.89,292204664,798007442,1.966693159,11.6203085,23.24061701,,,,49.66667146,72.90106461,34.83718864,12.75625823
포스코스틸리온(주),58430,17-Dec,216561569,426747278,244983597,173177865,148554814,15389013,,82496.31,300877920,912059768,2.137236287,12.70176827,25.40353653,,,,38.09369796,61.9500723,27.41853241,9.045055258
포스코스틸리온(주),58430,18-Dec,218686812,454196339,251894807,196435297,170655976,218320,,74955,335769318,940305020,2.070261117,16.95480216,33.90960432,,,,34.27504353,43.97795755,22.3233619,7.971349552
포스코스틸리온(주),58430,19-Dec,221082570,503427114,307750186,251865466,166359976,1356564,,72030.48,346474055,916744848,1.821008091,16.40421296,32.80842592,,,,32.58080454,43.65393365,20.78957398,7.857200415
포스코홀딩스(주),5490,11-Dec,40729920334,78408837832,33556910427,19605356852,28453184150,3088505000,,10269697.89,16179384150,68938725064,0.87922136,4.941293792,9.882587583,,,,25.21413694,40.4881837,63.47397277,14.89684917
포스코홀딩스(주),5490,12-Dec,42429418415,79265850804,31566116095,19775000575,32276379318,6238161000,,9290250.46,16532204318,63604150874,0.802415545,5.394243722,10.78848744,,,,21.89577611,35.6792863,56.1948684,14.60635876
포스코홀딩스(주),5490,13-Dec,45822030030,84455406685,31666211066,20241158836,35760118644,5553322000,,8144144.84,40685986000,61864649859,0.732512604,5.414824249,10.8296485,,,,17.77342653,26.96129926,20.01707625,13.16445637
포스코홀딩스(주),5490,14-Dec,45291364178,85252172613,32627381902,21877008745,35241195102,2511009000,,8334101.33,43972182102,65098445304,0.763598666,6.055459132,12.11091826,,,,18.40108259,25.4630429,18.95312202,12.80230471
포스코홀딩스(주),5490,15-Dec,45070221970,80408759246,29180888772,20130925777,34522854931,2379890000,,7266165.54,45547591000,58192344561,0.723706535,6.430119614,12.86023923,,,,16.12187653,22.60577254,15.95290855,12.48646294
포스코홀딩스(주),5490,16-Dec,45838394306,79762994520,29303834312,18915396087,33770338871,2542233000,,8526227.48,46698254000,53083512926,0.665515547,5.109864618,10.21972924,,,,18.60062423,27.30305679,18.25812905,16.06191265
포스코홀딩스(주),5490,17-Dec,47464008541,79024959080,31127418057,18946015814,31883534695,1897885000,,11182674.66,46669612000,60655099617,0.767543575,4.979319984,9.958639967,,,,23.56032498,37.29342127,23.96136197,18.43649542
포스코홀딩스(주),5490,18-Dec,46759550870,78248265217,33651002030,18937985495,30018272832,1964267000,,10810335.2,47610225000,64977777434,0.830405342,4.416346388,8.832692776,,,,23.11898853,38.53401637,22.70591076,16.63697287
포스코홀딩스(주),5490,19-Dec,47794706820,79058661131,34842373722,16323689975,29925972800,2800412000,,10656897,47548589000,64366847808,0.81416567,3.47577877,6.951557539,,,,22.2972327,39.28728729,22.41264615,16.55649976
풍국주정공업(주),23900,11-Dec,89816676,110676243,30371567,14312585,38254794,208000,,20946.74,45161960,80509553,0.727433014,5.013365916,10.02673183,,,,23.32166022,55.05520386,46.38137937,26.01770749
풍국주정공업(주),23900,12-Dec,93761717,116479112,32286934,13258908,41147970,527110,,12750.61,49747484,91829495,0.788377362,4.826012693,9.652025386,,,,13.59895105,31.38931574,25.63066305,13.88509215
풍국주정공업(주),23900,13-Dec,101139906,122531167,39319357,14947310,38292728,0,,24181.81,51190438,100286996,0.818461119,4.114836805,8.229673609,,,,23.90926683,63.14987535,47.23891989,24.11260778
풍국주정공업(주),23900,14-Dec,105738052,128761473,43050080,15317522,39893981,1964335,,23916.95,52006356,107827610,0.837421377,3.888123483,7.776246966,,,,22.61905676,63.05608547,45.9885134,22.18072904
풍국주정공업(주),23900,15-Dec,111904578,138654863,47391780,17544967,44750469,7122678,,24583.68,55419515,101463025,0.731766797,3.399459266,6.798918531,,,,21.968431,65.33383796,44.35924782,24.22920074
풍국주정공업(주),23900,16-Dec,118001107,152041005,54761528,16278842,52031644,7965575,,26576.18,63720907,96762579,0.636424226,2.514444522,5.028889044,,,,22.52197515,60.30984974,41.707159,27.46534898
풍국주정공업(주),23900,17-Dec,130631991,162812567,72904392,18927729,50672323,960175,,34199.58,73836389,107554087,0.660600646,1.992603489,3.985206977,,,,26.1800955,68.79521682,46.31805599,31.79756433
풍국주정공업(주),23900,18-Dec,140912072,174072139,66115656,23141075,65111331,11330851,,29713.36,76544703,120452943,0.691971407,2.802888131,5.605776261,,,,21.08645454,55.24933954,38.81830987,24.66802326
풍국주정공업(주),23900,19-Dec,147482681,180073444,64882462,22840173,70409259,225000,,30068.25,91231176,121430700,0.674339854,2.88829897,5.776597939,,,,20.38764809,42.84187142,32.95830583,24.76165418
피씨엘(주),241820,17-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피씨엘(주),241820,18-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피씨엘(주),241820,19-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피앤씨테크(주),237750,16-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피앤씨테크(주),237750,17-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피앤씨테크(주),237750,18-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피앤씨테크(주),237750,19-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피에스케이(주),319660,19-Dec,187250843,223929932,169815139,33852518,28410467,7349716,,36076.23,6842640,154611977,0.690448015,1.137165317,2.274330634,,,,19.26625772,171.2960283,527.2267721,23.33339933
피에스케이홀딩스(주),31980,11-Dec,124749200,141796262,102720802,11832600,22036201,0,,7963.99,7962427,91127167,0.642662689,1.002629219,2.005258438,,,,6.384000859,36.14048538,100.0196297,8.739424545
피에스케이홀딩스(주),31980,12-Dec,134188223,157196774,90876342,13792870,21614298,0,,21244.46,7553369,84368260,0.53670478,1.094505188,2.189010376,,,,15.83183645,98.28891968,281.2580717,25.18063073
피에스케이홀딩스(주),31980,13-Dec,152456406,189782574,125108570,27324419,22024919,0,,31975.54,7541109,129058637,0.68003418,1.319831851,2.639663702,,,,20.97356276,145.1789221,424.0164146,24.77597838
피에스케이홀딩스(주),31980,14-Dec,169916235,198582776,123583967,15683718,24556243,0,,25639.33,7877432,148566798,0.748135367,1.376890224,2.753780448,,,,15.0893939,104.4106381,325.4782777,17.25777922
피에스케이홀딩스(주),31980,15-Dec,182815025,206561951,129079814,12799152,29166375,0,,30651.54,8340032,138364038,0.669842811,1.189914433,2.379828866,,,,16.76642278,105.0920452,367.5230503,22.15282269
피에스케이홀딩스(주),31980,16-Dec,198907427,235455514,162018578,26228089,25775198,0,,44663.36,6676661,163071754,0.69257989,1.200907038,2.401814077,,,,22.45434506,173.280376,668.9475473,27.38877758
피에스케이홀딩스(주),31980,17-Dec,228315563,276692093,203881129,40742803,27996700,0,,77843.18,8168597,275390545,0.995296042,1.688079998,3.376159996,,,,34.0945571,278.0441266,952.9565481,28.2664679
피에스케이홀딩스(주),31980,18-Dec,271596797,319834249,228216663,42639485,45932688,0,,107233.49,11250809,328682010,1.027663582,1.771133787,3.542267573,,,,39.4826048,233.4579026,953.118038,32.62529945
피에스케이홀딩스(주),31980,19-Dec,88832339,101648328,53196440,6106136,13906357,0,,8181.25,7005070,42078133,0.413957945,0.893562569,1.787125137,,,,9.209765376,58.83100801,116.7904104,19.44299667
피에스텍(주),2230,11-Dec,67647498,90823304,36697877,4190726,3730867,0,,13136.39,518253,39168582,0.431261364,1.204922019,2.409844037,,,,19.41888523,352.1001955,2534.744613,33.53807907
피에스텍(주),2230,12-Dec,75035797,100375881,36543924,13662343,3326704,0,,14611.17,387981,25953033,0.258558458,1.134232508,2.268465016,,,,19.47226602,439.2085981,3765.949879,56.29850661
피에스텍(주),2230,13-Dec,101464955,133918376,119925978,24009500,3139837,0,,36940.78,382161,39265957,0.293208133,0.409376552,0.818753103,,,,36.40742757,1176.519036,9666.287245,94.07838958
피에스텍(주),2230,14-Dec,109669189,117182202,98444519,7085498,3466139,0,,8370.13,457532,42532118,0.362957149,0.465549188,0.931098375,,,,7.632161846,241.4828142,1829.408653,19.67955135
피에스텍(주),2230,15-Dec,127410393,137522138,109799708,6997148,9651825,2254071,,16504.76,354777,56079485,0.407785145,0.545506697,1.091013395,,,,12.95401388,223.1050127,4652.150506,29.43101207
피에스텍(주),2230,16-Dec,130921772,145598819,100943088,7323413,11466319,108920,,10925.32,755599,50707843,0.348270977,0.541636606,1.083273212,,,,8.344922188,96.19561662,1445.915095,21.54562165
피에스텍(주),2230,17-Dec,144278630,160860295,105530714,15434366,13109853,92700,,21465.33,743885,70833779,0.440343461,0.786200335,1.57240067,,,,14.87769187,164.9003434,2885.571022,30.30380463
피에스텍(주),2230,18-Dec,143249196,164245869,109933912,6851570,12986843,109420,,5573.04,589785,61651717,0.37536236,0.59808223,1.19616446,,,,3.890451155,43.27760298,944.9273888,9.039553594
피에스텍(주),2230,19-Dec,143189253,168595348,106629392,18275155,17579081,776548,,11625.04,484348,50670723,0.300546389,0.573495112,1.146990223,,,,8.118653989,69.18623519,2400.142047,22.94232115
피에이치에이(주),43370,11-Dec,304350231,570279444,289858220,235292774,182985423,17467334,,149985.59,118846017,694260991,1.217404903,12.72345489,25.44690979,,,,49.28059016,90.61582991,126.2016126,21.60363206
피에이치에이(주),43370,12-Dec,338037606,640523876,326209190,256368457,211896960,14226671,,169185.39,159904729,882762961,1.378189001,12.63965773,25.27931547,,,,50.04928061,85.58969123,105.803869,19.16543823
피에이치에이(주),43370,13-Dec,382268221,713758966,357685357,280377747,240480544,27267355,,190991.07,187129130,998578386,1.39904146,12.9169481,25.8338962,,,,49.96258112,89.57751202,102.0637834,19.12629721
피에이치에이(주),43370,14-Dec,417734728,790229269,406275016,316957301,260691893,30541223,,194593.21,216165910,1056796279,1.337328697,11.83187769,23.66375537,,,,46.58296209,84.55035564,90.02030431,18.41350257
피에이치에이(주),43370,15-Dec,421177040,885010749,459474028,432973341,301819125,27164614,,161977.57,265362400,1149093865,1.298395377,43.36090853,86.72181706,,,,38.4583096,58.97502626,61.04013606,14.09611303
피에이치에이(주),43370,16-Dec,483355838,914289386,486159776,391965180,277002738,6830636,,229535.64,279908710,1222491908,1.337095155,12.97836564,25.95673128,,,,47.48792131,84.95904585,82.00375044,18.77604576
피에이치에이(주),43370,17-Dec,506548464,896344885,488156291,366616807,301117194,16287576,,258961.69,288556111,1053836517,1.175704279,8.670733842,17.34146768,,,,51.12278655,90.91810459,89.74396318,24.57323179
피에이치에이(주),43370,18-Dec,543091919,907869461,524896463,335851495,300880769,33038384,,228240.41,292966183,1066543292,1.174776042,5.641743884,11.28348777,,,,42.0261105,85.21444804,77.90674257,21.40001364
피에이치에이(주),43370,19-Dec,576493741,920596014,477960511,317969713,354392367,35281309,,216756.4,314041258,1088426363,1.182306187,6.80305603,13.60611206,,,,37.59908991,67.92506702,69.02163155,19.91465912
하나마이크론(주),67310,11-Dec,149681627,304071209,65549439,109004513,206445165,14953630,,85792.01,214904855,294559784,0.968719745,-6.778489987,-13.55697997,,,,57.31632647,44.80198563,39.92092687,29.12550004
하나마이크론(주),67310,12-Dec,138317456,310429015,52179753,74907629,219725457,10395190,,68320.9,230157706,258806666,0.83370643,-11.38719104,-22.77438208,,,,49.39427168,32.63785069,29.68438519,26.39843133
하나마이크론(주),67310,13-Dec,125602691,368146437,88121202,170827687,249924758,19566650,,75384.18,278141961,278115010,0.755446697,-3.362674765,-6.72534953,,,,60.0179657,32.72477824,27.10277145,27.10539787
하나마이크론(주),67310,14-Dec,139745834,384967704,95312463,214804859,272018952,22647666,,96365.65,306304938,294532159,0.765082774,-2.464861103,-4.929722206,,,,68.95779806,38.64344269,31.46069098,32.7182099
하나마이크론(주),67310,15-Dec,147388705,394754214,91199341,207761670,291972192,40801557,,95432.12,318189207,286239109,0.725107165,-2.455674243,-4.911348485,,,,64.74859793,37.9949352,29.99225552,33.34000037
하나마이크론(주),67310,16-Dec,140300926,408520469,87633460,240407840,261515405,33682816,,57733.25,326732732,252294498,0.617581045,-1.651418896,-3.302837793,,,,41.14958586,25.34020715,17.66987031,22.88327746
하나마이크론(주),67310,17-Dec,173369686,511669698,133189515,275534027,345564640,62587731,,114646.71,399096043,365813664,0.714941036,-2.569917581,-5.139835163,,,,66.12846377,40.51451067,28.72659652,31.34019346
하나마이크론(주),67310,18-Dec,206250270,604901999,144439764,327458543,424541873,78048312,,170688.93,444370541,479948865,0.793432433,-2.622402289,-5.244804578,,,,82.75816075,49.26178989,38.4113964,35.56398243
하나마이크론(주),67310,19-Dec,236459621,706702384,167918673,250111847,484803281,53694661,,168681,529810593,498198003,0.704961543,-6.061306295,-12.12261259,,,,71.33606968,39.12726217,31.83798177,33.85822484
하나머티리얼즈(주),166090,17-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하나머티리얼즈(주),166090,18-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하나머티리얼즈(주),166090,19-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하나제약(주),293480,18-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하나제약(주),293480,19-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하이록코리아(주),13030,11-Dec,159392010,224127128,146144943,58270935,71432156,1569104,,58657.22,20129834,146358961,0.653017608,1.665554631,3.331109263,,,,36.80060249,83.96028848,291.3944546,40.07764171
하이록코리아(주),13030,12-Dec,186911250,248403024,167333466,55757787,73077592,287265,,69907.12,23561723,187888401,0.756385321,1.683954807,3.367909614,,,,37.40123722,96.03902453,296.6978264,37.20672465
하이록코리아(주),13030,13-Dec,216426246,275802244,196392437,54034984,69980983,71757,,77387.8,21243479,187583211,0.680136638,1.317691537,2.635383073,,,,35.75712347,110.6975494,364.2896721,41.25518461
하이록코리아(주),13030,14-Dec,248876968,305540416,218110117,50787732,69574196,2345949,,83590.77,19902075,193030849,0.631768627,1.153646292,2.307292584,,,,33.58718594,124.3387619,420.0103256,43.30435805
하이록코리아(주),13030,15-Dec,285384578,335220136,237623547,44558549,78857665,4740907,,95293.66,21253717,209241088,0.624190093,1.083785721,2.167571441,,,,33.39131381,128.5723534,448.3623265,45.54251792
하이록코리아(주),13030,16-Dec,308852739,353324345,248533511,36253093,78000767,2530952,,80479.72,19218936,177120063,0.501295949,0.834368354,1.668736708,,,,26.05763519,106.6382898,418.752214,45.4379468
하이록코리아(주),13030,17-Dec,334978965,379437474,261529812,34278627,84551818,119175,,77857.26,23057518,182699987,0.481502222,0.803956147,1.607912293,,,,23.24243255,92.21227387,337.6653983,42.6148142
하이록코리아(주),13030,18-Dec,342644362,371320917,252324223,18623215,85108796,826740,,61588.14,23717286,124267408,0.334663097,0.531736722,1.063473445,,,,17.97436258,73.07384623,259.6761704,49.5609758
하이록코리아(주),13030,19-Dec,349045500,381305426,269227063,18771110,82044251,53680,,65733.41,58580413,142113513,0.372702572,0.567419186,1.134838372,,,,18.83233275,80.17191391,112.2105609,46.25415881
하이즈항공(주),221840,15-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하이즈항공(주),221840,16-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하이즈항공(주),221840,17-Dec,74092611,130846672,53864193,17408996,71688360,599731,,28360.15,22909621,44684830,0.341505285,1.225746496,2.451492993,,,,38.27662383,39.89407364,123.7914412,63.46706477
하이즈항공(주),221840,18-Dec,74977682,130513801,51232442,16202109,71840014,1017007,,32379.41,25300759,51699966,0.39612643,1.475862819,2.951725637,,,,43.18539749,45.71877328,127.9780184,62.62946092
하이즈항공(주),221840,19-Dec,77673453,137289915,59359037,18676831,70479131,834444,,35347.5,27832107,73686265,0.536720159,1.811265225,3.62253045,,,,45.50782621,50.75405106,127.0026017,47.97026963
하이트진로(주),80,11-Dec,1423259475,3573282814,1030882874,1528640586,2179988221,25126220,,423165.43,1328786009,1373664296,0.384426413,-2.759704697,-5.519409395,,,,29.7321351,19.6377044,31.84601788,30.80559284
하이트진로(주),80,12-Dec,1409071832,3518666190,811948777,1472925280,2187835806,10153718,,678450.75,1340024140,2034625757,0.578237789,-3.07821193,-6.15642386,,,,48.14876961,31.15471968,50.62974089,33.34523549
하이트진로(주),80,13-Dec,1383120810,3553146711,797394866,1396974198,2338012621,20898685,,677472.74,1370068088,1897468864,0.534024913,-3.164666897,-6.329333794,,,,48.9814581,29.23778281,49.44810743,35.70402407
하이트진로(주),80,14-Dec,1327928418,3422364424,732583913,1310515092,2283177741,3703974,,553779.56,1387715038,1872333383,0.547087671,-3.239716857,-6.479433715,,,,41.70251593,24.29418439,39.90585566,29.57697411
하이트진로(주),80,15-Dec,1324599999,3460482406,851937709,1435825414,2241463282,23694551,,599319.82,1396538680,1907480760,0.551218164,-3.26686235,-6.5337247,,,,45.24534353,27.02354901,42.91465955,31.41944247
하이트진로(주),80,16-Dec,1291903198,3401085182,957650663,1409831253,2103577954,7015565,,594042.11,1441483132,1890232768,0.555773427,-4.180260741,-8.360521481,,,,45.98193664,28.33410125,41.21047946,31.426929
하이트진로(주),80,17-Dec,1217509273,3507595838,1110999896,1716625105,2068332321,13447424,,616398.36,1453079390,1889910216,0.538805012,-3.120593707,-6.241187414,,,,50.62781645,29.99673417,42.42014333,32.61521922
하이트진로(주),80,18-Dec,1162378535,3428143515,1064966843,1668455511,2053096399,16253408,,592860.67,1480893555,1885626109,0.550042932,-3.124542695,-6.24908539,,,,51.00409653,29.10684194,40.03398273,31.44105118
하이트진로(주),80,19-Dec,1033196057,3270859605,782267639,1358865968,2052109075,19356307,,477223.97,1471809813,2035063967,0.622180164,-3.529430913,-7.058861827,,,,46.18910097,23.47673448,32.42429598,23.45007222
하이트진로홀딩스(주),140,11-Dec,1362279806,4714754951,1053368141,2085857114,2400779286,25162220,,680074.28,1360974588,2112233714,0.448004983,-2.045768787,-4.091537574,,,,49.9217765,28.62726867,49.96965307,32.19692383
하이트진로홀딩스(주),140,12-Dec,1350013357,4443598671,840714134,1969511149,2370877829,10191450,,703102.01,1373641563,2081670796,0.468465078,-1.844149806,-3.688299612,,,,52.08111508,29.78379577,51.18526033,33.77585021
하이트진로홀딩스(주),140,13-Dec,1238316156,4262180556,836354265,2050431374,2335406377,23468746,,609952.93,1389366444,1942883418,0.455842589,-1.600296557,-3.200593115,,,,49.25663992,26.38275885,43.90151588,31.39421153
하이트진로홀딩스(주),140,14-Dec,1094238220,4017988232,757315078,1805464042,2282268752,6253951,,462365.06,1407086784,1889746031,0.470321445,-1.802936506,-3.605873012,,,,42.25451566,20.31467721,32.85974009,24.46704755
하이트진로홀딩스(주),140,15-Dec,1111460678,4068786993,881305661,1934882970,2243398492,27447275,,622943.75,1416534714,1927124745,0.473636184,-1.829125142,-3.658250284,,,,56.04730445,28.11179891,43.97659611,32.32503509
하이트진로홀딩스(주),140,16-Dec,1203496143,3967110668,986589919,1938649677,2097415952,10571296,,636418.92,1457275292,1895436534,0.477787663,-1.990879793,-3.981759586,,,,52.88084417,30.49670794,43.67183905,33.57637719
하이트진로홀딩스(주),140,17-Dec,1134968791,4059346912,1128847079,2161279644,2066001723,13609424,,619798.63,1469062237,1881222643,0.463429878,-1.82212641,-3.64425282,,,,54.6093104,30.19883822,42.1900866,32.94658568
하이트진로홀딩스(주),140,18-Dec,1095786557,3989286143,1083713642,2188455225,2051320612,16269358,,603479.74,1496190727,1876650205,0.470422561,-1.698723243,-3.397446487,,,,55.07274534,29.6542772,40.33441253,32.15728421
하이트진로홀딩스(주),140,19-Dec,982563610,3836704100,805127511,1658743417,2053263848,19372257,,646053.01,1488274090,2026315991,0.528139762,-2.373802991,-4.747605982,,,,65.75177458,31.76437785,43.40954494,31.88313239
한국가스공사(주),36460,11-Dec,8043899871,36010498709,11982501495,8140299671,17492994575,2789003200,,2267336.8,7089113274,28493663405,0.791259894,7.415972588,14.83194518,,,,28.1870341,15.41987303,31.98336255,7.957336927
한국가스공사(주),36460,12-Dec,8368965281,40621718532,11785655291,10183149803,19582966268,3637401441,,2811789.62,8007263857,35031319144,0.862379053,21.8603427,43.7206854,,,,33.59781676,17.6336784,35.11548602,8.026502252
한국가스공사(주),36460,13-Dec,8932779001,43666375501,12239446870,8338404587,22457632740,5009862110,,2495517,9141069290,38062712699,0.871670989,9.757062328,19.51412466,,,,27.93662532,14.30278431,27.30005562,6.556329865
한국가스공사(주),36460,14-Dec,9724375471,46772022425,13791330038,9862112744,25032074893,5319457987,,2715005.56,10480526406,37284866761,0.79716174,9.489133324,18.97826665,,,,27.91958793,13.77293321,25.90524039,7.281789626
한국가스공사(주),36460,15-Dec,10056943419,42385339683,10014573909,5728696350,26455473855,4081761212,,2760971.01,12770581640,26052723828,0.614663561,6.078737311,12.15747462,,,,27.45338116,12.34024524,21.61977495,10.59762898
한국가스공사(주),36460,16-Dec,9386485759,39927835678,8543873479,5556281611,26042367626,3070569118,,2053381.81,14406400487,21108115739,0.528656647,7.065260809,14.13052162,,,,21.87593805,8.938707212,14.25326064,9.727925673
한국가스공사(주),36460,17-Dec,8140413962,37139439444,7582189943,6590430029,24723252586,2750193671,,1894808.78,14621664952,22172305487,0.597001619,22.35652518,44.71305035,,,,23.2765654,8.623327263,12.95891259,8.54583562
한국가스공사(주),36460,18-Dec,8497984433,39689691576,9924942161,9871192658,24764086041,2881523483,,3828456.73,15260752157,26185037651,0.659744045,487.1679958,974.3359916,,,,45.05135024,17.495468,25.08694651,14.62077993
한국가스공사(주),36460,19-Dec,8146520783,39311854558,9232764529,8900542511,24377427684,1309761316,,3339945.54,17148896517,24982639515,0.635498879,75.19862671,150.3972534,,,,40.99842901,14.47890518,19.47615426,13.3690659
한국공항(주),5430,11-Dec,276614400,395898225,148335352,45380901,116580117,3663587,,145203.02,25580079,421603394,1.06492873,4.09504776,8.190095521,,,,52.49293601,128.5932361,567.6410147,34.44066677
한국공항(주),5430,12-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국공항(주),5430,13-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국공항(주),5430,14-Dec,265759866,388018468,162488130,65751864,150325868,3899954,,227868.3,25644388,438214373,1.129364732,4.529990573,9.059981145,,,,85.74217899,155.6201999,888.5698501,51.99927571
한국공항(주),5430,15-Dec,268553259,381351995,183345965,56114962,153331057,3782153,,244666.49,28331832,455699544,1.194957808,3.581670609,7.163341218,,,,91.10538852,163.6029977,863.5745475,53.69030828
한국공항(주),5430,16-Dec,281781344,373405154,165200873,45777618,173904378,840421,,267495.46,28812555,472598316,1.265644866,3.957339096,7.914678192,,,,94.93015265,154.5645117,928.3989566,56.60101844
한국공항(주),5430,17-Dec,315792485,416391199,187253278,49350341,183049478,539911,,284762.21,28862495,485444523,1.165837617,3.520189878,7.040379756,,,,90.17383995,156.0259085,986.6167495,58.66009328
한국공항(주),5430,18-Dec,319118853,424415405,201497896,47764754,178307085,4812080,,295545.4,28887805,526113112,1.239618322,3.422249134,6.844498267,,,,92.61295509,170.3480743,1023.080154,56.17525837
한국공항(주),5430,19-Dec,323034622,464725240,203736502,49711153,169788365,1845456,,300906.33,28744545,528998204,1.138303149,3.434487943,6.868975885,,,,93.14986986,179.1717982,1046.829338,56.88229709
한국기업평가(주),34950,11-Sep,78281659,97009809,69595441,15466713,3301033,0,,13830.16,0,59766324,0.616085369,1.104151644,2.208303288,,,,17.66717795,418.964609,#DIV/0!,23.14038923
한국기업평가(주),34950,12-Sep,79418675,104074848,75697965,21583230,3683937,0,,20614.95,0,67354892,0.647177424,1.244668241,2.489336481,,,,25.9573079,559.5901884,#DIV/0!,30.60646285
한국기업평가(주),34950,13-Dec,84444122,105787960,75795159,17755144,3675022,0,,53868.29,0,64396802,0.608734699,1.109524214,2.219048427,,,,63.79163964,1465.795035,#DIV/0!,83.650567
한국기업평가(주),34950,14-Dec,87760115,109550500,77685784,18490899,4068921,0,,53945.5,0,64635376,0.590005303,1.091908127,2.183816254,,,,61.46926767,1325.793742,#DIV/0!,83.46126121
