회사명,거래소코드,회계년도,매출액(수익)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),통계청 한국표준산업분류 10차(소분류)
(주)우성,006980,2015/12,278477,231960,313894,262633,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,006980,2016/12,249630,205455,275672,228347,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,006980,2017/12,250052,206481,275454,229253,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,006980,2018/12,259961,217421,289318,243306,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,006980,2019/12,306173,256409,340815,286699,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,006980,2020/12,349917,289442,388558,323690,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우신시스템,017370,2002/12,,,,,  특수 목적용 기계 제조업
(주)우신시스템,017370,2003/12,,,,,  특수 목적용 기계 제조업
(주)우신시스템,017370,2004/12,,,,,  특수 목적용 기계 제조업
(주)우신시스템,017370,2005/12,,,,,  특수 목적용 기계 제조업
(주)우신시스템,017370,2006/12,,,,,  특수 목적용 기계 제조업
(주)우신시스템,017370,2007/12,78275,70219,,,  특수 목적용 기계 제조업
(주)우신시스템,017370,2008/12,94290,79865,106962,89472,  특수 목적용 기계 제조업
(주)우신시스템,017370,2009/12,56063,44492,60616,47830,  특수 목적용 기계 제조업
