회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS연결)
대한약품공업(주),23910,17-Dec,,
대한약품공업(주),23910,18-Dec,,
대한약품공업(주),23910,19-Dec,,
대한유화(주),6650,11-Dec,30196094,768676131
대한유화(주),6650,12-Dec,-12240312,745733549
대한유화(주),6650,13-Dec,45833889,789608260
대한유화(주),6650,14-Dec,63848818,842116813
대한유화(주),6650,15-Dec,200789062,1035587589
대한유화(주),6650,16-Dec,272895473,1293063531
대한유화(주),6650,17-Dec,214456397,1473202093
대한유화(주),6650,18-Dec,257413487,1701097076
대한유화(주),6650,19-Dec,106342325,1778610741
대한전선(주),1440,11-Dec,-308575679,324504785
대한전선(주),1440,12-Dec,-578062813,188086116
대한전선(주),1440,13-Dec,-593391910,271124988
대한전선(주),1440,14-Dec,-221089257,73419743
대한전선(주),1440,15-Dec,-68345948,354245081
대한전선(주),1440,16-Dec,-15882820,299122674
대한전선(주),1440,17-Dec,-48769981,337980848
대한전선(주),1440,18-Dec,-5873191,321919023
대한전선(주),1440,19-Dec,-12627729,312646586
대한제강(주),84010,11-Dec,8950652,329385617
대한제강(주),84010,12-Dec,31035799,364202174
대한제강(주),84010,13-Dec,15535602,374755776
대한제강(주),84010,14-Dec,-826183,372522317
대한제강(주),84010,15-Dec,35923674,404519762
대한제강(주),84010,16-Dec,39837947,440204802
대한제강(주),84010,17-Dec,29626726,460666116
대한제강(주),84010,18-Dec,-17788072,434916932
대한제강(주),84010,19-Dec,29622526,462082022
대한제당(주),1790,11-Dec,18991599,413244487
대한제당(주),1790,12-Dec,29048032,434194171
대한제당(주),1790,13-Dec,10440469,443985663
대한제당(주),1790,14-Dec,6535904,447508077
대한제당(주),1790,15-Dec,-17563816,424866808
대한제당(주),1790,16-Dec,22601383,449825749
대한제당(주),1790,17-Dec,10809977,451782278
대한제당(주),1790,18-Dec,9753277,451970433
대한제당(주),1790,19-Dec,14430621,464321365
대한제분(주),1130,11-Dec,5206785,558821975
대한제분(주),1130,12-Dec,31790478,603492180
대한제분(주),1130,13-Dec,18377325,607351973
대한제분(주),1130,14-Dec,36846461,624697233
대한제분(주),1130,15-Dec,34250578,656916662
대한제분(주),1130,16-Dec,27428455,661897108
대한제분(주),1130,17-Dec,51048348,710408210
대한제분(주),1130,18-Dec,51472656,749005259
대한제분(주),1130,19-Dec,16993289,759848294
대한해운(주),5880,11-Dec,-1154757015,100704529
대한해운(주),5880,12-Dec,,
대한해운(주),5880,13-Dec,,
대한해운(주),5880,14-Dec,71887341,498879555
대한해운(주),5880,15-Dec,39529064,569359158
대한해운(주),5880,16-Dec,30790170,626011478
대한해운(주),5880,17-Dec,109172099,687837925
대한해운(주),5880,18-Dec,78279906,779480135
대한해운(주),5880,19-Dec,101020482,895202413
대한화섬(주),3830,11-Dec,,
대한화섬(주),3830,12-Dec,,
대한화섬(주),3830,13-Dec,,
대한화섬(주),3830,14-Dec,,
대한화섬(주),3830,15-Dec,,
대한화섬(주),3830,16-Dec,,
대한화섬(주),3830,17-Dec,,
대한화섬(주),3830,18-Dec,,
대한화섬(주),3830,19-Dec,,
대화제약(주),67080,11-Dec,3760498,56985264
대화제약(주),67080,12-Dec,3554608,61389553
대화제약(주),67080,13-Dec,2024952,62027723
대화제약(주),67080,14-Dec,-1147772,58505039
대화제약(주),67080,15-Dec,4111172,61732303
대화제약(주),67080,16-Dec,3755107,73390977
대화제약(주),67080,17-Dec,12113155,83487910
대화제약(주),67080,18-Dec,6353060,83199478
대화제약(주),67080,19-Dec,9071960,84050710
더이앤엠(주),89230,11-Dec,,
더이앤엠(주),89230,12-Dec,,
더이앤엠(주),89230,13-Dec,,
더이앤엠(주),89230,14-Dec,-60856579,15773348
더이앤엠(주),89230,15-Dec,-24676333,50724983
더이앤엠(주),89230,16-Dec,3764122,54443686
더이앤엠(주),89230,17-Dec,-18409959,35893057
더이앤엠(주),89230,18-Dec,18271440,25477885
더이앤엠(주),89230,19-Dec,-4015742,65552733
덕산네오룩스(주),213420,15-Dec,,
덕산네오룩스(주),213420,16-Dec,,
덕산네오룩스(주),213420,17-Dec,,
덕산네오룩스(주),213420,18-Dec,,
덕산네오룩스(주),213420,19-Dec,,
덕산하이메탈(주),77360,11-Dec,,
덕산하이메탈(주),77360,12-Dec,,
덕산하이메탈(주),77360,13-Dec,31066330,225008706
덕산하이메탈(주),77360,14-Dec,41170289,147917595
덕산하이메탈(주),77360,15-Dec,-17143477,182679005
덕산하이메탈(주),77360,16-Dec,-16655705,166927713
덕산하이메탈(주),77360,17-Dec,7965568,175598224
덕산하이메탈(주),77360,18-Dec,12091610,189199922
덕산하이메탈(주),77360,19-Dec,11222620,199986536
덕양산업(주),24900,11-Dec,,
덕양산업(주),24900,12-Dec,,
덕양산업(주),24900,13-Dec,,
덕양산업(주),24900,14-Dec,,
덕양산업(주),24900,15-Dec,2692081,91259937
덕양산업(주),24900,16-Dec,-930466,84297713
덕양산업(주),24900,17-Dec,1333154,83206072
덕양산업(주),24900,18-Dec,-2234401,77310763
덕양산업(주),24900,19-Dec,-19681359,61251516
덕우전자(주),263600,17-Dec,14609042,84545536
덕우전자(주),263600,18-Dec,-1449292,81045248
덕우전자(주),263600,19-Dec,9174170,88971697
데브시스터즈(주),194480,14-Dec,,
데브시스터즈(주),194480,15-Dec,-921927,155581204
데브시스터즈(주),194480,16-Dec,-9849264,147439742
데브시스터즈(주),194480,17-Dec,-16027435,138196563
데브시스터즈(주),194480,18-Dec,-18387263,116951413
데브시스터즈(주),194480,19-Dec,-13898290,102397922
도이치모터스(주),67990,11-Dec,3827549,30333672
도이치모터스(주),67990,12-Dec,3547717,33991914
도이치모터스(주),67990,13-Dec,-1280049,54250705
도이치모터스(주),67990,14-Dec,-357086,57786852
도이치모터스(주),67990,15-Dec,4096356,60113923
도이치모터스(주),67990,16-Dec,-2951407,85137911
도이치모터스(주),67990,17-Dec,4253045,166041514
도이치모터스(주),67990,18-Dec,34670313,200893883
도이치모터스(주),67990,19-Dec,56306958,262063291
동국산업(주),5160,11-Dec,5726433,408957915
동국산업(주),5160,12-Dec,11634549,410931715
동국산업(주),5160,13-Dec,13692043,407761799
동국산업(주),5160,14-Dec,17910497,430701528
동국산업(주),5160,15-Dec,27801165,452144788
동국산업(주),5160,16-Dec,30425933,514427309
동국산업(주),5160,17-Dec,22799815,524987249
동국산업(주),5160,18-Dec,2038893,521099723
동국산업(주),5160,19-Dec,18083886,529831768
동국제강(주),1230,11-Dec,6509428,3147708063
동국제강(주),1230,12-Dec,-235110643,2834670736
동국제강(주),1230,13-Dec,-118408748,2618945152
동국제강(주),1230,14-Dec,-292455986,2607772317
동국제강(주),1230,15-Dec,-224392900,2245901484
동국제강(주),1230,16-Dec,70775607,2289331322
동국제강(주),1230,17-Dec,4770110,2370682511
동국제강(주),1230,18-Dec,-304481652,2032241923
동국제강(주),1230,19-Dec,-81691129,1945098686
동국제약(주),86450,11-Dec,,
동국제약(주),86450,12-Dec,,
동국제약(주),86450,13-Dec,16749772,162238694
동국제약(주),86450,14-Dec,20996735,176565037
동국제약(주),86450,15-Dec,27226502,200614831
동국제약(주),86450,16-Dec,40692830,238336953
동국제약(주),86450,17-Dec,40867710,279494935
동국제약(주),86450,18-Dec,49433167,331612047
동국제약(주),86450,19-Dec,59050119,385419686
동부건설(주),5960,11-Dec,-169548045,422052962
동부건설(주),5960,12-Dec,-3905850,509539887
동부건설(주),5960,13-Dec,-178129749,350109574
동부건설(주),5960,14-Dec,-234202986,24415006
동부건설(주),5960,15-Dec,-71529719,70323753
동부건설(주),5960,16-Dec,53680426,253064554
동부건설(주),5960,17-Dec,96280348,304078752
동부건설(주),5960,18-Dec,73948074,361897852
동부건설(주),5960,19-Dec,59804630,420598025
동성제약(주),2210,11-Dec,1701094,60201206
동성제약(주),2210,12-Dec,,
동성제약(주),2210,13-Dec,,
동성제약(주),2210,14-Dec,,
동성제약(주),2210,15-Dec,,
동성제약(주),2210,16-Dec,,
동성제약(주),2210,17-Dec,,
동성제약(주),2210,18-Dec,,
동성제약(주),2210,19-Dec,,
동신건설(주),25950,11-Dec,,
동신건설(주),25950,12-Dec,,
동신건설(주),25950,13-Dec,,
동신건설(주),25950,14-Dec,,
동신건설(주),25950,15-Dec,,
동신건설(주),25950,16-Dec,,
동신건설(주),25950,17-Dec,,
동신건설(주),25950,18-Dec,,
동신건설(주),25950,19-Dec,,
동아쏘시오홀딩스(주),640,11-Dec,74882606,862394230
동아쏘시오홀딩스(주),640,12-Dec,90304842,881241645
동아쏘시오홀딩스(주),640,13-Dec,21465258,514604332
동아쏘시오홀딩스(주),640,14-Dec,6485326,534478522
동아쏘시오홀딩스(주),640,15-Dec,66614889,602641535
동아쏘시오홀딩스(주),640,16-Dec,175690419,875857423
동아쏘시오홀딩스(주),640,17-Dec,32543387,914248453
동아쏘시오홀딩스(주),640,18-Dec,-163889505,735763001
동아쏘시오홀딩스(주),640,19-Dec,19975207,746903866
동아에스티(주),170900,13-Dec,-65708544,439360502
동아에스티(주),170900,14-Dec,37549820,488336813
동아에스티(주),170900,15-Dec,48573316,553773440
동아에스티(주),170900,16-Dec,10641973,589221540
동아에스티(주),170900,17-Dec,-5395537,581193022
동아에스티(주),170900,18-Dec,8008763,579363027
동아에스티(주),170900,19-Dec,70912713,645857624
동아타이어공업(주),282690,17-Dec,,
동아타이어공업(주),282690,18-Dec,,
동아타이어공업(주),282690,19-Dec,24709192,356892481
동아화성(주),41930,11-Dec,-3337490,45743510
동아화성(주),41930,12-Dec,8042184,49760298
동아화성(주),41930,13-Dec,14668751,65690199
동아화성(주),41930,14-Dec,10703254,75914990
동아화성(주),41930,15-Dec,4613011,80590093
동아화성(주),41930,16-Dec,15123416,92924792
동아화성(주),41930,17-Dec,9138836,98167854
동아화성(주),41930,18-Dec,6480516,100630302
동아화성(주),41930,19-Dec,10224991,110921262
동양이엔피(주),79960,11-Dec,23165048,128423584
동양이엔피(주),79960,12-Dec,12049066,127118094
동양이엔피(주),79960,13-Dec,27109931,154315780
동양이엔피(주),79960,14-Dec,10529419,162485422
동양이엔피(주),79960,15-Dec,17582934,179423120
동양이엔피(주),79960,16-Dec,15144661,190903427
동양이엔피(주),79960,17-Dec,8734089,195428639
동양이엔피(주),79960,18-Dec,5139940,196529444
동양이엔피(주),79960,19-Dec,25596455,218662063
동양철관(주),8970,11-Dec,2605369,106027038
동양철관(주),8970,12-Dec,2587231,108174232
동양철관(주),8970,13-Dec,-8759983,99476490
동양철관(주),8970,14-Dec,-12391523,86517597
동양철관(주),8970,15-Dec,2320313,88419877
동양철관(주),8970,16-Dec,-14652972,80537110
동양철관(주),8970,17-Dec,-30607971,52971344
동양철관(주),8970,18-Dec,-6577716,79062374
동양철관(주),8970,19-Dec,1779426,79827744
동양파일(주),228340,16-Dec,,
동양파일(주),228340,17-Dec,,
동양파일(주),228340,18-Dec,,
동양파일(주),228340,19-Dec,,
동양피스톤(주),92780,17-Dec,9407410,86296935
동양피스톤(주),92780,18-Dec,11742226,95517991
동양피스톤(주),92780,19-Dec,10005403,108195051
동원금속(주),18500,11-Mar,12789148,36489642
동원금속(주),18500,12-Mar,15331174,49632232
동원금속(주),18500,13-Mar,4554428,48251905
동원금속(주),18500,14-Mar,7876990,52329833
동원금속(주),18500,15-Mar,1600768,53719741
동원금속(주),18500,16-Mar,270240,63811992
동원금속(주),18500,17-Mar,-2084689,58956785
동원금속(주),18500,18-Mar,-9424351,67987596
동원금속(주),18500,19-Mar,-22756981,39480064
동원산업(주),6040,11-Dec,65724827,496815597
동원산업(주),6040,12-Dec,102697379,581685703
동원산업(주),6040,13-Dec,83923847,631628341
동원산업(주),6040,14-Dec,58644348,689471276
동원산업(주),6040,15-Dec,7013449,708887794
동원산업(주),6040,16-Dec,77413416,791111801
동원산업(주),6040,17-Dec,167843642,903738919
동원산업(주),6040,18-Dec,70990988,973605386
동원산업(주),6040,19-Dec,51402754,1078462386
동원수산(주),30720,11-Dec,5028239,44597036
동원수산(주),30720,12-Dec,1620720,45234963
동원수산(주),30720,13-Dec,-7860179,43979945
동원수산(주),30720,14-Dec,-7514419,34235556
동원수산(주),30720,15-Dec,-675541,33598568
동원수산(주),30720,16-Dec,541602,33642491
동원수산(주),30720,17-Dec,5116814,39311980
동원수산(주),30720,18-Dec,1371551,44811096
동원수산(주),30720,19-Dec,5812026,50871335
동원시스템즈(주),14820,11-Dec,-26743129,90600375
동원시스템즈(주),14820,12-Dec,-1073187,89260138
동원시스템즈(주),14820,13-Dec,9398772,205670788
동원시스템즈(주),14820,14-Dec,387502,245610433
동원시스템즈(주),14820,15-Dec,46100712,311431340
동원시스템즈(주),14820,16-Dec,80586220,386542721
동원시스템즈(주),14820,17-Dec,84668857,490259511
동원시스템즈(주),14820,18-Dec,63612160,536526231
동원시스템즈(주),14820,19-Dec,46800083,573760894
동일고무벨트(주),163560,12-Dec,,
동일고무벨트(주),163560,13-Dec,,
동일고무벨트(주),163560,14-Dec,,
동일고무벨트(주),163560,15-Dec,19221741,160248976
동일고무벨트(주),163560,16-Dec,17884551,177817029
동일고무벨트(주),163560,17-Dec,1097780,176842672
동일고무벨트(주),163560,18-Dec,10288899,187097550
동일고무벨트(주),163560,19-Dec,8276758,193488405
동일금속(주),109860,11-Dec,,
동일금속(주),109860,12-Dec,16123449,84737719
동일금속(주),109860,13-Dec,7383985,87528563
동일금속(주),109860,14-Dec,7470428,94274249
동일금속(주),109860,15-Dec,8007452,98300083
동일금속(주),109860,16-Dec,3684522,101618819
동일금속(주),109860,17-Dec,3805356,102107306
동일금속(주),109860,18-Dec,9465679,110469762
동일금속(주),109860,19-Dec,15692770,124976602
동일산업(주),4890,11-Dec,,
동일산업(주),4890,12-Dec,,
동일산업(주),4890,13-Dec,,
동일산업(주),4890,14-Dec,11211040,315877428
동일산업(주),4890,15-Dec,4202747,315729143
동일산업(주),4890,16-Dec,13434425,326469684
동일산업(주),4890,17-Dec,23346835,344737751
동일산업(주),4890,18-Dec,15655242,354937419
동일산업(주),4890,19-Dec,3750676,353804848
동일제강(주),2690,15-Dec,,
동일제강(주),2690,16-Dec,,
동일제강(주),2690,17-Dec,,
동일제강(주),2690,18-Dec,,
동일제강(주),2690,19-Dec,,
동일철강(주),23790,11-Dec,,
동일철강(주),23790,12-Dec,,
동일철강(주),23790,13-Dec,,
동일철강(주),23790,14-Dec,,
동일철강(주),23790,15-Dec,,
동일철강(주),23790,16-Dec,,
동일철강(주),23790,17-Dec,,
동일철강(주),23790,18-Dec,,
동일철강(주),23790,19-Dec,,
동화기업(주),25900,11-Dec,-1487603,659980957
동화기업(주),25900,12-Dec,816125,649894608
동화기업(주),25900,13-Dec,-15596408,452393127
동화기업(주),25900,14-Dec,36445067,493599462
동화기업(주),25900,15-Dec,49983829,570455183
동화기업(주),25900,16-Dec,58546450,629502143
동화기업(주),25900,17-Dec,62220736,660498770
동화기업(주),25900,18-Dec,50957949,678490768
동화기업(주),25900,19-Dec,43410161,677692467
동화약품(주),20,11-Dec,,
동화약품(주),20,12-Dec,,
동화약품(주),20,13-Dec,,
동화약품(주),20,14-Dec,,
동화약품(주),20,15-Dec,,
동화약품(주),20,16-Dec,,
동화약품(주),20,17-Dec,,
동화약품(주),20,18-Dec,10068113,297400652
동화약품(주),20,19-Dec,9393855,300874594
두산밥캣(주),241560,16-Dec,180330702,3351838039
두산밥캣(주),241560,17-Dec,273758324,3427542690
두산밥캣(주),241560,18-Dec,264497169,3739603088
두산밥캣(주),241560,19-Dec,272115865,3979066276
두산에너빌리티(주),34020,11-Dec,261695342,4796928019
두산에너빌리티(주),34020,12-Dec,14732131,4509579244
두산에너빌리티(주),34020,13-Dec,18662826,7911794202
두산에너빌리티(주),34020,14-Dec,-85475347,7677001720
두산에너빌리티(주),34020,15-Dec,-1750899330,7026107672
두산에너빌리티(주),34020,16-Dec,-215524786,6822830916
두산에너빌리티(주),34020,17-Dec,-109688011,6565948060
두산에너빌리티(주),34020,18-Dec,-421725112,6218429560
두산에너빌리티(주),34020,19-Dec,-104367151,6201992985
두산퓨얼셀(주),336260,19-Dec,,
디씨엠(주),24090,11-Dec,16556000,138698000
디씨엠(주),24090,12-Dec,11283887,142963916
디씨엠(주),24090,13-Dec,2798492,138672773
디씨엠(주),24090,14-Dec,185144,135568250
디씨엠(주),24090,15-Dec,4452084,138579003
디씨엠(주),24090,16-Dec,20833743,154457549
디씨엠(주),24090,17-Dec,14057199,161146623
디씨엠(주),24090,18-Dec,7187522,162831751
디씨엠(주),24090,19-Dec,,
디아이동일(주),1530,11-Dec,17392359,586403450
디아이동일(주),1530,12-Dec,-5288493,561109541
디아이동일(주),1530,13-Dec,14777664,568538802
디아이동일(주),1530,14-Dec,4214217,560754767
디아이동일(주),1530,15-Dec,-7462619,546617476
디아이동일(주),1530,16-Dec,1088501,542390763
디아이동일(주),1530,17-Dec,-4101891,521160318
디아이동일(주),1530,18-Dec,13824872,512624784
디아이동일(주),1530,19-Dec,26344950,525505838
디아이티(주),110990,18-Dec,7553878,162904730
디아이티(주),110990,19-Dec,13165567,172375225
디에스알(주),155660,13-Dec,6593786,105707874
디에스알(주),155660,14-Dec,6813828,112617458
디에스알(주),155660,15-Dec,9987442,122254008
디에스알(주),155660,16-Dec,10743310,133507540
디에스알(주),155660,17-Dec,11030447,140880707
