,회사명,거래소코드,회계년도,이자보상배율,cashflow_매출액비율,cashflow_부채비율,당좌비율,매입채무회전율,매출액순이익률,매출액총이익률,매출액영업이익률,매출액증가율,매출원가대매출액비율,매출채권회전율,부채비율,순이익증가율,영업이익증가율,유동부채,유동비율,유동자산구성비율,유동자산증가율,유형자산증가율,유형자산회전율,자기자본구성비율,자본증가율,타인자본회전율,재고자산_유동자산비율,재고자산증가율,재고자산회전율,차입금의존도,총자본영업이익률,총자산순이익률,총자산증가율,총자산회전율,현금비율
5828,일정실업(주),8500,2013,11.4,3.656524541,18.10404623,257.339438,13.48904783,1.954472277,13.70720688,5.31330957,-24.67455591,86.29279312,6.799526864,38.13065179,-3.218597359,-97.27084088,54.83470325,352.3322941,53.3325215,-38.25722238,-16.97266261,2.764391525,72.39522778,-11.11503755,3.817288462,43.66689691,-37.69765698,4.088627312,15.66888668,5.015526285,2.671288779,-11.4871215,0.835527931,48.36481519
5829,일정실업(주),8500,2014,22.03,10.16945176,66.60385371,223.0515003,18.6321359,3.838667697,16.05493053,6.534861555,-26.05294357,83.94506947,6.836743406,23.09670382,26.3855446,-96.62220201,92.30506961,298.8471647,51.75809404,-44.91728344,-19.00735227,2.468642689,81.23694372,-9.713962928,4.384411264,46.04472398,-47.3591376,3.600246456,4.219013161,4.942631338,4.717217674,-12.46947466,0.790920174,49.1770115
5830,일정실업(주),8500,2015,175.12,10.23134072,60.79884582,284.4872231,4.560136848,10.44740688,18.4118219,5.303947546,-23.49339156,81.5881781,3.346090184,19.89156652,9.107350566,-97.27578064,82.65227948,388.052773,53.21400896,-39.02156385,-14.93496445,7.01360979,83.40870247,-8.252222403,3.030421916,43.76714742,-43.39710594,7.055726513,0,3.134736195,10.30034207,-10.29203815,1.204936102,54.07608443
5831,일정실업(주),8500,2016,341.03,2.747064015,23.27774152,343.0829416,4.75993041,4.017627751,18.77440041,5.635510884,-24.51805034,81.22559959,3.127315269,15.80451915,5.260261541,-97.10054503,86.88829269,479.6397567,56.87641452,-37.72267259,-13.19987874,4.066312833,86.35241462,-6.587700593,2.857656978,45.7160015,-33.11561613,6.375651905,0,3.773606801,4.646196035,-9.910212278,1.092265209,66.43888271
5832,일정실업(주),8500,2017,-72.45,-2.057920991,-6.209617331,187.9332443,4.17936285,-11.61800796,7.070341543,-13.0060935,-20.16572865,92.92965846,2.900691636,31.94915341,0,-106.1059725,89.94191725,267.3397265,58.22082926,-29.69530941,-13.26434221,4.589628838,75.78676893,-2.251453881,2.851625811,42.2481947,-24.7562576,7.104736839,10.86552478,-6.269203558,-8.488296803,-5.244278282,1.141053241,23.22987507
5833,일정실업(주),8500,2018,-33.23,-13.10403951,-24.75324595,110.0604753,4.77293049,-14.30858602,1.924006433,-17.40482465,-20.3073044,98.07599357,2.797416552,59.29496703,0,-108.0057215,95.06585937,168.2961974,59.55451048,-23.73782502,-11.80517763,5.496235297,62.77662243,1.010045138,2.940772008,45.37388584,-18.42161107,8.724055706,26.3616437,-9.747302664,-10.06096086,-1.392023667,1.251897717,13.93515806
5834,일정실업(주),8500,2019,-32.03,-25.47690985,-32.71659875,87.5769289,4.596002253,-34.18243356,-17.38940395,-41.04754285,-2.343818818,117.3894039,2.986556011,104.915182,0,-117.0288158,74.12536723,137.2903776,52.10401133,-14.57121837,-11.08104196,6.458507878,48.8006789,15.41986825,2.918453776,42.38669741,-19.66992945,8.077824867,43.23579688,-27.65138601,-22.47442441,7.283598308,1.335941005,6.285503806
5835,일진디스플레이(주),20760,2011,12.22,3.677153412,13.05830698,85.92478151,17.60624843,9.453480845,15.269824,11.20706593,0,84.730176,3.627597159,101.754356,0,-94.0638319,86.34766951,121.2718284,52.8129757,0,0,0.790348748,49.56522503,0,1.848496262,29.14695633,0,4.082626275,30.73648802,20.2483699,16.93155967,0,0.396245334,27.11488539
5836,일진디스플레이(주),20760,2012,44.56,9.452340342,46.31873359,117.7096692,14.77413127,10.75102682,15.42385578,10.82343624,0,84.57614422,2.856437015,80.69128194,0,-94.27865903,93.21739439,139.6124909,58.1179987,0,0,0.688448658,55.34301319,0,2.586374159,15.68829659,0,3.331961151,11.3016316,21.39829197,23.52646561,0,0.344435413,46.36194428
5837,일진디스플레이(주),20760,2013,66.15,12.75096518,84.22749168,58.50988408,17.71682686,7.299785969,12.85377473,9.082277237,0,87.14622527,2.695183358,66.34945834,0,-95.24283178,91.49845766,91.72256336,33.47387173,0,0,0.858792848,60.11441275,0,2.582635863,36.20993359,0,3.263671707,11.90973137,19.9027436,19.23255243,0,0.385652347,4.206419199
5838,일진디스플레이(주),20760,2014,35.29,12.71325988,60.30275715,60.24310976,22.10102441,3.072698486,9.677496877,4.992611132,0,90.32250312,4.292358789,60.49179036,0,-97.43978361,88.63629322,91.37261416,30.52609494,0,0,0.867965823,62.30848281,0,0.669356893,34.06874662,0,2.901441952,18.75454865,7.162661508,5.493432665,0,0.262717399,15.0273496
5839,일진디스플레이(주),20760,2015,-17.71,10.3560824,35.65285067,53.91909028,7.807213934,-7.550408212,2.92454681,-4.202643294,0,97.07545319,3.07030258,69.40576065,0,-102.0580749,86.64461772,80.07476943,28.42527209,0,0,2.117026796,59.02986983,0,1.947291548,32.66407051,0,5.740393552,25.15295538,-5.020960625,-10.64967953,0,0.826591348,29.47301247
5840,일진디스플레이(주),20760,2016,-23.88,-0.10143038,-0.190026686,48.42249736,7.978090661,-39.50299721,-9.318965839,-17.67368655,0,109.3189658,3.167874883,141.1569182,0,-108.1193491,90.76026656,60.61741811,32.20294869,0,0,2.120526056,41.46677638,0,1.91186171,20.11784918,0,6.239716671,38.79996811,-23.36930845,-43.31906068,0,0.794962198,8.407726581
5841,일진디스플레이(주),20760,2017,11.72,3.004103911,8.896664248,76.88356912,8.024322535,6.98970272,14.50063623,7.851202288,0,85.49936377,3.192986606,102.6466361,0,-95.91399874,90.79925285,87.98661678,40.46729856,0,0,2.219601496,49.34698218,0,2.055887396,12.61901875,0,5.875766238,28.98209948,11.93337102,10.48518929,0,0.815067035,34.24930934
5842,일진디스플레이(주),20760,2018,0.14,13.27740638,35.42541482,80.69042581,9.041865524,0.803952116,7.095152027,0.094487795,0,92.90484797,3.346631343,95.52175704,0,-99.95273377,88.14967053,93.88930344,40.43374999,0,0,2.011501261,51.14520323,0,2.121185635,14.05791411,0,6.1865068,29.66720548,0.12040644,1.047946449,0,0.802054786,45.97423535
5843,일진디스플레이(주),20760,2019,-24.24,2.132374553,2.716879305,39.04967142,9.993123818,-31.77828878,-14.94676855,-32.17596663,0,114.9467685,3.428094554,150.8809031,0,-113.8584398,88.66504803,45.46005867,24.24092099,-2.346148823,-0.941497184,1.956105807,39.85955039,2.307340724,2.536177117,14.4399237,-2.240076127,6.029317948,44.13612355,-30.59572171,-24.08917894,0.274816887,0.786924165,20.32553949
5844,일진머티리얼즈(주),20150,2011,9.73,,,53.31452588,8.411940243,4.108489695,8.995910862,3.203140398,-6.544188283,91.00408914,3.34689476,35.20805834,0.449169778,-98.37236204,73.34601453,154.228163,29.45640247,-4.35119628,0.193644307,1.873351285,73.96008879,0.792815096,2.729989563,68.40795864,-0.222746879,5.495090686,13.01906544,1.614059261,3.062337995,-0.058894068,0.747662917,2.030289439
5845,일진머티리얼즈(주),20150,2012,-3.26,3.93065211,7.776627621,44.754342,7.885050093,-14.54887341,3.765479559,-1.739929495,-11.11125898,96.23452044,3.54126939,73.3114212,0,-100.8624616,86.34553098,91.07125546,33.26332378,-17.4467781,-32.46690623,1.711191997,57.69960185,2.644077873,2.417782798,61.606177,-8.420056632,5.192825513,12.31674559,-1.261827504,-12.1758844,-4.679714437,0.759236567,12.99666783
5846,일진머티리얼즈(주),20150,2013,-5.04,8.218804565,9.738800414,36.62716974,7.589933692,-2.568971603,2.165075893,-4.241107679,-28.54028949,97.83492411,3.699741357,103.4809529,-168.7395251,-102.0765201,86.59193148,68.87416064,30.32985979,-37.43497605,-43.39610855,1.36481915,49.14464896,-0.1981241,1.616365669,74.83439651,-19.19293521,4.683044543,17.91821731,-2.600198687,-1.548077763,-21.09900062,0.689928619,2.603234701
5847,일진머티리얼즈(주),20150,2014,-5.19,-7.175904688,-9.811254463,49.76919138,7.848240345,-0.457936048,3.430280966,-6.882199668,-42.99540529,96.56971903,3.961171848,103.6633858,-1689.732013,-103.3266273,87.28399438,83.04914349,36.89624758,-38.75656588,-45.4540609,1.370831648,49.10062721,7.268141322,1.454553733,65.43166924,-18.0416347,4.883426006,31.89754288,-4.87719972,-0.31868758,-18.04519948,0.650664038,8.44406403
5848,일진머티리얼즈(주),20150,2015,-10.49,-2.247358677,-5.050754723,77.58483099,0,-13.8093188,4.192838255,-6.731511497,-34.50098588,95.80716174,6.553853474,87.55631009,0,-103.993204,81.35249005,120.1174879,45.6176451,-37.48012544,-22.81286509,7.890928899,53.31732105,6.115884048,4.209623244,57.11934626,-21.27403178,2.625575706,19.80508271,-6.622987486,-14.48811598,-27.3413124,1.021586927,16.80527218
5849,일진머티리얼즈(주),20150,2016,122.34,13.50678905,56.09301783,140.3412689,0,10.18219696,14.08022406,7.27410744,-37.17725351,85.91977594,6.35909115,32.59777969,-65.32377494,-96.22567194,71.42994905,215.3952934,37.82407507,-26.68175625,-21.67233106,7.891660556,75.4160439,-10.43637319,4.951250574,47.52539354,-6.533140598,3.868301289,3.251212367,4.923732212,10.39560932,-19.18778157,1.083199628,38.65619364
5850,일진머티리얼즈(주),20150,2017,115.89,14.76684247,55.94027956,377.3183978,0,9.292105183,17.83204337,10.90707546,-35.03890498,82.16795663,6.790672218,22.59563878,-1.367168677,-94.23189657,74.29448476,443.0510277,60.66803463,-16.43692855,-25.51694793,7.845632209,81.56897015,-3.389038906,4.567898642,17.75468068,-15.27849966,4.02672968,1.745064726,4.668097691,6.487848654,-13.77795301,0.982885761,51.88466802
5851,일진머티리얼즈(주),20150,2018,33.95,14.66056233,44.932954,280.9886764,0,8.229087623,15.83894093,9.705163238,-36.47439421,84.16105907,6.741284944,30.9972064,0.046937059,-94.89993349,66.55759744,327.9155985,51.64404294,2.407834937,-51.1579173,7.916161974,76.33750578,-2.660167266,5.942641624,13.97419535,-18.9378947,3.34311142,2.692884625,4.610093633,5.967968881,-13.72880236,0.97267602,48.70558516
5852,일진머티리얼즈(주),20150,2019,45.96,12.20056516,30.30978004,503.8094947,0,8.512947774,14.06709037,8.514880294,-46.42292166,85.93290963,6.437278345,27.16008247,-14.42813241,-95.55324178,45.59626535,586.931007,57.16057769,-57.68628926,-65.29022755,7.695120342,78.6410311,-32.03362748,9.212248948,33.46919521,-43.63549659,3.969928669,5.250357677,2.872648386,4.517135189,-37.601219,0.923952483,329.7480023
5853,일진전기(주),103590,2011,-0.32,0.235212806,0.550454952,79.81058975,0,-1.340329471,8.52539224,0.945800508,-0.049680665,91.47460776,7.907371017,130.3300252,0,-99.52432125,61.10809007,107.093714,37.03024746,1.719245622,-0.008249018,8.083762502,43.41596364,0.018033931,9.247944565,25.49854324,0,3.616772958,26.08261791,1.442363905,-1.774869026,0.000757305,0.876143659,13.32332629
5854,일진전기(주),103590,2012,-0.52,-0.888868331,-1.714062378,62.73870157,0,-1.272417552,7.717884201,-0.674422893,0.045386545,92.2821158,9.531522133,161.626882,0,-100.3360782,66.76450433,91.69395095,37.81965348,-0.064464475,-0.005718714,6.510269449,38.222372,0.225789798,9.145617385,31.59851546,-1.294842438,3.560613339,27.54876728,-1.051005752,-1.515828509,0.095933376,0.712238315,8.766924429
5855,일진전기(주),103590,2013,1.73,-1.614010376,-2.752758615,55.21008735,0,0.567689371,9.753857452,2.291580719,9.587227897,90.24614255,5.976401244,160.2888556,-5.371751561,-98.72681002,75.06129689,74.40960462,34.39480214,-0.22681689,-0.004141889,4.931438651,38.41885581,4.960931597,9.609414354,25.86112924,-2.356412677,3.30601756,36.23246016,3.205935116,0.596238926,0.042610425,0.509496615,5.56691611
5856,일진전기(주),103590,2014,3.06,1.817033404,2.911386089,52.34874222,0,1.673313764,11.58174184,3.96285418,1.92483911,88.41825816,7.375034988,153.435037,36.56515016,-97.97851873,72.64522417,77.50233236,34.08628946,-2.902154053,-0.00373611,4.728382931,39.4578434,2.109621604,5.201403067,33.42532297,-13.95122474,3.245233017,26.03646166,4.871240028,1.623200478,-0.863739097,0.365897053,7.276371543
5857,일진전기(주),103590,2015,2.09,4.922569013,8.493983026,46.1557497,11.37666732,1.16622256,11.10363864,1.980766612,-4.129546409,88.89636136,5.136055354,128.9155371,-65.33044699,-98.99970999,78.25742112,69.72634611,30.72928335,-2.739780417,-0.008292948,1.714325921,43.68423455,-0.097675234,1.44860109,34.75669065,-9.130381718,5.263634412,21.16004594,2.203069251,1.133263774,-0.709123652,0.667750804,5.86329379
5858,일진전기(주),103590,2016,0.73,1.232282522,2.043756021,52.90733799,11.00525205,0.209315883,10.89615419,0.658397009,-2.740046283,89.10384581,4.915804583,127.8011362,-88.13284305,-99.6697142,82.24505622,75.42736509,34.803071,-2.333935503,-0.000561086,1.809392804,43.89793733,-0.572789436,1.576022872,30.5700595,-4.810811376,5.626712025,26.67948807,0.697768451,0.194760004,-0.674094195,0.715894291,6.42832303
5859,일진전기(주),103590,2017,1.08,-0.360663092,-0.626290572,67.46132471,11.35678063,-0.274020833,9.794561529,0.782961829,0.029589845,90.20543847,6.18564838,138.0024473,0,-99.60698049,66.77000315,95.11900635,36.82595918,-2.147372957,-0.000874653,1.80211435,42.01637473,-0.594841486,1.790172329,29.7150167,-5.841864367,6.050055413,29.95976698,0.938148427,-0.275907255,-0.657697161,0.748519989,5.781321625
5860,일진전기(주),103590,2018,0.68,-0.920990571,-1.408383755,57.27325661,10.61263365,-1.97486659,8.97510302,0.715357836,0.371009572,91.02489698,5.621405451,159.2639509,0,-99.64103715,77.54279659,79.61961554,37.92598652,-2.464847073,-0.000569864,1.908482973,38.57073058,-0.815645383,1.859418127,28.77567533,-8.742731864,5.927252079,34.98735431,0.871117326,-1.855149596,-0.807559184,0.770722463,3.537436939
5861,일진전기(주),103590,2019,1.29,0.565128886,0.791569646,85.51628296,11.40187242,0.539344741,9.413634943,1.709333528,-1.405216883,90.58636506,5.332137458,157.0915123,-16.52118499,-99.13796572,57.24129435,111.3287649,38.93873322,-1.794325489,-0.007369455,1.930055931,38.8966556,-1.026717749,2.408422623,23.60944569,-2.76913937,6.038930863,32.21995637,1.880577181,0.461607712,-0.576694759,0.805953117,10.14674893
5862,일진홀딩스(주),15860,2011,-0.05,2.71172093,5.175251621,74.5779317,9.849819063,-1.293369688,11.12141794,1.114311696,-99.53240286,88.87858206,4.43584346,132.1507443,-136.4060092,-99.43904285,61.67806582,104.5131425,36.69451782,-99.05473139,-100,1.963794524,43.07545957,-38.73910087,2.126281085,3070.944192,-100,5.871758309,28.85181942,1.405182666,-1.405104707,-70.36104565,0.736425788,13.87016726
5863,일진홀딩스(주),15860,2012,-0.42,0.598683435,0.960358488,58.44464295,10.14278324,-2.21123909,10.2428132,-0.774416825,-99.56819557,89.7571868,6.23038123,165.6185285,0,-100.3857149,67.26634909,87.22716216,36.58475538,-98.7300873,-100,1.878402273,37.64797606,-35.60731155,2.009017186,2598.383157,-100,4.599319976,30.69172208,-1.028702614,-2.211680534,-72.1193946,0.694871528,9.681350689
5864,일진홀딩스(주),15860,2013,1.74,-2.073377737,-3.028792807,51.09913933,12.63964448,0.622418021,13.12926866,2.415136317,-99.56450515,86.87073134,6.620120613,164.5611543,-67.86081648,-98.69953598,75.83017906,73.22518433,34.53852633,-98.32186444,-100,2.099448062,37.79844409,-33.09819147,2.342308949,1800.595983,-100,5.568335466,29.05452328,2.966831764,0.565554602,-72.66023721,0.765728498,7.459377421
5865,일진홀딩스(주),15860,2014,2.74,1.989957128,2.731415764,55.87180866,12.78604147,2.202978114,16.64275797,4.394326487,-99.40788996,83.35724203,6.908832343,154.384924,-19.83850878,-97.75347698,68.28437709,85.54439657,35.45083247,-96.75617362,-100,2.045256934,39.31050568,-30.28052653,2.070269278,1069.316471,-100,6.060477206,28.48593263,4.655982132,1.835134048,-72.07408259,0.708242439,12.27355469
5866,일진홀딩스(주),15860,2015,2.6,4.880498885,7.011038764,48.52869223,11.19364033,2.806271056,16.58109768,3.369791638,-99.43175653,83.41890232,7.687028747,136.0754194,-85.12732136,-98.28622892,76.76548036,76.82720542,33.99459876,-97.48719069,-100,6.959782025,42.35934443,-34.29924256,6.097863812,1465.848377,-100,5.250350111,22.26862132,3.256788561,2.323681921,-70.23723117,1.676836886,8.361804637
5867,일진홀딩스(주),15860,2016,0.15,1.977942656,2.737889341,57.12566505,12.59530039,-1.345760806,15.64615595,0.311899933,-99.40699486,84.35384405,8.585058032,135.6748368,0,-99.84380645,80.25603204,83.00339455,38.34949334,-98.77038561,-100,6.875403393,42.4313437,-33.46543322,7.306472871,2535.486947,-100,4.23402956,34.20397224,0.292878026,-1.072398414,-70.14713721,1.463860087,12.18977504
5868,일진홀딩스(주),15860,2017,0.63,1.298074452,1.949156695,67.14797437,12.91359949,-2.095040578,14.10360878,0.668941282,-99.49339805,85.89639122,7.785925096,139.7604489,0,-99.6621243,69.3069262,96.93261452,39.16095815,-99.01281899,-100,6.764813615,41.708297,-49.42788847,6.070217894,3112.61667,-100,5.71619921,32.52410113,0.701922947,-1.833776212,-76.01702928,1.19861095,9.706573616
5869,일진홀딩스(주),15860,2018,1.97,1.719477415,2.388480052,65.49999725,17.40983448,0.096056829,14.86923507,2.52980732,-99.22899005,85.13076493,8.544092407,149.5038365,2209.654807,-98.71889155,75.88880898,90.55734508,41.17906943,-94.25680267,-100,6.698263204,40.07954402,-44.57533282,5.288038241,481.7898887,-100,5.72108643,35.29976359,2.626847915,0.079951847,-76.02250521,0.955085155,13.20375846
5870,일진홀딩스(주),15860,2019,2.48,5.063200877,6.751187153,106.9080255,14.27766502,2.501290839,16.3663007,3.459212308,-99.31210813,83.6336993,9.599495123,130.1291898,-72.27496166,-98.23995195,58.39551561,135.1267106,44.61939937,-97.34889485,-100,6.934294529,43.45385311,-51.39396019,4.827788434,787.7140906,-100,6.199976503,29.58699842,3.001075609,1.885915369,-76.86645255,0.745265754,37.52121026
5871,잉글우드랩(주),950140,2016,23.01,,,459.7637434,13.3717258,-0.358323269,25.34417429,8.871681223,-100,74.65582571,8.226644085,12.90032667,0,-95.35825916,100,675.3158966,77.16359932,-23.73749597,-72.63511122,6.453116953,88.57370192,3.262426779,4.85859849,41.85374574,-100,6.731606025,0,4.695039019,-0.335925584,-7.164889488,0.625450678,219.0282776
5872,잉글우드랩(주),950140,2017,-33.34,-7.16540463,-19.44092048,133.6536625,21.00707472,-15.92684026,14.32224214,-10.18171212,-10.2576548,85.67775786,8.143514245,53.23279806,0,-104.8442426,60.81251516,237.9055556,50.26030413,-9.639206957,-65.50225402,6.443816178,65.26018011,-2.270479667,4.55883218,48.49526449,-6.245802298,7.772214284,15.5147988,-7.35268933,-15.011818,-23.02643002,0.589531879,35.95988926
5873,잉글우드랩(주),950140,2018,-0.36,-7.724862575,-19.08678294,89.51919106,16.85201184,-4.966770676,16.38394899,-0.234772214,-15.34432141,83.61605101,7.946741413,84.76686636,0,-100.1172485,63.35551967,194.6441715,56.57543429,-8.840965185,-50.97098603,6.27639757,54.12225794,1.185655266,5.049175621,59.24678741,-3.894359778,5.574047706,19.86196444,-0.245858259,-5.630126023,-19.47308797,0.545126696,3.630718641
5874,잉글우드랩(주),950140,2019,6.83,1.030508731,2.533909355,106.2985159,19.3211542,1.701615219,19.39638419,5.060308174,-12.48393302,80.60361581,9.009177487,88.70059606,27.43609218,-97.40416735,71.00406713,183.1964645,61.14396302,-23.47949257,-30.31720387,6.305816785,52.9940037,1.900148491,6.056960656,54.85545544,-5.939192301,5.668569687,10.75834265,5.518396586,1.966772062,-18.81501528,0.529062147,14.18626437
5875,자이글(주),234920,2016,999999999,,,625.6258074,36.43800741,10.60051691,73.94414869,12.84338574,0,26.05585131,2.112288186,6.330066552,0,-93.13762659,98.51222065,696.623206,40.85453172,0,0,2.632025062,94.04677646,0,2.745821589,10.19164996,0,6.176781632,0,8.055723907,12.50621816,0,0.62654796,153.4236731
5876,자이글(주),234920,2017,999999999,10.43804044,226.1972935,610.7337413,42.66480198,6.249369796,71.86628483,7.213080124,-0.119352013,28.13371517,2.129965752,4.571554886,-0.694270157,-96.25852204,98.27498803,680.5248905,29.23730825,-0.908910655,0,2.605207145,95.62829979,-0.042103937,2.909046747,10.34955633,0,7.060675439,0,3.495060179,5.791439922,-0.140632236,0.646897588,178.4759399
5877,자이글(주),234920,2018,-14.09,0.917385449,4.244289712,243.9154596,24.82633573,-11.1753558,69.74329705,-11.48546279,0,30.25670295,2.097556611,14.67095349,0,-105.4049822,99.33688283,282.4710518,35.89958197,-0.481546299,0,2.774952736,87.20604212,-0.003409861,2.175115943,13.71544211,0,6.617917533,0,-3.87833147,-6.614841604,-0.054756107,0.620113417,23.34537388
5878,자이글(주),234920,2019,-22.91,-27.5097635,-74.82958594,127.7170511,25.02170915,-100.7105337,60.78854748,-52.38007559,0,39.21145252,2.244740499,21.13589235,0,-120.7544417,98.59859995,176.8710004,30.42812039,0,0,2.139656573,82.55191592,0,1.541200159,27.79084709,0,5.749958931,0,-15.05716463,-47.79793434,0,0.581891615,24.91429708
5879,자화전자(주),33240,2011,24.3,5.575504383,16.46501954,145.8711472,21.20778767,7.127669094,17.86362419,7.233147804,-29.14197853,82.13637581,2.439353899,55.98386241,-40.50868971,-96.24716696,95.70667124,189.510792,65.09675587,-20.4085806,-53.96717832,2.585922768,64.10919595,-8.086237317,1.981632572,28.93217017,-52.76749884,8.336908438,16.6609707,5.979134057,7.554553583,-13.67888221,0.739713751,27.59453287
5880,자화전자(주),33240,2012,51.24,12.93076521,45.56937625,196.1513546,22.1979446,13.31829176,26.98204102,15.36237314,-8.800465564,73.01795898,2.385012008,46.03171202,-39.155203,-91.73320934,95.7699306,223.9852639,67.61741603,-26.68946637,-59.5479774,2.952072146,68.47827682,-12.70021199,1.940621505,16.10863329,-53.27909684,6.467772803,11.36333595,12.44773063,14.79473987,-19.78141992,0.704822177,30.23363905
5881,자화전자(주),33240,2013,114.52,12.05300619,48.24734103,228.415595,25.885907,9.247869958,23.56258,11.82802559,-3.577223954,76.43742,2.522409043,48.77085039,-11.50743662,-93.71424697,76.44465636,263.6961551,66.08355727,-19.1227905,-62.85913721,3.154194578,67.21746884,-12.68738343,2.026551579,16.54266654,-28.8397974,6.853651841,8.201108198,11.5457086,12.13562649,-19.04900593,0.750706044,62.73373901
5882,자화전자(주),33240,2014,49.52,14.53187723,47.28238075,286.7008352,19.30845303,6.896324403,22.80113892,7.899273295,-5.158722427,77.19886108,2.664137607,38.6445831,38.4615347,-95.88795241,72.84738212,310.8391874,63.11541389,-19.24308448,-58.89004492,3.478733665,72.12687129,-8.715649787,1.930006485,9.615948543,-50.23863799,7.38674115,10.39592176,4.96619063,6.254333257,-17.87306283,0.778590927,74.7450763
5883,자화전자(주),33240,2015,41.49,17.49429558,37.59931641,285.4083662,19.48381875,7.777970726,26.92634786,9.046541309,-0.947088294,73.07365214,4.82269786,45.24405188,-9.952553547,-95.26243653,59.86061525,312.179327,58.21145464,-20.83642274,-54.42237567,4.215895662,68.84963529,-9.253518934,3.185344154,10.83264242,-60.11834316,5.85707028,9.111301324,4.398428694,5.207303961,-22.27680041,1.360121847,79.28805703
5884,자화전자(주),33240,2016,34.69,16.73561136,35.15199092,221.6238703,17.72015653,5.000505076,25.77108439,6.477108066,-0.395808217,74.22891561,5.041933641,49.91713141,-26.49105925,-96.65305329,69.36993711,241.7788075,55.845462,-16.16813751,-47.25308057,4.125782511,66.70351751,-9.772634075,4.544297967,9.943839425,-64.33784605,6.167947809,11.41109138,3.395542046,3.497200841,-21.89505305,1.433864068,58.49402169
5885,자화전자(주),33240,2017,14.22,9.959403087,25.05336581,155.0610894,26.27596053,5.587464743,20.65657646,6.259570937,5.359205828,79.34342354,4.92236442,62.45824132,-28.00606293,-96.76909411,94.94367123,169.8450562,61.99646624,-9.597952065,-69.59896688,3.563907869,61.55427967,-5.369461811,3.789284363,9.62852585,-45.86517173,5.958259203,24.68906619,4.917417597,5.403754005,-16.14075358,1.260563065,42.74237609
5886,자화전자(주),33240,2018,-5.99,10.4496003,49.7671221,229.0666793,14.08635758,-0.358085408,13.80097278,-2.153782827,-4.135637095,86.19902722,5.695547221,27.16662465,-171.7541374,-101.065418,97.46903509,267.4812198,55.69580671,-14.38335796,-58.54246261,2.648225213,78.63698513,-5.036382973,2.698674201,16.77429038,-45.13162394,4.929263667,8.890027746,-1.393318633,-0.364327547,-5.877565176,1.08504987,49.75728086
5887,자화전자(주),33240,2019,-13.75,8.162813693,42.42210077,220.2504598,23.35781762,-0.077367409,11.45285902,-2.52291853,1.522271298,88.54714098,4.896695892,25.07282777,-4350.901679,-101.2457447,96.24235096,267.1862815,51.5490573,-8.588083919,-57.82384564,1.978529931,79.95341737,-2.344438656,2.459407538,19.21708262,-46.69671016,6.590927644,7.446426676,-1.643723769,-0.080602904,-3.805182846,0.986459382,101.2488035
5888,재영솔루텍(주),49630,2011,0.77,4.635797203,4.486521508,36.29749772,31.33212998,-2.767223223,15.67127219,2.822999441,-25.77845046,84.32872781,4.303847379,319.3556603,0,-98.56780289,89.69042989,48.36146591,33.03221304,-10.93968585,-23.7455405,2.053655824,23.84610713,4.102274568,2.160071174,28.00957403,-35.53832983,5.987206213,43.39593387,4.362553233,-2.039490221,-7.454193832,0.844133492,10.310475
5889,재영솔루텍(주),49630,2012,0.25,1.865584624,2.356254228,82.13721978,48.11066615,-4.382603837,13.19887509,0.809690245,-30.73617464,86.80112491,4.554416746,344.1777512,0,-99.59350922,32.33220234,116.7029839,29.23770231,-15.82226027,-19.78088107,2.256932599,22.51350945,-7.798703411,2.150024981,35.18576041,-29.35850714,5.332444156,50.51376643,1.759863147,-4.289092372,-9.675936955,0.894963084,25.83896315
5890,재영솔루텍(주),49630,2013,0.21,0.971796574,1.30847579,34.37751431,64.40739513,-2.620644782,8.907514352,0.417293704,-27.35546237,91.09248565,4.651600778,406.2009625,0,-99.7909169,91.63426473,48.56413864,35.71014174,-4.754113139,-18.84640241,2.208120721,19.7550001,-5.561998225,1.876962422,30.67023815,-18.21549993,5.733488584,5.236268719,1.141150994,-2.831499376,-7.059036222,0.892405796,6.826592052
5891,재영솔루텍(주),49630,2014,1.7,0.600818603,0.682951226,80.79967647,50.64442705,0.433468548,14.25366122,3.335335884,-21.86184906,85.74633878,4.996156029,417.6330691,-7.289840348,-98.30404923,44.42879326,120.4807893,43.18721389,-9.780836837,-19.27938386,3.855576088,19.31870392,-5.585207438,1.772956153,36.50625175,-35.00099343,5.529416565,41.92982824,7.916820128,0.397536285,-8.075399164,1.077673544,13.86599982
5892,재영솔루텍(주),49630,2015,1.18,2.06593591,2.80915692,127.1467258,6.815309188,0.687191647,12.39639014,2.429803988,-22.20290773,87.60360986,4.561216613,346.375909,-51.60567608,-98.77015661,30.16921332,173.612845,40.64365637,-8.295384702,-19.73028045,2.578785725,22.4026427,-8.220568499,1.031246024,29.1852458,-32.1597546,4.253628581,51.58307795,5.722002962,0.725076714,-7.934131667,0.607703793,30.23602755
5893,재영솔루텍(주),49630,2016,-0.05,1.455193035,1.774798226,45.74763537,2.687107088,-3.52374217,11.39052105,-0.165660744,-15.745152,88.60947895,1.36454671,286.0805479,0,-100.0827618,80.95617242,70.74043508,42.43538056,-3.962433156,-12.9375716,0.599609291,25.90133084,-8.519075073,0.289586862,36.78798781,-26.74708616,1.156634491,8.782882022,-0.28900564,-3.18451215,-5.519050443,0.196364977,13.203328
