,회사명,거래소코드,회계년도,이자보상배율,회사명_1,거래소코드_1,회계연도_1,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
4987,(주)예스코홀딩스,15360,2011,2.11,(주)예스코홀딩스,15360,2011,1149324153,1045946998,1424649735,1300469052,전문 서비스업
4988,(주)예스코홀딩스,15360,2012,1.22,(주)예스코홀딩스,15360,2012,1248567305,1143613065,1452421516,1333976096,전문 서비스업
4989,(주)예스코홀딩스,15360,2013,1.85,(주)예스코홀딩스,15360,2013,1309159878,1207063857,1507227806,1388091327,전문 서비스업
4990,(주)예스코홀딩스,15360,2014,0.6,(주)예스코홀딩스,15360,2014,1233260728,1133232035,1391334170,1284864390,전문 서비스업
4991,(주)예스코홀딩스,15360,2015,3.31,(주)예스코홀딩스,15360,2015,1031911582,926251250,1200695485,1078975767,전문 서비스업
4992,(주)예스코홀딩스,15360,2016,5.11,(주)예스코홀딩스,15360,2016,871291029,762534914,1051315418,922847570,전문 서비스업
4993,(주)예스코홀딩스,15360,2017,4.47,(주)예스코홀딩스,15360,2017,901440146,784733705,1115181077,978640110,전문 서비스업
4994,(주)예스코홀딩스,15360,2018,3.54,(주)예스코홀딩스,15360,2018,395269905,350419564,1095366215,947938177,전문 서비스업
4995,(주)예스코홀딩스,15360,2019,2.8,(주)예스코홀딩스,15360,2019,12600000,0,1108191971,962002705,전문 서비스업
4996,(주)예스티,122640,2015,15.27,(주)예스티,122640,2015,70583995,54917799,,,기타 기계 및 장비 제조업
4997,(주)예스티,122640,2016,6.25,(주)예스티,122640,2016,52705412,41741934,52705412,41741934,기타 기계 및 장비 제조업
4998,(주)예스티,122640,2017,11.38,(주)예스티,122640,2017,150431280,122168458,150431280,122413052,기타 기계 및 장비 제조업
4999,(주)예스티,122640,2018,0.09,(주)예스티,122640,2018,92091501,78070376,92091501,78316317,기타 기계 및 장비 제조업
5000,(주)예스티,122640,2019,-16.94,(주)예스티,122640,2019,53365358,59152658,53365358,59218652,기타 기계 및 장비 제조업
5001,(주)오공,45060,2011,3.7,(주)오공,45060,2011,47319110,39044356,99497738,80813222,화학물질 및 화학제품 제조업; 의약품 제외
5002,(주)오공,45060,2012,3.68,(주)오공,45060,2012,44214299,35235605,104515751,85134581,화학물질 및 화학제품 제조업; 의약품 제외
5003,(주)오공,45060,2013,4.76,(주)오공,45060,2013,46311452,36604626,112686132,91997909,화학물질 및 화학제품 제조업; 의약품 제외
5004,(주)오공,45060,2014,3.8,(주)오공,45060,2014,45805832,36436341,124608695,102456349,화학물질 및 화학제품 제조업; 의약품 제외
5005,(주)오공,45060,2015,3.99,(주)오공,45060,2015,49858840,39648514,136594358,112346019,화학물질 및 화학제품 제조업; 의약품 제외
5006,(주)오공,45060,2016,6.67,(주)오공,45060,2016,53268689,41519572,143111532,115795681,화학물질 및 화학제품 제조업; 의약품 제외
5007,(주)오공,45060,2017,7.68,(주)오공,45060,2017,56445230,45365279,149593867,121930222,화학물질 및 화학제품 제조업; 의약품 제외
5008,(주)오공,45060,2018,7.36,(주)오공,45060,2018,54049935,44297524,150657894,124136648,화학물질 및 화학제품 제조업; 의약품 제외
5009,(주)오공,45060,2019,10.54,(주)오공,45060,2019,56984478,46136754,151927490,123528296,화학물질 및 화학제품 제조업; 의약품 제외
5010,(주)오디텍,80520,2011,33.98,(주)오디텍,80520,2011,73013577,64806749,74654680,65145732,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5011,(주)오디텍,80520,2012,58.66,(주)오디텍,80520,2012,82535257,70771580,85229990,71561694,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5012,(주)오디텍,80520,2013,153.24,(주)오디텍,80520,2013,71354186,58285945,73583568,58115437,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5013,(주)오디텍,80520,2014,215.16,(주)오디텍,80520,2014,57826670,47713802,60596148,48267088,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5014,(주)오디텍,80520,2015,264.67,(주)오디텍,80520,2015,55931545,45074227,58771679,46502638,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5015,(주)오디텍,80520,2016,287.89,(주)오디텍,80520,2016,52997662,41453064,55721751,42988554,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5016,(주)오디텍,80520,2017,117.32,(주)오디텍,80520,2017,44973784,39403304,48983308,41688577,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5017,(주)오디텍,80520,2018,24.96,(주)오디텍,80520,2018,41466914,38964033,45225863,41484702,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5018,(주)오디텍,80520,2019,133.11,(주)오디텍,80520,2019,37731934,35582060,41649157,37921207,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
5019,(주)오뚜기,7310,2011,18.57,(주)오뚜기,7310,2011,1513049729,1188912210,1601340975,1253734317,식료품 제조업
5020,(주)오뚜기,7310,2012,21.43,(주)오뚜기,7310,2012,1652592402,1294383400,1686637585,1301012797,식료품 제조업
5021,(주)오뚜기,7310,2013,25.81,(주)오뚜기,7310,2013,1697865048,1336895772,1728175159,1337333528,식료품 제조업
5022,(주)오뚜기,7310,2014,26.85,(주)오뚜기,7310,2014,1745067705,1352635272,1781728720,1366215407,식료품 제조업
5023,(주)오뚜기,7310,2015,34.02,(주)오뚜기,7310,2015,1829762301,1399213538,1883098975,1425163061,식료품 제조업
5024,(주)오뚜기,7310,2016,43.65,(주)오뚜기,7310,2016,1959104904,1502210576,2010658196,1523765766,식료품 제조업
5025,(주)오뚜기,7310,2017,46.09,(주)오뚜기,7310,2017,2050191923,1580549681,2126150492,1649224696,식료품 제조업
5026,(주)오뚜기,7310,2018,33.21,(주)오뚜기,7310,2018,2097129576,1657086580,2246764231,1847750040,식료품 제조업
5027,(주)오뚜기,7310,2019,18.84,(주)오뚜기,7310,2019,2108629851,1672323258,2359651225,1951178385,식료품 제조업
5028,(주)오르비텍,46120,2011,-26.17,(주)오르비텍,46120,2011,32731290,30565049,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5029,(주)오르비텍,46120,2012,6.84,(주)오르비텍,46120,2012,36516649,31633442,38544757,32814838,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5030,(주)오르비텍,46120,2013,-4.19,(주)오르비텍,46120,2013,14954785,16843502,23864548,24641135,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5031,(주)오르비텍,46120,2014,-1.47,(주)오르비텍,46120,2014,20791755,20650300,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5032,(주)오르비텍,46120,2015,2.24,(주)오르비텍,46120,2015,32098342,28682446,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5033,(주)오르비텍,46120,2016,4.44,(주)오르비텍,46120,2016,41747970,36758379,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5034,(주)오르비텍,46120,2017,4.08,(주)오르비텍,46120,2017,47332946,40324481,47516202,40324481,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5035,(주)오르비텍,46120,2018,4.48,(주)오르비텍,46120,2018,67921225,58877000,69213196,60969961,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5036,(주)오르비텍,46120,2019,3.02,(주)오르비텍,46120,2019,74556580,66228349,74944341,66458489,"건축기술, 엔지니어링 및 기타 과학기술 서비스업"
5037,(주)오리엔탈정공,14940,2011,-3.54,(주)오리엔탈정공,14940,2011,389403693,423833170,407039310,469133571,기타 기계 및 장비 제조업
5038,(주)오리엔탈정공,14940,2012,-3.42,(주)오리엔탈정공,14940,2012,247349591,279052540,254795775,284364807,기타 기계 및 장비 제조업
5039,(주)오리엔탈정공,14940,2013,0.32,(주)오리엔탈정공,14940,2013,163794152,148227133,175658587,158464373,기타 기계 및 장비 제조업
5040,(주)오리엔탈정공,14940,2014,-4.71,(주)오리엔탈정공,14940,2014,150862832,165233532,163659053,176386737,기타 기계 및 장비 제조업
5041,(주)오리엔탈정공,14940,2015,-0.74,(주)오리엔탈정공,14940,2015,117675144,107409934,178690825,169063039,기타 기계 및 장비 제조업
5042,(주)오리엔탈정공,14940,2016,0.28,(주)오리엔탈정공,14940,2016,82027963,66818233,182955369,165619171,기타 기계 및 장비 제조업
5043,(주)오리엔탈정공,14940,2017,0.62,(주)오리엔탈정공,14940,2017,47621915,37550583,100983082,87971665,기타 기계 및 장비 제조업
5044,(주)오리엔탈정공,14940,2018,-0.42,(주)오리엔탈정공,14940,2018,41201091,35782830,77475080,68786923,기타 기계 및 장비 제조업
5045,(주)오리엔탈정공,14940,2019,1.6,(주)오리엔탈정공,14940,2019,59522470,52151674,130107247,115928924,기타 기계 및 장비 제조업
5046,(주)오리엔트바이오,2630,2011,2.17,(주)오리엔트바이오,2630,2011,20723448,17866453,47564586,35763557,의료용 물질 및 의약품 제조업
5047,(주)오리엔트바이오,2630,2012,-5.08,(주)오리엔트바이오,2630,2012,18112961,12546503,52052582,37430885,의료용 물질 및 의약품 제조업
5048,(주)오리엔트바이오,2630,2013,0.98,(주)오리엔트바이오,2630,2013,20028720,14148109,76980372,59229682,의료용 물질 및 의약품 제조업
5049,(주)오리엔트바이오,2630,2014,-0.49,(주)오리엔트바이오,2630,2014,20126910,18581748,83722281,70482194,의료용 물질 및 의약품 제조업
5050,(주)오리엔트바이오,2630,2015,0.27,(주)오리엔트바이오,2630,2015,20723879,16174288,93709381,77161906,의료용 물질 및 의약품 제조업
5051,(주)오리엔트바이오,2630,2016,0.03,(주)오리엔트바이오,2630,2016,20071140,17275521,105049546,88964054,의료용 물질 및 의약품 제조업
5052,(주)오리엔트바이오,2630,2017,-3.28,(주)오리엔트바이오,2630,2017,19180238,18043722,109019002,100648064,의료용 물질 및 의약품 제조업
5053,(주)오리엔트바이오,2630,2018,-1.29,(주)오리엔트바이오,2630,2018,25657392,24229980,121207763,106283139,의료용 물질 및 의약품 제조업
5054,(주)오리엔트바이오,2630,2019,-2.94,(주)오리엔트바이오,2630,2019,26717684,26229415,30373354,27362556,의료용 물질 및 의약품 제조업
5055,(주)오리엔트정공,65500,2011,-4.65,(주)오리엔트정공,65500,2011,23002501,24436084,,,자동차 및 트레일러 제조업
5056,(주)오리엔트정공,65500,2012,0.77,(주)오리엔트정공,65500,2012,30406732,26860344,,,자동차 및 트레일러 제조업
5057,(주)오리엔트정공,65500,2013,0.82,(주)오리엔트정공,65500,2013,36003959,31582443,,,자동차 및 트레일러 제조업
5058,(주)오리엔트정공,65500,2014,1.19,(주)오리엔트정공,65500,2014,46998361,41929335,,,자동차 및 트레일러 제조업
5059,(주)오리엔트정공,65500,2015,1.09,(주)오리엔트정공,65500,2015,53726370,48865969,53726370,48865969,자동차 및 트레일러 제조업
5060,(주)오리엔트정공,65500,2016,-0.27,(주)오리엔트정공,65500,2016,52824038,48657500,71001875,66557974,자동차 및 트레일러 제조업
5061,(주)오리엔트정공,65500,2017,0.8,(주)오리엔트정공,65500,2017,61682435,56092865,97067185,84091164,자동차 및 트레일러 제조업
5062,(주)오리엔트정공,65500,2018,-3.71,(주)오리엔트정공,65500,2018,62891832,59506567,98179112,91080664,자동차 및 트레일러 제조업
5063,(주)오리엔트정공,65500,2019,-2.22,(주)오리엔트정공,65500,2019,65499093,61888002,97332735,87764918,자동차 및 트레일러 제조업
5064,(주)오리온,271560,2017,9.27,(주)오리온,271560,2017,399269518,214788484,1117220559,593476572,식료품 제조업
5065,(주)오리온,271560,2018,16.77,(주)오리온,271560,2018,711901798,378104559,1926947889,1049975126,식료품 제조업
5066,(주)오리온,271560,2019,30,(주)오리온,271560,2019,732834534,385943779,2023296057,1110079910,식료품 제조업
5067,(주)오리온홀딩스,1800,2011,5.67,(주)오리온홀딩스,1800,2011,757148093,459995857,1914267055,1077177023,금융업
5068,(주)오리온홀딩스,1800,2012,6.86,(주)오리온홀딩스,1800,2012,820657451,498713460,2368032597,1348410619,금융업
5069,(주)오리온홀딩스,1800,2013,6.87,(주)오리온홀딩스,1800,2013,792163680,471307421,2485195930,1407923899,금융업
5070,(주)오리온홀딩스,1800,2014,8.03,(주)오리온홀딩스,1800,2014,751706999,442810637,2463037805,1360632333,금융업
5071,(주)오리온홀딩스,1800,2015,10.1,(주)오리온홀딩스,1800,2015,707437986,368147165,2382377301,1267654384,금융업
5072,(주)오리온홀딩스,1800,2016,12.97,(주)오리온홀딩스,1800,2016,679379953,366030186,2386269282,1235596513,금융업
5073,(주)오리온홀딩스,1800,2017,5.85,(주)오리온홀딩스,1800,2017,13596540,0,112748278,85244092,금융업
5074,(주)오리온홀딩스,1800,2018,14.38,(주)오리온홀딩스,1800,2018,26308919,0,1997682828,1100287564,금융업
5075,(주)오리온홀딩스,1800,2019,24.37,(주)오리온홀딩스,1800,2019,28973423,0,2103591289,1175362310,금융업
5076,(주)오리콤,10470,2011,1128.69,(주)오리콤,10470,2011,98285803,51303426,104216744,56316764,전문 서비스업
5077,(주)오리콤,10470,2012,3916.3,(주)오리콤,10470,2012,108574328,61470740,112494057,64819518,전문 서비스업
5078,(주)오리콤,10470,2013,11111111.11,(주)오리콤,10470,2013,94941548,54017691,100030921,58569763,전문 서비스업
5079,(주)오리콤,10470,2014,11111111.11,(주)오리콤,10470,2014,90527249,51552186,94512857,54854136,전문 서비스업
5080,(주)오리콤,10470,2015,11111111.11,(주)오리콤,10470,2015,96003504,55544693,126262025,79541695,전문 서비스업
5081,(주)오리콤,10470,2016,11111111.11,(주)오리콤,10470,2016,98148956,58646799,161929811,107693576,전문 서비스업
5082,(주)오리콤,10470,2017,11111111.11,(주)오리콤,10470,2017,100266090,60473259,167439882,113467782,전문 서비스업
5083,(주)오리콤,10470,2018,11111111.11,(주)오리콤,10470,2018,106964120,63878293,182757797,124744739,전문 서비스업
5084,(주)오리콤,10470,2019,88.4,(주)오리콤,10470,2019,113009121,72241694,198545882,142271616,전문 서비스업
5085,(주)오스코텍,39200,2011,0.55,(주)오스코텍,39200,2011,15401169,11068458,25966280,16314584,의료용 물질 및 의약품 제조업
5086,(주)오스코텍,39200,2012,-0.81,(주)오스코텍,39200,2012,13473249,10112274,24755850,16625258,의료용 물질 및 의약품 제조업
5087,(주)오스코텍,39200,2013,-1.43,(주)오스코텍,39200,2013,11380797,9079853,21858819,12481641,의료용 물질 및 의약품 제조업
5088,(주)오스코텍,39200,2014,-1.42,(주)오스코텍,39200,2014,6959954,5142304,17110321,9519931,의료용 물질 및 의약품 제조업
5089,(주)오스코텍,39200,2015,1.02,(주)오스코텍,39200,2015,6392975,3583643,18335818,9852533,의료용 물질 및 의약품 제조업
5090,(주)오스코텍,39200,2016,-2.51,(주)오스코텍,39200,2016,4660728,3042194,3553891,1495578,의료용 물질 및 의약품 제조업
5091,(주)오스코텍,39200,2017,-11.98,(주)오스코텍,39200,2017,3700345,1679957,3908491,1679957,의료용 물질 및 의약품 제조업
5092,(주)오스코텍,39200,2018,4.85,(주)오스코텍,39200,2018,11688259,2437565,18702672,2437565,의료용 물질 및 의약품 제조업
5093,(주)오스코텍,39200,2019,-16.36,(주)오스코텍,39200,2019,4374303,2094622,4368520,2094622,의료용 물질 및 의약품 제조업
5094,(주)오스테오닉,226400,2018,0.19,(주)오스테오닉,226400,2018,9084786,5168048,,,"의료, 정밀, 광학기기 및 시계 제조업"
5095,(주)오스테오닉,226400,2019,0.35,(주)오스테오닉,226400,2019,11161204,6132118,,,"의료, 정밀, 광학기기 및 시계 제조업"
5096,(주)오스템,31510,2011,3.48,(주)오스템,31510,2011,209955054,176889024,216802492,176855128,자동차 및 트레일러 제조업
5097,(주)오스템,31510,2012,1.98,(주)오스템,31510,2012,234039456,200660905,240296767,202350205,자동차 및 트레일러 제조업
5098,(주)오스템,31510,2013,2.26,(주)오스템,31510,2013,247032588,210591922,254979890,216630368,자동차 및 트레일러 제조업
5099,(주)오스템,31510,2014,0.81,(주)오스템,31510,2014,211058257,184987003,218064766,190856064,자동차 및 트레일러 제조업
5100,(주)오스템,31510,2015,2.43,(주)오스템,31510,2015,198944026,167352855,209187050,174803675,자동차 및 트레일러 제조업
5101,(주)오스템,31510,2016,2.65,(주)오스템,31510,2016,191142538,158087231,199278597,164436595,자동차 및 트레일러 제조업
5102,(주)오스템,31510,2017,1.1,(주)오스템,31510,2017,168927130,141969410,179488801,150316294,자동차 및 트레일러 제조업
5103,(주)오스템,31510,2018,-0.38,(주)오스템,31510,2018,142300336,119960028,152338949,127905381,자동차 및 트레일러 제조업
