,회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS연결2),[제조]자본(*)(IFRS2),자기자본순이익률(개별),자기자본순이익률(연결)
2538,(주)비엠티,86670,2011/12,40714629.0,3185906.0,40758126.0,4255965.0,38340909.0,37313836.0,0.10902672075795918,0.08059918585336805
2539,(주)비엠티,86670,2012/12,41567101.0,1175869.0,43341878.0,2893755.0,40714629.0,40758126.0,0.06881700029407846,0.02858153322736408
2540,(주)비엠티,86670,2013/12,52736131.0,3258226.0,55248736.0,3996054.0,41567101.0,43341878.0,0.08106357872971559,0.06910104629287785
2541,(주)비엠티,86670,2014/12,56708607.0,4107483.0,56758087.0,1644359.0,52736131.0,55248736.0,0.02936176486319945,0.07506040171616109
2542,(주)비엠티,86670,2015/12,57273871.0,2361915.0,57510512.0,2549076.0,56708607.0,56758087.0,0.044615511563242324,0.041443475198003676
2543,(주)비엠티,86670,2016/12,55296947.0,-1188136.0,55780401.0,-941323.0,57273871.0,57510512.0,-0.01661780234748395,-0.021109129721345724
2544,(주)비엠티,86670,2017/12,57569437.0,3061279.0,57974684.0,2983071.0,55296947.0,55780401.0,0.05244725543477902,0.05424607206340552
2545,(주)비엠티,86670,2018/12,66210688.0,6931939.0,66557734.0,6873738.0,57569437.0,57974684.0,0.11039274930002564,0.11200407173607232
2546,(주)비엠티,86670,2019/12,70374094.0,5385385.0,70578399.0,5242645.0,66210688.0,66557734.0,0.07645898838346273,0.07885776030304753
2547,(주)비올,335890,2019/12,,,,,,,,
2549,(주)비와이씨,1460,2011/12,308809429.0,27006654.0,309745095.0,27452205.0,282760847.0,283718198.0,0.09251525856376765,0.09130497286851512
2550,(주)비와이씨,1460,2012/12,333347838.0,24650594.0,336750909.0,25928550.0,308809429.0,309745095.0,0.08021256075698807,0.0767743207677505
2551,(주)비와이씨,1460,2013/12,347934103.0,15514678.0,357014260.0,21178482.0,333347838.0,336750909.0,0.06105374828928605,0.045545543089626675
2552,(주)비와이씨,1460,2014/12,365429628.0,19050210.0,374986398.0,19503299.0,347934103.0,357014260.0,0.053287654285141366,0.053409527768660835
2553,(주)비와이씨,1460,2015/12,378117332.0,13158137.0,389272665.0,14486173.0,365429628.0,374986398.0,0.037909064350866585,0.03539288762608887
2554,(주)비와이씨,1460,2016/12,393851103.0,17543266.0,395236436.0,7499265.0,378117332.0,389272665.0,0.01911836329353176,0.04545073400572395
2555,(주)비와이씨,1460,2017/12,399338246.0,6190457.0,402145543.0,7918747.0,393851103.0,395236436.0,0.01986186597778629,0.015609027044562596
2556,(주)비와이씨,1460,2018/12,407403447.0,9092446.0,406908443.0,7240661.0,399338246.0,402145543.0,0.017899079975609935,0.022541158040780718
2557,(주)비와이씨,1460,2019/12,434327454.0,27788950.0,427249587.0,21265094.0,407403447.0,406908443.0,0.05098576824825387,0.06602810938029231
2558,(주)비즈니스온커뮤니케이션,138580,2017/12,,,32012489.0,5296797.0,,,,
2559,(주)비즈니스온커뮤니케이션,138580,2018/12,,,35406975.0,5292983.0,,32012489.0,0.1570164663427167,
2560,(주)비즈니스온커뮤니케이션,138580,2019/12,,,37271296.0,4411014.0,,35406975.0,0.1213846708048407,
2561,(주)비지에프,27410,2014/12,572084559.0,101467618.0,551214718.0,97565989.0,,,,
2562,(주)비지에프,27410,2015/12,773720171.0,152841276.0,712441404.0,151122941.0,572084559.0,551214718.0,0.23918364873003006,0.22713737378527418
2563,(주)비지에프,27410,2016/12,942161195.0,184619215.0,847645971.0,167386505.0,773720171.0,712441404.0,0.21458606445039657,0.21518878712504183
2564,(주)비지에프,27410,2017/12,725230947.0,3497875341.0,642374377.0,3507920571.0,942161195.0,847645971.0,4.708553914325471,4.195624116117491
2565,(주)비지에프,27410,2018/12,1515742110.0,47204821.0,1449352402.0,66139552.0,725230947.0,642374377.0,0.06323918846764451,0.042128860811198945
2566,(주)비지에프,27410,2019/12,1528254725.0,17515292.0,1450119517.0,2291327.0,1515742110.0,1449352402.0,0.0015805133238126043,0.01150808818104438
2567,(주)비지에프리테일,282330,2017/12,388644198.0,27983935.0,361170158.0,24755495.0,,,,
2568,(주)비지에프리테일,282330,2018/12,521663030.0,154186683.0,494316202.0,154142275.0,388644198.0,361170158.0,0.36036173621751255,0.3387574617830015
2569,(주)비지에프리테일,282330,2019/12,622595762.0,151377054.0,593593344.0,149768379.0,521663030.0,494316202.0,0.2753324107701138,0.2645853456549189
2571,(주)비츠로셀,82920,2011/03,,,46131768.0,6815741.0,,39471311.0,0.15924055722341482,
2572,(주)비츠로셀,82920,2012/03,,,50382342.0,7295183.0,,46131768.0,0.1511733983766726,
2573,(주)비츠로셀,82920,2013/03,60396144.0,7165666.0,60248307.0,7019940.0,,50382342.0,0.12690768902566954,
2574,(주)비츠로셀,82920,2014/03,63886618.0,6240535.0,64102340.0,6596099.0,60396144.0,60248307.0,0.10608869610465316,0.1004247877915684
2575,(주)비츠로셀,82920,2015/06,75448125.0,10078315.0,76259461.0,10778916.0,63886618.0,64102340.0,0.15358759895080001,0.14466334502084666
2576,(주)비츠로셀,82920,2016/06,90434000.0,14134494.0,91752289.0,14655931.0,75448125.0,76259461.0,0.17446316701064063,0.17041611927746886
2577,(주)비츠로셀,82920,2017/06,106852323.0,16522522.0,107776816.0,16128923.0,90434000.0,91752289.0,0.161669877685263,0.16749789593878742
2578,(주)비츠로셀,82920,2018/12,120351716.0,15371863.0,121184748.0,15280746.0,106852323.0,107776816.0,0.13347870038134435,0.13531328991911099
2579,(주)비츠로셀,82920,2019/12,141445145.0,20081747.0,141358241.0,19150919.0,120351716.0,121184748.0,0.14588787210006207,0.15341472715366133
2581,(주)비츠로시스,54220,2011/03,46029045.0,5576067.0,46042460.0,678750.0,,43573126.0,0.015148034628708448,
2582,(주)비츠로시스,54220,2012/03,51333279.0,1744903.0,51331982.0,1746943.0,46029045.0,46042460.0,0.03588093475287899,0.03584349527236018
2583,(주)비츠로시스,54220,2013/03,68049502.0,935378.0,68516277.0,1410046.0,51333279.0,51331982.0,0.02353052120682037,0.01567023304642233
2584,(주)비츠로시스,54220,2014/03,61684764.0,-6929212.0,63397754.0,-5675264.0,68049502.0,68516277.0,-0.08604488782546567,-0.10682161642630329
2585,(주)비츠로시스,54220,2015/03,60181434.0,-14701846.0,59889727.0,-16372979.0,61684764.0,63397754.0,-0.2656065136086283,-0.2412784880677085
2586,(주)비츠로시스,54220,2016/03,,,61812260.0,1257068.0,60181434.0,59889727.0,0.020658134365546553,
2587,(주)비츠로시스,54220,2017/03,,,68351786.0,1096280.0,,61812260.0,0.01684459009517882,
2588,(주)비츠로시스,54220,2018/03,,,50583414.0,-21646133.0,,68351786.0,-0.36399876571443945,
2589,(주)비츠로시스,54220,2019/03,,,-99527757.0,-116387168.0,,50583414.0,11111111.11,
2591,(주)비츠로테크,42370,2011/03,46875445.0,1724789.0,45341805.0,442826.0,,25702712.0,0.012466155551455154,
2592,(주)비츠로테크,42370,2012/03,48774093.0,2397715.0,45807955.0,523873.0,46875445.0,45341805.0,0.011494775191947845,0.050135422504602165
2593,(주)비츠로테크,42370,2013/03,,,51481732.0,3066937.0,48774093.0,45807955.0,0.06304752527367058,
2594,(주)비츠로테크,42370,2014/03,,,53202684.0,2170414.0,,51481732.0,0.04146584721836725,
2595,(주)비츠로테크,42370,2015/06,,,55507187.0,2232367.0,,53202684.0,0.04107018027829322,
2596,(주)비츠로테크,42370,2016/06,,,49918733.0,-5514405.0,,55507187.0,-0.10461193983415085,
2597,(주)비츠로테크,42370,2017/06,194872930.0,43854429.0,82463903.0,589950.0,,49918733.0,0.00891280031619857,
2598,(주)비츠로테크,42370,2018/06,204885752.0,10952755.0,83285522.0,1203745.0,194872930.0,82463903.0,0.014524876933962214,0.05479683365576035
2599,(주)비츠로테크,42370,2019/12,247035753.0,29786931.0,84273623.0,891091.0,204885752.0,83285522.0,0.010636136869760227,0.1318234723085373
2601,(주)비케이홀딩스,50090,2011/12,36774889.0,-6741117.0,36730358.0,-6943880.0,38919247.0,39145953.0,-0.18303156567535286,-0.17811464285687864
2602,(주)비케이홀딩스,50090,2012/12,45353229.0,8566695.0,61181653.0,24963182.0,36774889.0,36730358.0,0.5099105154729178,0.20861783293268696
2603,(주)비케이홀딩스,50090,2013/12,43276437.0,-1645374.0,61400244.0,155024.0,45353229.0,61181653.0,0.002529313117091017,-0.037129193288396235
2604,(주)비케이홀딩스,50090,2014/12,27966728.0,-15266415.0,47657299.0,-13532716.0,43276437.0,61400244.0,-0.2481756993186615,-0.428572060210969
2605,(주)비케이홀딩스,50090,2015/12,,,21912237.0,-5845047.0,27966728.0,47657299.0,-0.16803466965770764,
2606,(주)비케이홀딩스,50090,2016/12,,,29077591.0,-3425548.0,,21912237.0,-0.13436201432175846,
2607,(주)비케이홀딩스,50090,2017/12,,,30818719.0,-2421634.0,,29077591.0,-0.08086087440111085,
2608,(주)비케이홀딩스,50090,2018/12,27874453.0,-2862347.0,27874453.0,-2862347.0,,30818719.0,-0.0975359450670003,
2609,(주)비케이홀딩스,50090,2019/12,27289085.0,-1963153.0,27289085.0,-1963153.0,27874453.0,27874453.0,-0.07117574655925804,-0.07117574655925804
2610,(주)비투엔,307870,2018/12,,,,,,,,
2611,(주)비투엔,307870,2019/12,,,,,,,,
2613,(주)비트컴퓨터,32850,2011/12,31242980.0,2670372.0,31512021.0,2878788.0,28390823.0,28445718.0,0.09602723678422898,0.0895590039763186
2614,(주)비트컴퓨터,32850,2012/12,30307901.0,354003.0,30453999.0,191321.0,31242980.0,31512021.0,0.006175029475832077,0.01150277605287242
2615,(주)비트컴퓨터,32850,2013/12,29997471.0,-455961.0,30019195.0,-498275.0,30307901.0,30453999.0,-0.016479202338808167,-0.015121737413376706
2616,(주)비트컴퓨터,32850,2014/12,31254611.0,1315672.0,31251818.0,1291422.0,29997471.0,30019195.0,0.04215441974168111,0.04295925810325925
2617,(주)비트컴퓨터,32850,2015/12,35918614.0,4634621.0,35877146.0,4596147.0,31254611.0,31251818.0,0.13693484082370166,0.13799012925164753
2618,(주)비트컴퓨터,32850,2016/12,39904524.0,4160233.0,39972631.0,4278518.0,35918614.0,35877146.0,0.11281557228572998,0.10973518400148514
2619,(주)비트컴퓨터,32850,2017/12,42381693.0,3582818.0,42408026.0,3823101.0,39904524.0,39972631.0,0.09281550158066838,0.08708184992876754
2620,(주)비트컴퓨터,32850,2018/12,42072933.0,-233696.0,42186449.0,-146513.0,42381693.0,42408026.0,-0.0034638905200369175,-0.005534237994257413
2621,(주)비트컴퓨터,32850,2019/12,49043484.0,7093059.0,48237590.0,6173649.0,42072933.0,42186449.0,0.13654884405240955,0.15569222832807397
2622,(주)비피도,238200,2018/12,,,44727873.0,1132106.0,,,,
2623,(주)비피도,238200,2019/12,46293545.0,1581977.0,46344942.0,1626678.0,,44727873.0,0.03572258088212163,
2625,(주)빅솔론,93190,2011/12,60901943.0,12006221.0,59940583.0,11548275.0,50418958.0,49939992.0,0.2101968432545971,0.21570470400702202
2626,(주)빅솔론,93190,2012/12,70773437.0,11998206.0,70808924.0,12845641.0,60901943.0,59940583.0,0.19649238142060452,0.18223917029895795
2627,(주)빅솔론,93190,2013/12,85796104.0,17002720.0,85554940.0,16848801.0,70773437.0,70808924.0,0.21550760602846192,0.21719064757301676
2628,(주)빅솔론,93190,2014/12,96273206.0,12927164.0,96291423.0,13039127.0,85796104.0,85554940.0,0.14340816923569705,0.14200266920328308
2629,(주)빅솔론,93190,2015/12,111915942.0,19429911.0,111660340.0,19156402.0,96273206.0,96291423.0,0.18423889967213214,0.18665632850373162
2630,(주)빅솔론,93190,2016/12,120171680.0,14358517.0,118336842.0,13530880.0,111915942.0,111660340.0,0.11766126769327113,0.12373358713632733
2631,(주)빅솔론,93190,2017/12,138501983.0,20622304.0,136377092.0,20297769.0,120171680.0,118336842.0,0.15937698170842904,0.1594464914659673
2632,(주)빅솔론,93190,2018/12,146257567.0,14458167.0,144031301.0,14275606.0,138501983.0,136377092.0,0.10182010493530413,0.10154649422644473
2633,(주)빅솔론,93190,2019/12,146933475.0,9563647.0,145060356.0,9353965.0,146257567.0,144031301.0,0.06471279798987765,0.06523833016699057
2635,(주)빅텍,65450,2011/12,,,30522420.0,-2496796.0,,36062580.0,-0.07499574979349703,
2636,(주)빅텍,65450,2012/12,,,28818171.0,-5224968.0,,30522420.0,-0.17610097614295753,
2637,(주)빅텍,65450,2013/12,,,30971340.0,1158268.0,,28818171.0,0.03874485610026147,
2638,(주)빅텍,65450,2014/12,,,31959919.0,1798137.0,,30971340.0,0.05714606790243939,
2639,(주)빅텍,65450,2015/12,,,32893330.0,1455369.0,,31959919.0,0.04488191485980911,
2640,(주)빅텍,65450,2016/12,,,35252964.0,-822482.0,,32893330.0,-0.024138715452376617,
2641,(주)빅텍,65450,2017/12,,,34122125.0,-1085534.0,,35252964.0,-0.03129463372652394,
2642,(주)빅텍,65450,2018/12,,,35737346.0,849691.0,,34122125.0,0.02432572098921276,
2643,(주)빅텍,65450,2019/12,,,40089273.0,1979785.0,,35737346.0,0.05221873337119251,
2645,(주)빙그레,5180,2011/12,397028415.0,42028606.0,394802514.0,39899774.0,368153499.0,371000618.0,0.10420373679014935,0.10985258598257983
2646,(주)빙그레,5180,2012/12,438516654.0,50704082.0,436351430.0,50754215.0,397028415.0,394802514.0,0.12212951732080092,0.12136767693616776
2647,(주)빙그레,5180,2013/12,467605197.0,37919419.0,464927308.0,37487509.0,438516654.0,436351430.0,0.08318738126051299,0.08369607014366107
2648,(주)빙그레,5180,2014/12,484011944.0,37567660.0,484037982.0,37675940.0,467605197.0,464927308.0,0.07940425302594577,0.07895540839149302
2649,(주)빙그레,5180,2015/12,517163085.0,24742588.0,516895945.0,24314997.0,484011944.0,484037982.0,0.048584619512052965,0.04942709772678519
2650,(주)빙그레,5180,2016/12,521755634.0,28730760.0,520226897.0,27539923.0,517163085.0,516895945.0,0.053108314434366685,0.055308965898033836
2651,(주)빙그레,5180,2017/12,528845661.0,29615035.0,526101272.0,27873073.0,521755634.0,520226897.0,0.053277879399230815,0.05637730534112848
2652,(주)빙그레,5180,2018/12,545076279.0,34201161.0,540151310.0,32131228.0,528845661.0,526101272.0,0.060269449363921916,0.06369394222451587
2653,(주)빙그레,5180,2019/12,571139576.0,41057896.0,564827940.0,39718950.0,545076279.0,540151310.0,0.07189085224903545,0.07356622971459226
2654,(주)사람인에이치알,143240,2012/12,,,29365706.0,4800243.0,,,,
2655,(주)사람인에이치알,143240,2013/12,,,61223480.0,4891286.0,,29365706.0,0.10798829785268188,
2656,(주)사람인에이치알,143240,2014/12,59786213.0,3250821.0,60105456.0,3570064.0,,61223480.0,0.058849341594819554,
2657,(주)사람인에이치알,143240,2015/12,,,64164713.0,8687623.0,59786213.0,60105456.0,0.13981831794241786,
2658,(주)사람인에이치알,143240,2016/12,73749157.0,10420313.0,74071608.0,10673283.0,,64164713.0,0.1544208196918088,
2659,(주)사람인에이치알,143240,2017/12,75707353.0,3409905.0,74607058.0,1987159.0,73749157.0,74071608.0,0.02673092318436594,0.04563073231135934
2660,(주)사람인에이치알,143240,2018/12,89602210.0,16668712.0,87444983.0,15654420.0,75707353.0,74607058.0,0.1932023799687904,0.20166663921312283
2661,(주)사람인에이치알,143240,2019/12,111258766.0,25460629.0,107516808.0,23876775.0,89602210.0,87444983.0,0.2449379940298148,0.253514938611072
2663,(주)사조대림,3960,2011/12,150576919.0,9758168.0,142246944.0,6896491.0,139897906.0,134572813.0,0.04982658083902588,0.06718770206677979
2664,(주)사조대림,3960,2012/12,143176090.0,-1040705.0,133712858.0,-3556397.0,150576919.0,142246944.0,-0.025774746714740723,-0.007085578483384999
2665,(주)사조대림,3960,2013/12,140880156.0,-419503.0,133007859.0,1317269.0,143176090.0,133712858.0,0.009877515438742615,-0.0029536615082915657
2666,(주)사조대림,3960,2014/12,147153213.0,6644567.0,135328656.0,2557205.0,140880156.0,133007859.0,0.019059687050046095,0.04613748068891282
2667,(주)사조대림,3960,2015/12,249256139.0,14076791.0,178883940.0,47097554.0,147153213.0,135328656.0,0.29978145115480986,0.07102148790879181
2668,(주)사조대림,3960,2016/12,259157184.0,10020556.0,180076971.0,785493.0,249256139.0,178883940.0,0.004376482095567224,0.03941893552620374
2669,(주)사조대림,3960,2017/12,301763238.0,42328752.0,193082519.0,12894584.0,259157184.0,180076971.0,0.06911030991064973,0.1509260506118638
2670,(주)사조대림,3960,2018/12,316306781.0,14376104.0,199805415.0,7185508.0,301763238.0,193082519.0,0.036577901117217815,0.046519337803375964
2671,(주)사조대림,3960,2019/12,423887875.0,87072853.0,300187134.0,77076615.0,316306781.0,199805415.0,0.30831105445133344,0.23527014764073087
2673,(주)사조오양,6090,2011/12,,,67972036.0,6521857.0,,62051839.0,0.10031783778171509,
2674,(주)사조오양,6090,2012/12,,,72000981.0,575699.0,,67972036.0,0.008225856844966056,
2675,(주)사조오양,6090,2013/12,,,75951734.0,4193971.0,,72000981.0,0.05669339694104295,
2676,(주)사조오양,6090,2014/12,,,73912271.0,-2981973.0,,75951734.0,-0.03979572012639059,
2677,(주)사조오양,6090,2015/12,,,117226727.0,9445161.0,,73912271.0,0.09883028684706195,
2678,(주)사조오양,6090,2016/12,,,128299379.0,11344746.0,,117226727.0,0.09241172912179041,
2679,(주)사조오양,6090,2017/12,,,148684879.0,23987332.0,,128299379.0,0.173203576067489,
2680,(주)사조오양,6090,2018/12,,,155703989.0,7958452.0,,148684879.0,0.05229134726438156,
2681,(주)사조오양,6090,2019/12,,,167558424.0,13214801.0,,155703989.0,0.08175897022707679,
2683,(주)삼기,122350,2011/12,,,,,,,,
2684,(주)삼기,122350,2012/12,63751433.0,10849460.0,51962530.0,3308732.0,,,,
2685,(주)삼기,122350,2013/12,76631790.0,12599443.0,55611431.0,4325148.0,63751433.0,51962530.0,0.08041254518832862,0.1795006943244208
2686,(주)삼기,122350,2014/12,88556509.0,14240181.0,88671518.0,13442938.0,76631790.0,55611431.0,0.1863413257515273,0.17241149749958984
2687,(주)삼기,122350,2015/12,102701149.0,16105717.0,104150100.0,17550879.0,88556509.0,88671518.0,0.1820426483507674,0.16841905488563497
2688,(주)삼기,122350,2016/12,111730106.0,12539436.0,117548418.0,16712731.0,102701149.0,104150100.0,0.15076989373469785,0.11695530112902618
2689,(주)삼기,122350,2017/12,118905656.0,10897361.0,126999340.0,12839107.0,111730106.0,117548418.0,0.10500286001395277,0.09449844989780899
2690,(주)삼기,122350,2018/12,134373149.0,589307.0,148196190.0,6319914.0,118905656.0,126999340.0,0.04593035359258924,0.0046534253033924415
2691,(주)삼기,122350,2019/12,136029770.0,2007859.0,154052825.0,6390188.0,134373149.0,148196190.0,0.04228426021504156,0.014850867789633588
2693,(주)삼보판지,23600,2011/12,282157590.0,5204621.0,181326230.0,1144289.0,277302697.0,180169576.0,0.006330856297679979,0.018605863976186035
2694,(주)삼보판지,23600,2012/12,297691452.0,15730621.0,187905267.0,6653347.0,282157590.0,181326230.0,0.036038891882509146,0.05425764245722424
2695,(주)삼보판지,23600,2013/12,310987796.0,13947619.0,192219677.0,4415693.0,297691452.0,187905267.0,0.02323285051243572,0.04582912608185387
2696,(주)삼보판지,23600,2014/12,325155707.0,15414834.0,192785761.0,1169770.0,310987796.0,192219677.0,0.0060766414421398384,0.048463385784197816
2697,(주)삼보판지,23600,2015/12,290752734.0,-32474524.0,179088489.0,-11793981.0,325155707.0,192785761.0,-0.06342994170744547,-0.10545244012981468
2698,(주)삼보판지,23600,2016/12,329937059.0,40288486.0,184889659.0,6338565.0,290752734.0,179088489.0,0.034829371130269064,0.12981842606198618
2699,(주)삼보판지,23600,2017/12,299685168.0,9155278.0,191099217.0,7283267.0,329937059.0,184889659.0,0.038741928098957906,0.029081813212416974
2700,(주)삼보판지,23600,2018/12,362431226.0,64650484.0,211273514.0,21240197.0,299685168.0,191099217.0,0.1055747338902049,0.19528434754328103
