,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가 대 매출액비율,금융비용부담률,금융비용 대 총비용비율,이자부담률,지급이자율,차입금평균이자율,매출액정상영업이익률,유동자산구성비율,재고자산 대 유동자산비율,당좌자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,순운전자본비율,차입금비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,운전자본회전률,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,이자보상배율
843,(주)씨에스,65770,2011,4.64,30.81,0.15,40.12,-20.47,-14.12,0.0,0.0,34.4,-4.34,-2.88,-12.22,65.6,1.65,2.1,4.99,5.61,44.66,20.38,35.56,45.16,54.84,574.5,126.98,101.1,13.44,95.92,372.27,121.44,77.89,60.57,9.49,97.25,-19.48,-24.33,-16.48,0.66,1.39,1.27,17.46,20.9,1.45,1.76,8.31,6.85,53.31,1.98,0.84,0.0,191.26,1.73,638.2,10.62,29.41,556.46,16.38,-1.31
844,(주)씨에스,65770,2012,27.29,30.14,38.61,24.66,-6.98,36.69,0.0,0.0,29.79,-2.8,-2.18,-15.85,70.21,2.59,3.65,5.3,5.82,48.64,18.33,39.72,44.55,55.45,534.4,162.32,132.57,36.03,47.74,133.68,124.45,67.25,44.29,18.67,94.21,0.62,0.82,0.5,0.78,1.74,1.41,16.68,21.88,1.66,2.06,8.66,8.72,41.84,2.08,0.98,1.42,193.17,1.76,687.26,12.81,43.39,854.03,18.4,-0.25
845,(주)씨에스,65770,2013,-5.75,21.19,-34.42,-3.61,-45.76,-23.92,0.0,0.0,13.32,-26.78,-14.6,-62.27,86.68,3.88,3.49,5.37,5.65,33.84,26.94,24.73,33.8,66.2,289.87,67.67,49.44,4.95,0.0,94.48,195.84,147.96,70.23,-16.17,146.51,-2.3,-3.07,-2.71,0.55,1.39,0.9,7.34,49.7,1.31,1.68,6.05,6.57,55.51,1.26,0.67,0.19,458.14,1.97,1639.48,-4.03,-8.35,-47.62,-7.17,-4.59
846,(주)씨에스,65770,2014,10.8,-36.92,95.54,11.42,28.36,37.92,0.0,0.0,15.96,-21.59,-15.87,-72.71,84.04,2.73,2.98,6.84,6.34,59.73,15.35,50.56,31.62,68.38,372.07,93.78,79.38,0.75,0.0,51.66,216.27,201.43,89.8,-3.96,122.31,-5.27,-9.32,-5.15,0.74,2.25,1.09,7.62,47.87,1.55,1.92,8.04,10.93,33.39,1.95,0.7,0.09,480.68,1.5,1176.4,-4.02,-14.51,-4366.14,-5.75,0.68
847,(주)씨에스,65770,2015,-50.65,-1.58,-68.97,-8.18,-56.26,-36.39,0.0,-546.04,3.34,-15.98,-9.52,-54.34,96.66,4.06,3.29,6.61,5.69,37.56,45.43,20.5,16.05,83.95,162.74,49.66,27.1,2.41,0.0,22.73,522.99,471.19,89.61,-38.08,368.79,-11.9,-16.87,-11.08,0.6,2.25,0.81,4.72,77.33,1.14,1.47,5.06,12.11,30.15,1.62,0.5,0.08,368.51,0.93,666.83,-1.3,-2.35,-179.29,-1.44,-4.15
848,(주)씨에스,65770,2016,-9.68,5.34,-28.29,-37.47,101.97,-11.55,0.0,0.0,15.95,-16.14,-13.52,-53.1,84.05,3.6,4.05,7.42,5.93,29.82,39.61,18.01,35.89,64.11,209.41,50.48,30.48,20.02,0.0,31.79,178.61,164.57,93.28,-29.25,121.28,-14.98,-22.05,-10.88,0.84,3.29,1.12,5.35,68.2,2.47,4.34,5.75,20.04,18.21,1.4,0.82,0.05,0.0,0.0,0.0,5.51,8.54,8897.93,6.24,-0.18
849,(주)씨에스,65770,2017,-8.69,-98.81,179.88,-50.98,-4.16,-10.67,0.0,0.0,17.64,2.31,1.9,5.18,82.36,1.92,2.5,0.0,7.21,91.39,6.94,85.05,37.67,62.33,200.7,150.94,140.47,18.74,20.56,70.91,165.44,160.72,0.0,30.84,0.0,0.62,0.0,0.45,0.82,2.24,1.3,6.07,60.17,1.39,1.65,8.96,12.35,29.57,2.42,0.69,0.07,0.0,0.0,0.0,16.49,1956.81,3778.07,19.1,2.16
850,(주)씨에스,65770,2018,-35.2,610.06,-41.64,148.34,19.32,35.58,309.54,22.58,14.03,6.98,9.91,19.77,85.97,-0.49,-1.4,0.0,0.0,82.31,29.53,58.0,69.37,30.63,239.48,290.92,205.02,1.8,44.99,54.82,44.15,40.78,0.0,54.01,0.0,14.32,0.0,2.43,1.42,2.83,2.85,8.13,44.9,1.62,1.91,10.6,13.14,27.78,34.3,1.05,0.06,0.0,0.0,0.0,28.74,311.17,2781.01,15.91,11111111.11
851,(주)씨에스,65770,2019,-16.37,-11.89,-18.4,-52.73,-3.52,-45.26,-112.66,-140.19,14.86,-1.67,-1.8,-2.34,85.14,-0.61,-2.55,5.19,10.38,80.31,17.1,66.57,80.03,19.97,231.06,460.85,382.03,21.31,21.84,127.09,24.95,21.77,63.6,62.88,1.04,21.88,523.34,3.69,1.08,1.45,4.18,5.98,61.06,1.32,1.74,5.53,8.24,44.3,11.39,1.03,0.13,0.0,0.0,0.0,15.9,163.35,2482.47,13.44,-77.92
852,(주)씨에스에이코스믹,83660,2011,6.12,-8.68,4.85,31.05,-17.06,11.44,0.0,0.0,18.22,-10.57,-10.72,-20.54,81.78,1.93,4.12,6.65,8.01,62.37,13.39,54.01,46.07,53.93,393.66,143.7,124.46,7.64,44.04,341.06,117.05,94.2,73.4,18.97,74.92,-16.49,-25.77,-9.03,1.01,1.94,2.13,10.08,36.22,1.62,1.84,13.38,2.9,125.86,5.31,0.98,0.16,56.75,5.4,314.78,16.7,94.24,994.64,16.95,-2.27
853,(주)씨에스에이코스믹,83660,2012,-35.43,-10.33,-34.7,-21.06,-44.56,-5.94,0.0,0.0,18.01,-26.61,-29.97,-69.78,81.99,2.21,4.41,9.95,8.0,63.07,16.19,52.86,39.76,60.24,207.65,126.63,106.13,14.96,76.99,427.85,151.52,125.27,84.09,13.26,90.36,-6.48,-10.87,-2.72,1.13,2.58,2.0,10.78,33.86,1.8,2.1,12.4,2.91,125.34,5.51,1.04,0.22,60.49,2.22,235.84,-3.74,-15.2,-415.12,-2.61,-2.21
854,(주)씨에스에이코스믹,83660,2013,-16.58,-10.65,-7.23,-4.21,3.24,-36.0,0.0,0.0,16.08,-5.65,-5.66,-8.48,83.92,2.42,4.25,10.46,8.0,70.14,16.71,58.42,46.82,53.18,201.55,133.36,111.07,19.54,66.82,262.46,113.59,112.34,0.0,17.55,56.95,11.67,23.27,5.63,1.0,2.33,1.76,8.66,42.15,1.51,1.81,9.19,2.61,139.97,3.94,0.85,0.32,66.65,6.93,251.5,25.95,98.58,948.86,23.57,-1.58
855,(주)씨에스에이코스믹,83660,2014,-18.35,-26.41,-21.98,-12.16,-8.76,-9.78,0.0,0.0,17.31,-3.86,-4.22,-9.18,82.69,1.75,3.79,7.68,7.24,67.02,18.82,54.41,52.65,47.35,183.89,143.71,116.67,23.46,61.87,385.65,89.94,88.58,0.0,20.39,55.39,6.27,10.19,2.44,1.09,2.21,2.16,8.74,41.78,1.59,1.93,9.02,2.86,127.8,4.34,0.92,0.32,55.94,7.48,234.51,19.6,82.47,616.31,16.11,-1.44
856,(주)씨에스에이코스믹,83660,2015,193.06,32.36,277.13,-13.09,193.34,7.43,0.0,0.0,22.81,1.7,1.14,2.17,77.19,2.07,2.9,2.61,4.17,86.09,4.36,82.33,52.55,47.45,336.27,181.41,173.5,143.58,9.72,294.03,90.31,90.31,0.0,38.63,74.93,5.81,7.0,6.16,0.67,1.27,1.41,11.13,32.79,0.82,0.89,11.09,3.35,108.96,4.73,0.52,0.3,65.78,6.51,611.94,8.97,83.48,843.78,20.05,1.07
857,(주)씨에스에이코스믹,83660,2016,-6.22,26.0,-20.59,143.2,34.26,72.46,0.0,0.0,38.97,-14.8,-11.79,-18.56,61.03,2.35,5.14,21.35,9.8,72.9,13.36,63.16,75.23,24.77,328.2,294.33,255.01,44.23,20.23,244.24,32.92,32.92,0.0,48.13,16.63,-20.12,-39.83,-6.05,0.8,1.25,2.18,13.79,26.46,1.0,1.09,11.98,5.2,70.15,6.34,0.69,0.29,30.47,4.05,210.51,6.86,47.37,356.65,8.33,-3.95
858,(주)씨에스에이코스믹,83660,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83,-30.44,-31.14,-40.47,71.17,0.09,0.42,5.83,5.83,64.45,21.85,50.37,76.94,23.06,239.71,279.48,218.41,29.24,34.02,239.22,29.97,29.97,0.0,41.39,13.94,-116.07,-249.53,-26.17,1.02,1.33,4.44,13.71,26.63,1.59,2.03,7.26,5.73,63.69,5.02,1.17,0.0,0.0,0.0,0.0,-1.41,-6.91,-56.37,-1.38,-49.55
859,(주)씨에스에이코스믹,83660,2018,21.79,-10.31,37.38,114.81,-0.19,101.89,0.0,0.0,45.33,-0.73,-1.36,-1.97,54.67,0.12,0.72,3.14,3.56,72.7,34.16,47.86,63.05,36.95,239.25,243.75,160.48,45.92,57.93,172.72,58.6,47.3,39.3,42.87,18.31,-46.89,-150.03,-10.22,1.86,2.69,6.07,13.38,27.29,2.7,3.8,9.32,7.08,51.52,10.68,1.94,0.33,0.0,0.0,0.0,24.81,165.27,695.14,14.63,0.15
860,(주)씨에스에이코스믹,83660,2019,-11.37,11.41,-12.22,7.28,-30.1,1.2,0.0,-28432.76,42.86,-11.88,-21.61,-38.05,57.14,0.35,1.49,5.11,5.68,72.0,41.75,41.94,49.73,50.27,167.23,174.19,101.46,28.69,98.03,113.8,101.1,83.13,49.85,30.67,32.71,-18.37,-56.76,-4.77,1.82,3.2,4.21,8.28,44.1,2.51,4.04,6.67,5.86,62.24,10.81,1.69,0.24,0.0,0.0,0.0,6.57,34.81,199.23,3.39,-20.75
861,(주)씨엔플러스,115530,2011,78.26,69.67,110.82,-4.79,177.85,31.65,22.36,32.12,22.63,11.82,13.33,29.14,77.37,0.18,0.38,1.5,1.54,39.78,8.18,36.52,52.48,47.52,1461.81,125.87,115.58,29.97,39.79,124.38,90.55,60.22,40.92,8.18,47.06,31.36,60.33,16.94,1.13,2.47,2.08,10.45,34.91,3.0,3.38,26.38,7.12,51.3,2.03,1.69,0.04,98.93,57.15,362.85,28.08,86.76,167.3,31.92,31.87
862,(주)씨엔플러스,115530,2012,5.88,6.1,-7.26,-4.37,12.33,-0.77,-19.66,-50.22,18.39,9.57,8.12,15.0,81.61,0.34,0.66,2.57,2.79,34.84,8.43,31.9,58.39,41.61,1642.12,109.52,100.29,29.53,96.97,116.6,71.27,54.48,68.84,3.03,47.37,34.91,52.52,17.62,0.85,1.53,1.91,8.59,42.48,2.28,2.48,27.44,7.12,51.27,1.55,1.23,0.04,144.2,60.01,321.06,25.29,55.83,207.3,30.67,7.78
863,(주)씨엔플러스,115530,2013,-10.64,-6.09,-29.7,4.46,4.39,-22.31,-97.15,0.0,11.14,0.08,0.06,0.4,88.86,0.21,0.38,2.29,2.01,27.41,12.53,23.98,65.05,34.95,1641.63,100.65,88.04,6.4,1944.9,181.43,53.74,41.87,74.47,0.18,37.25,18.67,26.94,9.11,0.68,1.1,1.76,8.54,42.75,2.16,2.4,21.33,6.0,60.84,1.21,1.11,0.05,138.14,56.28,287.76,24.88,54.43,133.76,34.71,-1.35
864,(주)씨엔플러스,115530,2014,-3.31,2.88,-8.18,34.86,-32.97,-19.87,0.0,0.0,1.29,-38.23,-22.33,-40.21,98.71,1.25,1.63,2.17,2.78,26.03,18.4,21.24,45.43,54.57,1100.45,62.79,51.23,7.35,0.0,195.65,120.12,91.25,75.42,-15.43,97.61,1.96,2.41,1.8,0.58,1.05,1.31,10.72,34.05,2.18,2.58,14.24,5.74,63.61,0.98,0.96,0.11,166.54,61.32,353.32,1.33,2.89,7.6,2.23,-12.81
865,(주)씨엔플러스,115530,2015,-10.91,-14.78,-14.63,-15.64,-32.6,-18.55,0.0,0.0,7.73,-44.41,-22.73,-56.12,92.27,2.57,2.2,2.58,2.77,24.94,18.19,20.41,34.15,65.85,708.2,46.48,38.03,4.27,0.0,181.87,192.84,157.13,80.21,-28.71,169.57,-5.71,-6.49,-6.92,0.51,1.28,0.85,11.16,32.71,2.01,2.45,10.96,5.92,61.68,0.85,0.7,0.17,196.37,27.36,379.77,-2.57,-4.44,-29.69,-4.74,-5.9
866,(주)씨엔플러스,115530,2016,-32.35,-34.47,-25.13,-21.54,-31.72,-11.06,0.0,0.0,6.8,-50.02,-28.82,-83.47,93.2,4.43,3.89,6.83,4.83,27.6,19.06,22.34,34.43,65.57,464.99,46.05,37.27,9.58,0.0,113.98,190.45,174.11,97.27,-32.34,136.05,-7.67,-10.73,-7.04,0.58,1.68,0.88,8.63,42.28,2.21,2.72,11.93,5.98,61.08,1.0,0.7,0.11,108.88,11.11,271.42,-7.71,-14.66,-82.58,-10.8,-5.19
867,(주)씨엔플러스,115530,2017,28.12,6.78,96.84,71.96,3.37,16.34,0.0,0.0,22.37,-2.17,-1.58,-5.15,77.63,4.01,4.22,7.9,7.49,42.41,16.65,35.35,27.78,72.22,442.19,61.25,51.05,2.7,0.0,97.64,260.0,249.26,0.0,-26.83,118.59,-1.65,-3.62,-1.84,0.73,2.37,1.05,3.22,113.35,2.03,2.46,11.61,3.2,113.94,1.42,0.72,0.09,199.76,12.7,510.23,16.13,34.53,262.23,24.88,-0.28
868,(주)씨엔플러스,115530,2018,-10.88,5.72,-34.56,20.42,23.64,-11.96,0.0,0.0,16.87,-28.67,-17.3,-52.68,83.13,3.95,3.55,7.59,7.24,31.14,30.64,21.6,38.54,61.46,358.09,56.24,39.01,1.82,0.0,111.7,159.47,143.66,93.31,-24.23,87.27,-6.76,-12.36,-6.49,0.6,1.84,0.9,2.37,154.26,1.63,2.09,7.33,2.32,157.4,1.17,0.6,0.14,0.0,0.0,0.0,1.91,3.41,26.81,2.98,-3.63
869,(주)씨엔플러스,115530,2019,-43.67,-75.83,-26.02,-7.98,-15.97,-22.75,0.0,0.0,15.89,-33.51,-21.21,-46.74,84.11,5.65,6.55,32.63,13.36,40.9,38.11,25.31,57.49,42.51,213.73,104.11,64.43,5.62,965.35,71.44,73.93,68.32,79.16,1.61,26.72,-23.09,-63.89,-11.18,0.63,1.4,1.16,3.72,98.19,1.83,2.76,5.4,3.83,95.31,1.42,0.75,0.18,20.93,17.72,495.15,0.0,-0.02,-0.03,0.0,-1.01
870,(주)씨티씨바이오,60590,2011,19.31,29.34,15.55,33.03,15.55,6.77,0.0,-75.43,27.87,-0.91,-0.99,-2.02,72.13,2.05,4.39,5.62,6.21,56.9,40.04,34.12,48.02,51.98,727.71,135.03,80.97,11.02,154.34,541.89,108.25,87.76,81.86,14.76,86.77,-2.07,-2.59,-1.07,1.1,2.25,2.14,22.7,16.08,1.9,3.04,5.05,4.15,87.95,4.16,1.07,0.0,157.46,22.25,619.41,14.2,58.0,410.89,14.11,0.27
871,(주)씨티씨바이오,60590,2012,34.32,16.63,53.23,32.73,39.15,38.12,0.0,1805.77,31.15,6.3,7.48,15.28,68.85,1.26,2.93,4.04,4.5,64.91,34.68,42.4,49.77,50.23,875.48,155.36,101.49,22.11,97.32,640.2,100.9,83.94,85.06,23.13,78.35,-4.36,-5.61,-2.11,1.19,2.42,2.33,25.71,14.19,1.93,3.05,5.25,4.32,84.53,4.7,1.15,0.0,137.72,26.88,646.44,21.01,108.57,556.73,20.29,5.66
872,(주)씨티씨바이오,60590,2013,20.03,12.86,20.5,-4.7,47.89,-4.93,-89.44,-81.17,27.16,0.69,0.62,1.12,72.84,0.51,1.04,3.2,3.04,65.17,27.43,47.3,61.29,38.71,1058.13,206.85,150.12,10.99,53.09,505.29,63.16,51.4,84.6,33.66,47.92,0.75,0.99,0.35,0.89,1.6,2.04,19.16,19.05,1.38,1.98,4.48,3.4,107.25,3.9,0.88,0.0,132.99,25.83,767.07,11.3,69.83,359.75,13.78,1.49
873,(주)씨티씨바이오,60590,2014,7.74,97.61,-21.6,-1.56,-7.32,-1.24,0.0,-94.75,30.04,-2.91,-2.27,-3.94,69.96,0.27,0.49,1.68,1.89,47.42,34.44,31.09,52.73,47.27,980.67,130.21,85.37,17.56,148.42,515.52,89.64,69.07,81.78,11.0,66.19,1.58,2.14,0.99,0.78,1.37,1.81,17.81,20.5,1.39,2.0,4.57,3.49,104.54,2.44,0.87,0.0,92.51,16.05,610.88,9.19,63.93,369.66,12.22,0.12
874,(주)씨티씨바이오,60590,2015,19.42,30.92,-5.47,8.67,16.03,-2.35,0.0,2581.81,30.09,2.28,1.53,2.97,69.91,1.25,1.74,2.24,2.51,37.54,39.59,22.68,51.22,48.78,1137.89,104.63,63.21,3.44,894.37,517.34,95.24,70.04,76.08,1.66,72.86,0.59,0.77,0.47,0.67,1.29,1.39,18.16,20.1,1.59,2.52,4.31,3.52,103.8,1.55,0.86,0.0,232.56,60.64,721.2,12.59,40.59,155.84,20.49,1.83
875,(주)씨티씨바이오,60590,2016,-2.55,6.02,1.22,1.44,-8.32,3.49,-199.95,-188.94,26.29,-2.22,-1.43,-2.88,73.71,1.58,2.03,2.77,2.84,38.99,39.68,23.52,48.19,51.81,1040.27,93.42,56.35,6.65,0.0,377.52,107.51,86.6,81.58,-2.75,83.63,4.25,5.46,3.37,0.64,1.3,1.28,15.6,23.39,1.68,2.79,4.25,3.57,102.38,1.38,0.84,0.0,0.0,0.0,0.0,9.71,23.16,103.56,14.88,-1.25
876,(주)씨티씨바이오,60590,2017,4.36,-0.62,-2.14,10.63,-18.61,6.02,0.0,0.0,22.93,-15.86,-10.74,-25.11,77.07,2.09,2.47,4.03,3.98,36.56,44.85,20.16,37.62,62.38,841.9,102.08,56.29,9.26,2206.38,271.74,165.8,95.2,66.78,0.74,100.17,2.91,4.82,2.74,0.68,1.58,1.18,13.53,26.98,1.79,3.11,4.25,4.21,86.61,1.42,0.89,0.0,0.0,0.0,0.0,1.73,3.84,14.65,2.61,-4.7
877,(주)씨티씨바이오,60590,2018,-2.65,-3.29,9.19,-4.43,17.42,6.01,0.0,0.0,26.67,-6.55,-4.66,-11.27,73.33,2.6,3.17,5.41,5.26,41.01,39.26,24.91,45.37,54.63,899.74,119.6,72.65,7.04,239.52,375.42,120.42,75.57,66.69,6.72,80.69,-1.04,-1.55,-0.79,0.71,1.72,1.22,15.03,24.28,1.84,3.17,4.38,4.74,77.08,1.54,0.97,0.0,0.0,0.0,0.0,9.78,21.99,86.83,13.54,-1.54
878,(주)씨티씨바이오,60590,2019,-2.71,-6.93,11.37,-7.12,-13.97,-1.64,0.0,0.0,19.56,-10.11,-7.28,-17.0,80.44,2.88,3.61,7.22,7.22,46.94,32.74,31.57,39.98,60.02,774.07,100.23,67.41,17.48,14436.12,498.87,150.13,117.14,83.18,0.11,94.21,-0.36,-0.57,-0.29,0.72,1.69,1.26,18.64,19.58,1.64,2.55,4.57,4.33,84.24,1.59,0.85,0.0,0.0,0.0,0.0,6.68,15.79,60.66,9.16,-0.79
879,(주)아난티,25980,2011,-2.04,2.06,-18.0,76.46,-14.3,-83.47,0.0,0.0,33.77,-26.9,-2.58,-15.5,66.23,2.06,0.24,3.16,3.29,17.64,24.15,13.38,15.55,84.45,611.57,173.82,131.84,68.69,56.86,340.15,543.25,65.27,64.75,7.49,81.79,14.32,95.13,124.66,0.1,0.58,0.12,142.91,2.55,0.5,0.6,2.91,20.23,18.05,0.13,0.33,0.0,893.77,2.12,1156.09,2.32,3.0,1262.23,23.88,-6.29
880,(주)아난티,25980,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86,-9.39,-1.13,-8.36,72.14,3.81,0.53,3.41,3.41,22.2,18.38,18.12,13.49,86.51,561.95,147.98,120.78,45.22,56.69,5269.52,641.06,111.2,83.45,7.2,115.25,-3.84,-21.37,-27.68,0.12,0.89,0.14,199.37,1.83,0.54,0.66,2.94,3.78,96.47,0.16,0.32,0.0,932.62,1.37,1277.77,3.48,4.74,3222.45,28.94,-0.54
881,(주)아난티,25980,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,-19.53,-1.69,-15.07,62.29,8.57,0.83,4.46,4.46,26.19,15.27,22.19,11.21,88.79,489.77,137.36,116.39,17.18,56.14,3655.97,791.92,170.04,91.15,7.12,167.51,-8.45,-39.96,-86.78,0.09,0.77,0.1,96.46,3.78,0.33,0.39,2.16,2.64,138.34,0.12,0.19,0.0,911.36,0.81,1279.49,2.69,3.81,4276.42,31.15,-0.66
882,(주)아난티,25980,2014,33.34,40.68,17.2,130.21,74.59,127.35,0.0,0.0,48.57,6.26,1.05,7.99,51.43,4.74,0.92,4.36,5.01,23.02,29.99,16.11,14.68,85.32,855.1,77.61,54.34,22.56,0.0,5154.31,581.2,202.0,95.0,-6.64,129.36,2.98,13.38,17.23,0.17,1.28,0.19,256.1,1.43,0.69,0.9,2.98,5.98,60.99,0.23,0.34,0.0,1097.34,0.5,1608.02,4.83,7.0,6982.07,32.77,3.82
883,(주)아난티,25980,2015,72.12,42.18,172.91,30.42,499.4,165.31,1155.41,394.45,52.59,29.61,8.51,22.57,47.41,1.63,0.75,3.34,3.53,36.49,14.33,31.26,51.12,48.88,3421.62,147.22,126.12,109.2,44.68,454.45,95.61,48.49,76.01,11.71,24.2,11.39,45.01,24.49,0.29,0.76,0.46,835.76,0.44,0.91,1.12,4.92,29.22,12.49,0.43,0.49,0.0,809.14,0.31,1893.66,10.94,25.01,38752.63,48.14,22.01
884,(주)아난티,25980,2016,22.18,47.09,-19.98,62.83,10.71,7.75,-26.2,-28.62,49.11,20.28,4.47,9.22,50.89,0.62,0.26,1.16,1.64,23.9,29.16,16.93,46.32,53.68,3788.09,152.46,108.0,41.59,84.76,11653.35,115.87,33.84,17.81,8.22,51.86,-0.2,-0.44,-0.53,0.22,0.45,0.43,494.49,0.74,0.75,0.94,3.56,5.72,63.86,0.32,0.45,0.0,0.0,0.0,0.0,7.99,14.74,2350.47,39.88,19.01
885,(주)아난티,25980,2017,8.5,28.48,-55.16,-51.07,6.04,11.51,-90.41,-64.97,44.85,1.74,0.37,0.82,55.15,6.37,2.52,4.07,4.86,9.88,31.83,6.73,45.27,54.73,4016.76,58.76,40.06,13.7,0.0,1999.25,120.88,37.13,39.67,-6.93,72.31,2.37,3.97,6.31,0.21,0.47,0.4,269.17,1.36,1.29,1.84,4.31,4.94,73.89,0.26,0.65,0.0,0.0,0.0,0.0,7.52,8.51,772.32,36.5,1.28
886,(주)아난티,25980,2018,6.12,7.9,-21.24,-19.55,-2.86,7.79,-871.37,1.45,39.05,-12.5,-2.69,-6.21,60.95,7.14,2.76,5.63,5.24,7.33,32.51,4.95,43.49,56.51,3901.73,42.53,28.7,15.47,0.0,1359.12,129.93,39.64,27.29,-9.91,61.64,11.34,23.91,30.64,0.22,0.49,0.39,341.57,1.07,2.52,3.71,7.83,18.53,19.7,0.24,0.84,0.0,0.0,0.0,0.0,6.0,6.71,662.47,28.66,1.08
887,(주)아난티,25980,2019,9.15,1.31,111.81,-13.46,17.29,-12.01,0.0,-62.91,41.7,-5.59,-0.98,-2.02,58.3,10.0,3.2,6.01,6.63,14.23,13.28,12.34,46.5,53.5,4450.67,190.87,165.52,86.72,27.9,1042.21,115.04,16.03,5.29,6.77,64.86,7.5,13.3,23.78,0.18,0.39,0.32,574.26,0.64,1.61,2.0,8.28,48.27,7.56,0.2,0.76,0.0,0.0,0.0,0.0,7.72,9.59,1086.12,45.79,0.31
888,(주)아리온테크놀로지,58220,2011,44.5,-8.04,63.72,2.13,30.06,39.96,116.63,117.6,21.93,5.59,10.4,20.7,78.07,0.21,0.8,1.87,3.28,84.48,11.64,74.65,48.06,51.94,609.9,182.93,161.63,13.15,25.68,298.95,108.08,96.1,92.31,38.3,50.89,-7.94,-16.86,-2.62,1.86,3.7,3.74,8.09,45.1,2.31,2.7,16.18,4.41,82.68,100.14,1.51,0.08,11.38,0.0,755.3,24.71,1641.01,0.0,15.7,21.5
889,(주)아리온테크놀로지,58220,2012,115.38,105.97,137.9,58.37,23.85,50.92,48.44,83.23,21.3,5.5,8.28,24.28,78.7,0.05,0.11,0.42,0.67,93.32,7.75,86.09,27.64,72.36,755.38,133.03,122.72,1.52,31.21,331.02,261.84,253.83,0.0,23.17,173.76,13.97,21.05,9.16,1.51,4.42,2.29,8.49,43.01,1.66,1.83,18.7,2.63,138.53,103.12,0.98,0.08,10.58,0.0,1401.5,13.78,1825.39,0.0,12.49,41.73
890,(주)아리온테크놀로지,58220,2013,-48.42,433.83,-58.28,83.96,10.42,-40.18,-68.45,-74.16,21.8,2.9,2.52,6.58,78.2,0.13,0.19,2.61,0.82,75.48,34.17,49.69,59.17,40.83,556.08,288.84,190.15,9.58,52.26,268.29,69.02,44.17,43.24,49.35,29.17,8.41,19.89,2.68,0.87,2.27,1.41,5.01,72.89,1.0,1.18,6.43,1.6,228.05,14.46,0.61,0.33,98.77,0.0,680.98,16.73,115.37,0.0,13.08,9.32
891,(주)아리온테크놀로지,58220,2014,20.25,0.24,22.17,1.85,1.1,47.23,-86.8,-65.09,13.79,0.26,0.44,0.82,86.21,0.13,0.49,1.52,1.7,76.68,28.48,54.84,49.74,50.26,562.2,180.65,129.2,39.79,63.8,155.96,101.03,85.34,82.01,34.24,36.99,-11.36,-31.04,-3.65,1.71,3.17,3.72,8.68,42.06,2.25,3.26,7.24,4.47,81.7,12.62,1.54,0.33,87.41,0.0,733.8,12.87,108.07,0.0,8.22,4.36
892,(주)아리온테크놀로지,58220,2015,-3.66,140.01,-28.36,-14.15,8.34,0.28,968.58,164.29,15.43,2.77,4.43,8.4,84.57,0.14,0.47,1.35,1.48,57.02,34.13,37.56,55.94,44.06,595.82,248.16,163.45,66.46,57.17,148.37,78.75,41.08,33.01,34.05,41.5,44.13,83.75,11.93,1.6,3.03,3.39,8.79,41.53,2.39,3.45,7.74,5.73,63.72,7.44,1.6,0.21,80.06,0.0,648.01,16.96,137.24,0.0,10.4,10.65
893,(주)아리온테크놀로지,58220,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,-33.11,-20.23,-44.9,86.83,0.82,0.92,1.54,1.54,51.65,21.95,40.31,45.55,54.45,244.26,137.44,107.27,11.11,80.59,197.54,119.56,82.51,60.63,14.07,80.43,-35.74,-53.13,-31.86,0.61,1.34,1.12,5.05,72.27,1.18,1.52,5.39,2.56,142.76,2.61,0.68,0.35,251.86,0.0,1035.93,-5.14,-21.95,0.0,-8.41,-20.97
894,(주)아리온테크놀로지,58220,2017,-9.02,-1.96,-34.54,-31.14,-33.91,12.39,0.0,0.0,12.58,-41.43,-29.79,-76.12,87.42,1.76,2.09,4.4,4.4,37.16,23.1,28.58,33.35,66.65,144.9,68.69,52.82,11.13,0.0,133.65,199.89,162.25,74.61,-16.94,120.57,-13.2,-21.88,-11.66,0.72,1.81,1.19,6.43,56.75,1.61,2.07,7.17,3.79,96.38,2.96,0.8,0.22,223.91,0.0,850.59,-18.74,-74.35,0.0,-24.84,-7.79
