,회사명,거래소코드,회계년도,이자보상배율,,
9222,(주)에스엠컬처앤콘텐츠,48550,Dec-09,2.56,,
9223,(주)에스엠컬처앤콘텐츠,48550,Dec-10,2.52,,
9224,(주)에스엠컬처앤콘텐츠,48550,Dec-11,2.4,,
9225,(주)에스엠컬처앤콘텐츠,48550,Dec-12,-23.05,,
9226,(주)에스엠컬처앤콘텐츠,48550,Dec-13,-1.38,,
9227,(주)에스엠컬처앤콘텐츠,48550,Dec-14,-12.2,,
9228,(주)에스엠컬처앤콘텐츠,48550,Dec-15,-16.19,,
9229,(주)에스엠컬처앤콘텐츠,48550,Dec-16,17.55,,
9230,(주)에스엠컬처앤콘텐츠,48550,Dec-17,-96.92,,
9231,(주)에스엠컬처앤콘텐츠,48550,Dec-18,-3.25,,
9232,(주)에스엠컬처앤콘텐츠,48550,Dec-19,3.88,,
9233,(주)에스엠코어,7820,Dec-00,1.22,,
9234,(주)에스엠코어,7820,Dec-01,1.49,,
9235,(주)에스엠코어,7820,Dec-02,0.24,,
9236,(주)에스엠코어,7820,Dec-03,2.02,,
9237,(주)에스엠코어,7820,Dec-04,10.45,,
9238,(주)에스엠코어,7820,Dec-05,38.64,,
9239,(주)에스엠코어,7820,Dec-06,42.29,,
9240,(주)에스엠코어,7820,Dec-07,97.36,,
9241,(주)에스엠코어,7820,Dec-08,37.96,,
9242,(주)에스엠코어,7820,Dec-09,42.64,,
9243,(주)에스엠코어,7820,Dec-10,76.23,,
9244,(주)에스엠코어,7820,Dec-11,87.96,,
9245,(주)에스엠코어,7820,Dec-12,63.59,,
9246,(주)에스엠코어,7820,Dec-13,59.03,,
9247,(주)에스엠코어,7820,Dec-14,67.86,,
9248,(주)에스엠코어,7820,Dec-15,31.52,,
9249,(주)에스엠코어,7820,Dec-16,-927.79,,
9250,(주)에스엠코어,7820,Dec-17,17.01,,
9251,(주)에스엠코어,7820,Dec-18,982.63,,
9252,(주)에스엠코어,7820,Dec-19,135.67,,
9253,(주)에스원,12750,Dec-00,31080.06,,
9254,(주)에스원,12750,Dec-01,69870.6,,
9255,(주)에스원,12750,Dec-02,16736.01,,
9256,(주)에스원,12750,Dec-03,11605.74,,
9257,(주)에스원,12750,Dec-04,80180923,,
9258,(주)에스원,12750,Dec-05,4482615.83,,
9259,(주)에스원,12750,Dec-06,999999999,,
9260,(주)에스원,12750,Dec-07,57387.32,,
9261,(주)에스원,12750,Dec-08,999999999,,
9262,(주)에스원,12750,Dec-09,999999999,,
9263,(주)에스원,12750,Dec-10,2973.53,,
9264,(주)에스원,12750,Dec-11,999999999,,
9265,(주)에스원,12750,Dec-12,999999999,,
9266,(주)에스원,12750,Dec-13,999999999,,
9267,(주)에스원,12750,Dec-14,17.05,,
9268,(주)에스원,12750,Dec-15,69.6,,
9269,(주)에스원,12750,Dec-16,999999999,,
9270,(주)에스원,12750,Dec-17,999999999,,
9271,(주)에스원,12750,Dec-18,999999999,,
9272,(주)에스원,12750,Dec-19,283.46,,
9273,(주)에스제이그룹,306040,Dec-16,11111111.11,,
9274,(주)에스제이그룹,306040,Dec-17,78.97,,
9275,(주)에스제이그룹,306040,Dec-18,20.54,,
9276,(주)에스제이그룹,306040,Dec-19,40.33,,
9277,(주)에스제이엠,123700,Dec-10,11111111.11,,
9278,(주)에스제이엠,123700,Dec-11,24.14,,
9279,(주)에스제이엠,123700,Dec-12,49.95,,
9280,(주)에스제이엠,123700,Dec-13,113.92,,
9281,(주)에스제이엠,123700,Dec-14,333.64,,
9282,(주)에스제이엠,123700,Dec-15,363.71,,
9283,(주)에스제이엠,123700,Dec-16,999999999,,
9284,(주)에스제이엠,123700,Dec-17,697.99,,
9285,(주)에스제이엠,123700,Dec-18,364.27,,
9286,(주)에스제이엠,123700,Dec-19,14.32,,
9287,(주)에스제이엠홀딩스,25530,Dec-00,26.9,,
9288,(주)에스제이엠홀딩스,25530,Dec-01,121.2,,
9289,(주)에스제이엠홀딩스,25530,Dec-02,999999999,,
9290,(주)에스제이엠홀딩스,25530,Dec-03,999999999,,
9291,(주)에스제이엠홀딩스,25530,Dec-04,999999999,,
9292,(주)에스제이엠홀딩스,25530,Dec-05,639.87,,
9293,(주)에스제이엠홀딩스,25530,Dec-06,999999999,,
9294,(주)에스제이엠홀딩스,25530,Dec-07,35.67,,
9295,(주)에스제이엠홀딩스,25530,Dec-08,29.39,,
9296,(주)에스제이엠홀딩스,25530,Dec-09,13.75,,
9297,(주)에스제이엠홀딩스,25530,Dec-10,12.59,,
9298,(주)에스제이엠홀딩스,25530,Dec-11,27.4,,
9299,(주)에스제이엠홀딩스,25530,Dec-12,45.58,,
9300,(주)에스제이엠홀딩스,25530,Dec-13,90.46,,
9301,(주)에스제이엠홀딩스,25530,Dec-14,193.93,,
9302,(주)에스제이엠홀딩스,25530,Dec-15,124.5,,
9303,(주)에스제이엠홀딩스,25530,Dec-16,54.94,,
9304,(주)에스제이엠홀딩스,25530,Dec-17,31.28,,
9305,(주)에스제이엠홀딩스,25530,Dec-18,5.72,,
9306,(주)에스제이엠홀딩스,25530,Dec-19,8.39,,
9307,(주)에스지글로벌,1380,Dec-00,-0.43,,
9308,(주)에스지글로벌,1380,Dec-01,0.15,,
9309,(주)에스지글로벌,1380,Dec-02,-1.08,,
9310,(주)에스지글로벌,1380,Dec-03,-2.21,,
9311,(주)에스지글로벌,1380,Dec-04,-2.06,,
9312,(주)에스지글로벌,1380,Dec-05,-1.35,,
9313,(주)에스지글로벌,1380,Dec-06,-1.77,,
9314,(주)에스지글로벌,1380,Dec-07,-5.55,,
9315,(주)에스지글로벌,1380,Dec-08,-19.67,,
9316,(주)에스지글로벌,1380,Dec-09,0.91,,
9317,(주)에스지글로벌,1380,Dec-10,7.5,,
9318,(주)에스지글로벌,1380,Dec-11,1,,
9319,(주)에스지글로벌,1380,Dec-12,-3.59,,
9320,(주)에스지글로벌,1380,Dec-13,4.14,,
9321,(주)에스지글로벌,1380,Dec-14,0.51,,
9322,(주)에스지글로벌,1380,Dec-15,-2.56,,
9323,(주)에스지글로벌,1380,Dec-16,1.98,,
9324,(주)에스지글로벌,1380,Dec-17,-0.99,,
9325,(주)에스지글로벌,1380,Dec-18,3.03,,
9326,(주)에스지글로벌,1380,Dec-19,2.13,,
9327,(주)에스지세계물산,4060,Jun-00,-0.18,,
9328,(주)에스지세계물산,4060,Jun-01,2.91,,
9329,(주)에스지세계물산,4060,Dec-02,23.03,,
9330,(주)에스지세계물산,4060,Dec-03,15.32,,
9331,(주)에스지세계물산,4060,Dec-04,0.23,,
9332,(주)에스지세계물산,4060,Dec-05,2.52,,
9333,(주)에스지세계물산,4060,Dec-06,-0.4,,
9334,(주)에스지세계물산,4060,Dec-07,3.94,,
9335,(주)에스지세계물산,4060,Dec-08,6.69,,
9336,(주)에스지세계물산,4060,Dec-09,3.32,,
9337,(주)에스지세계물산,4060,Dec-10,9.01,,
9338,(주)에스지세계물산,4060,Dec-11,4.4,,
9339,(주)에스지세계물산,4060,Dec-12,0.29,,
9340,(주)에스지세계물산,4060,Dec-13,-5.63,,
9341,(주)에스지세계물산,4060,Dec-14,-14.52,,
9342,(주)에스지세계물산,4060,Dec-15,7.18,,
9343,(주)에스지세계물산,4060,Dec-16,1.83,,
9344,(주)에스지세계물산,4060,Dec-17,-4.57,,
9345,(주)에스지세계물산,4060,Dec-18,1.26,,
9346,(주)에스지세계물산,4060,Dec-19,0.22,,
9347,(주)에스지엔지,40610,Dec-00,7.12,,
9348,(주)에스지엔지,40610,Dec-01,2.9,,
9349,(주)에스지엔지,40610,Dec-02,-1.2,,
9350,(주)에스지엔지,40610,Dec-03,1.29,,
9351,(주)에스지엔지,40610,Dec-04,-2.2,,
9352,(주)에스지엔지,40610,Dec-05,-16.94,,
9353,(주)에스지엔지,40610,Dec-06,-13.24,,
9354,(주)에스지엔지,40610,Dec-07,-10.92,,
9355,(주)에스지엔지,40610,Dec-08,-8.68,,
9356,(주)에스지엔지,40610,Dec-09,0.28,,
9357,(주)에스지엔지,40610,Dec-10,-0.65,,
9358,(주)에스지엔지,40610,Dec-11,4.66,,
9359,(주)에스지엔지,40610,Dec-12,3.07,,
9360,(주)에스지엔지,40610,Dec-13,4.79,,
9361,(주)에스지엔지,40610,Dec-14,4.28,,
9362,(주)에스지엔지,40610,Dec-15,2.64,,
9363,(주)에스지엔지,40610,Dec-16,3.89,,
9364,(주)에스지엔지,40610,Dec-17,2.43,,
9365,(주)에스지엔지,40610,Dec-18,0.68,,
9366,(주)에스지엔지,40610,Dec-19,0.9,,
9367,(주)에스코넥,96630,Dec-04,11111111.11,,
9368,(주)에스코넥,96630,Dec-05,16.65,,
9369,(주)에스코넥,96630,Dec-06,29.09,,
9370,(주)에스코넥,96630,Dec-07,24.66,,
9371,(주)에스코넥,96630,Dec-08,-20.31,,
9372,(주)에스코넥,96630,Dec-09,0.01,,
9373,(주)에스코넥,96630,Dec-10,0.75,,
9374,(주)에스코넥,96630,Dec-11,1.13,,
9375,(주)에스코넥,96630,Dec-12,3.73,,
9376,(주)에스코넥,96630,Dec-13,6.25,,
9377,(주)에스코넥,96630,Dec-14,3.66,,
9378,(주)에스코넥,96630,Dec-15,3.61,,
9379,(주)에스코넥,96630,Dec-16,10.47,,
9380,(주)에스코넥,96630,Dec-17,13.09,,
9381,(주)에스코넥,96630,Dec-18,10.84,,
9382,(주)에스코넥,96630,Dec-19,-7.94,,
9383,(주)에스텍파마,41910,Dec-01,11111111.11,,
9384,(주)에스텍파마,41910,Dec-02,46.82,,
9385,(주)에스텍파마,41910,Dec-03,51.69,,
9386,(주)에스텍파마,41910,Dec-04,38.58,,
9387,(주)에스텍파마,41910,Dec-05,4.56,,
9388,(주)에스텍파마,41910,Dec-06,2.25,,
9389,(주)에스텍파마,41910,Dec-07,2.63,,
9390,(주)에스텍파마,41910,Dec-08,3.34,,
9391,(주)에스텍파마,41910,Dec-09,2.92,,
9392,(주)에스텍파마,41910,Dec-10,6.72,,
9393,(주)에스텍파마,41910,Dec-11,18.15,,
9394,(주)에스텍파마,41910,Dec-12,12.18,,
9395,(주)에스텍파마,41910,Dec-13,4.08,,
9396,(주)에스텍파마,41910,Dec-14,-0.04,,
9397,(주)에스텍파마,41910,Dec-15,0.62,,
9398,(주)에스텍파마,41910,Dec-16,10.33,,
9399,(주)에스텍파마,41910,Dec-17,11.32,,
9400,(주)에스텍파마,41910,Dec-18,17.17,,
9401,(주)에스텍파마,41910,Dec-19,235.27,,
9402,(주)에스티아이,39440,Dec-00,124.98,,
9403,(주)에스티아이,39440,Dec-01,3653.21,,
9404,(주)에스티아이,39440,Dec-02,103.77,,
9405,(주)에스티아이,39440,Dec-03,153.5,,
9406,(주)에스티아이,39440,Dec-04,334.45,,
9407,(주)에스티아이,39440,Dec-05,89.38,,
9408,(주)에스티아이,39440,Dec-06,-38.48,,
9409,(주)에스티아이,39440,Dec-07,0.51,,
9410,(주)에스티아이,39440,Dec-08,32.5,,
9411,(주)에스티아이,39440,Dec-09,-8.06,,
9412,(주)에스티아이,39440,Dec-10,6.42,,
9413,(주)에스티아이,39440,Dec-11,45.43,,
9414,(주)에스티아이,39440,Dec-12,26.85,,
9415,(주)에스티아이,39440,Dec-13,13.43,,
9416,(주)에스티아이,39440,Dec-14,52.48,,
9417,(주)에스티아이,39440,Dec-15,68.46,,
9418,(주)에스티아이,39440,Dec-16,85.44,,
9419,(주)에스티아이,39440,Dec-17,192.16,,
9420,(주)에스티아이,39440,Dec-18,35.41,,
9421,(주)에스티아이,39440,Dec-19,24.51,,
9422,(주)에스티오,98660,Dec-06,11111111.11,,
9423,(주)에스티오,98660,Dec-07,1123.52,,
9424,(주)에스티오,98660,Dec-08,15.87,,
9425,(주)에스티오,98660,Dec-09,8.19,,
9426,(주)에스티오,98660,Dec-10,5.44,,
9427,(주)에스티오,98660,Dec-11,4.08,,
9428,(주)에스티오,98660,Dec-12,2.44,,
9429,(주)에스티오,98660,Dec-13,-1.99,,
9430,(주)에스티오,98660,Dec-14,0.86,,
9431,(주)에스티오,98660,Dec-15,3.57,,
9432,(주)에스티오,98660,Dec-16,3.93,,
9433,(주)에스티오,98660,Dec-17,1.16,,
9434,(주)에스티오,98660,Dec-18,0.62,,
9435,(주)에스티오,98660,Dec-19,4.28,,
9436,(주)에스티큐브,52020,Dec-00,11111111.11,,
9437,(주)에스티큐브,52020,Dec-01,8.67,,
9438,(주)에스티큐브,52020,Dec-02,48.02,,
9439,(주)에스티큐브,52020,Dec-03,1.9,,
9440,(주)에스티큐브,52020,Dec-04,-1.42,,
9441,(주)에스티큐브,52020,Dec-05,-2.26,,
9442,(주)에스티큐브,52020,Dec-06,-3.1,,
9443,(주)에스티큐브,52020,Dec-07,-11.51,,
9444,(주)에스티큐브,52020,Dec-08,-154.29,,
9445,(주)에스티큐브,52020,Dec-09,15.08,,
9446,(주)에스티큐브,52020,Dec-10,493.87,,
9447,(주)에스티큐브,52020,Dec-11,-116.44,,
9448,(주)에스티큐브,52020,Dec-12,-2.17,,
9449,(주)에스티큐브,52020,Dec-13,-4.41,,
9450,(주)에스티큐브,52020,Dec-14,-6.29,,
9451,(주)에스티큐브,52020,Dec-15,-20.23,,
9452,(주)에스티큐브,52020,Dec-16,0.53,,
