,회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS),[제조]자본(*)(IFRS2)
13993,태평양물산(주),7980,Dec-17,2890674.0,170512757.0,24470419.0
13994,태평양물산(주),7980,Dec-18,13606716.0,186348748.0,340867673.0
13995,태평양물산(주),7980,Dec-19,3015936.0,190521861.0,434649388.0
13996,테고사이언스(주),191420,Dec-14,1534446.0,23920556.0,
13997,테고사이언스(주),191420,Dec-15,1473397.0,25208811.0,579228928.0
13998,테고사이언스(주),191420,Dec-16,879631.0,26120584.0,171140457.0
13999,테고사이언스(주),191420,Dec-17,-5998224.0,36903118.0,184319979.0
14000,테고사이언스(주),191420,Dec-18,-2262829.0,46630914.0,147626663.0
14001,테고사이언스(주),191420,Dec-19,952834.0,47880229.0,182958263.0
14002,테라사이언스(주),73640,Dec-11,762834.0,55162905.0,
14003,테라사이언스(주),73640,Dec-12,2392948.0,57476819.0,232635085.0
14004,테라사이언스(주),73640,Dec-13,-4575259.0,53541171.0,179783025.0
14005,테라사이언스(주),73640,Dec-14,-7013145.0,46506778.0,186336324.0
14006,테라사이언스(주),73640,Dec-15,-22709757.0,14433265.0,167355204.0
14007,테라사이언스(주),73640,Dec-16,-8304705.0,7011765.0,40513976.0
14008,테라사이언스(주),73640,Dec-17,-1990796.0,10718827.0,34596105.0
14009,테라사이언스(주),73640,Dec-18,-1909455.0,24548978.0,36342735.0
14010,테라사이언스(주),73640,Dec-19,-1307818.0,29385302.0,39655015.0
14011,텔코웨어(주),78000,Dec-11,5707563.0,89370128.0,
14012,텔코웨어(주),78000,Dec-12,6118696.0,85354867.0,43340053.0
14013,텔코웨어(주),78000,Dec-13,10776967.0,96014271.0,33149204.0
14014,텔코웨어(주),78000,Dec-14,7856085.0,99928392.0,35945938.0
14015,텔코웨어(주),78000,Dec-15,8099891.0,104610185.0,38488341.0
14016,텔코웨어(주),78000,Dec-16,4409922.0,105276291.0,775699466.0
14017,텔코웨어(주),78000,Dec-17,5307283.0,107841788.0,753278933.0
14018,텔코웨어(주),78000,Dec-18,6341210.0,110730512.0,775461858.0
14019,텔코웨어(주),78000,Dec-19,4234721.0,111051239.0,813395304.0
14020,티와이엠(주),2900,Dec-11,2827257.0,156863834.0,
14021,티와이엠(주),2900,Dec-12,3191545.0,162482803.0,579032843.0
14022,티와이엠(주),2900,Dec-13,3099496.0,164189474.0,574511728.0
14023,티와이엠(주),2900,Dec-14,-5499842.0,156459389.0,430267855.0
14024,티와이엠(주),2900,Dec-15,-20089289.0,135196668.0,383198443.0
14025,티와이엠(주),2900,Dec-16,3919315.0,135492219.0,21806155.0
14026,티와이엠(주),2900,Dec-17,-26442224.0,102824941.0,20474011.0
14027,티와이엠(주),2900,Dec-18,-5293231.0,105598617.0,24189240.0
14028,티와이엠(주),2900,Dec-19,3126551.0,148553558.0,29620321.0
14029,티제이미디어(주),32540,Dec-11,4096941.0,79822776.0,
14030,티제이미디어(주),32540,Dec-12,3279121.0,78250024.0,43690912.0
14031,티제이미디어(주),32540,Dec-13,2219511.0,81150677.0,47437285.0
14032,티제이미디어(주),32540,Dec-14,345504.0,80155521.0,54050949.0
14033,티제이미디어(주),32540,Dec-15,2284699.0,81956128.0,66555379.0
14034,티제이미디어(주),32540,Dec-16,1381648.0,81200311.0,323695976.0
14035,티제이미디어(주),32540,Dec-17,1647741.0,81864004.0,318644728.0
14036,티제이미디어(주),32540,Dec-18,-2795032.0,77621838.0,318970976.0
14037,티제이미디어(주),32540,Dec-19,703178.0,78054053.0,317902786.0
14038,티케이지애강(주),22220,Dec-11,-2869513.0,39862097.0,
14039,티케이지애강(주),22220,Dec-12,7204216.0,46869608.0,237326440.0
14040,티케이지애강(주),22220,Dec-13,-8850638.0,37931535.0,272207987.0
14041,티케이지애강(주),22220,Dec-14,-13863968.0,51899799.0,358459223.0
14042,티케이지애강(주),22220,Dec-15,-1789499.0,49860098.0,427785537.0
14043,티케이지애강(주),22220,Dec-16,5280856.0,54866748.0,44526069.0
14044,티케이지애강(주),22220,Dec-17,9536150.0,63927476.0,48558980.0
14045,티케이지애강(주),22220,Dec-18,7510360.0,71647309.0,51702662.0
14046,티케이지애강(주),22220,Dec-19,11522828.0,83018386.0,59780092.0
14047,티케이지휴켐스(주),69260,Dec-11,53552047.0,444496058.0,
14048,티케이지휴켐스(주),69260,Dec-12,52155293.0,457304475.0,71225081.0
14049,티케이지휴켐스(주),69260,Dec-13,54553948.0,465007111.0,77950989.0
14050,티케이지휴켐스(주),69260,Dec-14,40635949.0,476831789.0,79662858.0
14051,티케이지휴켐스(주),69260,Dec-15,37551321.0,479022696.0,81843088.0
14052,티케이지휴켐스(주),69260,Dec-16,45877756.0,496386641.0,34906575.0
14053,티케이지휴켐스(주),69260,Dec-17,119319351.0,591662060.0,34260303.0
14054,티케이지휴켐스(주),69260,Dec-18,93521536.0,646500977.0,31022506.0
14055,티케이지휴켐스(주),69260,Dec-19,70477104.0,651787945.0,32439981.0
14056,팅크웨어(주),84730,Dec-11,6276563.0,93691863.0,
14057,팅크웨어(주),84730,Dec-12,4734414.0,103068440.0,37711965.0
14058,팅크웨어(주),84730,Dec-13,-2455810.0,102289736.0,36612871.0
14059,팅크웨어(주),84730,Dec-14,1601656.0,103909465.0,33398737.0
14060,팅크웨어(주),84730,Dec-15,616844.0,125540115.0,35903814.0
14061,팅크웨어(주),84730,Dec-16,3171665.0,136014351.0,75833134.0
14062,팅크웨어(주),84730,Dec-17,3980976.0,147068723.0,81373062.0
14063,팅크웨어(주),84730,Dec-18,1477803.0,147703699.0,84925549.0
14064,팅크웨어(주),84730,Dec-19,2864518.0,150539217.0,95289579.0
14065,파나케이아(주),58530,Dec-11,261164.0,19090178.0,
14066,파나케이아(주),58530,Dec-12,-4108377.0,17114928.0,117553850.0
14067,파나케이아(주),58530,Dec-13,663512.0,18984060.0,198801221.0
14068,파나케이아(주),58530,Dec-14,-2813805.0,20422801.0,215604881.0
14069,파나케이아(주),58530,Dec-15,438923.0,28905665.0,276325770.0
14070,파나케이아(주),58530,Dec-16,-2394726.0,46285897.0,1063687227.0
14071,파나케이아(주),58530,Dec-17,-15808891.0,49950123.0,1109968170.0
14072,파나케이아(주),58530,Dec-18,-16684358.0,52534833.0,1206648963.0
14073,파나케이아(주),58530,Dec-19,-22518573.0,53812923.0,1452776442.0
14074,파미셀(주),5690,Dec-11,-16589612.0,82906551.0,
14075,파미셀(주),5690,Dec-12,-16843195.0,102487807.0,1589302827.0
14076,파미셀(주),5690,Dec-13,-29766450.0,81100797.0,1587346799.0
14077,파미셀(주),5690,Dec-14,-28768437.0,83401821.0,1728360047.0
14078,파미셀(주),5690,Dec-15,-6390212.0,91344414.0,1536548620.0
14079,파미셀(주),5690,Dec-16,-676712.0,94595059.0,55205025.0
14080,파미셀(주),5690,Dec-17,-39196611.0,55993171.0,50741231.0
14081,파미셀(주),5690,Dec-18,-12680884.0,47490045.0,78670664.0
14082,파미셀(주),5690,Dec-19,4347128.0,51519130.0,59770726.0
14083,팜젠사이언스(주),4720,Dec-11,-9111682.0,18799785.0,
14084,팜젠사이언스(주),4720,Dec-12,-5049559.0,26044093.0,95161413.0
14085,팜젠사이언스(주),4720,Dec-13,-3516712.0,24237052.0,104331087.0
14086,팜젠사이언스(주),4720,Dec-14,-4505188.0,20639339.0,111126722.0
14087,팜젠사이언스(주),4720,Dec-15,2006745.0,29106138.0,116873794.0
14088,팜젠사이언스(주),4720,Dec-16,3451432.0,36834575.0,26794560.0
14089,팜젠사이언스(주),4720,Dec-17,4104185.0,51146764.0,27233205.0
14090,팜젠사이언스(주),4720,Dec-18,4438381.0,56882646.0,28866612.0
14091,팜젠사이언스(주),4720,Dec-19,813541.0,57580247.0,31974155.0
14092,패션플랫폼(주),225590,Dec-15,,,
14093,패션플랫폼(주),225590,Dec-16,,,31252946.0
14094,패션플랫폼(주),225590,Dec-17,,,39410181.0
14095,패션플랫폼(주),225590,Dec-18,1210624.0,31640012.0,58047205.0
14096,패션플랫폼(주),225590,Dec-19,5543185.0,40656436.0,62584623.0
14097,팬오션(주),28670,Dec-11,-4408000.0,2512005000.0,
14098,팬오션(주),28670,Dec-12,-456645000.0,1865319000.0,88104036.0
14099,팬오션(주),28670,Dec-13,-2052601000.0,184123000.0,86877706.0
14100,팬오션(주),28670,Dec-14,809869000.0,1395009000.0,85353133.0
14101,팬오션(주),28670,Dec-15,56532000.0,2398377000.0,85521256.0
14102,팬오션(주),28670,Dec-16,90822000.0,2520736000.0,88298292.0
14103,팬오션(주),28670,Dec-17,145713000.0,2373216000.0,92138059.0
14104,팬오션(주),28670,Dec-18,144248000.0,2622541000.0,91913433.0
14105,팬오션(주),28670,Dec-19,153711000.0,2867388000.0,105918859.0
14106,퍼스텍(주),10820,Dec-11,1439575.0,63158640.0,
14107,퍼스텍(주),10820,Dec-12,1984494.0,65636547.0,35652852.0
14108,퍼스텍(주),10820,Dec-13,1555394.0,66262940.0,37467345.0
14109,퍼스텍(주),10820,Dec-14,1600050.0,65198536.0,33944812.0
14110,퍼스텍(주),10820,Dec-15,1194890.0,64490478.0,34565822.0
14111,퍼스텍(주),10820,Dec-16,-666022.0,63685208.0,34947461.0
14112,퍼스텍(주),10820,Dec-17,860419.0,64938769.0,45788256.0
14113,퍼스텍(주),10820,Dec-18,-35554591.0,39485853.0,46478662.0
14114,퍼스텍(주),10820,Dec-19,-10486350.0,27277828.0,43546814.0
14115,펌텍코리아(주),251970,Dec-19,19511111.0,157065562.0,
14116,페이퍼코리아(주),1020,Dec-11,-27269837.0,122863042.0,
14117,페이퍼코리아(주),1020,Dec-12,2357082.0,126404236.0,157021557.0
14118,페이퍼코리아(주),1020,Dec-13,-10408248.0,116618165.0,156113847.0
14119,페이퍼코리아(주),1020,Dec-14,-23643824.0,165917892.0,160245956.0
14120,페이퍼코리아(주),1020,Dec-15,-42599758.0,138692038.0,155822579.0
14121,페이퍼코리아(주),1020,Dec-16,-32617548.0,144525108.0,145723831.0
14122,페이퍼코리아(주),1020,Dec-17,-115772530.0,75154104.0,150115681.0
14123,페이퍼코리아(주),1020,Dec-18,-57411495.0,33512941.0,159045496.0
14124,페이퍼코리아(주),1020,Dec-19,-23616193.0,23701385.0,158084620.0
14125,평화산업(주),90080,Dec-11,-980185.0,19005569.0,
14126,평화산업(주),90080,Dec-12,-2154607.0,16711021.0,108276320.0
14127,평화산업(주),90080,Dec-13,1588308.0,18384178.0,64786314.0
14128,평화산업(주),90080,Dec-14,-1750261.0,56521593.0,-276360706.0
14129,평화산업(주),90080,Dec-15,2710092.0,59268989.0,55900939.0
14130,평화산업(주),90080,Dec-16,2065187.0,59133361.0,30963610.0
14131,평화산업(주),90080,Dec-17,-7078662.0,69896909.0,143003570.0
14132,평화산업(주),90080,Dec-18,-42611275.0,25239710.0,209348093.0
14133,평화산업(주),90080,Dec-19,-10565271.0,33134874.0,176407622.0
14134,평화홀딩스(주),10770,Dec-11,6211825.0,116152718.0,
14135,평화홀딩스(주),10770,Dec-12,762613.0,115669715.0,1230270056.0
14136,평화홀딩스(주),10770,Dec-13,2198402.0,116612493.0,1191502853.0
14137,평화홀딩스(주),10770,Dec-14,3547296.0,118947940.0,1247592949.0
14138,평화홀딩스(주),10770,Dec-15,4007485.0,121629297.0,1340841261.0
14139,평화홀딩스(주),10770,Dec-16,4621533.0,124793132.0,1364307979.0
14140,평화홀딩스(주),10770,Dec-17,5472178.0,128086058.0,1414008929.0
14141,평화홀딩스(주),10770,Dec-18,13694236.0,139117910.0,1451270362.0
14142,평화홀딩스(주),10770,Dec-19,-3558919.0,133590526.0,797844261.0
14143,포스코스틸리온(주),58430,Dec-11,-24712748.0,223523863.0,
14144,포스코스틸리온(주),58430,Dec-12,-47444301.0,174192036.0,84838417.0
14145,포스코스틸리온(주),58430,Dec-13,-5172750.0,169564118.0,85032625.0
14146,포스코스틸리온(주),58430,Dec-14,-1880986.0,166468263.0,85900525.0
14147,포스코스틸리온(주),58430,Dec-15,13207232.0,179055457.0,87879208.0
14148,포스코스틸리온(주),58430,Dec-16,30425509.0,207304083.0,90879184.0
14149,포스코스틸리온(주),58430,Dec-17,19077666.0,220618083.0,95002828.0
14150,포스코스틸리온(주),58430,Dec-18,10317077.0,222237980.0,98225046.0
14151,포스코스틸리온(주),58430,Dec-19,2914242.0,220422262.0,98698387.0
14152,포스코홀딩스(주),5490,Dec-11,3188844785.0,37598016659.0,
14153,포스코홀딩스(주),5490,Dec-12,2499522911.0,39164548452.0,74720226.0
14154,포스코홀딩스(주),5490,Dec-13,1582595861.0,42311461501.0,64660802.0
14155,포스코홀딩스(주),5490,Dec-14,1138958195.0,42475431291.0,72105988.0
14156,포스코홀딩스(주),5490,Dec-15,1318271460.0,43025557447.0,61341253.0
14157,포스코홀딩스(주),5490,Dec-16,1785045916.0,44329446924.0,63795828.0
14158,포스코홀딩스(주),5490,Dec-17,2545685289.0,45941454934.0,66544793.0
14159,포스코홀딩스(주),5490,Dec-18,1072591563.0,45272101775.0,72521883.0
14160,포스코홀딩스(주),5490,Dec-19,1175712402.0,45614185131.0,75083010.0
14161,풍국주정공업(주),23900,Dec-11,5802802.0,78667223.0,
14162,풍국주정공업(주),23900,Dec-12,3128765.0,80119388.0,494153014.0
14163,풍국주정공업(주),23900,Dec-13,5572200.0,84603589.0,531540056.0
14164,풍국주정공업(주),23900,Dec-14,4725237.0,87223993.0,621662420.0
14165,풍국주정공업(주),23900,Dec-15,7586496.0,92895520.0,696069884.0
14166,풍국주정공업(주),23900,Dec-16,8440853.0,98008396.0,782962659.0
14167,풍국주정공업(주),23900,Dec-17,13140234.0,109293253.0,784931337.0
14168,풍국주정공업(주),23900,Dec-18,8524481.0,116800021.0,900396687.0
14169,풍국주정공업(주),23900,Dec-19,5438545.0,119911962.0,978937041.0
14170,피씨엘(주),241820,Dec-17,-3869222.0,15436576.0,
14171,피씨엘(주),241820,Dec-18,-5771237.0,9742522.0,51529573.0
14172,피씨엘(주),241820,Dec-19,-7965850.0,5821879.0,51015243.0
14173,피앤씨테크(주),237750,Dec-16,5034720.0,51178395.0,
14174,피앤씨테크(주),237750,Dec-17,3798832.0,55233522.0,52227747.0
14175,피앤씨테크(주),237750,Dec-18,2329408.0,57618216.0,49821622.0
14176,피앤씨테크(주),237750,Dec-19,2779484.0,59584601.0,51353096.0
14177,피에스케이(주),319660,Dec-19,10618204.0,179320689.0,
14178,피에스케이홀딩스(주),31980,Dec-11,2113913.0,125575194.0,
14179,피에스케이홀딩스(주),31980,Dec-12,9171567.0,135117853.0,3148689288.0
14180,피에스케이홀딩스(주),31980,Dec-13,8608122.0,145878791.0,3462641306.0
14181,피에스케이홀딩스(주),31980,Dec-14,16268124.0,167329831.0,3513037868.0
14182,피에스케이홀딩스(주),31980,Dec-15,13788175.0,177824448.0,3540018323.0
14183,피에스케이홀딩스(주),31980,Dec-16,22932023.0,195978566.0,3911299588.0
14184,피에스케이홀딩스(주),31980,Dec-17,39981918.0,230184731.0,3909961341.0
14185,피에스케이홀딩스(주),31980,Dec-18,52451498.0,271020354.0,4233927651.0
14186,피에스케이홀딩스(주),31980,Dec-19,15273535.0,94209876.0,4697833232.0
14187,피에스텍(주),2230,Dec-11,3264166.0,60037446.0,
14188,피에스텍(주),2230,Dec-12,380524.0,59652732.0,1177063844.0
14189,피에스텍(주),2230,Dec-13,39402349.0,100837397.0,1533521436.0
14190,피에스텍(주),2230,Dec-14,4314049.0,108921812.0,1464174804.0
14191,피에스텍(주),2230,Dec-15,9266770.0,126676522.0,1541808001.0
14192,피에스텍(주),2230,Dec-16,4521552.0,130268555.0,1460939656.0
14193,피에스텍(주),2230,Dec-17,8972704.0,141573020.0,2176837465.0
14194,피에스텍(주),2230,Dec-18,1919614.0,142670817.0,2163872745.0
14195,피에스텍(주),2230,Dec-19,2332888.0,142425098.0,2040619447.0
14196,피에이치에이(주),43370,Dec-11,30142824.0,235080829.0,
14197,피에이치에이(주),43370,Dec-12,24580816.0,258627874.0,161392581.0
14198,피에이치에이(주),43370,Dec-13,24749456.0,283370813.0,182328337.0
14199,피에이치에이(주),43370,Dec-14,11048082.0,291728124.0,198722258.0
14200,피에이치에이(주),43370,Dec-15,-16923283.0,274434035.0,119262278.0
14201,피에이치에이(주),43370,Dec-16,29262560.0,318735017.0,121795287.0
14202,피에이치에이(주),43370,Dec-17,59034376.0,338183293.0,124641216.0
14203,피에이치에이(주),43370,Dec-18,41434150.0,372732255.0,130092052.0
14204,피에이치에이(주),43370,Dec-19,23550669.0,392892332.0,133519834.0
14205,하나마이크론(주),67310,Dec-11,9941842.0,154832999.0,
14206,하나마이크론(주),67310,Dec-12,-6258787.0,147246697.0,141123663.0
14207,하나마이크론(주),67310,Dec-13,-12144635.0,134085519.0,143096111.0
14208,하나마이크론(주),67310,Dec-14,8977938.0,139957836.0,142441686.0
14209,하나마이크론(주),67310,Dec-15,4330037.0,146444388.0,61826118.0
14210,하나마이크론(주),67310,Dec-16,-26539552.0,126309493.0,66225190.0
14211,하나마이크론(주),67310,Dec-17,-515719.0,124643934.0,75777787.0
14212,하나마이크론(주),67310,Dec-18,6329668.0,132054676.0,78399833.0
14213,하나마이크론(주),67310,Dec-19,7428241.0,159245451.0,69904025.0
14214,하나머티리얼즈(주),166090,Dec-17,19447699.0,85549607.0,
14215,하나머티리얼즈(주),166090,Dec-18,36245778.0,119653787.0,285981799.0
14216,하나머티리얼즈(주),166090,Dec-19,27651938.0,145433211.0,286657465.0
14217,하나제약(주),293480,Dec-18,26169074.0,205385681.0,
14218,하나제약(주),293480,Dec-19,28303725.0,220331561.0,245036341.0
14219,하이록코리아(주),13030,Dec-11,23521548.0,156650798.0,
14220,하이록코리아(주),13030,Dec-12,28407856.0,183321883.0,251456855.0
14221,하이록코리아(주),13030,Dec-13,32875544.0,212556148.0,
14222,하이록코리아(주),13030,Dec-14,35570036.0,242209031.0,
14223,하이록코리아(주),13030,Dec-15,43113145.0,278882785.0,
14224,하이록코리아(주),13030,Dec-16,28816861.0,301478105.0,
14225,하이록코리아(주),13030,Dec-17,23797169.0,320182435.0,4073689853.0
14226,하이록코리아(주),13030,Dec-18,10600289.0,326548085.0,4317756922.0
14227,하이록코리아(주),13030,Dec-19,12979846.0,332582434.0,4516185000.0
14228,하이즈항공(주),221840,Dec-15,3434991.0,82409178.0,
14229,하이즈항공(주),221840,Dec-16,-3260259.0,75698915.0,4813170000.0
14230,하이즈항공(주),221840,Dec-17,562048.0,73322350.0,5127577000.0
14231,하이즈항공(주),221840,Dec-18,1492570.0,74413388.0,5465840000.0
14232,하이즈항공(주),221840,Dec-19,3708298.0,77120029.0,5529916000.0
14233,하이트진로(주),80,Dec-11,60070490.0,1382156056.0,
14234,하이트진로(주),80,Dec-12,127731388.0,1406585310.0,1086170495.0
14235,하이트진로(주),80,Dec-13,84349396.0,1407656368.0,1119504711.0
14236,하이트진로(주),80,Dec-14,31256395.0,1372966765.0,1135629172.0
14237,하이트진로(주),80,Dec-15,47256386.0,1360089704.0,1429598768.0
14238,하이트진로(주),80,Dec-16,48404004.0,1331600633.0,1780300845.0
14239,하이트진로(주),80,Dec-17,18625314.0,1272250133.0,2074550873.0
14240,하이트진로(주),80,Dec-18,24913250.0,1216367203.0,2562701260.0
14241,하이트진로(주),80,Dec-19,-40690937.0,1081806251.0,2777389532.0
14242,하이트진로홀딩스(주),140,Dec-11,1098876.0,756440126.0,
14243,하이트진로홀딩스(주),140,Dec-12,196096558.0,950284025.0,3560236838.0
14244,하이트진로홀딩스(주),140,Dec-13,-12993415.0,927558205.0,3726731005.0
14245,하이트진로홀딩스(주),140,Dec-14,30718307.0,952309055.0,1431668787.0
14246,하이트진로홀딩스(주),140,Dec-15,18460685.0,960951522.0,1688629799.0
14247,하이트진로홀딩스(주),140,Dec-16,24259202.0,982913625.0,2143019349.0
14248,하이트진로홀딩스(주),140,Dec-17,14220128.0,989417165.0,2574877960.0
14249,하이트진로홀딩스(주),140,Dec-18,7562158.0,998285347.0,2565525521.0
14250,하이트진로홀딩스(주),140,Dec-19,9070291.0,1000755687.0,1887404372.0
14251,한국가스공사(주),36460,Dec-11,208398967.0,7373603428.0,
14252,한국가스공사(주),36460,Dec-12,505723847.0,7966011863.0,1346466236.0
14253,한국가스공사(주),36460,Dec-13,-267179193.0,8495848475.0,1406363439.0
14254,한국가스공사(주),36460,Dec-14,93007739.0,8966199199.0,1694073669.0
14255,한국가스공사(주),36460,Dec-15,55741545.0,8835610495.0,1643937676.0
14256,한국가스공사(주),36460,Dec-16,-853908528.0,7839389116.0,1341338572.0
14257,한국가스공사(주),36460,Dec-17,-1021611230.0,6959361076.0,1361088919.0
14258,한국가스공사(주),36460,Dec-18,305312827.0,7081074122.0,1321836498.0
14259,한국가스공사(주),36460,Dec-19,81613695.0,6704200739.0,1047428180.0
14260,한국공항(주),5430,Dec-11,-20220985.0,246543613.0,
14261,한국공항(주),5430,Dec-12,1433785.0,241290043.0,11278544000.0
14262,한국공항(주),5430,Dec-13,-11456389.0,243708277.0,13412627000.0
14263,한국공항(주),5430,Dec-14,25789741.0,262214225.0,15316261000.0
14264,한국공항(주),5430,Dec-15,7610873.0,264554853.0,17174637000.0
14265,한국공항(주),5430,Dec-16,16077122.0,277145081.0,18333205000.0
14266,한국공항(주),5430,Dec-17,22398457.0,311696207.0,20095295000.0
14267,한국공항(주),5430,Dec-18,18603038.0,316042396.0,21232895000.0
14268,한국공항(주),5430,Dec-19,16454627.0,319367755.0,22406357000.0
14269,한국기업평가(주),34950,Sep-11,8744576.0,69251101.0,
14270,한국기업평가(주),34950,Sep-12,12401230.0,74212262.0,14094293.0
14271,한국기업평가(주),34950,Dec-13,8228930.0,76114743.0,18680580.0
14272,한국기업평가(주),34950,Dec-14,9801144.0,76727172.0,21465957.0
14273,한국기업평가(주),34950,Dec-15,9839899.0,79715545.0,22864833.0
14274,한국기업평가(주),34950,Dec-16,10554703.0,82726913.0,25103286.0
14275,한국기업평가(주),34950,Dec-17,12761246.0,81023513.0,17769926.0
14276,한국기업평가(주),34950,Dec-18,12259195.0,80571005.0,30313185.0
14277,한국기업평가(주),34950,Dec-19,16957087.0,97187038.0,39767068.0
14278,한국내화(주),10040,Dec-11,13099629.0,73246396.0,
14279,한국내화(주),10040,Dec-12,10830003.0,92800873.0,255605400.0
14280,한국내화(주),10040,Dec-13,7110936.0,96681273.0,265011319.0
14281,한국내화(주),10040,Dec-14,7159185.0,99311985.0,295742555.0
14282,한국내화(주),10040,Dec-15,5181221.0,101451357.0,322608766.0
14283,한국내화(주),10040,Dec-16,5731696.0,108024576.0,324495995.0
14284,한국내화(주),10040,Dec-17,11644297.0,123176063.0,347324143.0
14285,한국내화(주),10040,Dec-18,7150594.0,129430013.0,365081244.0
14286,한국내화(주),10040,Dec-19,4286222.0,140470350.0,381944455.0
14287,한국단자공업(주),25540,Dec-11,28005550.0,349700737.0,
14288,한국단자공업(주),25540,Dec-12,22879325.0,379864668.0,103807876.0
14289,한국단자공업(주),25540,Dec-13,32724191.0,411391916.0,99171531.0
14290,한국단자공업(주),25540,Dec-14,52113304.0,464907394.0,100556397.0
14291,한국단자공업(주),25540,Dec-15,58987861.0,514059448.0,104686501.0
14292,한국단자공업(주),25540,Dec-16,61383933.0,565077808.0,104432391.0
14293,한국단자공업(주),25540,Dec-17,43923351.0,624219420.0,100082444.0
14294,한국단자공업(주),25540,Dec-18,33536739.0,635269012.0,98098401.0
14295,한국단자공업(주),25540,Dec-19,23648540.0,645259772.0,88126155.0
14296,한국맥널티(주),222980,Dec-15,2318481.0,25493249.0,
14297,한국맥널티(주),222980,Dec-16,2761662.0,27645622.0,23674672.0
14298,한국맥널티(주),222980,Dec-17,1262760.0,28245738.0,23236414.0
14299,한국맥널티(주),222980,Dec-18,479176.0,27419154.0,23055433.0
14300,한국맥널티(주),222980,Dec-19,-1330327.0,27104640.0,28630642.0
14301,한국석유공업(주),4090,Dec-11,1427771.0,92887366.0,
14302,한국석유공업(주),4090,Dec-12,3282281.0,95799136.0,45715839.0
14303,한국석유공업(주),4090,Dec-13,6858375.0,102375955.0,59967643.0
14304,한국석유공업(주),4090,Dec-14,6220280.0,108159371.0,75161625.0
14305,한국석유공업(주),4090,Dec-15,15053465.0,121516296.0,516667247.0
14306,한국석유공업(주),4090,Dec-16,8117310.0,127373540.0,631821527.0
14307,한국석유공업(주),4090,Dec-17,9735492.0,147698385.0,708916118.0
14308,한국석유공업(주),4090,Dec-18,4358644.0,148606483.0,626840695.0
14309,한국석유공업(주),4090,Dec-19,-5397959.0,141870959.0,574038203.0
14310,한국선재(주),25550,Dec-11,11650625.0,61494529.0,
14311,한국선재(주),25550,Dec-12,5574253.0,70708615.0,807202911.0
14312,한국선재(주),25550,Dec-13,4995156.0,76612245.0,875803530.0
14313,한국선재(주),25550,Dec-14,3622772.0,80091471.0,1002794746.0
14314,한국선재(주),25550,Dec-15,4940165.0,82262127.0,1374798073.0
14315,한국선재(주),25550,Dec-16,2493031.0,81950128.0,1722004898.0
14316,한국선재(주),25550,Dec-17,3883074.0,83458839.0,2099828939.0
14317,한국선재(주),25550,Dec-18,6633208.0,87832078.0,2685188099.0
14318,한국선재(주),25550,Dec-19,2606858.0,89039016.0,3000971310.0
14319,한국수출포장공업(주),2200,Dec-11,8370330.0,186782448.0,
14320,한국수출포장공업(주),2200,Dec-12,25515166.0,210297614.0,3044750380.0
14321,한국수출포장공업(주),2200,Dec-13,10484827.0,217782441.0,3000309644.0
14322,한국수출포장공업(주),2200,Dec-14,10626049.0,226084780.0,1038373057.0
14323,한국수출포장공업(주),2200,Dec-15,-605610.0,223329176.0,848418757.0
14324,한국수출포장공업(주),2200,Dec-16,-518241.0,221261921.0,28432334000.0
14325,한국수출포장공업(주),2200,Dec-17,-5421029.0,213875607.0,32521634000.0
14326,한국수출포장공업(주),2200,Dec-18,16999271.0,228750979.0,37019656000.0
14327,한국수출포장공업(주),2200,Dec-19,17783551.0,244080408.0,41952211000.0
14328,한국쉘석유(주),2960,Dec-11,26116007.0,77283722.0,
14329,한국쉘석유(주),2960,Dec-12,31169490.0,85967716.0,49403046000.0
14330,한국쉘석유(주),2960,Dec-13,29607314.0,90034204.0,52285993000.0
14331,한국쉘석유(주),2960,Dec-14,26924424.0,90582548.0,53930700000.0
14332,한국쉘석유(주),2960,Dec-15,31213597.0,96854045.0,52242016000.0
14333,한국쉘석유(주),2960,Dec-16,27242382.0,97319787.0,8415429702.0
14334,한국쉘석유(주),2960,Dec-17,24243288.0,99442434.0,9089525327.0
14335,한국쉘석유(주),2960,Dec-18,24960349.0,99550961.0,9798913156.0
14336,한국쉘석유(주),2960,Dec-19,21026587.0,97919403.0,13147398486.0
14337,한국알콜산업(주),17890,Dec-11,10809827.0,169825888.0,
14338,한국알콜산업(주),17890,Dec-12,6658844.0,175332309.0,15251725739.0
14339,한국알콜산업(주),17890,Dec-13,1818767.0,177268933.0,16078107953.0
14340,한국알콜산업(주),17890,Dec-14,9304473.0,186439567.0,16784046635.0
14341,한국알콜산업(주),17890,Dec-15,10321160.0,195038768.0,16753206765.0
14342,한국알콜산업(주),17890,Dec-16,24073352.0,218214026.0,191209501.0
14343,한국알콜산업(주),17890,Dec-17,16345351.0,233051705.0,326749130.0
14344,한국알콜산업(주),17890,Dec-18,24048369.0,266553389.0,381394043.0
14345,한국알콜산업(주),17890,Dec-19,23388847.0,290521607.0,412436838.0
14346,한국앤컴퍼니(주),240,Dec-11,267188542.0,2767460200.0,
14347,한국앤컴퍼니(주),240,Dec-12,3277158469.0,825252470.0,284595069.0
14348,한국앤컴퍼니(주),240,Dec-13,160151821.0,2271331174.0,421719178.0
