,회사명,회계년도,[제조]영업이익증가율,[제조]재고자산증가율,[제조]자기자본증가율,[제조]매출액증가율,[제조]매출액총이익률,[제조]부가가치율,[제조]노동소득분배율,이자보상배율(이자비용),이자보상배율(이자비용)(IFRS연결),이자보상배율
7105,(주)한창제지,2015/12,13.68,30.71,8.42,1.52,16.58,10.86,22.42,2.8082542232268106,77777777.77,2.8082542232268106
7106,(주)한창제지,2016/12,85.76,-28.35,37.68,9.97,18.3,15.23,14.42,5.727483698162375,77777777.77,5.727483698162375
7107,(주)한창제지,2017/12,23.33,6.02,19.64,3.29,18.45,14.5,15.11,8.662784789836936,77777777.77,8.662784789836936
7108,(주)한창제지,2018/12,-33.44,38.01,9.7,-0.45,15.61,12.62,18.51,6.556615540236817,77777777.77,6.556615540236817
7109,(주)한창제지,2019/12,-6.9,-8.82,11.54,-9.3,14.89,13.02,20.33,7.222232798513225,77777777.77,7.222232798513225
7110,(주)한컴위드,2000/12,,,,,,,,136641.0,77777777.77,136641.0
7111,(주)한컴위드,2001/12,0.0,0.0,0.0,0.0,33.74,31.76,40.99,inf,77777777.77,11111111.11
7112,(주)한컴위드,2002/12,-98.93,-62.28,-4.45,1.72,33.73,25.23,83.54,inf,77777777.77,11111111.11
7113,(주)한컴위드,2003/12,0.0,0.0,-7.98,8.43,25.89,23.19,133.34,-20.44695275511232,77777777.77,-20.44695275511232
7114,(주)한컴위드,2004/12,0.0,0.0,-19.19,-6.66,18.02,-12.08,0.0,-631.2016973125884,77777777.77,-631.2016973125884
7115,(주)한컴위드,2005/12,0.0,0.0,50.67,-21.05,43.64,26.17,72.69,5.078284177608816,77777777.77,5.078284177608816
7116,(주)한컴위드,2006/12,274.54,5.24,32.03,312.94,19.61,11.89,49.3,6.87894099906227,77777777.77,6.87894099906227
7117,(주)한컴위드,2007/12,0.0,-48.37,21.34,-53.4,20.86,-1.97,0.0,-17.193033472322163,77777777.77,-17.193033472322163
7118,(주)한컴위드,2008/12,0.0,-82.58,-16.42,-9.37,18.88,-4.55,0.0,-6.765810978241198,-2.671907709503436,-2.671907709503436
7119,(주)한컴위드,2009/12,0.0,0.0,-26.36,-13.74,27.94,-65.9,0.0,-1.429393281554739,77777777.77,-1.429393281554739
7120,(주)한컴위드,2010/12,0.0,0.0,-18.57,-1.23,37.11,-9.78,0.0,1.3069606735127772,77777777.77,1.3069606735127772
7121,(주)한컴위드,2011/12,107.72,242.31,44.26,24.22,36.88,81.16,17.44,1.1936109097367813,0.9871264118635983,0.9871264118635983
7122,(주)한컴위드,2012/12,-70.49,-10.33,0.56,-16.19,44.66,25.74,71.88,48.16296133245286,47.500550297160466,47.500550297160466
7123,(주)한컴위드,2013/12,42.02,36.14,17.83,8.76,42.47,34.27,53.56,0.6145689950689556,77777777.77,0.6145689950689556
7124,(주)한컴위드,2014/12,-90.57,-45.71,-2.18,-15.15,44.78,46.06,43.56,0.02626691588606368,77777777.77,0.02626691588606368
7125,(주)한컴위드,2015/12,0.0,131.36,-9.09,-19.9,43.38,19.11,116.52,-0.610134300578782,77777777.77,-0.610134300578782
7126,(주)한컴위드,2016/12,0.0,403.6,3.49,-0.38,57.57,48.77,53.93,0.4115924829802405,77777777.77,0.4115924829802405
7127,(주)한컴위드,2017/12,-81.33,36.1,6.02,13.22,51.53,49.22,45.06,0.093303057072333,77777777.77,0.093303057072333
7128,(주)한컴위드,2018/12,435.49,-29.27,13.08,-4.18,53.11,41.72,54.79,0.5429515146504079,0.2842437915493986,0.2842437915493986
7129,(주)한컴위드,2019/12,0.0,-18.35,105.72,-1.34,49.22,237.56,10.38,-0.5389194166971001,-0.5116846213857509,-0.5116846213857509
7130,(주)한탑,2000/12,-23.93,69.11,106.83,-6.13,27.16,18.48,41.9,1.1543687138281733,77777777.77,1.1543687138281733
7131,(주)한탑,2001/12,13.04,105.94,-0.69,24.45,23.44,16.21,41.73,2.6158394517424792,77777777.77,2.6158394517424792
7132,(주)한탑,2002/12,-22.67,9.39,7.97,3.38,21.95,20.32,40.92,3.8810834596983494,77777777.77,3.8810834596983494
7133,(주)한탑,2003/12,-2.51,-36.46,-5.61,-0.84,21.64,17.32,50.31,4.197180140532651,77777777.77,4.197180140532651
7134,(주)한탑,2004/12,-26.36,-7.15,10.09,9.05,21.58,15.86,33.15,3.5249483228156135,77777777.77,3.5249483228156135
7135,(주)한탑,2005/12,152.55,27.8,40.29,-3.95,27.76,21.17,29.46,7.849997444278028,77777777.77,7.849997444278028
7136,(주)한탑,2006/12,-33.14,-4.0,-6.21,-7.72,25.49,5.78,104.2,3.8026625728374808,77777777.77,3.8026625728374808
7137,(주)한탑,2007/12,-22.93,51.19,-0.28,21.31,19.2,11.4,45.56,2.1260000060829163,77777777.77,2.1260000060829163
7138,(주)한탑,2008/12,-50.01,45.47,-12.21,41.95,11.47,-12.69,0.0,0.8113305896898599,77777777.77,0.8113305896898599
7139,(주)한탑,2009/12,464.54,36.33,18.89,0.4,21.84,18.14,19.59,5.775483337058004,77777777.77,5.775483337058004
7140,(주)한탑,2010/12,-48.51,-16.11,7.9,-20.27,20.4,15.95,31.32,5.1278529783726885,77777777.77,5.1278529783726885
7141,(주)한탑,2011/12,-77.76,4.43,-1.87,8.31,13.57,7.19,71.42,0.8127506331785563,0.6879692267036791,0.6879692267036791
7142,(주)한탑,2012/12,345.85,21.03,6.32,-0.45,19.56,14.12,30.36,2.3848980553425694,2.3538810505282974,2.3538810505282974
7143,(주)한탑,2013/12,0.0,-45.69,-5.43,-7.34,9.84,6.44,68.4,-0.16937480471568364,-0.054454427908496174,-0.054454427908496174
7144,(주)한탑,2014/12,0.0,9.24,-0.25,-16.89,10.36,4.67,100.37,-1.1132947624021596,-1.0075865858100308,-1.0075865858100308
7145,(주)한탑,2015/12,0.0,-15.14,-3.76,12.79,14.1,6.05,66.17,0.7512666126503426,0.6246098365582291,0.6246098365582291
7146,(주)한탑,2016/12,98.02,-20.52,1.81,3.43,15.05,10.53,37.47,1.3833518788217045,0.9786104035118472,0.9786104035118472
7147,(주)한탑,2017/12,-87.39,-8.64,-2.27,-5.15,13.11,10.68,39.92,0.20026193006063028,0.033871920467945994,0.033871920467945994
7148,(주)한탑,2018/12,-18.06,38.57,-7.72,-9.61,14.02,5.03,110.06,0.13765412299385224,0.012298270291199438,0.012298270291199438
7149,(주)한탑,2019/12,0.0,9.86,-12.6,-13.5,6.42,3.91,122.23,-1.416830483842344,-1.5052388512441848,-1.5052388512441848
7150,(주)해성티피씨,2002/12,,,,,,,,2.8570107680157184,77777777.77,2.8570107680157184
7151,(주)해성티피씨,2003/12,0.0,0.0,0.0,0.0,23.57,27.4,20.18,1.6772132204905652,77777777.77,1.6772132204905652
7152,(주)해성티피씨,2004/12,40.14,25.58,112.35,19.67,24.61,23.15,33.91,1.9656035830175447,77777777.77,1.9656035830175447
7153,(주)해성티피씨,2005/12,-79.35,11.01,-16.54,-1.1,22.77,16.68,54.95,0.4061991309146089,77777777.77,0.4061991309146089
7154,(주)해성티피씨,2006/12,86.72,-8.73,-61.18,33.05,19.51,15.82,45.88,0.6094163059682881,77777777.77,0.6094163059682881
7155,(주)해성티피씨,2007/12,56.83,29.54,153.41,15.16,22.5,17.94,37.49,0.8594055828614501,77777777.77,0.8594055828614501
7156,(주)해성티피씨,2008/12,321.7,74.0,208.66,44.55,22.82,21.86,19.38,3.413467360742768,77777777.77,3.413467360742768
7157,(주)해성티피씨,2009/12,-21.23,39.32,119.78,7.31,22.43,18.66,25.45,3.295759636503286,77777777.77,3.295759636503286
7158,(주)해성티피씨,2010/12,-46.54,51.58,-1.77,6.75,18.02,18.81,19.88,1.04998487047325,77777777.77,1.04998487047325
7159,(주)해성티피씨,2011/12,135.67,19.03,8.05,19.62,18.89,17.24,18.63,1.8240534915196833,77777777.77,1.8240534915196833
7160,(주)해성티피씨,2012/12,25.39,9.65,19.78,40.2,16.96,15.78,19.71,2.4235628255197437,77777777.77,2.4235628255197437
7161,(주)해성티피씨,2013/12,0.0,-2.49,-6.84,-19.11,11.04,10.8,38.96,-0.5562699177725641,77777777.77,-0.5562699177725641
7162,(주)해성티피씨,2014/12,0.0,-2.58,-22.82,-1.72,20.61,22.38,19.39,1.303874295184644,77777777.77,1.303874295184644
7163,(주)해성티피씨,2015/12,-55.96,-69.49,0.0,-17.29,19.21,-25.16,0.0,0.5036168168801601,77777777.77,0.5036168168801601
7164,(주)해성티피씨,2016/12,0.0,-18.35,0.0,-43.97,-1.75,-7.29,0.0,-2.903829075647988,77777777.77,-2.903829075647988
7165,(주)해성티피씨,2017/12,0.0,-13.98,134.81,-5.45,-1.95,-61.9,0.0,-5.907365990712856,77777777.77,-5.907365990712856
7166,(주)해성티피씨,2018/12,0.0,11.33,3.59,-10.29,16.53,13.93,63.64,-1.0028349047905636,77777777.77,-1.0028349047905636
7167,(주)해성티피씨,2019/12,0.0,-19.31,-7.34,-0.86,10.61,10.73,94.7,-2.6699165246201253,77777777.77,-2.6699165246201253
7168,(주)헬릭스미스,2001/12,,,,,,,,inf,77777777.77,11111111.11
7169,(주)헬릭스미스,2002/12,0.0,0.0,0.0,0.0,61.03,68.8,59.01,-inf,77777777.77,11111111.11
7170,(주)헬릭스미스,2003/12,0.0,0.0,0.11,-76.42,12.26,-89.16,0.0,-inf,77777777.77,11111111.11
7171,(주)헬릭스미스,2004/12,0.0,0.0,-13.26,135.25,-8.0,-69.24,0.0,-inf,77777777.77,11111111.11
7172,(주)헬릭스미스,2005/12,0.0,0.0,416.58,253.9,62.62,-43.23,0.0,-inf,77777777.77,11111111.11
7173,(주)헬릭스미스,2006/12,0.0,0.0,3.09,86.91,24.69,-41.76,0.0,-908.7719298245614,77777777.77,-908.7719298245614
7174,(주)헬릭스미스,2007/12,0.0,88.92,14.68,130.03,17.62,3.09,698.13,-inf,77777777.77,11111111.11
7175,(주)헬릭스미스,2008/12,0.0,-11.54,-11.51,-16.27,16.92,-51.68,0.0,-inf,77777777.77,11111111.11
7176,(주)헬릭스미스,2009/12,0.0,-59.1,25.26,18.28,30.82,36.19,70.16,-19.044260684352476,77777777.77,-19.044260684352476
7177,(주)헬릭스미스,2010/12,0.0,-5.55,-5.07,-47.18,69.88,35.61,151.1,-9.057727564446568,77777777.77,-9.057727564446568
7178,(주)헬릭스미스,2011/12,0.0,36.56,-3.42,-18.23,80.95,-151.0,0.0,-3.140319933191269,-3.1403836976822634,-3.1403836976822634
7179,(주)헬릭스미스,2012/12,0.0,53.84,29.47,2.18,79.85,-35.66,0.0,-11.968672099883573,-11.972450590344492,-11.972450590344492
7180,(주)헬릭스미스,2013/12,0.0,-6.02,3.9,47.78,91.33,53.78,74.51,3412.801801801802,3411.3963963963965,3411.3963963963965
7181,(주)헬릭스미스,2014/12,-34.94,-3.87,0.17,6.83,90.5,50.54,76.96,inf,77777777.77,11111111.11
7182,(주)헬릭스미스,2015/12,335.14,-17.43,0.2,25.37,91.7,47.74,67.45,inf,77777777.77,11111111.11
7183,(주)헬릭스미스,2016/12,-71.71,-10.32,228.04,-11.06,92.06,48.38,70.28,inf,77777777.77,11111111.11
7184,(주)헬릭스미스,2017/12,0.0,-4.17,-25.39,-53.86,81.96,-146.29,0.0,-89.6894600147304,77777777.77,-89.6894600147304
7185,(주)헬릭스미스,2018/12,0.0,18.36,-16.7,0.92,80.81,-783.67,0.0,-16.955133581717934,-21.08047335748571,-21.08047335748571
7186,(주)헬릭스미스,2019/12,0.0,121.61,45.03,39.77,64.68,-2267.89,0.0,-7.7545384702845785,-7.048481142084682,-7.048481142084682
7187,(주)형지아이앤씨,2000/12,0.0,0.0,0.0,0.0,31.98,6.68,153.52,-5.487154533600483,77777777.77,-5.487154533600483
7188,(주)형지아이앤씨,2001/12,0.0,-13.54,29.33,19.28,42.76,34.21,60.46,8.574730153847064,77777777.77,8.574730153847064
7189,(주)형지아이앤씨,2002/12,85.38,65.35,33.28,26.53,48.74,36.42,49.65,21.358261097664215,77777777.77,21.358261097664215
7190,(주)형지아이앤씨,2003/12,-20.94,55.1,-1.36,50.9,68.23,23.46,58.72,25.75332642286033,77777777.77,25.75332642286033
7191,(주)형지아이앤씨,2004/12,12.75,23.69,45.68,6.81,68.55,15.94,40.19,39.43458251691831,77777777.77,39.43458251691831
7192,(주)형지아이앤씨,2005/12,26.8,32.12,22.89,25.1,69.27,14.78,33.16,62.8058218292746,77777777.77,62.8058218292746
7193,(주)형지아이앤씨,2006/12,5.73,26.74,14.18,19.36,68.61,14.06,36.55,41.33810124626635,77777777.77,41.33810124626635
7194,(주)형지아이앤씨,2007/12,-29.81,18.62,25.01,6.65,67.73,12.83,40.52,30.097226302716273,77777777.77,30.097226302716273
7195,(주)형지아이앤씨,2008/12,0.0,-2.32,-4.23,-3.61,60.42,5.78,87.32,-5.512433720466529,77777777.77,-5.512433720466529
7196,(주)형지아이앤씨,2009/12,0.0,4.71,-0.11,-32.8,62.48,10.56,74.93,-3.653185699540208,77777777.77,-3.653185699540208
7197,(주)형지아이앤씨,2010/12,0.0,10.21,0.27,8.0,65.82,12.12,69.84,0.87347380830016,77777777.77,0.87347380830016
7198,(주)형지아이앤씨,2011/12,0.0,-9.38,-21.73,9.6,57.28,1.39,597.3,-10.340758758137431,77777777.77,-10.340758758137431
7199,(주)형지아이앤씨,2012/12,0.0,-25.88,-39.21,-2.6,49.87,-4.76,0.0,-17.888192217076657,77777777.77,-17.888192217076657
7200,(주)형지아이앤씨,2013/12,0.0,14.66,91.13,5.0,66.0,13.75,54.02,2.571254034168877,77777777.77,2.571254034168877
7201,(주)형지아이앤씨,2014/12,114.12,76.36,53.22,44.23,64.01,15.25,62.35,2.6834174759832212,2.330860137839234,2.330860137839234
7202,(주)형지아이앤씨,2015/12,21.84,17.29,17.19,26.62,66.02,15.92,62.8,1.9182523401341844,0.9620126560611906,0.9620126560611906
7203,(주)형지아이앤씨,2016/12,-85.21,5.6,7.44,9.14,61.75,6.93,106.77,0.23684111772766164,-0.5129830445234046,-0.5129830445234046
7204,(주)형지아이앤씨,2017/12,0.0,-22.75,-50.99,-11.49,54.52,-9.72,0.0,-6.064528883622457,-5.435448056951249,-5.435448056951249
7205,(주)형지아이앤씨,2018/12,0.0,-0.04,-21.31,-4.21,60.63,4.33,135.82,-0.5121595731471693,77777777.77,-0.5121595731471693
7206,(주)형지아이앤씨,2019/12,0.0,-18.66,8.23,-6.12,59.48,9.55,51.67,0.1892954344359742,0.1892954344359742,0.1892954344359742
7207,(주)홈센타홀딩스,2000/12,0.0,0.0,0.0,0.0,19.73,26.72,55.15,13.03626077057868,77777777.77,13.03626077057868
7208,(주)홈센타홀딩스,2001/12,2.7,32.55,54.39,-14.38,21.76,33.23,45.83,24.757454155563615,77777777.77,24.757454155563615
7209,(주)홈센타홀딩스,2002/12,-18.73,13.91,58.69,19.2,17.95,31.72,51.03,26.3336222462983,12.50710742866038,12.50710742866038
7210,(주)홈센타홀딩스,2003/12,100.19,273.72,34.17,74.42,17.63,29.14,50.16,12.428325731314237,10.429069755890572,10.429069755890572
7211,(주)홈센타홀딩스,2004/12,-13.61,17.81,15.13,19.5,15.29,13.67,24.02,5.845478072452559,5.73093826076381,5.73093826076381
7212,(주)홈센타홀딩스,2005/12,-87.31,-7.49,10.03,-11.89,11.2,10.07,49.65,0.5051126939301586,0.7899447015252451,0.7899447015252451
7213,(주)홈센타홀딩스,2006/12,178.89,19.82,5.4,14.11,11.88,11.53,42.88,1.2332040277645087,1.5415290480831039,1.5415290480831039
7214,(주)홈센타홀딩스,2007/12,67.54,25.67,131.1,29.68,11.23,9.52,39.46,2.1196353356661484,1.9120176251804695,1.9120176251804695
7215,(주)홈센타홀딩스,2008/12,41.22,20.24,3.56,11.54,11.54,8.6,40.26,22.339863986700923,9.77497195770363,9.77497195770363
7216,(주)홈센타홀딩스,2009/12,30.86,-25.31,3.54,-24.27,16.4,11.79,36.0,57.80750932389787,18.90145376724965,18.90145376724965
7217,(주)홈센타홀딩스,2010/12,-0.25,-5.73,4.85,1.3,17.36,12.32,34.5,453.3539473684211,28.626150131146176,28.626150131146176
7218,(주)홈센타홀딩스,2011/12,-36.82,118.5,41.42,22.67,11.33,9.28,40.33,10.866667617546588,5.929868005130328,5.929868005130328
7219,(주)홈센타홀딩스,2012/12,0.0,-44.63,8.16,-8.13,8.76,12.87,38.68,-0.9472857838167357,0.19749301408564252,0.19749301408564252
7220,(주)홈센타홀딩스,2013/12,0.0,4.89,-1.16,-1.72,11.41,8.71,60.24,2.0617706299636915,2.811651496503875,2.811651496503875
7221,(주)홈센타홀딩스,2014/12,0.0,-27.54,15.16,-15.98,9.56,8.25,98.15,-inf,-inf,11111111.11
7222,(주)홈센타홀딩스,2015/12,0.0,-45.35,2.7,-8.93,12.2,13.85,39.3,17.65263495319913,7.557235723432394,7.557235723432394
7223,(주)홈센타홀딩스,2016/12,61.34,-3.86,50.77,-24.35,17.1,16.01,35.73,3.0360510222771397,0.07457513719058904,0.07457513719058904
7224,(주)홈센타홀딩스,2017/12,57.24,-19.63,-27.23,-20.05,24.72,-124.46,0.0,1.1994744229349963,0.38675871185879246,0.38675871185879246
7225,(주)홈센타홀딩스,2018/12,8.76,-8.56,-31.15,-19.69,31.9,-115.5,0.0,1.4366182695013145,-1.1366045467584391,-1.1366045467584391
7226,(주)홈센타홀딩스,2019/12,-73.46,-21.82,-5.48,-13.59,21.78,1.85,490.55,0.40290539249736024,0.607593520651735,0.607593520651735
7227,(주)화인베스틸,2007/12,,,,,,,,-6.168685554109521,77777777.77,-6.168685554109521
7228,(주)화인베스틸,2008/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,77777777.77,11111111.11
7229,(주)화인베스틸,2009/12,0.0,1881.87,-17.96,0.0,4.36,9.89,10.7,0.08815042696926727,77777777.77,0.08815042696926727
7230,(주)화인베스틸,2010/12,879.43,-16.7,49.45,122.62,5.21,6.47,10.07,0.6243788144431512,77777777.77,0.6243788144431512
7231,(주)화인베스틸,2011/12,36.2,16.89,2.68,6.88,6.09,8.15,9.24,0.8163803327021959,77777777.77,0.8163803327021959
7232,(주)화인베스틸,2012/12,62.8,-7.29,14.39,7.3,8.36,11.46,7.33,1.4541311510049117,77777777.77,1.4541311510049117
7233,(주)화인베스틸,2013/12,75.45,-0.83,46.15,-8.03,14.59,17.43,8.0,3.3996460706292932,77777777.77,3.3996460706292932
7234,(주)화인베스틸,2014/12,5.33,74.85,81.69,14.81,14.06,15.11,10.64,4.821900382664351,77777777.77,4.821900382664351
7235,(주)화인베스틸,2015/12,-77.38,-37.98,-3.84,-17.01,7.63,9.35,21.48,1.3304167686869737,77777777.77,1.3304167686869737
7236,(주)화인베스틸,2016/12,-27.5,-11.52,0.71,-23.65,9.78,10.9,21.67,1.1282853992582338,77777777.77,1.1282853992582338
7237,(주)화인베스틸,2017/12,11.84,-15.84,-2.01,-21.88,9.4,13.99,20.18,1.1922735531665574,77777777.77,1.1922735531665574
7238,(주)화인베스틸,2018/12,34.73,32.84,1.13,13.84,10.42,14.1,22.83,1.43868780153263,77777777.77,1.43868780153263
7239,(주)화인베스틸,2019/12,0.0,12.61,-8.55,-7.09,3.86,7.66,38.27,-0.5722684807069526,77777777.77,-0.5722684807069526
7240,(주)후성,2006/12,,,,,,,,-3.541517824597215,1.046550615144362,1.046550615144362
7241,(주)후성,2007/12,0.0,0.0,0.0,0.0,10.08,11.89,27.02,1.4314949909727142,-1.0114658978766946,-1.0114658978766946
7242,(주)후성,2008/12,98.53,52.77,63.32,40.96,16.18,15.46,18.52,0.7864399967267318,0.8173009634070049,0.8173009634070049
7243,(주)후성,2009/12,-74.04,-20.38,37.32,4.72,16.44,11.96,26.22,0.26472713005650006,0.05953218152392925,0.05953218152392925
7244,(주)후성,2010/12,890.36,3.4,8.65,26.3,19.38,16.61,16.62,2.350055489144394,2.3755472952034387,2.3755472952034387
7245,(주)후성,2011/12,203.29,105.62,11.87,31.89,24.03,22.31,11.73,4.9927831408217545,4.857010015735727,4.857010015735727
7246,(주)후성,2012/12,0.0,-32.68,17.93,-9.26,12.55,27.23,13.3,-0.7644662699348628,-0.9652233385279656,-0.9652233385279656
7247,(주)후성,2013/12,0.0,-16.26,-18.61,-10.43,6.35,-1.39,0.0,-3.2891306893616714,-3.2763172371449234,-3.2763172371449234
7248,(주)후성,2014/12,0.0,8.4,-57.74,-9.3,9.77,-15.75,0.0,-2.5372049695724703,-1.9058370669292437,-1.9058370669292437
7249,(주)후성,2015/12,0.0,-7.21,70.7,13.78,19.6,17.72,20.42,4.694833461227825,3.75768242836731,3.75768242836731
7250,(주)후성,2016/12,128.7,-11.81,76.47,-6.56,29.92,43.85,7.95,10.947839336993596,9.805010856308122,9.805010856308122
7251,(주)후성,2017/12,10.88,19.45,17.63,29.54,25.99,28.62,10.94,16.21928028469238,13.841138513173508,13.841138513173508
7252,(주)후성,2018/12,20.66,48.6,19.85,11.46,26.95,28.19,11.26,22.59855752686069,19.585604343797566,19.585604343797566
7253,(주)후성,2019/12,-40.3,0.13,4.34,-10.29,22.72,22.62,15.46,7.550895057023682,3.3357170715794267,3.3357170715794267
7254,(주)휴니드테크놀러지스,2000/12,1173.07,-19.47,-44.14,0.13,16.04,-1.45,0.0,1.0666576636303273,77777777.77,1.0666576636303273
7255,(주)휴니드테크놀러지스,2001/12,0.0,-43.58,0.0,-59.2,-10.88,-94.26,0.0,-0.9411993664939736,77777777.77,-0.9411993664939736
7256,(주)휴니드테크놀러지스,2002/12,0.0,-81.35,0.0,15.76,8.7,80.52,14.41,0.09859381643385304,77777777.77,0.09859381643385304
7257,(주)휴니드테크놀러지스,2003/12,-93.92,6.77,-14.21,7.55,8.87,30.46,46.82,0.010993661088917289,77777777.77,0.010993661088917289
7258,(주)휴니드테크놀러지스,2004/12,0.0,-10.28,-8.46,-14.82,8.88,8.89,67.22,-0.9225109326714761,77777777.77,-0.9225109326714761
7259,(주)휴니드테크놀러지스,2005/12,0.0,10.01,10.93,-21.8,5.04,22.51,41.27,-3.030853616729517,77777777.77,-3.030853616729517
7260,(주)휴니드테크놀러지스,2006/12,0.0,9.86,64.65,55.55,11.61,17.79,36.06,0.40284344977892456,77777777.77,0.40284344977892456
7261,(주)휴니드테크놀러지스,2007/12,175.98,48.06,0.37,10.13,13.58,11.91,60.44,1.2202711608671855,77777777.77,1.2202711608671855
7262,(주)휴니드테크놀러지스,2008/12,0.0,37.59,-16.26,-47.72,1.98,-3.15,0.0,-15.301973221610218,77777777.77,-15.301973221610218
7263,(주)휴니드테크놀러지스,2009/12,0.0,-11.07,36.12,41.54,20.82,16.09,64.27,2.666850958015002,77777777.77,2.666850958015002
7264,(주)휴니드테크놀러지스,2010/12,0.0,59.33,-3.35,-13.77,12.08,12.38,109.72,-5.234604752218467,77777777.77,-5.234604752218467
7265,(주)휴니드테크놀러지스,2011/12,0.0,-2.09,-2.64,-10.26,18.31,16.74,60.22,0.15504898033882075,77777777.77,0.15504898033882075
7266,(주)휴니드테크놀러지스,2012/12,0.0,5.52,-11.91,-13.38,6.03,3.37,280.3,-1.4639018119720717,77777777.77,-1.4639018119720717
7267,(주)휴니드테크놀러지스,2013/12,0.0,1.27,-0.86,38.55,10.99,12.24,50.64,0.09110797898836209,77777777.77,0.09110797898836209
7268,(주)휴니드테크놀러지스,2014/12,73.08,8.08,5.68,-29.1,15.93,16.76,50.63,0.16659647048471246,77777777.77,0.16659647048471246
7269,(주)휴니드테크놀러지스,2015/12,429.84,32.52,22.39,50.23,16.5,15.21,53.68,1.163354221544902,77777777.77,1.163354221544902
7270,(주)휴니드테크놀러지스,2016/12,809.16,-5.42,25.33,195.68,16.16,16.25,24.1,18.247293102510508,77777777.77,18.247293102510508
7271,(주)휴니드테크놀러지스,2017/12,-10.53,1.76,11.08,1.07,17.45,17.14,32.24,12.273917910202556,77777777.77,12.273917910202556
7272,(주)휴니드테크놀러지스,2018/12,78.16,188.59,-0.92,44.48,17.36,16.13,26.07,94.91187665393696,77777777.77,94.91187665393696
7273,(주)휴니드테크놀러지스,2019/12,-70.75,-17.83,6.69,-25.5,13.63,13.04,46.09,40.98369122807018,77777777.77,40.98369122807018
7274,(주)휴먼엔,2000/12,36.44,-8.5,42.32,22.07,40.96,24.98,63.64,4.012147551191597,77777777.77,4.012147551191597
7275,(주)휴먼엔,2001/12,29.37,-4.52,34.88,8.49,42.97,27.65,65.31,4.706760496339056,77777777.77,4.706760496339056
7276,(주)휴먼엔,2002/12,-22.2,35.13,66.18,8.94,43.66,56.68,33.22,2.8831742649017573,77777777.77,2.8831742649017573
7277,(주)휴먼엔,2003/12,-29.3,59.26,-4.43,19.71,54.8,15.47,113.18,2.895873950479054,77777777.77,2.895873950479054
7278,(주)휴먼엔,2004/12,-70.1,-6.46,-30.94,-15.65,46.41,15.35,62.31,0.5398349770530222,77777777.77,0.5398349770530222
7279,(주)휴먼엔,2005/12,0.0,-8.06,19.08,8.07,45.54,11.83,77.86,-0.5235274854629294,77777777.77,-0.5235274854629294
7280,(주)휴먼엔,2006/12,0.0,9.39,5.04,20.21,57.77,16.26,62.29,2.3633776623223275,77777777.77,2.3633776623223275
7281,(주)휴먼엔,2007/12,74.98,21.3,63.58,89.4,14.04,-2.01,0.0,1.844775911064992,77777777.77,1.844775911064992
7282,(주)휴먼엔,2008/12,0.0,3.3,-89.21,6.64,40.42,-12.11,0.0,-3.5608336279025536,77777777.77,-3.5608336279025536
7283,(주)휴먼엔,2009/12,0.0,-23.57,859.81,-41.38,58.41,-18.17,0.0,-4.41873452926136,77777777.77,-4.41873452926136
7284,(주)휴먼엔,2010/12,0.0,158.67,6.95,222.78,11.68,7.23,21.52,1.6476289097606398,77777777.77,1.6476289097606398
7285,(주)휴먼엔,2011/12,161.3,62.44,44.61,60.5,18.36,8.38,28.91,1.9608928891679838,77777777.77,1.9608928891679838
7286,(주)휴먼엔,2012/12,0.0,-33.92,-15.48,10.42,2.94,-2.03,0.0,-0.5004598886824354,77777777.77,-0.5004598886824354
7287,(주)휴먼엔,2013/12,0.0,-56.78,-2.99,8.31,-7.75,-9.49,0.0,-4.258577584777113,77777777.77,-4.258577584777113
7288,(주)휴먼엔,2014/12,0.0,-24.4,0.0,-5.85,-0.85,-12.63,0.0,-2.473451518363452,77777777.77,-2.473451518363452
7289,(주)휴먼엔,2015/12,0.0,-76.87,0.0,-70.2,12.06,7.8,29.74,0.11452501751279527,77777777.77,0.11452501751279527
7290,(주)휴먼엔,2016/12,0.0,-84.08,0.0,-24.77,8.1,-3.69,0.0,-1.572261552359903,-1.8120390685924386,-1.8120390685924386
7291,(주)휴먼엔,2017/12,0.0,-85.93,17.83,32.35,15.2,3.71,51.81,0.19529700976303146,1.0368226533537548,1.0368226533537548
7292,(주)휴먼엔,2018/12,0.0,1170.42,-42.43,-27.05,3.11,-21.55,0.0,-7.474457679498335,-8.855981133475712,-8.855981133475712
7293,(주)휴먼엔,2019/12,0.0,35.47,39.99,-4.32,6.52,2.04,144.86,-0.05397390004692675,-1.5075017705337812,-1.5075017705337812
7294,(주)휴비스,2001/12,,,,,,,,1.8149684695628696,77777777.77,1.8149684695628696
7295,(주)휴비스,2002/12,0.0,0.0,0.0,0.0,13.98,12.27,11.0,3.2829102562142767,77777777.77,3.2829102562142767
7296,(주)휴비스,2003/12,-87.56,8.78,0.94,2.9,8.7,7.87,16.62,0.48613184879738186,77777777.77,0.48613184879738186
7297,(주)휴비스,2004/12,-40.8,32.81,-13.06,9.49,8.07,2.99,35.48,0.26522629620470634,77777777.77,0.26522629620470634
7298,(주)휴비스,2005/12,96.36,-9.11,-9.46,-18.38,9.14,6.37,20.09,0.4229228649073323,77777777.77,0.4229228649073323
