,회사명,거래소코드,회계년도,이자보상배율,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
12840,유니셈(주),36200,2016,25.32,112693049.0,76476012.0,115417105.0,76179627.0,기타 기계 및 장비 제조업
12841,유니셈(주),36200,2017,67.07,205257408.0,139855567.0,209284354.0,141553058.0,기타 기계 및 장비 제조업
12842,유니셈(주),36200,2018,60.83,208976766.0,142106029.0,214304332.0,144535188.0,기타 기계 및 장비 제조업
12843,유니셈(주),36200,2019,40.06,173111386.0,106120194.0,179032324.0,110767231.0,기타 기계 및 장비 제조업
12844,유니슨(주),18000,2011,-1.48,66547161.0,64088848.0,66547161.0,64088848.0,기타 기계 및 장비 제조업
12845,유니슨(주),18000,2012,-0.13,112283053.0,99108796.0,113870608.0,98634275.0,기타 기계 및 장비 제조업
12846,유니슨(주),18000,2013,-2.65,40030028.0,51752518.0,40746103.0,51752518.0,기타 기계 및 장비 제조업
12847,유니슨(주),18000,2014,0.21,81530246.0,68998790.0,81980548.0,68998790.0,기타 기계 및 장비 제조업
12848,유니슨(주),18000,2015,0.35,118155207.0,102634268.0,118346511.0,102637471.0,기타 기계 및 장비 제조업
12849,유니슨(주),18000,2016,-1.33,58075223.0,50913782.0,52519512.0,45064361.0,기타 기계 및 장비 제조업
12850,유니슨(주),18000,2017,2.29,185584191.0,153551550.0,186653299.0,153557535.0,기타 기계 및 장비 제조업
12851,유니슨(주),18000,2018,0.14,164740598.0,146533715.0,165234057.0,146539811.0,기타 기계 및 장비 제조업
12852,유니슨(주),18000,2019,-2.05,73652840.0,72209530.0,75933109.0,72724048.0,기타 기계 및 장비 제조업
12853,유니온머티리얼(주),47400,2011,11.91,89123064.0,68061111.0,89123064.0,68061111.0,비금속 광물제품 제조업
12854,유니온머티리얼(주),47400,2012,5.12,92402693.0,72818198.0,98469090.0,77430485.0,비금속 광물제품 제조업
12855,유니온머티리얼(주),47400,2013,5.96,92178546.0,72573586.0,98030267.0,77133967.0,비금속 광물제품 제조업
12856,유니온머티리얼(주),47400,2014,6.57,100216517.0,81558238.0,105740666.0,85819094.0,비금속 광물제품 제조업
12857,유니온머티리얼(주),47400,2015,8.73,100473681.0,80518075.0,106583823.0,85681255.0,비금속 광물제품 제조업
12858,유니온머티리얼(주),47400,2016,16.52,104612914.0,83048623.0,107248041.0,84987740.0,비금속 광물제품 제조업
12859,유니온머티리얼(주),47400,2017,3.45,106823398.0,91109271.0,109898285.0,93465851.0,비금속 광물제품 제조업
12860,유니온머티리얼(주),47400,2018,0.63,109259663.0,95024047.0,112336021.0,98568001.0,비금속 광물제품 제조업
12861,유니온머티리얼(주),47400,2019,3.33,106728812.0,89375369.0,109109285.0,91193001.0,비금속 광물제품 제조업
12862,유니퀘스트(주),77500,2011,42.38,223021439.0,200429660.0,223762069.0,200432491.0,도매 및 상품 중개업
12863,유니퀘스트(주),77500,2012,33.98,199424076.0,177451445.0,201158744.0,178421947.0,도매 및 상품 중개업
12864,유니퀘스트(주),77500,2013,28.63,211238938.0,189543753.0,211216575.0,189355940.0,도매 및 상품 중개업
12865,유니퀘스트(주),77500,2014,63.85,282063818.0,252569586.0,282338116.0,252553739.0,도매 및 상품 중개업
12866,유니퀘스트(주),77500,2015,49.43,295667138.0,268642185.0,295982238.0,268657785.0,도매 및 상품 중개업
12867,유니퀘스트(주),77500,2016,26.84,261936079.0,237954645.0,263584730.0,238511458.0,도매 및 상품 중개업
12868,유니퀘스트(주),77500,2017,14.72,223567483.0,202994023.0,246092146.0,216186968.0,도매 및 상품 중개업
12869,유니퀘스트(주),77500,2018,3.69,253633391.0,226802699.0,270301572.0,244139981.0,도매 및 상품 중개업
12870,유니퀘스트(주),77500,2019,6.11,325382224.0,294075562.0,335250952.0,302454099.0,도매 및 상품 중개업
12871,유비벨록스(주),89850,2011,18.4,93933648.0,62490812.0,96776564.0,64501303.0,출판업
12872,유비벨록스(주),89850,2012,5.92,83473032.0,58676158.0,87217780.0,61247640.0,출판업
12873,유비벨록스(주),89850,2013,3.05,75989637.0,57597735.0,80856319.0,61008863.0,출판업
12874,유비벨록스(주),89850,2014,0.08,58601946.0,45697426.0,61872372.0,48223690.0,출판업
12875,유비벨록스(주),89850,2015,-1.24,73989289.0,61787567.0,81877472.0,68104419.0,출판업
12876,유비벨록스(주),89850,2016,1.77,80168077.0,61260101.0,96448027.0,73108649.0,출판업
12877,유비벨록스(주),89850,2017,0.93,85930798.0,64032160.0,99361947.0,76324859.0,출판업
12878,유비벨록스(주),89850,2018,0.68,94171950.0,72964596.0,108635626.0,85219790.0,출판업
12879,유비벨록스(주),89850,2019,2.46,91236770.0,70115734.0,279431721.0,199598465.0,출판업
12880,유성기업(주),2920,2011,12.24,279436176.0,269632327.0,279716885.0,252225568.0,자동차 및 트레일러 제조업
12881,유성기업(주),2920,2012,14.14,298399432.0,281262903.0,298708961.0,262634665.0,자동차 및 트레일러 제조업
12882,유성기업(주),2920,2013,16.01,283968064.0,274249749.0,284284981.0,255656072.0,자동차 및 트레일러 제조업
12883,유성기업(주),2920,2014,25.02,303098635.0,294413910.0,303454306.0,273326122.0,자동차 및 트레일러 제조업
12884,유성기업(주),2920,2015,17.18,267576036.0,265687280.0,267926688.0,250720796.0,자동차 및 트레일러 제조업
12885,유성기업(주),2920,2016,108.25,257530123.0,255216385.0,257795674.0,239894680.0,자동차 및 트레일러 제조업
12886,유성기업(주),2920,2017,18888.38,251413206.0,248953181.0,251728704.0,238157710.0,자동차 및 트레일러 제조업
12887,유성기업(주),2920,2018,33237.92,246202329.0,246293763.0,246613791.0,233745695.0,자동차 및 트레일러 제조업
12888,유성기업(주),2920,2019,1128.24,259202196.0,253297856.0,259585534.0,238443033.0,자동차 및 트레일러 제조업
12889,유아이엘(주),49520,2011,-22.1,74756782.0,71577790.0,149736589.0,136178901.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12890,유아이엘(주),49520,2012,85.64,88608495.0,76872157.0,157496248.0,134864911.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12891,유아이엘(주),49520,2013,73.54,182996948.0,162587095.0,286343979.0,250231756.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12892,유아이엘(주),49520,2014,22.88,267867360.0,242288240.0,416854797.0,368390551.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12893,유아이엘(주),49520,2015,21.02,288575564.0,271812323.0,454032615.0,411283489.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12894,유아이엘(주),49520,2016,22.24,249132666.0,240527097.0,444330193.0,408109533.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12895,유아이엘(주),49520,2017,999999999.0,183466914.0,170914766.0,479784155.0,439458465.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12896,유아이엘(주),49520,2018,999999999.0,126435327.0,123188466.0,423594391.0,398521010.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12897,유아이엘(주),49520,2019,263.92,100478694.0,99416369.0,408486203.0,382240126.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12898,유엔젤(주),72130,2011,75.62,44525040.0,27610991.0,49530340.0,28366542.0,정보서비스업
12899,유엔젤(주),72130,2012,-1.8,40039191.0,25077865.0,49658661.0,27567902.0,정보서비스업
12900,유엔젤(주),72130,2013,16.06,38602576.0,23604652.0,48121695.0,25622197.0,정보서비스업
12901,유엔젤(주),72130,2014,-42.09,25693226.0,17196525.0,35389422.0,20147318.0,정보서비스업
12902,유엔젤(주),72130,2015,5.58,33080609.0,19443521.0,41156827.0,23254437.0,정보서비스업
12903,유엔젤(주),72130,2016,-32.87,26097712.0,15927197.0,30341828.0,18272561.0,정보서비스업
12904,유엔젤(주),72130,2017,-5.78,28923903.0,16835597.0,31907135.0,18192268.0,정보서비스업
12905,유엔젤(주),72130,2018,19.84,31365060.0,17815281.0,33517791.0,17897712.0,정보서비스업
12906,유엔젤(주),72130,2019,-15.91,25481484.0,15575469.0,26557494.0,15599033.0,정보서비스업
12907,유진기업(주),23410,2011,-0.36,566717194.0,516483516.0,740499859.0,680262930.0,비금속 광물제품 제조업
12908,유진기업(주),23410,2012,0.08,529748909.0,472328028.0,738815603.0,656040627.0,비금속 광물제품 제조업
12909,유진기업(주),23410,2013,1.47,432214297.0,365271486.0,681976473.0,589623181.0,비금속 광물제품 제조업
12910,유진기업(주),23410,2014,1.09,484038610.0,411175504.0,738997480.0,641713502.0,비금속 광물제품 제조업
12911,유진기업(주),23410,2015,2.21,565117676.0,481691367.0,889552236.0,769322436.0,비금속 광물제품 제조업
12912,유진기업(주),23410,2016,4.21,710926253.0,573589210.0,1074645854.0,893692775.0,비금속 광물제품 제조업
12913,유진기업(주),23410,2017,3.91,827817372.0,689302026.0,1299043715.0,1083924606.0,비금속 광물제품 제조업
12914,유진기업(주),23410,2018,3.37,780987279.0,661510034.0,1451043143.0,1178361276.0,비금속 광물제품 제조업
12915,유진기업(주),23410,2019,3.16,806997640.0,705736568.0,1457764778.0,1185559842.0,비금속 광물제품 제조업
12916,율촌화학(주),8730,2011,109.13,376634932.0,326557481.0,,,고무 및 플라스틱제품 제조업
12917,율촌화학(주),8730,2012,89.43,405702111.0,348037878.0,,,고무 및 플라스틱제품 제조업
12918,율촌화학(주),8730,2013,23.43,440653000.0,373892676.0,,,고무 및 플라스틱제품 제조업
12919,율촌화학(주),8730,2014,3.63,451934965.0,403509543.0,,,고무 및 플라스틱제품 제조업
12920,율촌화학(주),8730,2015,6.25,436228668.0,375014541.0,,,고무 및 플라스틱제품 제조업
12921,율촌화학(주),8730,2016,11.73,443482416.0,380161153.0,,,고무 및 플라스틱제품 제조업
12922,율촌화학(주),8730,2017,17.99,492204661.0,414840869.0,,,고무 및 플라스틱제품 제조업
12923,율촌화학(주),8730,2018,7.5,483572047.0,427525421.0,489770532.0,433385731.0,고무 및 플라스틱제품 제조업
12924,율촌화학(주),8730,2019,7.08,483893130.0,418822867.0,506617381.0,439925175.0,고무 및 플라스틱제품 제조업
12925,이건산업(주),8250,2011,0.88,144645629.0,126534057.0,220059102.0,183284617.0,목재 및 나무제품 제조업; 가구 제외
12926,이건산업(주),8250,2012,2.24,157870366.0,140411721.0,246356081.0,202733792.0,목재 및 나무제품 제조업; 가구 제외
12927,이건산업(주),8250,2013,2.78,142736036.0,124238546.0,228538092.0,182853418.0,목재 및 나무제품 제조업; 가구 제외
12928,이건산업(주),8250,2014,4.15,159554062.0,140572792.0,246009952.0,195200212.0,목재 및 나무제품 제조업; 가구 제외
12929,이건산업(주),8250,2015,3.39,179574495.0,159076270.0,267746740.0,222273891.0,목재 및 나무제품 제조업; 가구 제외
12930,이건산업(주),8250,2016,1.74,198323660.0,176190326.0,290340968.0,245058377.0,목재 및 나무제품 제조업; 가구 제외
12931,이건산업(주),8250,2017,2.45,213608194.0,192543409.0,298667667.0,255494897.0,목재 및 나무제품 제조업; 가구 제외
12932,이건산업(주),8250,2018,4.03,225873544.0,210972878.0,339611061.0,290070949.0,목재 및 나무제품 제조업; 가구 제외
12933,이건산업(주),8250,2019,1.78,175856875.0,159314823.0,279669847.0,244765181.0,목재 및 나무제품 제조업; 가구 제외
12934,이구산업(주),25820,2011,0.92,270888704.0,257813598.0,,,1차 금속 제조업
12935,이구산업(주),25820,2012,-0.82,244354718.0,245228564.0,,,1차 금속 제조업
12936,이구산업(주),25820,2013,-1.33,244042602.0,247448354.0,,,1차 금속 제조업
12937,이구산업(주),25820,2014,0.77,238633097.0,228570437.0,,,1차 금속 제조업
12938,이구산업(주),25820,2015,-1.7,210562137.0,214020667.0,,,1차 금속 제조업
12939,이구산업(주),25820,2016,1.96,197534880.0,182513143.0,,,1차 금속 제조업
12940,이구산업(주),25820,2017,3.17,229269979.0,208907154.0,,,1차 금속 제조업
12941,이구산업(주),25820,2018,-0.03,227211411.0,221896531.0,,,1차 금속 제조업
12942,이구산업(주),25820,2019,0.16,210304346.0,204977335.0,,,1차 금속 제조업
12943,이노시스(주),56090,2015,-2.64,14595946.0,5185977.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
12944,이노시스(주),56090,2016,-15.69,17754583.0,8188426.0,11687568.0,5321097.0,"의료, 정밀, 광학기기 및 시계 제조업"
12945,이노시스(주),56090,2017,-56.25,12561348.0,8876684.0,13293960.0,9132072.0,"의료, 정밀, 광학기기 및 시계 제조업"
12946,이노시스(주),56090,2018,-3.34,16119849.0,10792805.0,31685938.0,20842477.0,"의료, 정밀, 광학기기 및 시계 제조업"
12947,이노시스(주),56090,2019,-0.73,21361556.0,11474124.0,34814232.0,21069755.0,"의료, 정밀, 광학기기 및 시계 제조업"
12948,이니텍(주),53350,2011,6.84,33687500.0,21964337.0,140507947.0,104386934.0,출판업
12949,이니텍(주),53350,2012,6.36,43207225.0,30099238.0,175990623.0,137912245.0,출판업
12950,이니텍(주),53350,2013,4.86,50835931.0,36462750.0,191877566.0,154549227.0,출판업
12951,이니텍(주),53350,2014,7.27,45449021.0,31568498.0,186741280.0,147692531.0,출판업
12952,이니텍(주),53350,2015,35.75,51312760.0,38904775.0,203531754.0,156556644.0,출판업
12953,이니텍(주),53350,2016,29.75,67253528.0,52504057.0,231386225.0,188583840.0,출판업
12954,이니텍(주),53350,2017,30.11,63790510.0,52580233.0,243737677.0,203935569.0,출판업
12955,이니텍(주),53350,2018,30.43,53449709.0,44841893.0,262465790.0,235878310.0,출판업
12956,이니텍(주),53350,2019,38.49,50464089.0,41218092.0,288034220.0,262343404.0,출판업
12957,이스트아시아홀딩스인베스트먼트리미티드,900110,2011,80.7,,,184306695.0,132606035.0,전문 서비스업
12958,이스트아시아홀딩스인베스트먼트리미티드,900110,2012,26.89,,,173280782.0,128588372.0,전문 서비스업
12959,이스트아시아홀딩스인베스트먼트리미티드,900110,2013,31.33,,,152115522.0,112533923.0,전문 서비스업
12960,이스트아시아홀딩스인베스트먼트리미티드,900110,2014,2.21,,,106298711.0,82627823.0,전문 서비스업
12961,이스트아시아홀딩스인베스트먼트리미티드,900110,2015,30.2,,,119226528.0,87984392.0,전문 서비스업
12962,이스트아시아홀딩스인베스트먼트리미티드,900110,2016,26.23,,,108423207.0,79919150.0,전문 서비스업
12963,이스트아시아홀딩스인베스트먼트리미티드,900110,2017,23.67,,,98727569.0,74569843.0,전문 서비스업
12964,이스트아시아홀딩스인베스트먼트리미티드,900110,2018,10.03,,,92978878.0,70268797.0,전문 서비스업
12965,이스트아시아홀딩스인베스트먼트리미티드,900110,2019,3.74,,,91506104.0,68992836.0,전문 서비스업
12966,이엠코리아(주),95190,2011,4.18,80947105.0,66561789.0,81681331.0,67241234.0,기타 기계 및 장비 제조업
12967,이엠코리아(주),95190,2012,0.99,86997391.0,77941993.0,87796542.0,77614662.0,기타 기계 및 장비 제조업
12968,이엠코리아(주),95190,2013,1.13,90836991.0,81860004.0,92174873.0,80648756.0,기타 기계 및 장비 제조업
12969,이엠코리아(주),95190,2014,1.61,110472671.0,100255115.0,111420104.0,97012114.0,기타 기계 및 장비 제조업
12970,이엠코리아(주),95190,2015,1.57,105186067.0,95780121.0,106194679.0,92620506.0,기타 기계 및 장비 제조업
12971,이엠코리아(주),95190,2016,-1.21,75303938.0,73050494.0,102552273.0,96363821.0,기타 기계 및 장비 제조업
12972,이엠코리아(주),95190,2017,-0.08,87220106.0,76482978.0,104620012.0,95871138.0,기타 기계 및 장비 제조업
12973,이엠코리아(주),95190,2018,-0.55,100231876.0,89408915.0,107484472.0,96858279.0,기타 기계 및 장비 제조업
12974,이엠코리아(주),95190,2019,-4.96,81408473.0,80687656.0,84821800.0,85635618.0,기타 기계 및 장비 제조업
12975,이연제약(주),102460,2011,106.72,124350931.0,45140908.0,,,의료용 물질 및 의약품 제조업
12976,이연제약(주),102460,2012,185.42,114334848.0,47016782.0,,,의료용 물질 및 의약품 제조업
12977,이연제약(주),102460,2013,337.69,109693360.0,46198177.0,,,의료용 물질 및 의약품 제조업
12978,이연제약(주),102460,2014,753.13,112112067.0,48695393.0,,,의료용 물질 및 의약품 제조업
12979,이연제약(주),102460,2015,999999999.0,114507235.0,47522492.0,,,의료용 물질 및 의약품 제조업
12980,이연제약(주),102460,2016,999999999.0,121847220.0,51528771.0,,,의료용 물질 및 의약품 제조업
12981,이연제약(주),102460,2017,54.14,126253126.0,53601502.0,126253126.0,53601502.0,의료용 물질 및 의약품 제조업
12982,이연제약(주),102460,2018,4.58,122990417.0,54467058.0,122990417.0,54467058.0,의료용 물질 및 의약품 제조업
12983,이연제약(주),102460,2019,67.9,131557875.0,57296353.0,131557875.0,57296353.0,의료용 물질 및 의약품 제조업
12984,이원다이애그노믹스(주),245620,2018,-207.91,5804209.0,5412961.0,21496787.0,18930130.0,연구개발업
12985,이원다이애그노믹스(주),245620,2019,-10.38,5414766.0,5390225.0,56721870.0,51297176.0,연구개발업
12986,이원컴포텍(주),88290,2011,3.01,26735187.0,23832250.0,26735187.0,23832250.0,자동차 및 트레일러 제조업
12987,이원컴포텍(주),88290,2012,-0.7,24144364.0,21792891.0,,,자동차 및 트레일러 제조업
12988,이원컴포텍(주),88290,2013,-59.37,25672072.0,26345814.0,24542355.0,25088499.0,자동차 및 트레일러 제조업
12989,이원컴포텍(주),88290,2014,-3.73,32748007.0,30645738.0,34452219.0,32503749.0,자동차 및 트레일러 제조업
12990,이원컴포텍(주),88290,2015,-5.77,35366276.0,33097628.0,38917135.0,37506709.0,자동차 및 트레일러 제조업
12991,이원컴포텍(주),88290,2016,-13.73,31851111.0,33481288.0,37299791.0,39678938.0,자동차 및 트레일러 제조업
12992,이원컴포텍(주),88290,2017,-7.33,36564582.0,36148369.0,40900352.0,41177073.0,자동차 및 트레일러 제조업
12993,이원컴포텍(주),88290,2018,1.72,42791557.0,39466344.0,44049192.0,40725099.0,자동차 및 트레일러 제조업
12994,이원컴포텍(주),88290,2019,3.7,46310492.0,43004747.0,47852572.0,44186770.0,자동차 및 트레일러 제조업
12995,이지케어텍(주),99750,2019,4564.83,55711174.0,45348178.0,55738225.0,44833785.0,출판업
12996,이트론(주),96040,2011,-41.92,5951822.0,5497628.0,9607026.0,9767018.0,도매 및 상품 중개업
12997,이트론(주),96040,2012,-1532.3,3392060.0,2092491.0,12683761.0,10155755.0,도매 및 상품 중개업
12998,이트론(주),96040,2013,2.06,22406720.0,17228239.0,41928790.0,34409770.0,도매 및 상품 중개업
12999,이트론(주),96040,2014,0.26,23515555.0,18446270.0,,,도매 및 상품 중개업
13000,이트론(주),96040,2015,-17.18,25799505.0,24074449.0,,,도매 및 상품 중개업
13001,이트론(주),96040,2016,-28.18,25705833.0,23786910.0,,,도매 및 상품 중개업
13002,이트론(주),96040,2017,999999999.0,15563155.0,13654360.0,,,도매 및 상품 중개업
13003,이트론(주),96040,2018,999999999.0,8470642.0,7974460.0,,,도매 및 상품 중개업
13004,이트론(주),96040,2019,-6.28,28980984.0,26309313.0,28980984.0,26309313.0,도매 및 상품 중개업
13005,이화공영(주),1840,2011,8.16,71191256.0,65163878.0,,,종합 건설업
13006,이화공영(주),1840,2012,28.07,104069291.0,97047514.0,,,종합 건설업
13007,이화공영(주),1840,2013,10.16,134306787.0,127081346.0,,,종합 건설업
13008,이화공영(주),1840,2014,94.89,179617664.0,170985305.0,,,종합 건설업
13009,이화공영(주),1840,2015,130.93,130036342.0,121358936.0,,,종합 건설업
13010,이화공영(주),1840,2016,78.65,165041524.0,156548244.0,,,종합 건설업
13011,이화공영(주),1840,2017,24.56,210777239.0,201554084.0,,,종합 건설업
13012,이화공영(주),1840,2018,0.7,186487736.0,179734694.0,,,종합 건설업
13013,이화공영(주),1840,2019,1.23,138398049.0,131213723.0,,,종합 건설업
13014,이화산업(주),760,2011,3.71,65013387.0,55395744.0,72579436.0,58694224.0,도매 및 상품 중개업
13015,이화산업(주),760,2012,0.91,63435159.0,54949175.0,70879588.0,58253098.0,도매 및 상품 중개업
13016,이화산업(주),760,2013,0.34,63599389.0,54203163.0,71401323.0,57621308.0,도매 및 상품 중개업
13017,이화산업(주),760,2014,-0.38,71159512.0,60365629.0,79434878.0,64207524.0,도매 및 상품 중개업
13018,이화산업(주),760,2015,0.01,74996461.0,64135380.0,82960067.0,68298122.0,도매 및 상품 중개업
13019,이화산업(주),760,2016,0.66,58293771.0,50440574.0,66910987.0,54717157.0,도매 및 상품 중개업
13020,이화산업(주),760,2017,0.32,57381678.0,48881976.0,65664099.0,53337937.0,도매 및 상품 중개업
13021,이화산업(주),760,2018,0.17,60183602.0,51416697.0,69095677.0,56519592.0,도매 및 상품 중개업
13022,이화산업(주),760,2019,-0.53,50820577.0,44873522.0,61703168.0,50562948.0,도매 및 상품 중개업
13023,이화전기공업(주),24810,2011,0.66,55154547.0,44071920.0,59603031.0,47059979.0,전기장비 제조업
13024,이화전기공업(주),24810,2012,-2.9,40723034.0,35181114.0,126656674.0,116331359.0,전기장비 제조업
13025,이화전기공업(주),24810,2013,-2.01,41137180.0,34422158.0,120476893.0,110883334.0,전기장비 제조업
13026,이화전기공업(주),24810,2014,-3.6,47128700.0,44601809.0,107438140.0,103553816.0,전기장비 제조업
13027,이화전기공업(주),24810,2015,1.36,40965395.0,33550636.0,,,전기장비 제조업
13028,이화전기공업(주),24810,2016,1.08,45745866.0,37277827.0,,,전기장비 제조업
13029,이화전기공업(주),24810,2017,2.68,47381131.0,37887420.0,,,전기장비 제조업
13030,이화전기공업(주),24810,2018,-18.23,42045722.0,37118179.0,,,전기장비 제조업
13031,이화전기공업(주),24810,2019,2.58,56846635.0,47897565.0,,,전기장비 제조업
13032,인베니아(주),79950,2011,-1.02,115829969.0,95869691.0,,,기타 기계 및 장비 제조업
13033,인베니아(주),79950,2012,-10.2,22450398.0,23540619.0,22934688.0,23763451.0,기타 기계 및 장비 제조업
13034,인베니아(주),79950,2013,4.88,148287701.0,117172304.0,151572101.0,120065965.0,기타 기계 및 장비 제조업
13035,인베니아(주),79950,2014,-3.9,101352065.0,87669758.0,106910935.0,93089373.0,기타 기계 및 장비 제조업
13036,인베니아(주),79950,2015,3.78,83752089.0,64049990.0,89512779.0,68881621.0,기타 기계 및 장비 제조업
13037,인베니아(주),79950,2016,6.21,151449990.0,130862994.0,151506152.0,129245167.0,기타 기계 및 장비 제조업
13038,인베니아(주),79950,2017,8.23,182181075.0,157795406.0,182175707.0,155876109.0,기타 기계 및 장비 제조업
13039,인베니아(주),79950,2018,3.15,172874613.0,147916853.0,172804068.0,145300706.0,기타 기계 및 장비 제조업
13040,인베니아(주),79950,2019,1.61,146436351.0,124274639.0,146173882.0,120825508.0,기타 기계 및 장비 제조업
13041,인선이엔티(주),60150,2011,0.93,70211616.0,50912314.0,99906003.0,76879420.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13042,인선이엔티(주),60150,2012,-0.48,69969926.0,52095215.0,99703684.0,78378516.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13043,인선이엔티(주),60150,2013,0.04,52800350.0,38612379.0,68636673.0,51649356.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13044,인선이엔티(주),60150,2014,-0.09,44903315.0,34358601.0,67201260.0,52855988.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13045,인선이엔티(주),60150,2015,1.3,53647307.0,37433407.0,97222705.0,74077155.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13046,인선이엔티(주),60150,2016,3.46,71074018.0,46023934.0,135518950.0,101462556.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13047,인선이엔티(주),60150,2017,5.95,74522704.0,50821672.0,160280182.0,121392406.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13048,인선이엔티(주),60150,2018,6.08,92503073.0,63330630.0,175954965.0,135494697.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13049,인선이엔티(주),60150,2019,10.49,102296528.0,66437905.0,183949124.0,137744192.0,"폐기물 수집, 운반, 처리 및 원료 재생업"
13050,인지컨트롤스(주),23800,2011,7.22,355918714.0,328358907.0,974296103.0,860799636.0,자동차 및 트레일러 제조업
13051,인지컨트롤스(주),23800,2012,5.93,375907082.0,343522339.0,560167605.0,494323680.0,자동차 및 트레일러 제조업
13052,인지컨트롤스(주),23800,2013,2.71,372177574.0,337439897.0,546644401.0,496936228.0,자동차 및 트레일러 제조업
13053,인지컨트롤스(주),23800,2014,2.27,403679699.0,366419419.0,593348370.0,536234579.0,자동차 및 트레일러 제조업
13054,인지컨트롤스(주),23800,2015,4.69,436482371.0,396209693.0,659496346.0,591870957.0,자동차 및 트레일러 제조업
13055,인지컨트롤스(주),23800,2016,4.65,415956114.0,371621979.0,623987469.0,547113828.0,자동차 및 트레일러 제조업
13056,인지컨트롤스(주),23800,2017,1.19,379740224.0,342996626.0,540854543.0,486136594.0,자동차 및 트레일러 제조업
13057,인지컨트롤스(주),23800,2018,2.08,367109872.0,327543909.0,504149220.0,447181381.0,자동차 및 트레일러 제조업
13058,인지컨트롤스(주),23800,2019,0.85,354437930.0,313161784.0,494157939.0,437302488.0,자동차 및 트레일러 제조업
13059,인천도시가스(주),34590,2011,19.68,628676274.0,577795456.0,,,"전기, 가스, 증기 및 공기조절 공급업"
13060,인천도시가스(주),34590,2012,13.67,722342385.0,667379718.0,,,"전기, 가스, 증기 및 공기조절 공급업"
13061,인천도시가스(주),34590,2013,18.06,767163655.0,708718440.0,,,"전기, 가스, 증기 및 공기조절 공급업"
13062,인천도시가스(주),34590,2014,16.41,799267004.0,739444396.0,,,"전기, 가스, 증기 및 공기조절 공급업"
13063,인천도시가스(주),34590,2015,10.08,611915383.0,556358238.0,,,"전기, 가스, 증기 및 공기조절 공급업"
13064,인천도시가스(주),34590,2016,26.49,514879137.0,452234579.0,,,"전기, 가스, 증기 및 공기조절 공급업"
13065,인천도시가스(주),34590,2017,43.15,537616318.0,468895745.0,,,"전기, 가스, 증기 및 공기조절 공급업"
13066,인천도시가스(주),34590,2018,49.98,583697965.0,511637072.0,584435277.0,512294886.0,"전기, 가스, 증기 및 공기조절 공급업"
13067,인천도시가스(주),34590,2019,9.53,572906592.0,503677434.0,573464485.0,504193068.0,"전기, 가스, 증기 및 공기조절 공급업"
13068,인크로스(주),216050,2016,4499131.33,31454021.0,18670803.0,31454021.0,18670803.0,전문 서비스업
13069,인크로스(주),216050,2017,16912.37,35094262.0,20840607.0,36750462.0,22222276.0,전문 서비스업
13070,인크로스(주),216050,2018,11745.56,32402748.0,16757895.0,35769759.0,19535900.0,전문 서비스업
13071,인크로스(주),216050,2019,215.18,31311953.0,13977510.0,34463400.0,16787970.0,전문 서비스업
13072,인탑스(주),49070,2011,13.71,409499644.0,365323058.0,653398322.0,578899041.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13073,인탑스(주),49070,2012,63.45,555076069.0,505210437.0,976523471.0,869787870.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13074,인탑스(주),49070,2013,24.8,464992651.0,432206111.0,1052725005.0,958386249.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13075,인탑스(주),49070,2014,-5.88,292199871.0,289370515.0,697345855.0,658239521.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13076,인탑스(주),49070,2015,62.73,239587466.0,216150582.0,661590454.0,588380627.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13077,인탑스(주),49070,2016,35.62,135532968.0,112249633.0,617419001.0,550337926.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
